cohort,image_id,config,h,last_k,old_possible,old_guaranteed,old_status,support_separated_possible,support_separated_guaranteed,support_separated_status,status_changed,possible_changed,interpretation
with_workers,2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,ospa30_t6,1,2,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,ospa30_t6,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,q_0.950,1,5,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,q_0.950,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,ospa30_t6,1,24,9,,upper_unknown,9,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,ospa30_t6,5,20,18,,upper_unknown,18,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,q_0.950,1,24,9,,upper_unknown,9,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,q_0.950,5,20,14,,upper_unknown,14,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,ospa30_t6,1,5,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,ospa30_t6,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,q_0.950,1,5,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,q_0.950,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,ospa30_t6,1,22,10,,upper_unknown,10,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,ospa30_t6,5,18,12,,upper_unknown,12,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,q_0.950,1,22,11,,upper_unknown,11,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,q_0.950,5,18,16,,upper_unknown,16,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,ospa30_t6,1,24,1,9,finite_interval,4,9,finite_interval,False,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,ospa30_t6,5,20,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,q_0.950,1,24,1,4,finite_interval,4,4,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,q_0.950,5,20,8,8,identified,8,8,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,ospa30_t6,1,24,1,22,finite_interval,4,22,finite_interval,False,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,ospa30_t6,5,20,10,,upper_unknown,10,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,q_0.950,1,24,1,4,finite_interval,4,4,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,q_0.950,5,20,9,9,identified,9,9,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,ospa30_t6,1,4,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,q_0.950,1,4,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,ospa30_t6,1,4,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,q_0.950,1,4,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,ospa30_t6,1,4,4,4,identified,4,4,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,q_0.950,1,4,4,4,identified,4,4,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,ospa30_t6,1,4,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,q_0.950,1,4,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,ospa30_t6,1,24,1,3,finite_interval,3,3,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,ospa30_t6,5,20,7,7,identified,7,7,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,q_0.950,1,24,1,3,finite_interval,3,3,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,q_0.950,5,20,7,7,identified,7,7,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,ospa30_t6,1,4,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,q_0.950,1,4,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,ospa30_t6,1,4,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,q_0.950,1,4,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,ospa30_t6,1,4,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,q_0.950,1,4,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,ospa30_t6,1,4,4,4,identified,4,4,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,q_0.950,1,4,4,4,identified,4,4,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,ospa30_t6,1,4,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,q_0.950,1,4,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,ospa30_t6,1,23,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,ospa30_t6,5,19,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,q_0.950,1,23,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,q_0.950,5,19,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,ospa30_t6,1,5,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,ospa30_t6,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,q_0.950,1,5,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,q_0.950,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,ospa30_t6,1,5,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,ospa30_t6,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,q_0.950,1,5,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,q_0.950,5,1,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,ospa30_t6,1,6,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,ospa30_t6,5,2,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,q_0.950,1,6,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,q_0.950,5,2,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,ospa30_t6,1,22,21,21,identified,21,21,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,ospa30_t6,5,18,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,q_0.950,1,22,14,,upper_unknown,14,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,q_0.950,5,18,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,ospa30_t6,1,4,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,q_0.950,1,4,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,ospa30_t6,1,24,9,,upper_unknown,9,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,ospa30_t6,5,20,14,,upper_unknown,14,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,q_0.950,1,24,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,q_0.950,5,20,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,ospa30_t6,1,22,6,,upper_unknown,6,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,ospa30_t6,5,18,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,q_0.950,1,22,1,13,finite_interval,3,13,finite_interval,False,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,q_0.950,5,18,15,16,finite_interval,15,16,finite_interval,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,ospa30_t6,1,4,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,q_0.950,1,4,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,ospa30_t6,1,4,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,q_0.950,1,4,1,,upper_unknown,,,not_reached,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,ospa30_t6,1,4,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,q_0.950,1,4,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,ospa30_t6,1,4,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,q_0.950,1,4,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,ospa30_t6,1,24,1,23,finite_interval,4,23,finite_interval,False,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,ospa30_t6,5,20,8,,upper_unknown,8,,upper_unknown,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,q_0.950,1,24,9,9,identified,9,9,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,q_0.950,5,20,15,15,identified,15,15,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,ospa30_t6,1,4,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,q_0.950,1,4,1,2,finite_interval,2,2,identified,True,True,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,ospa30_t6,1,22,9,21,finite_interval,9,21,finite_interval,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,ospa30_t6,5,18,,,not_reached,,,not_reached,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
with_workers,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,q_0.950,1,22,9,9,identified,9,9,identified,False,False,definition_sensitivity_only; at_least_one_supported_cluster_is_required_not_measured
