family,baseline,algorithm,building,stratum,feature,grid,inner_loss,n_inner,dino_weight
ulayout,coarse,ridge,wc2JMjhGNzB,empty,ulayout__compressed__global,1,inf,0,
ulayout,coarse,ridge,wc2JMjhGNzB,sleep,ulayout__transformer__global,10,0.0994768217206,29,
ulayout,coarse,ridge,yqstnuAEVhm,dining,ulayout__compressed__global,1,inf,0,
ulayout,coarse,knn,2t7WUuJeko7,kitchen,ulayout__compressed__global,4,inf,0,
ulayout,coarse,knn,7y3sRwLe3Va,living,ulayout__compressed__global,4,1.0133650646e-12,17,
ulayout,coarse,knn,B6ByNegPMKs,circulation,ulayout__compressed__global,4,inf,0,
ulayout,coarse,knn,S9hNv5qa7GM,sleep,ulayout__transformer__global,13,0.110798813403,29,
ulayout,coarse,knn,VFuaQ6m2Qom,bathroom,ulayout__compressed__local16,6,0.152500033379,16,
ulayout,coarse,knn,Z6MFQCViBuw,dining,ulayout__compressed__global,4,inf,0,
ulayout,coarse,knn,e9zR4mvMWw7,sleep,ulayout__transformer__global,6,0.134073957801,27,
ulayout,coarse,knn,jtcxE69GiFV,sleep,ulayout__compressed__global,11,0.0862747728825,29,
ulayout,coarse,knn,pa4otMbVnkk,living,ulayout__compressed__global,4,0.00224237353541,15,
ulayout,coarse,knn,rPc6DW4iMge,sleep,ulayout__transformer__global,6,0.120765395463,31,
ulayout,coarse,knn,uNb9QFRL6hY,bathroom,ulayout__compressed__global,5,0.227272287011,11,
ulayout,coarse,knn,uNb9QFRL6hY,living,ulayout__compressed__global,4,0.00240928237326,10,
ulayout,coarse,knn,uNb9QFRL6hY,sleep,ulayout__transformer__global,4,0.100022405386,25,
ulayout,coarse,knn,uNb9QFRL6hY,storage,ulayout__compressed__global,4,inf,0,
ulayout,coarse,knn,uNb9QFRL6hY,work,ulayout__compressed__global,4,inf,0,
ulayout,coarse,knn,wc2JMjhGNzB,bathroom,ulayout__compressed__global,4,0.0882349386811,17,
ulayout,coarse,knn,wc2JMjhGNzB,empty,ulayout__compressed__global,4,inf,0,
ulayout,coarse,knn,wc2JMjhGNzB,sleep,ulayout__transformer__global,6,0.12115830183,29,
ulayout,coarse,knn,yqstnuAEVhm,dining,ulayout__compressed__global,4,inf,0,
ulayout,main,ridge,2t7WUuJeko7,kitchen,ulayout__compressed__global,1,inf,0,
ulayout,main,ridge,7y3sRwLe3Va,living,ulayout__compressed__global,0,1.0133650646e-12,17,
ulayout,main,ridge,B6ByNegPMKs,circulation,ulayout__compressed__global,1,inf,0,
ulayout,main,ridge,S9hNv5qa7GM,sleep,ulayout__compressed__global,3,0.086206458509,29,
ulayout,main,ridge,VFuaQ6m2Qom,bathroom,ulayout__compressed__local16,0,0.092283397913,16,
ulayout,main,ridge,Z6MFQCViBuw,dining,ulayout__compressed__global,1,inf,0,
ulayout,main,ridge,e9zR4mvMWw7,sleep,ulayout__transformer__local16,3,0.116730183363,27,
ulayout,main,ridge,jtcxE69GiFV,sleep,ulayout__transformer__global,3,0.0985434278846,29,
ulayout,main,ridge,pa4otMbVnkk,living,ulayout__compressed__global,0,1.01336495618e-12,15,
ulayout,main,ridge,rPc6DW4iMge,sleep,ulayout__transformer__global,3,0.111165136099,31,
ulayout,main,ridge,uNb9QFRL6hY,bathroom,ulayout__compressed__local16,3,0.223662719131,11,
ulayout,main,ridge,uNb9QFRL6hY,living,ulayout__compressed__global,0,1.01336495618e-12,10,
ulayout,main,ridge,uNb9QFRL6hY,sleep,ulayout__transformer__global,3,0.121545307338,25,
ulayout,main,ridge,uNb9QFRL6hY,storage,ulayout__compressed__global,1,inf,0,
ulayout,main,ridge,uNb9QFRL6hY,work,ulayout__compressed__global,1,inf,0,
ulayout,main,ridge,wc2JMjhGNzB,bathroom,ulayout__transformer__global,0,0.0925970077515,17,
ulayout,main,ridge,wc2JMjhGNzB,empty,ulayout__compressed__global,1,inf,0,
ulayout,main,ridge,wc2JMjhGNzB,sleep,ulayout__transformer__global,10,0.0986274853349,29,
ulayout,main,ridge,yqstnuAEVhm,dining,ulayout__compressed__global,1,inf,0,
ulayout,main,knn,2t7WUuJeko7,kitchen,ulayout__compressed__global,4,inf,0,
ulayout,main,knn,7y3sRwLe3Va,living,ulayout__compressed__global,4,1.0133650646e-12,17,
ulayout,main,knn,B6ByNegPMKs,circulation,ulayout__compressed__global,4,inf,0,
ulayout,main,knn,S9hNv5qa7GM,sleep,ulayout__transformer__global,13,0.111034370959,29,
ulayout,main,knn,VFuaQ6m2Qom,bathroom,ulayout__compressed__local16,6,0.152500033379,16,
ulayout,main,knn,Z6MFQCViBuw,dining,ulayout__compressed__global,4,inf,0,
ulayout,main,knn,e9zR4mvMWw7,sleep,ulayout__transformer__global,6,0.134073957801,27,
ulayout,main,knn,jtcxE69GiFV,sleep,ulayout__compressed__global,11,0.0862065479159,29,
ulayout,main,knn,pa4otMbVnkk,living,ulayout__compressed__global,4,1.01336495618e-12,15,
ulayout,main,knn,rPc6DW4iMge,sleep,ulayout__transformer__global,6,0.121290139854,31,
ulayout,main,knn,uNb9QFRL6hY,bathroom,ulayout__compressed__global,5,0.227272287011,11,
ulayout,main,knn,uNb9QFRL6hY,living,ulayout__compressed__global,4,1.01336495618e-12,10,
ulayout,main,knn,uNb9QFRL6hY,sleep,ulayout__transformer__global,4,0.0999995991588,25,
ulayout,main,knn,uNb9QFRL6hY,storage,ulayout__compressed__global,4,inf,0,
ulayout,main,knn,uNb9QFRL6hY,work,ulayout__compressed__global,4,inf,0,
ulayout,main,knn,wc2JMjhGNzB,bathroom,ulayout__compressed__global,4,0.0882349386811,17,
ulayout,main,knn,wc2JMjhGNzB,empty,ulayout__compressed__global,4,inf,0,
ulayout,main,knn,wc2JMjhGNzB,sleep,ulayout__transformer__global,6,0.121379137039,29,
ulayout,main,knn,yqstnuAEVhm,dining,ulayout__compressed__global,4,inf,0,
dinov3,global,ridge,2t7WUuJeko7,kitchen,dinov3__block11__faces_concat,1,inf,0,
dinov3,global,ridge,7y3sRwLe3Va,living,dinov3__block11__faces_concat,0,1.0133650646e-12,17,
dinov3,global,ridge,B6ByNegPMKs,circulation,dinov3__block11__faces_concat,1,inf,0,
dinov3,global,ridge,S9hNv5qa7GM,sleep,dinov3__block3__panorama_mean,3,0.104803115129,29,
dinov3,global,ridge,VFuaQ6m2Qom,bathroom,dinov3__block12__panorama_global,3,0.122241348028,16,
dinov3,global,ridge,Z6MFQCViBuw,dining,dinov3__block11__faces_concat,1,inf,0,
dinov3,global,ridge,e9zR4mvMWw7,sleep,dinov3__block3__panorama_global,3,0.0914335921407,27,
dinov3,global,ridge,jtcxE69GiFV,sleep,dinov3__cls__panorama,7,0.0958117842674,29,
dinov3,global,ridge,pa4otMbVnkk,living,dinov3__block11__faces_concat,0,1.01336495618e-12,15,
dinov3,global,ridge,rPc6DW4iMge,sleep,dinov3__block3__faces_global,3,0.0902568623424,31,
dinov3,global,ridge,uNb9QFRL6hY,bathroom,dinov3__block11__panorama_global,3,0.210305064917,11,
dinov3,global,ridge,uNb9QFRL6hY,living,dinov3__block11__faces_concat,0,1.01336495618e-12,10,
dinov3,global,ridge,uNb9QFRL6hY,sleep,dinov3__block12__faces_global,10,0.115875206888,25,
dinov3,global,ridge,uNb9QFRL6hY,storage,dinov3__block11__faces_concat,1,inf,0,
dinov3,global,ridge,uNb9QFRL6hY,work,dinov3__block11__faces_concat,1,inf,0,
dinov3,global,ridge,wc2JMjhGNzB,bathroom,dinov3__cls__faces_global,3,0.0901325717568,17,
dinov3,global,ridge,wc2JMjhGNzB,empty,dinov3__block11__faces_concat,1,inf,0,
dinov3,global,ridge,wc2JMjhGNzB,sleep,dinov3__block3__panorama_mean,3,0.0776879638433,29,
dinov3,global,ridge,yqstnuAEVhm,dining,dinov3__block11__faces_concat,1,inf,0,
dinov3,global,knn,2t7WUuJeko7,kitchen,dinov3__block11__faces_concat,4,inf,0,
dinov3,global,knn,7y3sRwLe3Va,living,dinov3__block11__faces_concat,4,1.0133650646e-12,17,
dinov3,global,knn,B6ByNegPMKs,circulation,dinov3__block11__faces_concat,4,inf,0,
dinov3,global,knn,S9hNv5qa7GM,sleep,dinov3__cls__panorama,12,0.137930750847,29,
dinov3,global,knn,VFuaQ6m2Qom,bathroom,dinov3__block12__panorama_mean,4,0.124999493361,16,
dinov3,global,knn,Z6MFQCViBuw,dining,dinov3__block11__faces_concat,4,inf,0,
dinov3,global,knn,e9zR4mvMWw7,sleep,dinov3__block3__panorama_global,12,0.121399007738,27,
dinov3,global,knn,jtcxE69GiFV,sleep,dinov3__block6__faces_local96,11,0.0862065479159,29,
dinov3,global,knn,pa4otMbVnkk,living,dinov3__block11__faces_concat,4,1.01336495618e-12,15,
dinov3,global,knn,rPc6DW4iMge,sleep,dinov3__cls__panorama,12,0.114695116878,31,
dinov3,global,knn,uNb9QFRL6hY,bathroom,dinov3__block6__faces_global,5,0.1666662395,11,
dinov3,global,knn,uNb9QFRL6hY,living,dinov3__block11__faces_concat,4,1.01336495618e-12,10,
dinov3,global,knn,uNb9QFRL6hY,sleep,dinov3__cls__faces_global,4,0.0999995991588,25,
dinov3,global,knn,uNb9QFRL6hY,storage,dinov3__block11__faces_concat,4,inf,0,
dinov3,global,knn,uNb9QFRL6hY,work,dinov3__block11__faces_concat,4,inf,0,
dinov3,global,knn,wc2JMjhGNzB,bathroom,dinov3__block11__faces_concat,4,0.0882349386811,17,
dinov3,global,knn,wc2JMjhGNzB,empty,dinov3__block11__faces_concat,4,inf,0,
dinov3,global,knn,wc2JMjhGNzB,sleep,dinov3__cls__faces_global,5,0.113026604056,29,
dinov3,global,knn,yqstnuAEVhm,dining,dinov3__block11__faces_concat,4,inf,0,
dinov3,coarse,ridge,2t7WUuJeko7,kitchen,dinov3__block11__faces_concat,1,inf,0,
dinov3,coarse,ridge,7y3sRwLe3Va,living,dinov3__block11__faces_concat,0,1.0133650646e-12,17,
dinov3,coarse,ridge,B6ByNegPMKs,circulation,dinov3__block11__faces_concat,1,inf,0,
dinov3,coarse,ridge,S9hNv5qa7GM,sleep,dinov3__block3__panorama_mean,3,0.107121661305,29,
dinov3,coarse,ridge,VFuaQ6m2Qom,bathroom,dinov3__block12__panorama_global,3,0.122241348028,16,
dinov3,coarse,ridge,Z6MFQCViBuw,dining,dinov3__block11__faces_concat,1,inf,0,
dinov3,coarse,ridge,e9zR4mvMWw7,sleep,dinov3__block3__panorama_global,3,0.0914335921407,27,
dinov3,coarse,ridge,jtcxE69GiFV,sleep,dinov3__cls__panorama,7,0.0960489138961,29,
dinov3,coarse,ridge,pa4otMbVnkk,living,dinov3__block11__faces_concat,0,0.00224237353541,15,
dinov3,coarse,ridge,rPc6DW4iMge,sleep,dinov3__block3__faces_global,3,0.0901680439711,31,
dinov3,coarse,ridge,uNb9QFRL6hY,bathroom,dinov3__block11__panorama_global,3,0.210305064917,11,
dinov3,coarse,ridge,uNb9QFRL6hY,living,dinov3__block11__faces_concat,0,0.00240928237326,10,
dinov3,coarse,ridge,uNb9QFRL6hY,sleep,dinov3__block12__faces_global,10,0.116501674056,25,
dinov3,coarse,ridge,uNb9QFRL6hY,storage,dinov3__block11__faces_concat,1,inf,0,
dinov3,coarse,ridge,uNb9QFRL6hY,work,dinov3__block11__faces_concat,1,inf,0,
dinov3,coarse,ridge,wc2JMjhGNzB,bathroom,dinov3__cls__faces_global,3,0.0901325717568,17,
dinov3,coarse,ridge,wc2JMjhGNzB,empty,dinov3__block11__faces_concat,1,inf,0,
dinov3,coarse,ridge,wc2JMjhGNzB,sleep,dinov3__block3__panorama_mean,3,0.0781906619668,29,
dinov3,coarse,ridge,yqstnuAEVhm,dining,dinov3__block11__faces_concat,1,inf,0,
dinov3,coarse,knn,2t7WUuJeko7,kitchen,dinov3__block11__faces_concat,4,inf,0,
dinov3,coarse,knn,7y3sRwLe3Va,living,dinov3__block11__faces_concat,4,1.0133650646e-12,17,
dinov3,coarse,knn,B6ByNegPMKs,circulation,dinov3__block11__faces_concat,4,inf,0,
dinov3,coarse,knn,S9hNv5qa7GM,sleep,dinov3__cls__panorama,12,0.137942656875,29,
dinov3,coarse,knn,VFuaQ6m2Qom,bathroom,dinov3__block12__panorama_mean,4,0.124999493361,16,
dinov3,coarse,knn,Z6MFQCViBuw,dining,dinov3__block11__faces_concat,4,inf,0,
dinov3,coarse,knn,e9zR4mvMWw7,sleep,dinov3__block3__panorama_global,12,0.121399007738,27,
dinov3,coarse,knn,jtcxE69GiFV,sleep,dinov3__block6__faces_local96,11,0.0862230956554,29,
dinov3,coarse,knn,pa4otMbVnkk,living,dinov3__block11__faces_concat,4,0.00224237353541,15,
dinov3,coarse,knn,rPc6DW4iMge,sleep,dinov3__cls__panorama,12,0.11498387903,31,
dinov3,coarse,knn,uNb9QFRL6hY,bathroom,dinov3__block6__faces_global,5,0.1666662395,11,
dinov3,coarse,knn,uNb9QFRL6hY,living,dinov3__block11__faces_concat,4,0.00240928237326,10,
dinov3,coarse,knn,uNb9QFRL6hY,sleep,dinov3__cls__faces_global,4,0.100022405386,25,
dinov3,coarse,knn,uNb9QFRL6hY,storage,dinov3__block11__faces_concat,4,inf,0,
dinov3,coarse,knn,uNb9QFRL6hY,work,dinov3__block11__faces_concat,4,inf,0,
dinov3,coarse,knn,wc2JMjhGNzB,bathroom,dinov3__block11__faces_concat,4,0.0882349386811,17,
dinov3,coarse,knn,wc2JMjhGNzB,empty,dinov3__block11__faces_concat,4,inf,0,
dinov3,coarse,knn,wc2JMjhGNzB,sleep,dinov3__cls__faces_global,5,0.11317204684,29,
dinov3,coarse,knn,yqstnuAEVhm,dining,dinov3__block11__faces_concat,4,inf,0,
dinov3,main,ridge,2t7WUuJeko7,kitchen,dinov3__block11__faces_concat,1,inf,0,
dinov3,main,ridge,7y3sRwLe3Va,living,dinov3__block11__faces_concat,0,1.0133650646e-12,17,
dinov3,main,ridge,B6ByNegPMKs,circulation,dinov3__block11__faces_concat,1,inf,0,
dinov3,main,ridge,S9hNv5qa7GM,sleep,dinov3__block3__panorama_mean,3,0.104803115129,29,
dinov3,main,ridge,VFuaQ6m2Qom,bathroom,dinov3__block12__panorama_global,3,0.122241348028,16,
dinov3,main,ridge,Z6MFQCViBuw,dining,dinov3__block11__faces_concat,1,inf,0,
dinov3,main,ridge,e9zR4mvMWw7,sleep,dinov3__block3__panorama_global,3,0.0914335921407,27,
dinov3,main,ridge,jtcxE69GiFV,sleep,dinov3__cls__panorama,7,0.0958117842674,29,
dinov3,main,ridge,pa4otMbVnkk,living,dinov3__block11__faces_concat,0,1.01336495618e-12,15,
dinov3,main,ridge,rPc6DW4iMge,sleep,dinov3__block3__faces_global,3,0.0902568623424,31,
dinov3,main,ridge,uNb9QFRL6hY,bathroom,dinov3__block11__panorama_global,3,0.210305064917,11,
dinov3,main,ridge,uNb9QFRL6hY,living,dinov3__block11__faces_concat,0,1.01336495618e-12,10,
dinov3,main,ridge,uNb9QFRL6hY,sleep,dinov3__block12__faces_global,10,0.115875206888,25,
dinov3,main,ridge,uNb9QFRL6hY,storage,dinov3__block11__faces_concat,1,inf,0,
dinov3,main,ridge,uNb9QFRL6hY,work,dinov3__block11__faces_concat,1,inf,0,
dinov3,main,ridge,wc2JMjhGNzB,bathroom,dinov3__cls__faces_global,3,0.0901325717568,17,
dinov3,main,ridge,wc2JMjhGNzB,empty,dinov3__block11__faces_concat,1,inf,0,
dinov3,main,ridge,wc2JMjhGNzB,sleep,dinov3__block3__panorama_mean,3,0.0776879638433,29,
dinov3,main,ridge,yqstnuAEVhm,dining,dinov3__block11__faces_concat,1,inf,0,
dinov3,main,knn,2t7WUuJeko7,kitchen,dinov3__block11__faces_concat,4,inf,0,
dinov3,main,knn,7y3sRwLe3Va,living,dinov3__block11__faces_concat,4,1.0133650646e-12,17,
dinov3,main,knn,B6ByNegPMKs,circulation,dinov3__block11__faces_concat,4,inf,0,
dinov3,main,knn,S9hNv5qa7GM,sleep,dinov3__cls__panorama,12,0.137930750847,29,
dinov3,main,knn,VFuaQ6m2Qom,bathroom,dinov3__block12__panorama_mean,4,0.124999493361,16,
dinov3,main,knn,Z6MFQCViBuw,dining,dinov3__block11__faces_concat,4,inf,0,
dinov3,main,knn,e9zR4mvMWw7,sleep,dinov3__block3__panorama_global,12,0.121399007738,27,
dinov3,main,knn,jtcxE69GiFV,sleep,dinov3__block6__faces_local96,11,0.0862065479159,29,
dinov3,main,knn,pa4otMbVnkk,living,dinov3__block11__faces_concat,4,1.01336495618e-12,15,
dinov3,main,knn,rPc6DW4iMge,sleep,dinov3__cls__panorama,12,0.114695116878,31,
dinov3,main,knn,uNb9QFRL6hY,bathroom,dinov3__block6__faces_global,5,0.1666662395,11,
dinov3,main,knn,uNb9QFRL6hY,living,dinov3__block11__faces_concat,4,1.01336495618e-12,10,
dinov3,main,knn,uNb9QFRL6hY,sleep,dinov3__cls__faces_global,4,0.0999995991588,25,
dinov3,main,knn,uNb9QFRL6hY,storage,dinov3__block11__faces_concat,4,inf,0,
dinov3,main,knn,uNb9QFRL6hY,work,dinov3__block11__faces_concat,4,inf,0,
dinov3,main,knn,wc2JMjhGNzB,bathroom,dinov3__block11__faces_concat,4,0.0882349386811,17,
dinov3,main,knn,wc2JMjhGNzB,empty,dinov3__block11__faces_concat,4,inf,0,
dinov3,main,knn,wc2JMjhGNzB,sleep,dinov3__cls__faces_global,5,0.113026604056,29,
dinov3,main,knn,yqstnuAEVhm,dining,dinov3__block11__faces_concat,4,inf,0,
da3,global,ridge,2t7WUuJeko7,kitchen,da3__layer11__faces_concat,1,inf,0,
da3,global,ridge,7y3sRwLe3Va,living,da3__layer11__faces_concat,0,1.0133650646e-12,17,
da3,global,ridge,B6ByNegPMKs,circulation,da3__layer11__faces_concat,1,inf,0,
da3,global,ridge,S9hNv5qa7GM,sleep,da3__layer5__faces_global,3,0.146229490638,29,
da3,global,ridge,VFuaQ6m2Qom,bathroom,da3__layer9__faces_concat,3,0.127682805061,16,
da3,global,ridge,Z6MFQCViBuw,dining,da3__layer11__faces_concat,1,inf,0,
da3,global,ridge,e9zR4mvMWw7,sleep,da3__layer5__faces_global,3,0.140932425857,27,
da3,global,ridge,jtcxE69GiFV,sleep,da3__layer5__faces_local96,0,0.102808706462,29,
da3,global,ridge,pa4otMbVnkk,living,da3__layer11__faces_concat,0,1.01336495618e-12,15,
da3,global,ridge,rPc6DW4iMge,sleep,da3__layer5__faces_global,3,0.11908942461,31,
da3,global,ridge,uNb9QFRL6hY,bathroom,da3__layer11__faces_global,3,0.160290971398,11,
da3,global,ridge,uNb9QFRL6hY,living,da3__layer11__faces_concat,0,1.01336495618e-12,10,
da3,global,ridge,uNb9QFRL6hY,sleep,da3__layer7__faces_global,7,0.125708758831,25,
da3,global,ridge,uNb9QFRL6hY,storage,da3__layer11__faces_concat,1,inf,0,
da3,global,ridge,uNb9QFRL6hY,work,da3__layer11__faces_concat,1,inf,0,
da3,global,ridge,wc2JMjhGNzB,bathroom,da3__layer5__faces_local16,3,0.0966545566916,17,
da3,global,ridge,wc2JMjhGNzB,empty,da3__layer11__faces_concat,1,inf,0,
da3,global,ridge,wc2JMjhGNzB,sleep,da3__layer5__faces_global,3,0.136132761836,29,
da3,global,ridge,yqstnuAEVhm,dining,da3__layer11__faces_concat,1,inf,0,
da3,global,knn,2t7WUuJeko7,kitchen,da3__layer11__faces_concat,4,inf,0,
da3,global,knn,7y3sRwLe3Va,living,da3__layer11__faces_concat,4,1.0133650646e-12,17,
da3,global,knn,B6ByNegPMKs,circulation,da3__layer11__faces_concat,4,inf,0,
da3,global,knn,S9hNv5qa7GM,sleep,da3__layer5__faces_global,6,0.190344631672,29,
da3,global,knn,VFuaQ6m2Qom,bathroom,da3__layer11__faces_local96,6,0.145000040531,16,
da3,global,knn,Z6MFQCViBuw,dining,da3__layer11__faces_concat,4,inf,0,
da3,global,knn,e9zR4mvMWw7,sleep,da3__layer5__faces_global,13,0.137777686119,27,
da3,global,knn,jtcxE69GiFV,sleep,da3__layer5__faces_local96,11,0.0862065479159,29,
da3,global,knn,pa4otMbVnkk,living,da3__layer11__faces_concat,4,1.01336495618e-12,15,
da3,global,knn,rPc6DW4iMge,sleep,da3__layer5__faces_local16,5,0.155913770199,31,
da3,global,knn,uNb9QFRL6hY,bathroom,da3__layer11__faces_global,4,0.136363089085,11,
da3,global,knn,uNb9QFRL6hY,living,da3__layer11__faces_concat,4,1.01336495618e-12,10,
da3,global,knn,uNb9QFRL6hY,sleep,da3__layer9__faces_local16,11,0.119999550283,25,
da3,global,knn,uNb9QFRL6hY,storage,da3__layer11__faces_concat,4,inf,0,
da3,global,knn,uNb9QFRL6hY,work,da3__layer11__faces_concat,4,inf,0,
da3,global,knn,wc2JMjhGNzB,bathroom,da3__layer11__faces_concat,4,0.0882349386811,17,
da3,global,knn,wc2JMjhGNzB,empty,da3__layer11__faces_concat,4,inf,0,
da3,global,knn,wc2JMjhGNzB,sleep,da3__layer5__faces_concat,13,0.159310281277,29,
da3,global,knn,yqstnuAEVhm,dining,da3__layer11__faces_concat,4,inf,0,
da3,coarse,ridge,2t7WUuJeko7,kitchen,da3__layer11__faces_concat,1,inf,0,
da3,coarse,ridge,7y3sRwLe3Va,living,da3__layer11__faces_concat,0,1.0133650646e-12,17,
da3,coarse,ridge,B6ByNegPMKs,circulation,da3__layer11__faces_concat,1,inf,0,
da3,coarse,ridge,S9hNv5qa7GM,sleep,da3__layer5__faces_global,3,0.146708846092,29,
da3,coarse,ridge,VFuaQ6m2Qom,bathroom,da3__layer9__faces_concat,3,0.127682805061,16,
da3,coarse,ridge,Z6MFQCViBuw,dining,da3__layer11__faces_concat,1,inf,0,
da3,coarse,ridge,e9zR4mvMWw7,sleep,da3__layer5__faces_global,3,0.140932425857,27,
da3,coarse,ridge,jtcxE69GiFV,sleep,da3__layer5__faces_local96,0,0.103306271136,29,
da3,coarse,ridge,pa4otMbVnkk,living,da3__layer11__faces_concat,0,0.00224237353541,15,
da3,coarse,ridge,rPc6DW4iMge,sleep,da3__layer5__faces_global,3,0.119108617306,31,
da3,coarse,ridge,uNb9QFRL6hY,bathroom,da3__layer11__faces_global,3,0.160290971398,11,
da3,coarse,ridge,uNb9QFRL6hY,living,da3__layer11__faces_concat,0,0.00240928237326,10,
da3,coarse,ridge,uNb9QFRL6hY,sleep,da3__layer7__faces_global,7,0.126154601574,25,
da3,coarse,ridge,uNb9QFRL6hY,storage,da3__layer11__faces_concat,1,inf,0,
da3,coarse,ridge,uNb9QFRL6hY,work,da3__layer11__faces_concat,1,inf,0,
da3,coarse,ridge,wc2JMjhGNzB,bathroom,da3__layer5__faces_local16,3,0.0966545566916,17,
da3,coarse,ridge,wc2JMjhGNzB,empty,da3__layer11__faces_concat,1,inf,0,
da3,coarse,ridge,wc2JMjhGNzB,sleep,da3__layer5__faces_global,3,0.135525226593,29,
da3,coarse,ridge,yqstnuAEVhm,dining,da3__layer11__faces_concat,1,inf,0,
da3,coarse,knn,2t7WUuJeko7,kitchen,da3__layer11__faces_concat,4,inf,0,
da3,coarse,knn,7y3sRwLe3Va,living,da3__layer11__faces_concat,4,1.0133650646e-12,17,
da3,coarse,knn,B6ByNegPMKs,circulation,da3__layer11__faces_concat,4,inf,0,
da3,coarse,knn,S9hNv5qa7GM,sleep,da3__layer5__faces_global,6,0.189822643995,29,
da3,coarse,knn,VFuaQ6m2Qom,bathroom,da3__layer11__faces_local96,6,0.145000040531,16,
da3,coarse,knn,Z6MFQCViBuw,dining,da3__layer11__faces_concat,4,inf,0,
da3,coarse,knn,e9zR4mvMWw7,sleep,da3__layer5__faces_global,13,0.137777686119,27,
da3,coarse,knn,jtcxE69GiFV,sleep,da3__layer5__faces_local96,11,0.0862230956554,29,
da3,coarse,knn,pa4otMbVnkk,living,da3__layer11__faces_concat,4,0.00224237353541,15,
da3,coarse,knn,rPc6DW4iMge,sleep,da3__layer5__faces_local16,5,0.1562025249,31,
da3,coarse,knn,uNb9QFRL6hY,bathroom,da3__layer11__faces_global,4,0.136363089085,11,
da3,coarse,knn,uNb9QFRL6hY,living,da3__layer11__faces_concat,4,0.00240928237326,10,
da3,coarse,knn,uNb9QFRL6hY,sleep,da3__layer5__faces_concat,4,0.120022363961,25,
da3,coarse,knn,uNb9QFRL6hY,storage,da3__layer11__faces_concat,4,inf,0,
da3,coarse,knn,uNb9QFRL6hY,work,da3__layer11__faces_concat,4,inf,0,
da3,coarse,knn,wc2JMjhGNzB,bathroom,da3__layer11__faces_concat,4,0.0882349386811,17,
da3,coarse,knn,wc2JMjhGNzB,empty,da3__layer11__faces_concat,4,inf,0,
da3,coarse,knn,wc2JMjhGNzB,sleep,da3__layer5__faces_concat,13,0.159197360277,29,
da3,coarse,knn,yqstnuAEVhm,dining,da3__layer11__faces_concat,4,inf,0,
da3,main,ridge,2t7WUuJeko7,kitchen,da3__layer11__faces_concat,1,inf,0,
da3,main,ridge,7y3sRwLe3Va,living,da3__layer11__faces_concat,0,1.0133650646e-12,17,
da3,main,ridge,B6ByNegPMKs,circulation,da3__layer11__faces_concat,1,inf,0,
da3,main,ridge,S9hNv5qa7GM,sleep,da3__layer5__faces_global,3,0.146229490638,29,
da3,main,ridge,VFuaQ6m2Qom,bathroom,da3__layer9__faces_concat,3,0.127682805061,16,
da3,main,ridge,Z6MFQCViBuw,dining,da3__layer11__faces_concat,1,inf,0,
da3,main,ridge,e9zR4mvMWw7,sleep,da3__layer5__faces_global,3,0.140932425857,27,
da3,main,ridge,jtcxE69GiFV,sleep,da3__layer5__faces_local96,0,0.102808706462,29,
da3,main,ridge,pa4otMbVnkk,living,da3__layer11__faces_concat,0,1.01336495618e-12,15,
da3,main,ridge,rPc6DW4iMge,sleep,da3__layer5__faces_global,3,0.11908942461,31,
da3,main,ridge,uNb9QFRL6hY,bathroom,da3__layer11__faces_global,3,0.160290971398,11,
da3,main,ridge,uNb9QFRL6hY,living,da3__layer11__faces_concat,0,1.01336495618e-12,10,
da3,main,ridge,uNb9QFRL6hY,sleep,da3__layer7__faces_global,7,0.125708758831,25,
da3,main,ridge,uNb9QFRL6hY,storage,da3__layer11__faces_concat,1,inf,0,
da3,main,ridge,uNb9QFRL6hY,work,da3__layer11__faces_concat,1,inf,0,
da3,main,ridge,wc2JMjhGNzB,bathroom,da3__layer5__faces_local16,3,0.0966545566916,17,
da3,main,ridge,wc2JMjhGNzB,empty,da3__layer11__faces_concat,1,inf,0,
da3,main,ridge,wc2JMjhGNzB,sleep,da3__layer5__faces_global,3,0.136132761836,29,
da3,main,ridge,yqstnuAEVhm,dining,da3__layer11__faces_concat,1,inf,0,
da3,main,knn,2t7WUuJeko7,kitchen,da3__layer11__faces_concat,4,inf,0,
da3,main,knn,7y3sRwLe3Va,living,da3__layer11__faces_concat,4,1.0133650646e-12,17,
da3,main,knn,B6ByNegPMKs,circulation,da3__layer11__faces_concat,4,inf,0,
da3,main,knn,S9hNv5qa7GM,sleep,da3__layer5__faces_global,6,0.190344631672,29,
da3,main,knn,VFuaQ6m2Qom,bathroom,da3__layer11__faces_local96,6,0.145000040531,16,
da3,main,knn,Z6MFQCViBuw,dining,da3__layer11__faces_concat,4,inf,0,
da3,main,knn,e9zR4mvMWw7,sleep,da3__layer5__faces_global,13,0.137777686119,27,
da3,main,knn,jtcxE69GiFV,sleep,da3__layer5__faces_local96,11,0.0862065479159,29,
da3,main,knn,pa4otMbVnkk,living,da3__layer11__faces_concat,4,1.01336495618e-12,15,
da3,main,knn,rPc6DW4iMge,sleep,da3__layer5__faces_local16,5,0.155913770199,31,
da3,main,knn,uNb9QFRL6hY,bathroom,da3__layer11__faces_global,4,0.136363089085,11,
da3,main,knn,uNb9QFRL6hY,living,da3__layer11__faces_concat,4,1.01336495618e-12,10,
