design,feature,baseline,algorithm,n_relation_eligible_images,n_supported_components,supported_component_macro_rps,total_images
within_main,dinov3__block9__panorama_local16,coarse,knn,54,9,0.144576199146,106
within_main,dinov3__block9__panorama_local16,coarse,ridge,54,9,0.105736267673,106
within_main,dinov3__block9__panorama_local16,global,knn,54,9,0.144424141311,106
within_main,dinov3__block9__panorama_local16,global,ridge,54,9,0.105744894516,106
within_main,dinov3__block9__panorama_local16,main,knn,54,9,0.144424141311,106
within_main,dinov3__block9__panorama_local16,main,ridge,54,9,0.105744894516,106
within_main,dinov3__block9__panorama_mean,coarse,knn,54,9,0.122290157736,106
within_main,dinov3__block9__panorama_mean,coarse,ridge,54,9,0.116960230271,106
within_main,dinov3__block9__panorama_mean,global,knn,54,9,0.122209066504,106
within_main,dinov3__block9__panorama_mean,global,ridge,54,9,0.116889709564,106
within_main,dinov3__block9__panorama_mean,main,knn,54,9,0.122209066504,106
within_main,dinov3__block9__panorama_mean,main,ridge,54,9,0.116889709564,106
within_main,dinov3__cls__faces_concat,coarse,knn,54,9,0.124004289725,106
within_main,dinov3__cls__faces_concat,coarse,ridge,54,9,0.105302864356,106
within_main,dinov3__cls__faces_concat,global,knn,54,9,0.123803447934,106
within_main,dinov3__cls__faces_concat,global,ridge,54,9,0.105104343694,106
within_main,dinov3__cls__faces_concat,main,knn,54,9,0.123803447934,106
within_main,dinov3__cls__faces_concat,main,ridge,54,9,0.105104343694,106
within_main,dinov3__cls__faces_global,coarse,knn,54,9,0.0871906115434,106
within_main,dinov3__cls__faces_global,coarse,ridge,54,9,0.105054397433,106
within_main,dinov3__cls__faces_global,global,knn,54,9,0.0870979615632,106
within_main,dinov3__cls__faces_global,global,ridge,54,9,0.10486073739,106
within_main,dinov3__cls__faces_global,main,knn,54,9,0.0870979615632,106
within_main,dinov3__cls__faces_global,main,ridge,54,9,0.10486073739,106
within_main,dinov3__cls__panorama,coarse,knn,54,9,0.116049062298,106
within_main,dinov3__cls__panorama,coarse,ridge,54,9,0.104864777452,106
within_main,dinov3__cls__panorama,global,knn,54,9,0.115939822352,106
within_main,dinov3__cls__panorama,global,ridge,54,9,0.10482185662,106
within_main,dinov3__cls__panorama,main,knn,54,9,0.115939822352,106
within_main,dinov3__cls__panorama,main,ridge,54,9,0.10482185662,106
within_main,feedback__all,coarse,knn,54,9,0.0671493791212,106
within_main,feedback__all,coarse,ridge,54,9,0.065056447728,106
within_main,feedback__all,global,knn,54,9,0.0669711737824,106
within_main,feedback__all,global,ridge,54,9,0.064883900789,106
within_main,feedback__all,main,knn,54,9,0.0669711737824,106
within_main,feedback__all,main,ridge,54,9,0.064883900789,106
within_main,feedback__between_models,coarse,knn,54,9,0.0820070678583,106
within_main,feedback__between_models,coarse,ridge,54,9,0.0880957623648,106
within_main,feedback__between_models,global,knn,54,9,0.0822726457669,106
within_main,feedback__between_models,global,ridge,54,9,0.0881171852407,106
within_main,feedback__between_models,main,knn,54,9,0.0822726457669,106
within_main,feedback__between_models,main,ridge,54,9,0.0881171852407,106
within_main,feedback__bi_scope,coarse,knn,54,9,0.0982427877214,106
within_main,feedback__bi_scope,coarse,ridge,54,9,0.120056362127,106
within_main,feedback__bi_scope,global,knn,54,9,0.0982092433627,106
within_main,feedback__bi_scope,global,ridge,54,9,0.119814373001,106
within_main,feedback__bi_scope,main,knn,54,9,0.0982092433627,106
within_main,feedback__bi_scope,main,ridge,54,9,0.119814373001,106
within_main,feedback__da3,coarse,knn,54,9,0.150873138425,106
within_main,feedback__da3,coarse,ridge,54,9,0.110891005967,106
within_main,feedback__da3,global,knn,54,9,0.150780488445,106
within_main,feedback__da3,global,ridge,54,9,0.110683546694,106
within_main,feedback__da3,main,knn,54,9,0.150780488445,106
within_main,feedback__da3,main,ridge,54,9,0.110683546694,106
within_main,feedback__point_counts,coarse,knn,54,9,0.0401814646979,106
within_main,feedback__point_counts,coarse,ridge,54,9,0.0559166329033,106
within_main,feedback__point_counts,global,knn,54,9,0.0401775210458,106
within_main,feedback__point_counts,global,ridge,54,9,0.055796768079,106
within_main,feedback__point_counts,main,knn,54,9,0.0401775210458,106
within_main,feedback__point_counts,main,ridge,54,9,0.055796768079,106
within_main,feedback__rotation,coarse,knn,54,9,0.106552934604,106
within_main,feedback__rotation,coarse,ridge,54,9,0.101593401872,106
within_main,feedback__rotation,global,knn,54,9,0.10659011269,106
within_main,feedback__rotation,global,ridge,54,9,0.101350142255,106
within_main,feedback__rotation,main,knn,54,9,0.10659011269,106
within_main,feedback__rotation,main,ridge,54,9,0.101350142255,106
within_main,hohonet__compressed__global,coarse,knn,54,9,0.121241281109,106
within_main,hohonet__compressed__global,coarse,ridge,54,9,0.144459908609,106
within_main,hohonet__compressed__global,global,knn,54,9,0.121242567972,106
within_main,hohonet__compressed__global,global,ridge,54,9,0.140227770271,106
within_main,hohonet__compressed__global,main,knn,54,9,0.121242567972,106
within_main,hohonet__compressed__global,main,ridge,54,9,0.140227770271,106
within_main,hohonet__compressed__regions,coarse,knn,54,9,0.114326027807,106
within_main,hohonet__compressed__regions,coarse,ridge,54,9,0.127192812623,106
within_main,hohonet__compressed__regions,global,knn,54,9,0.114322084155,106
within_main,hohonet__compressed__regions,global,ridge,54,9,0.125118749768,106
within_main,hohonet__compressed__regions,main,knn,54,9,0.114322084155,106
within_main,hohonet__compressed__regions,main,ridge,54,9,0.125118749768,106
within_main,hohonet__encoder_stage2__global,coarse,knn,54,9,0.129267648352,106
within_main,hohonet__encoder_stage2__global,coarse,ridge,54,9,0.115663839865,106
within_main,hohonet__encoder_stage2__global,global,knn,54,9,0.129557651629,106
within_main,hohonet__encoder_stage2__global,global,ridge,54,9,0.115265702866,106
within_main,hohonet__encoder_stage2__global,main,knn,54,9,0.129557651629,106
within_main,hohonet__encoder_stage2__global,main,ridge,54,9,0.115265702866,106
within_main,hohonet__encoder_stage2__regions,coarse,knn,54,9,0.147022297902,106
within_main,hohonet__encoder_stage2__regions,coarse,ridge,54,9,0.106085623539,106
within_main,hohonet__encoder_stage2__regions,global,knn,54,9,0.147020373523,106
within_main,hohonet__encoder_stage2__regions,global,ridge,54,9,0.106153279156,106
within_main,hohonet__encoder_stage2__regions,main,knn,54,9,0.147020373523,106
within_main,hohonet__encoder_stage2__regions,main,ridge,54,9,0.106153279156,106
within_main,hohonet__encoder_stage4__global,coarse,knn,54,9,0.120829142613,106
within_main,hohonet__encoder_stage4__global,coarse,ridge,54,9,0.121625185387,106
within_main,hohonet__encoder_stage4__global,global,knn,54,9,0.120600567966,106
within_main,hohonet__encoder_stage4__global,global,ridge,54,9,0.121437277914,106
within_main,hohonet__encoder_stage4__global,main,knn,54,9,0.120600567966,106
within_main,hohonet__encoder_stage4__global,main,ridge,54,9,0.121437277914,106
within_main,hohonet__encoder_stage4__regions,coarse,knn,54,9,0.114720981061,106
within_main,hohonet__encoder_stage4__regions,coarse,ridge,54,9,0.130689881143,106
within_main,hohonet__encoder_stage4__regions,global,knn,54,9,0.114717037409,106
within_main,hohonet__encoder_stage4__regions,global,ridge,54,9,0.130605679856,106
within_main,hohonet__encoder_stage4__regions,main,knn,54,9,0.114717037409,106
within_main,hohonet__encoder_stage4__regions,main,ridge,54,9,0.130605679856,106
within_main,hohonet__legacy_current,coarse,knn,54,9,0.107023275463,106
within_main,hohonet__legacy_current,coarse,ridge,54,9,0.12180796749,106
within_main,hohonet__legacy_current,global,knn,54,9,0.107013343047,106
within_main,hohonet__legacy_current,global,ridge,54,9,0.121444108342,106
within_main,hohonet__legacy_current,main,knn,54,9,0.107013343047,106
within_main,hohonet__legacy_current,main,ridge,54,9,0.121444108342,106
within_main,hohonet__refined__global,coarse,knn,54,9,0.116606424454,106
within_main,hohonet__refined__global,coarse,ridge,54,9,0.150072828731,106
within_main,hohonet__refined__global,global,knn,54,9,0.116558329241,106
within_main,hohonet__refined__global,global,ridge,54,9,0.150535480751,106
within_main,hohonet__refined__global,main,knn,54,9,0.116558329241,106
within_main,hohonet__refined__global,main,ridge,54,9,0.150535480751,106
within_main,hohonet__refined__regions,coarse,knn,54,9,0.116677546073,106
within_main,hohonet__refined__regions,coarse,ridge,54,9,0.141060643566,106
within_main,hohonet__refined__regions,global,knn,54,9,0.116673602421,106
within_main,hohonet__refined__regions,global,ridge,54,9,0.140958722607,106
within_main,hohonet__refined__regions,main,knn,54,9,0.116673602421,106
within_main,hohonet__refined__regions,main,ridge,54,9,0.140958722607,106
within_main,hohonet__shared__global,coarse,knn,54,9,0.120509899845,106
within_main,hohonet__shared__global,coarse,ridge,54,9,0.133257220471,106
within_main,hohonet__shared__global,global,knn,54,9,0.120417249865,106
within_main,hohonet__shared__global,global,ridge,54,9,0.133213102664,106
within_main,hohonet__shared__global,main,knn,54,9,0.120417249865,106
within_main,hohonet__shared__global,main,ridge,54,9,0.133213102664,106
within_main,hohonet__shared__regions,coarse,knn,54,9,0.117502913367,106
within_main,hohonet__shared__regions,coarse,ridge,54,9,0.139675915999,106
within_main,hohonet__shared__regions,global,knn,54,9,0.117498969715,106
within_main,hohonet__shared__regions,global,ridge,54,9,0.139560606283,106
within_main,hohonet__shared__regions,main,knn,54,9,0.117498969715,106
within_main,hohonet__shared__regions,main,ridge,54,9,0.139560606283,106
within_main,selected__all_models,coarse,knn,54,9,0.0610702383396,106
within_main,selected__all_models,coarse,ridge,54,9,0.0644533313791,106
within_main,selected__all_models,global,knn,54,9,0.0610662946875,106
within_main,selected__all_models,global,ridge,54,9,0.063534830707,106
within_main,selected__all_models,main,knn,54,9,0.0610662946875,106
within_main,selected__all_models,main,ridge,54,9,0.063534830707,106
within_main,selected__bilayout,coarse,knn,54,9,0.0610702383396,106
within_main,selected__bilayout,coarse,ridge,54,9,0.0629060259455,106
within_main,selected__bilayout,global,knn,54,9,0.0610662946875,106
within_main,selected__bilayout,global,ridge,54,9,0.06204057178,106
within_main,selected__bilayout,main,knn,54,9,0.0610662946875,106
within_main,selected__bilayout,main,ridge,54,9,0.06204057178,106
within_main,selected__da3,coarse,knn,54,9,0.142115714555,106
within_main,selected__da3,coarse,ridge,54,9,0.112662522697,106
within_main,selected__da3,global,knn,54,9,0.14193395161,106
within_main,selected__da3,global,ridge,54,9,0.112431666779,106
within_main,selected__da3,main,knn,54,9,0.14193395161,106
within_main,selected__da3,main,ridge,54,9,0.112431666779,106
within_main,selected__dinov3,coarse,knn,54,9,0.15617888433,106
within_main,selected__dinov3,coarse,ridge,54,9,0.112753089386,106
within_main,selected__dinov3,global,knn,54,9,0.156010236529,106
within_main,selected__dinov3,global,ridge,54,9,0.11303260054,106
within_main,selected__dinov3,main,knn,54,9,0.156010236529,106
within_main,selected__dinov3,main,ridge,54,9,0.11303260054,106
within_main,selected__existing,coarse,knn,54,9,0.0610702383396,106
within_main,selected__existing,coarse,ridge,54,9,0.0605692505196,106
within_main,selected__existing,global,knn,54,9,0.0610662946875,106
within_main,selected__existing,global,ridge,54,9,0.0596507498475,106
within_main,selected__existing,main,knn,54,9,0.0610662946875,106
within_main,selected__existing,main,ridge,54,9,0.0596507498475,106
within_main,selected__existing_plus_dino,coarse,knn,54,9,0.0635735562611,106
within_main,selected__existing_plus_dino,coarse,ridge,54,9,0.0619582454758,106
within_main,selected__existing_plus_dino,global,knn,54,9,0.0635281266299,106
within_main,selected__existing_plus_dino,global,ridge,54,9,0.0610397448036,106
within_main,selected__existing_plus_dino,main,knn,54,9,0.0635281266299,106
within_main,selected__existing_plus_dino,main,ridge,54,9,0.0610397448036,106
within_main,selected__feedback,coarse,knn,54,9,0.0610702383396,106
within_main,selected__feedback,coarse,ridge,54,9,0.0646277108576,106
within_main,selected__feedback,global,knn,54,9,0.0610662946875,106
within_main,selected__feedback,global,ridge,54,9,0.0645078143493,106
within_main,selected__feedback,main,knn,54,9,0.0610662946875,106
within_main,selected__feedback,main,ridge,54,9,0.0645078143493,106
within_main,selected__hohonet,coarse,knn,54,9,0.145581971903,106
within_main,selected__hohonet,coarse,ridge,54,9,0.137449691454,106
within_main,selected__hohonet,global,knn,54,9,0.14557405876,106
within_main,selected__hohonet,global,ridge,54,9,0.13694100505,106
within_main,selected__hohonet,main,knn,54,9,0.14557405876,106
within_main,selected__hohonet,main,ridge,54,9,0.13694100505,106
within_main,selected__semantic,coarse,knn,54,9,0.147637929508,106
within_main,selected__semantic,coarse,ridge,54,9,0.162274379198,106
within_main,selected__semantic,global,knn,54,9,0.147485871673,106
within_main,selected__semantic,global,ridge,54,9,0.162123953962,106
within_main,selected__semantic,main,knn,54,9,0.147485871673,106
within_main,selected__semantic,main,ridge,54,9,0.162123953962,106
within_main,selected__ulayout,coarse,knn,54,9,0.133461184444,106
within_main,selected__ulayout,coarse,ridge,54,9,0.103711016397,106
within_main,selected__ulayout,global,knn,54,9,0.133447027408,106
within_main,selected__ulayout,global,ridge,54,9,0.103561462451,106
within_main,selected__ulayout,main,knn,54,9,0.133447027408,106
within_main,selected__ulayout,main,ridge,54,9,0.103561462451,106
within_main,semantic__ai_fine_functions,coarse,knn,54,9,0.141465064293,106
within_main,semantic__ai_fine_functions,coarse,ridge,54,9,0.110050144282,106
within_main,semantic__ai_fine_functions,global,knn,54,9,0.141313006458,106
within_main,semantic__ai_fine_functions,global,ridge,54,9,0.110180804795,106
within_main,semantic__ai_fine_functions,main,knn,54,9,0.141313006458,106
within_main,semantic__ai_fine_functions,main,ridge,54,9,0.110180804795,106
within_main,semantic__coarse,coarse,knn,54,9,0.116625568722,106
within_main,semantic__coarse,coarse,ridge,54,9,0.109755672,106
within_main,semantic__coarse,global,knn,54,9,0.11662162507,106
within_main,semantic__coarse,global,ridge,54,9,0.109752479545,106
within_main,semantic__coarse,main,knn,54,9,0.11662162507,106
within_main,semantic__coarse,main,ridge,54,9,0.109752479545,106
within_main,semantic__main_keywords,coarse,knn,54,9,0.146806862144,106
within_main,semantic__main_keywords,coarse,ridge,54,9,0.120197740842,106
within_main,semantic__main_keywords,global,knn,54,9,0.14664635507,106
within_main,semantic__main_keywords,global,ridge,54,9,0.120020225303,106
within_main,semantic__main_keywords,main,knn,54,9,0.14664635507,106
within_main,semantic__main_keywords,main,ridge,54,9,0.120020225303,106
within_main,semantic__main_primary,coarse,knn,54,9,0.116646691821,106
within_main,semantic__main_primary,coarse,ridge,54,9,0.109269102314,106
within_main,semantic__main_primary,global,knn,54,9,0.11662162507,106
within_main,semantic__main_primary,global,ridge,54,9,0.109089429198,106
within_main,semantic__main_primary,main,knn,54,9,0.11662162507,106
within_main,semantic__main_primary,main,ridge,54,9,0.109089429198,106
within_main,semantic__main_text,coarse,knn,54,9,0.172996577574,106
within_main,semantic__main_text,coarse,ridge,54,9,0.167461046688,106
within_main,semantic__main_text,global,knn,54,9,0.173954850909,106
within_main,semantic__main_text,global,ridge,54,9,0.167585793028,106
within_main,semantic__main_text,main,knn,54,9,0.173954850909,106
within_main,semantic__main_text,main,ridge,54,9,0.167585793028,106
within_main,semantic__position_keywords,coarse,knn,54,9,0.140874100284,106
within_main,semantic__position_keywords,coarse,ridge,54,9,0.11940805585,106
within_main,semantic__position_keywords,global,knn,54,9,0.140736894176,106
within_main,semantic__position_keywords,global,ridge,54,9,0.119243447197,106
within_main,semantic__position_keywords,main,knn,54,9,0.140736894176,106
within_main,semantic__position_keywords,main,ridge,54,9,0.119243447197,106
within_main,semantic__traits,coarse,knn,54,9,0.124562109713,106
within_main,semantic__traits,coarse,ridge,54,9,0.110352049842,106
within_main,semantic__traits,global,knn,54,9,0.124558166061,106
within_main,semantic__traits,global,ridge,54,9,0.110318262387,106
within_main,semantic__traits,main,knn,54,9,0.124558166061,106
within_main,semantic__traits,main,ridge,54,9,0.110318262387,106
within_main,semantic__traits_recheck,coarse,knn,54,9,0.123115734912,106
within_main,semantic__traits_recheck,coarse,ridge,54,9,0.11273871694,106
within_main,semantic__traits_recheck,global,knn,54,9,0.123076687523,106
within_main,semantic__traits_recheck,global,ridge,54,9,0.112619974742,106
within_main,semantic__traits_recheck,main,knn,54,9,0.123076687523,106
within_main,semantic__traits_recheck,main,ridge,54,9,0.112619974742,106
within_main,ulayout__compressed__global,coarse,knn,54,9,0.144786015882,106
within_main,ulayout__compressed__global,coarse,ridge,54,9,0.116934139779,106
within_main,ulayout__compressed__global,global,knn,54,9,0.143309486258,106
within_main,ulayout__compressed__global,global,ridge,54,9,0.117199617306,106
within_main,ulayout__compressed__global,main,knn,54,9,0.143309486258,106
within_main,ulayout__compressed__global,main,ridge,54,9,0.117199617306,106
within_main,ulayout__compressed__local16,coarse,knn,54,9,0.126318840766,106
within_main,ulayout__compressed__local16,coarse,ridge,54,9,0.113660351325,106
within_main,ulayout__compressed__local16,global,knn,54,9,0.126314897114,106
within_main,ulayout__compressed__local16,global,ridge,54,9,0.113513347709,106
within_main,ulayout__compressed__local16,main,knn,54,9,0.126314897114,106
within_main,ulayout__compressed__local16,main,ridge,54,9,0.113513347709,106
within_main,ulayout__transformer__global,coarse,knn,54,9,0.0936364802807,106
within_main,ulayout__transformer__global,coarse,ridge,54,9,0.083839062533,106
within_main,ulayout__transformer__global,global,knn,54,9,0.0939410239821,106
within_main,ulayout__transformer__global,global,ridge,54,9,0.0835974414228,106
within_main,ulayout__transformer__global,main,knn,54,9,0.0939410239821,106
within_main,ulayout__transformer__global,main,ridge,54,9,0.0835974414228,106
within_main,ulayout__transformer__local16,coarse,knn,54,9,0.111292359364,106
within_main,ulayout__transformer__local16,coarse,ridge,54,9,0.0938456001258,106
within_main,ulayout__transformer__local16,global,knn,54,9,0.111288415712,106
within_main,ulayout__transformer__local16,global,ridge,54,9,0.0936964393165,106
within_main,ulayout__transformer__local16,main,knn,54,9,0.111288415712,106
within_main,ulayout__transformer__local16,main,ridge,54,9,0.0936964393165,106
