design,feature,baseline,algorithm,source_split,n_images,n_buildings,rps_mean,brier_mean,accuracy,balanced_accuracy,macro_f1,building_macro_rps,simple_recall,medium_recall,hard_recall,simple_n,medium_n,hard_n
pooled,dinov3__block12__faces_local96,main,ridge,valid,27,5,0.132523293692,0.530744403256,0.666666666667,0.753968253968,0.705627705628,0.137929090248,1,0.428571428571,0.833333333333,7,14,6
pooled,dinov3__block12__panorama_global,coarse,knn,test,79,8,0.127189058669,0.487361956543,0.683544303797,0.739858906526,0.681488929855,0.151110305743,0.738095238095,0.481481481481,1,42,27,10
pooled,dinov3__block12__panorama_global,coarse,knn,valid,27,5,0.145696402487,0.584440246692,0.62962962963,0.698412698413,0.660606060606,0.152317430368,1,0.428571428571,0.666666666667,7,14,6
pooled,dinov3__block12__panorama_global,coarse,ridge,test,79,8,0.107922177216,0.414568630225,0.708860759494,0.751322751323,0.700445324097,0.106748845109,0.809523809524,0.444444444444,1,42,27,10
pooled,dinov3__block12__panorama_global,coarse,ridge,valid,27,5,0.151341191253,0.569520344335,0.703703703704,0.809523809524,0.745454545455,0.157752443052,1,0.428571428571,1,7,14,6
pooled,dinov3__block12__panorama_global,global,knn,test,79,8,0.149366972153,0.57316396861,0.569620253165,0.659611992945,0.59077322937,0.172095140961,0.571428571429,0.407407407407,1,42,27,10
pooled,dinov3__block12__panorama_global,global,knn,valid,27,5,0.216295708149,0.856294408893,0.518518518519,0.626984126984,0.558596491228,0.2213327045,1,0.214285714286,0.666666666667,7,14,6
pooled,dinov3__block12__panorama_global,global,ridge,test,79,8,0.142684337122,0.519698443995,0.607594936709,0.590652557319,0.584189640769,0.141168772989,0.690476190476,0.481481481481,0.6,42,27,10
pooled,dinov3__block12__panorama_global,global,ridge,valid,27,5,0.173041753292,0.631639546186,0.481481481481,0.539682539683,0.479487179487,0.173965226139,1,0.285714285714,0.333333333333,7,14,6
pooled,dinov3__block12__panorama_global,main,knn,test,79,8,0.121344098132,0.450174962609,0.708860759494,0.768959435626,0.71008991009,0.124117779426,0.714285714286,0.592592592593,1,42,27,10
pooled,dinov3__block12__panorama_global,main,knn,valid,27,5,0.126777890173,0.518027556558,0.62962962963,0.698412698413,0.660606060606,0.132498195671,1,0.428571428571,0.666666666667,7,14,6
pooled,dinov3__block12__panorama_global,main,ridge,test,79,8,0.0968929255108,0.36188779019,0.746835443038,0.792768959436,0.743399810066,0.0826239356636,0.785714285714,0.592592592593,1,42,27,10
pooled,dinov3__block12__panorama_global,main,ridge,valid,27,5,0.129834409529,0.492353088248,0.666666666667,0.753968253968,0.705627705628,0.134917713261,1,0.428571428571,0.833333333333,7,14,6
pooled,dinov3__block12__panorama_local16,coarse,knn,test,79,8,0.119688247439,0.456910167118,0.721518987342,0.751499118166,0.70757305829,0.117726134175,0.761904761905,0.592592592593,0.9,42,27,10
pooled,dinov3__block12__panorama_local16,coarse,knn,valid,27,5,0.147922954061,0.602814931353,0.592592592593,0.642857142857,0.608256477822,0.15474293605,1,0.428571428571,0.5,7,14,6
pooled,dinov3__block12__panorama_local16,coarse,ridge,test,79,8,0.111567842448,0.423408163407,0.721518987342,0.763668430335,0.706807081807,0.109987558255,0.809523809524,0.481481481481,1,42,27,10
pooled,dinov3__block12__panorama_local16,coarse,ridge,valid,27,5,0.156118380217,0.617175902254,0.592592592593,0.642857142857,0.608256477822,0.163079583148,1,0.428571428571,0.5,7,14,6
pooled,dinov3__block12__panorama_local16,global,knn,test,79,8,0.223290942279,0.779745958483,0.443037974684,0.419047619048,0.411688311688,0.22467543378,0.52380952381,0.333333333333,0.4,42,27,10
pooled,dinov3__block12__panorama_local16,global,knn,valid,27,5,0.156296176297,0.628147822224,0.518518518519,0.611111111111,0.58152958153,0.1606665313,0.714285714286,0.285714285714,0.833333333333,7,14,6
pooled,dinov3__block12__panorama_local16,global,ridge,test,79,8,0.175689098032,0.61261371675,0.46835443038,0.409523809524,0.412452700378,0.16330677276,0.595238095238,0.333333333333,0.3,42,27,10
pooled,dinov3__block12__panorama_local16,global,ridge,valid,27,5,0.184882584618,0.693826246213,0.37037037037,0.436507936508,0.332080200501,0.184233797453,1,0.142857142857,0.166666666667,7,14,6
pooled,dinov3__block12__panorama_local16,main,knn,test,79,8,0.103427346979,0.378222199392,0.822784810127,0.853615520282,0.8,0.0801550022658,0.857142857143,0.703703703704,1,42,27,10
pooled,dinov3__block12__panorama_local16,main,knn,valid,27,5,0.138481267589,0.56933604265,0.592592592593,0.642857142857,0.608256477822,0.144693474198,1,0.428571428571,0.5,7,14,6
pooled,dinov3__block12__panorama_local16,main,ridge,test,79,8,0.0987975966369,0.363118725672,0.822784810127,0.835978835979,0.786713286713,0.0822531243638,0.952380952381,0.555555555556,1,42,27,10
pooled,dinov3__block12__panorama_local16,main,ridge,valid,27,5,0.125560402837,0.500103821949,0.62962962963,0.698412698413,0.660606060606,0.130435868563,1,0.428571428571,0.666666666667,7,14,6
pooled,dinov3__block12__panorama_mean,coarse,knn,test,79,8,0.103100414484,0.392231830349,0.746835443038,0.797178130511,0.746585403969,0.114514223539,0.761904761905,0.62962962963,1,42,27,10
pooled,dinov3__block12__panorama_mean,coarse,knn,valid,27,5,0.163671021019,0.659003261245,0.518518518519,0.539682539683,0.517142857143,0.170245771731,0.857142857143,0.428571428571,0.333333333333,7,14,6
pooled,dinov3__block12__panorama_mean,coarse,ridge,test,79,8,0.111010001349,0.425090219595,0.670886075949,0.736331569665,0.692283950617,0.109422723329,0.690476190476,0.518518518519,1,42,27,10
pooled,dinov3__block12__panorama_mean,coarse,ridge,valid,27,5,0.15733222109,0.593010639797,0.703703703704,0.809523809524,0.745454545455,0.164335603266,1,0.428571428571,1,7,14,6
pooled,dinov3__block12__panorama_mean,global,knn,test,79,8,0.13341761671,0.518480412155,0.658227848101,0.741622574956,0.676780626781,0.17037489782,0.595238095238,0.62962962963,1,42,27,10
pooled,dinov3__block12__panorama_mean,global,knn,valid,27,5,0.20296260889,0.808887937781,0.37037037037,0.420634920635,0.398550724638,0.203599635202,0.714285714286,0.214285714286,0.333333333333,7,14,6
pooled,dinov3__block12__panorama_mean,global,ridge,test,79,8,0.135892039252,0.490377923002,0.620253164557,0.577601410935,0.577586206897,0.141276440895,0.714285714286,0.518518518519,0.5,42,27,10
pooled,dinov3__block12__panorama_mean,global,ridge,valid,27,5,0.186686036206,0.715677277102,0.481481481481,0.539682539683,0.480317460317,0.188679510046,1,0.285714285714,0.333333333333,7,14,6
pooled,dinov3__block12__panorama_mean,main,knn,test,79,8,0.0980215542827,0.362534994187,0.784810126582,0.804409171076,0.782865693977,0.0959908674157,0.809523809524,0.703703703704,0.9,42,27,10
pooled,dinov3__block12__panorama_mean,main,knn,valid,27,5,0.135420212564,0.555134751361,0.555555555556,0.587301587302,0.545454545455,0.140710682708,1,0.428571428571,0.333333333333,7,14,6
pooled,dinov3__block12__panorama_mean,main,ridge,test,79,8,0.0970559004225,0.360470495562,0.73417721519,0.789241622575,0.737684537685,0.0810593565243,0.738095238095,0.62962962963,1,42,27,10
pooled,dinov3__block12__panorama_mean,main,ridge,valid,27,5,0.146269464693,0.560347857808,0.703703703704,0.809523809524,0.745454545455,0.152691001894,1,0.428571428571,1,7,14,6
pooled,dinov3__block3__faces_concat,coarse,knn,test,79,8,0.137345551944,0.520459879541,0.556962025316,0.563315696649,0.549144412158,0.14174843768,0.571428571429,0.518518518519,0.6,42,27,10
pooled,dinov3__block3__faces_concat,coarse,knn,valid,27,5,0.145472658308,0.604745547741,0.62962962963,0.698412698413,0.660606060606,0.151053082451,1,0.428571428571,0.666666666667,7,14,6
pooled,dinov3__block3__faces_concat,coarse,ridge,test,79,8,0.114526939811,0.443898882308,0.607594936709,0.548677248677,0.552148551286,0.117918738919,0.690476190476,0.555555555556,0.4,42,27,10
pooled,dinov3__block3__faces_concat,coarse,ridge,valid,27,5,0.14954229275,0.63100377167,0.666666666667,0.753968253968,0.705627705628,0.155082485533,1,0.428571428571,0.833333333333,7,14,6
pooled,dinov3__block3__faces_concat,global,knn,test,79,8,0.248607405064,0.85873334785,0.367088607595,0.329453262787,0.327776323063,0.2510772354,0.380952380952,0.407407407407,0.2,42,27,10
pooled,dinov3__block3__faces_concat,global,knn,valid,27,5,0.257283606174,0.840821940414,0.407407407407,0.388888888889,0.373188405797,0.253999647424,0.571428571429,0.428571428571,0.166666666667,7,14,6
pooled,dinov3__block3__faces_concat,global,ridge,test,79,8,0.209520123057,0.703330428537,0.443037974684,0.326278659612,0.314769975787,0.232502849231,0.571428571429,0.407407407407,0,42,27,10
pooled,dinov3__block3__faces_concat,global,ridge,valid,27,5,0.235170721779,0.932822043487,0.259259259259,0.333333333333,0.186666666667,0.228758792182,1,0,0,7,14,6
pooled,dinov3__block3__faces_concat,main,knn,test,79,8,0.118681011139,0.439463981117,0.670886075949,0.668959435626,0.646546856442,0.100237006886,0.714285714286,0.592592592593,0.7,42,27,10
pooled,dinov3__block3__faces_concat,main,knn,valid,27,5,0.134741543828,0.545484845931,0.62962962963,0.698412698413,0.660606060606,0.13944903335,1,0.428571428571,0.666666666667,7,14,6
pooled,dinov3__block3__faces_concat,main,ridge,test,79,8,0.102239375386,0.385864429721,0.772151898734,0.808641975309,0.754296435272,0.0894341158304,0.833333333333,0.592592592593,1,42,27,10
pooled,dinov3__block3__faces_concat,main,ridge,valid,27,5,0.134281610797,0.579780942406,0.666666666667,0.753968253968,0.705627705628,0.1393255136,1,0.428571428571,0.833333333333,7,14,6
pooled,dinov3__block3__faces_global,coarse,knn,test,79,8,0.111335481874,0.442662065211,0.683544303797,0.689065255732,0.663723460399,0.128429586157,0.785714285714,0.481481481481,0.8,42,27,10
pooled,dinov3__block3__faces_global,coarse,knn,valid,27,5,0.144611311228,0.609157404106,0.555555555556,0.587301587302,0.545454545455,0.149560272836,1,0.428571428571,0.333333333333,7,14,6
pooled,dinov3__block3__faces_global,coarse,ridge,test,79,8,0.113595379715,0.447523470893,0.632911392405,0.522574955908,0.524830888755,0.118169963612,0.738095238095,0.62962962963,0.2,42,27,10
pooled,dinov3__block3__faces_global,coarse,ridge,valid,27,5,0.144728626428,0.612844069634,0.666666666667,0.785714285714,0.711670480549,0.150207676514,1,0.357142857143,1,7,14,6
pooled,dinov3__block3__faces_global,global,knn,test,79,8,0.245569422279,0.835442183293,0.329113924051,0.241622574956,0.242735042735,0.270258758211,0.428571428571,0.296296296296,0,42,27,10
pooled,dinov3__block3__faces_global,global,knn,valid,27,5,0.194073874075,0.734814148151,0.407407407407,0.428571428571,0.324110671937,0.189066475432,1,0.285714285714,0,7,14,6
pooled,dinov3__block3__faces_global,global,ridge,test,79,8,0.173028480484,0.638015741562,0.481012658228,0.372134038801,0.348432939982,0.186235329719,0.52380952381,0.592592592593,0,42,27,10
pooled,dinov3__block3__faces_global,global,ridge,valid,27,5,0.15946152145,0.648027584532,0.444444444444,0.452380952381,0.355555555556,0.156393082887,1,0.357142857143,0,7,14,6
pooled,dinov3__block3__faces_global,main,knn,test,79,8,0.0963207844942,0.369600092595,0.772151898734,0.757848324515,0.735413469736,0.0902630417229,0.880952380952,0.592592592593,0.8,42,27,10
pooled,dinov3__block3__faces_global,main,knn,valid,27,5,0.121576148598,0.527831639746,0.555555555556,0.587301587302,0.545454545455,0.124976488583,1,0.428571428571,0.333333333333,7,14,6
pooled,dinov3__block3__faces_global,main,ridge,test,79,8,0.0956325869622,0.367331590716,0.721518987342,0.616754850088,0.619620653488,0.0773375560753,0.809523809524,0.740740740741,0.3,42,27,10
pooled,dinov3__block3__faces_global,main,ridge,valid,27,5,0.115134675477,0.490143473167,0.703703703704,0.809523809524,0.745454545455,0.119983185999,1,0.428571428571,1,7,14,6
pooled,dinov3__block3__faces_local16,coarse,knn,test,79,8,0.125569050619,0.483590735201,0.594936708861,0.566137566138,0.560020481311,0.118987017641,0.642857142857,0.555555555556,0.5,42,27,10
pooled,dinov3__block3__faces_local16,coarse,knn,valid,27,5,0.143243837086,0.603160502062,0.62962962963,0.714285714286,0.681818181818,0.150010392847,0.714285714286,0.428571428571,1,7,14,6
pooled,dinov3__block3__faces_local16,coarse,ridge,test,79,8,0.102859611638,0.404195769943,0.79746835443,0.811287477954,0.766056166056,0.0984676985078,0.952380952381,0.481481481481,1,42,27,10
pooled,dinov3__block3__faces_local16,coarse,ridge,valid,27,5,0.13113979184,0.547028143315,0.703703703704,0.809523809524,0.745454545455,0.137398341491,1,0.428571428571,1,7,14,6
pooled,dinov3__block3__faces_local16,global,knn,test,79,8,0.216961841013,0.819239386332,0.430379746835,0.331569664903,0.308771929825,0.215955240167,0.47619047619,0.518518518519,0,42,27,10
pooled,dinov3__block3__faces_local16,global,knn,valid,27,5,0.182962871111,0.610370186668,0.444444444444,0.452380952381,0.346153846154,0.177466590156,1,0.357142857143,0,7,14,6
pooled,dinov3__block3__faces_local16,global,ridge,test,79,8,0.170318899884,0.578629715999,0.493670886076,0.375661375661,0.351377018044,0.178579527643,0.571428571429,0.555555555556,0,42,27,10
pooled,dinov3__block3__faces_local16,global,ridge,valid,27,5,0.182312448639,0.74589712246,0.296296296296,0.357142857143,0.255555555556,0.177960449755,1,0.0714285714286,0,7,14,6
pooled,dinov3__block3__faces_local16,main,knn,test,79,8,0.109081359991,0.411772621993,0.696202531646,0.684832451499,0.663416935294,0.0871125579831,0.761904761905,0.592592592593,0.7,42,27,10
pooled,dinov3__block3__faces_local16,main,knn,valid,27,5,0.122316676509,0.520512296207,0.62962962963,0.714285714286,0.681818181818,0.127672419755,0.714285714286,0.428571428571,1,7,14,6
pooled,dinov3__block3__faces_local16,main,ridge,test,79,8,0.0911755375193,0.347996172513,0.835443037975,0.848324514991,0.806734006734,0.0708073476915,0.952380952381,0.592592592593,1,42,27,10
pooled,dinov3__block3__faces_local16,main,ridge,valid,27,5,0.11811537794,0.489452060773,0.703703703704,0.809523809524,0.745454545455,0.123849937111,1,0.428571428571,1,7,14,6
pooled,dinov3__block3__faces_local96,coarse,knn,test,79,8,0.143855678407,0.546388627329,0.569620253165,0.588888888889,0.564686449177,0.14418966323,0.5,0.666666666667,0.6,42,27,10
pooled,dinov3__block3__faces_local96,coarse,knn,valid,27,5,0.142273026314,0.569193951576,0.481481481481,0.484126984127,0.43956043956,0.144989115555,0.857142857143,0.428571428571,0.166666666667,7,14,6
pooled,dinov3__block3__faces_local96,coarse,ridge,test,79,8,0.106349503575,0.419280878768,0.759493670886,0.762081128748,0.720471380471,0.102552384697,0.904761904762,0.481481481481,0.9,42,27,10
pooled,dinov3__block3__faces_local96,coarse,ridge,valid,27,5,0.140985413317,0.560577400083,0.703703703704,0.809523809524,0.745454545455,0.146191252619,1,0.428571428571,1,7,14,6
pooled,dinov3__block3__faces_local96,global,knn,test,79,8,0.263881563039,0.893388377837,0.379746835443,0.308641975309,0.271806276254,0.273392652799,0.333333333333,0.592592592593,0,42,27,10
pooled,dinov3__block3__faces_local96,global,knn,valid,27,5,0.204444346667,0.660740482964,0.407407407407,0.333333333333,0.301555104801,0.202666581199,0.428571428571,0.571428571429,0,7,14,6
pooled,dinov3__block3__faces_local96,global,ridge,test,79,8,0.210389348751,0.70427408716,0.392405063291,0.29012345679,0.270833333333,0.20873612801,0.5,0.37037037037,0,42,27,10
pooled,dinov3__block3__faces_local96,global,ridge,valid,27,5,0.221807315392,0.808977776652,0.259259259259,0.309523809524,0.187179487179,0.214394276341,0.857142857143,0.0714285714286,0,7,14,6
pooled,dinov3__block3__faces_local96,main,knn,test,79,8,0.12751667529,0.476466776057,0.645569620253,0.666313932981,0.635865583692,0.110317123519,0.595238095238,0.703703703704,0.7,42,27,10
pooled,dinov3__block3__faces_local96,main,knn,valid,27,5,0.145294300466,0.557573575576,0.555555555556,0.547619047619,0.554393609296,0.148071100817,0.571428571429,0.571428571429,0.5,7,14,6
pooled,dinov3__block3__faces_local96,main,ridge,test,79,8,0.0946449555465,0.363142197931,0.822784810127,0.810582010582,0.774388832142,0.0753057212982,0.97619047619,0.555555555556,0.9,42,27,10
pooled,dinov3__block3__faces_local96,main,ridge,valid,27,5,0.121947051379,0.486923914712,0.703703703704,0.809523809524,0.745454545455,0.126160241575,1,0.428571428571,1,7,14,6
pooled,dinov3__block3__panorama_global,coarse,knn,test,79,8,0.125406578273,0.485026494296,0.556962025316,0.572134038801,0.5592039801,0.119343947872,0.52380952381,0.592592592593,0.6,42,27,10
pooled,dinov3__block3__panorama_global,coarse,knn,valid,27,5,0.145931610823,0.586187736484,0.666666666667,0.753968253968,0.705627705628,0.152679701464,1,0.428571428571,0.833333333333,7,14,6
pooled,dinov3__block3__panorama_global,coarse,ridge,test,79,8,0.105412091741,0.39874115835,0.683544303797,0.639329805996,0.634391534392,0.0957566128914,0.714285714286,0.703703703704,0.5,42,27,10
pooled,dinov3__block3__panorama_global,coarse,ridge,valid,27,5,0.139279513324,0.580242665271,0.481481481481,0.47619047619,0.365967365967,0.142097265348,1,0.428571428571,0,7,14,6
pooled,dinov3__block3__panorama_global,global,knn,test,79,8,0.239746564558,0.83645439899,0.455696202532,0.365079365079,0.328767123288,0.267053264758,0.428571428571,0.666666666667,0,42,27,10
pooled,dinov3__block3__panorama_global,global,knn,valid,27,5,0.239258884445,0.755554640002,0.481481481481,0.452380952381,0.369963369963,0.233066306114,0.857142857143,0.5,0,7,14,6
pooled,dinov3__block3__panorama_global,global,ridge,test,79,8,0.171619535676,0.605116049638,0.518987341772,0.409171075838,0.380088751688,0.175915705727,0.52380952381,0.703703703704,0,42,27,10
pooled,dinov3__block3__panorama_global,global,ridge,valid,27,5,0.190318201972,0.802768653386,0.37037037037,0.404761904762,0.320289855072,0.184479929755,1,0.214285714286,0,7,14,6
pooled,dinov3__block3__panorama_global,main,knn,test,79,8,0.109517017336,0.40998391099,0.645569620253,0.657495590829,0.638160154289,0.088251749712,0.642857142857,0.62962962963,0.7,42,27,10
pooled,dinov3__block3__panorama_global,main,knn,valid,27,5,0.139929699737,0.556448455779,0.666666666667,0.753968253968,0.705627705628,0.146320076894,1,0.428571428571,0.833333333333,7,14,6
pooled,dinov3__block3__panorama_global,main,ridge,test,79,8,0.0917734245739,0.33805791674,0.759493670886,0.695767195767,0.69054715776,0.0629601222113,0.809523809524,0.777777777778,0.5,42,27,10
pooled,dinov3__block3__panorama_global,main,ridge,valid,27,5,0.124523108583,0.505856752027,0.518518518519,0.507936507937,0.468077601411,0.1269201777,0.857142857143,0.5,0.166666666667,7,14,6
pooled,dinov3__block3__panorama_local16,coarse,knn,test,79,8,0.130887907769,0.511245101143,0.556962025316,0.66049382716,0.595669857734,0.140759211208,0.5,0.481481481481,1,42,27,10
pooled,dinov3__block3__panorama_local16,coarse,knn,valid,27,5,0.133477306398,0.555077985106,0.592592592593,0.650793650794,0.631055900621,0.138605579948,0.857142857143,0.428571428571,0.666666666667,7,14,6
pooled,dinov3__block3__panorama_local16,coarse,ridge,test,79,8,0.0998515755698,0.394120605131,0.746835443038,0.691181657848,0.685800474036,0.0911270977193,0.880952380952,0.592592592593,0.6,42,27,10
pooled,dinov3__block3__panorama_local16,coarse,ridge,valid,27,5,0.128203630647,0.539210573048,0.62962962963,0.698412698413,0.660606060606,0.132587196701,1,0.428571428571,0.666666666667,7,14,6
pooled,dinov3__block3__panorama_local16,global,knn,test,79,8,0.226835249115,0.784809320508,0.430379746835,0.327160493827,0.30204483863,0.229499803564,0.5,0.481481481481,0,42,27,10
pooled,dinov3__block3__panorama_local16,global,knn,valid,27,5,0.225184982223,0.722962497779,0.333333333333,0.333333333333,0.249417249417,0.216933161095,0.714285714286,0.285714285714,0,7,14,6
pooled,dinov3__block3__panorama_local16,global,ridge,test,79,8,0.179458624861,0.635626408278,0.46835443038,0.346560846561,0.324464153732,0.176209869251,0.595238095238,0.444444444444,0,42,27,10
pooled,dinov3__block3__panorama_local16,global,ridge,valid,27,5,0.208947722065,0.791199529777,0.296296296296,0.357142857143,0.236231884058,0.20030114688,1,0.0714285714286,0,7,14,6
pooled,dinov3__block3__panorama_local16,main,knn,test,79,8,0.110837510393,0.412093253853,0.746835443038,0.741975308642,0.711903272879,0.0823412779818,0.833333333333,0.592592592593,0.8,42,27,10
pooled,dinov3__block3__panorama_local16,main,knn,valid,27,5,0.133764250792,0.539732405891,0.592592592593,0.650793650794,0.631055900621,0.138863378335,0.857142857143,0.428571428571,0.666666666667,7,14,6
pooled,dinov3__block3__panorama_local16,main,ridge,test,79,8,0.0930567153759,0.361076091003,0.784810126582,0.761375661376,0.733838754382,0.0697110723005,0.928571428571,0.555555555556,0.8,42,27,10
pooled,dinov3__block3__panorama_local16,main,ridge,valid,27,5,0.112356953481,0.468904508834,0.666666666667,0.730158730159,0.705928853755,0.115862099724,0.857142857143,0.5,0.833333333333,7,14,6
pooled,dinov3__block3__panorama_mean,coarse,knn,test,79,8,0.118341428476,0.470336250632,0.607594936709,0.536507936508,0.539994779679,0.107830919963,0.642857142857,0.666666666667,0.3,42,27,10
pooled,dinov3__block3__panorama_mean,coarse,knn,valid,27,5,0.156290944519,0.646230710536,0.592592592593,0.642857142857,0.608256477822,0.16187918228,1,0.428571428571,0.5,7,14,6
pooled,dinov3__block3__panorama_mean,coarse,ridge,test,79,8,0.106929897544,0.411221885723,0.632911392405,0.556790123457,0.555873600036,0.0962040925672,0.666666666667,0.703703703704,0.3,42,27,10
pooled,dinov3__block3__panorama_mean,coarse,ridge,valid,27,5,0.125273703603,0.533393487791,0.592592592593,0.642857142857,0.608256477822,0.128658662817,1,0.428571428571,0.5,7,14,6
pooled,dinov3__block3__panorama_mean,global,knn,test,79,8,0.231645327596,0.828353252661,0.455696202532,0.347442680776,0.32263681592,0.229624808812,0.52380952381,0.518518518519,0,42,27,10
pooled,dinov3__block3__panorama_mean,global,knn,valid,27,5,0.239258951112,0.847406435558,0.37037037037,0.380952380952,0.286984126984,0.23346636124,0.857142857143,0.285714285714,0,7,14,6
pooled,dinov3__block3__panorama_mean,global,ridge,test,79,8,0.177782003145,0.613733945766,0.53164556962,0.417107583774,0.393620541328,0.18613736813,0.547619047619,0.703703703704,0,42,27,10
pooled,dinov3__block3__panorama_mean,global,ridge,valid,27,5,0.184965955036,0.814813017262,0.259259259259,0.309523809524,0.252525252525,0.180905769269,0.857142857143,0.0714285714286,0,7,14,6
pooled,dinov3__block3__panorama_mean,main,knn,test,79,8,0.101676852577,0.396864942759,0.670886075949,0.57619047619,0.581237640013,0.0752800494316,0.761904761905,0.666666666667,0.3,42,27,10
pooled,dinov3__block3__panorama_mean,main,knn,valid,27,5,0.147246303648,0.617462594915,0.555555555556,0.595238095238,0.579365079365,0.15222680293,0.857142857143,0.428571428571,0.5,7,14,6
pooled,dinov3__block3__panorama_mean,main,ridge,test,79,8,0.0924978792536,0.343354336322,0.772151898734,0.70811287478,0.701471420487,0.0602908422558,0.809523809524,0.814814814815,0.5,42,27,10
pooled,dinov3__block3__panorama_mean,main,ridge,valid,27,5,0.112306878537,0.473619415012,0.592592592593,0.619047619048,0.608888888889,0.115585465721,0.857142857143,0.5,0.5,7,14,6
pooled,dinov3__block6__faces_concat,coarse,knn,test,79,8,0.126063624133,0.47761109282,0.708860759494,0.755731922399,0.698341245673,0.128309081796,0.785714285714,0.481481481481,1,42,27,10
pooled,dinov3__block6__faces_concat,coarse,knn,valid,27,5,0.160616515883,0.633475682405,0.555555555556,0.587301587302,0.545454545455,0.166775879518,1,0.428571428571,0.333333333333,7,14,6
pooled,dinov3__block6__faces_concat,coarse,ridge,test,79,8,0.111128547579,0.425717941766,0.784810126582,0.807760141093,0.755005403281,0.107803073325,0.904761904762,0.518518518519,1,42,27,10
pooled,dinov3__block6__faces_concat,coarse,ridge,valid,27,5,0.139557199551,0.550599565909,0.703703703704,0.809523809524,0.745454545455,0.14564237824,1,0.428571428571,1,7,14,6
pooled,dinov3__block6__faces_concat,global,knn,test,79,8,0.261012511393,0.853670148863,0.316455696203,0.281128747795,0.265889223957,0.302392701133,0.261904761905,0.481481481481,0.1,42,27,10
pooled,dinov3__block6__faces_concat,global,knn,valid,27,5,0.247407186667,0.80296224889,0.407407407407,0.380952380952,0.333333333333,0.247066445202,0.714285714286,0.428571428571,0,7,14,6
pooled,dinov3__block6__faces_concat,global,ridge,test,79,8,0.217842791481,0.73819654577,0.329113924051,0.223985890653,0.205411084844,0.23247496428,0.52380952381,0.148148148148,0,42,27,10
pooled,dinov3__block6__faces_concat,global,ridge,valid,27,5,0.226608109993,0.842244517221,0.148148148148,0.190476190476,0.0888888888889,0.220552394837,0.571428571429,0,0,7,14,6
pooled,dinov3__block6__faces_concat,main,knn,test,79,8,0.110817141457,0.394204383202,0.79746835443,0.820105820106,0.768375204169,0.093097476184,0.904761904762,0.555555555556,1,42,27,10
pooled,dinov3__block6__faces_concat,main,knn,valid,27,5,0.152402355237,0.60586453106,0.555555555556,0.587301587302,0.545454545455,0.158056019327,1,0.428571428571,0.333333333333,7,14,6
pooled,dinov3__block6__faces_concat,main,ridge,test,79,8,0.10287676014,0.37414378123,0.79746835443,0.824514991182,0.772283272283,0.085537823672,0.880952380952,0.592592592593,1,42,27,10
pooled,dinov3__block6__faces_concat,main,ridge,valid,27,5,0.128255532098,0.491803789953,0.703703703704,0.809523809524,0.745454545455,0.132851104089,1,0.428571428571,1,7,14,6
pooled,dinov3__block6__faces_global,coarse,knn,test,79,8,0.125983438613,0.484778445531,0.645569620253,0.716049382716,0.649751832142,0.137181851797,0.666666666667,0.481481481481,1,42,27,10
pooled,dinov3__block6__faces_global,coarse,knn,valid,27,5,0.150465557267,0.563344612082,0.703703703704,0.809523809524,0.745454545455,0.15584523488,1,0.428571428571,1,7,14,6
pooled,dinov3__block6__faces_global,coarse,ridge,test,79,8,0.104024319454,0.405215817867,0.746835443038,0.767372134039,0.731550969356,0.108242389719,0.809523809524,0.592592592593,0.9,42,27,10
pooled,dinov3__block6__faces_global,coarse,ridge,valid,27,5,0.153354346585,0.645765467061,0.62962962963,0.698412698413,0.660606060606,0.160058846194,1,0.428571428571,0.666666666667,7,14,6
pooled,dinov3__block6__faces_global,global,knn,test,79,8,0.245822578735,0.815189034939,0.329113924051,0.275837742504,0.273783587509,0.315487720766,0.357142857143,0.37037037037,0.1,42,27,10
pooled,dinov3__block6__faces_global,global,knn,valid,27,5,0.265184868149,0.856295552595,0.37037037037,0.333333333333,0.281212121212,0.260666352337,0.571428571429,0.428571428571,0,7,14,6
pooled,dinov3__block6__faces_global,global,ridge,test,79,8,0.172492575139,0.606323615814,0.417721518987,0.301587301587,0.289930209372,0.193854815036,0.571428571429,0.333333333333,0,42,27,10
pooled,dinov3__block6__faces_global,global,ridge,valid,27,5,0.185645424465,0.732050714419,0.481481481481,0.47619047619,0.365967365967,0.181750626738,1,0.428571428571,0,7,14,6
pooled,dinov3__block6__faces_global,main,knn,test,79,8,0.10471240562,0.381543090602,0.772151898734,0.808641975309,0.755221829232,0.101299363231,0.833333333333,0.592592592593,1,42,27,10
pooled,dinov3__block6__faces_global,main,knn,valid,27,5,0.146244862042,0.552109708803,0.666666666667,0.761904761905,0.698168498168,0.151757900273,0.857142857143,0.428571428571,1,7,14,6
pooled,dinov3__block6__faces_global,main,ridge,test,79,8,0.0935673304922,0.351368232874,0.848101265823,0.856261022928,0.81620701396,0.0819516015306,0.97619047619,0.592592592593,1,42,27,10
pooled,dinov3__block6__faces_global,main,ridge,valid,27,5,0.135891448456,0.577165244818,0.592592592593,0.650793650794,0.631055900621,0.141852607369,0.857142857143,0.428571428571,0.666666666667,7,14,6
pooled,dinov3__block6__faces_local16,coarse,knn,test,79,8,0.130469995167,0.490434651535,0.658227848101,0.728395061728,0.668531468531,0.141260083094,0.666666666667,0.518518518519,1,42,27,10
