design,feature,baseline,algorithm,n_images,n_buildings,rps_mean,brier_mean,accuracy,balanced_accuracy,macro_f1,building_macro_rps,simple_recall,medium_recall,hard_recall,simple_n,medium_n,hard_n
within_coarse,dinov3__block6__faces_global,main,knn,106,13,0.122558809348,0.48360462998,0.688679245283,0.744980919197,0.702233845483,0.125603719574,0.795918367347,0.439024390244,1,49,41,16
within_coarse,dinov3__block6__faces_global,main,ridge,106,13,0.10720629663,0.422232797652,0.716981132075,0.709266633483,0.695628854921,0.116693344667,0.938775510204,0.439024390244,0.75,49,41,16
within_coarse,dinov3__block6__faces_local16,coarse,knn,106,13,0.131578702983,0.518322139775,0.698113207547,0.750456280073,0.705505345856,0.15514309891,0.836734693878,0.414634146341,1,49,41,16
within_coarse,dinov3__block6__faces_local16,coarse,ridge,106,13,0.115415015985,0.453667398798,0.72641509434,0.770864443338,0.724860198544,0.128531203311,0.897959183673,0.414634146341,1,49,41,16
within_coarse,dinov3__block6__faces_local16,global,knn,106,13,0.131578702983,0.518322139775,0.698113207547,0.750456280073,0.705505345856,0.15514309891,0.836734693878,0.414634146341,1,49,41,16
within_coarse,dinov3__block6__faces_local16,global,ridge,106,13,0.115415015985,0.453667398798,0.72641509434,0.770864443338,0.724860198544,0.128531203311,0.897959183673,0.414634146341,1,49,41,16
within_coarse,dinov3__block6__faces_local16,main,knn,106,13,0.118071634281,0.465660178651,0.698113207547,0.750456280073,0.705505345856,0.128101173954,0.836734693878,0.414634146341,1,49,41,16
within_coarse,dinov3__block6__faces_local16,main,ridge,106,13,0.107976451284,0.425345921001,0.764150943396,0.798075327692,0.751053019431,0.113859688041,0.979591836735,0.414634146341,1,49,41,16
within_coarse,dinov3__block6__faces_local96,coarse,knn,106,13,0.12428316097,0.489139928957,0.698113207547,0.723722415796,0.700017988847,0.145778052017,0.857142857143,0.439024390244,0.875,49,41,16
within_coarse,dinov3__block6__faces_local96,coarse,ridge,106,13,0.110458626844,0.43384181832,0.77358490566,0.80487804878,0.757713248639,0.120519096917,1,0.414634146341,1,49,41,16
within_coarse,dinov3__block6__faces_local96,global,knn,106,13,0.12428316097,0.489139928957,0.698113207547,0.723722415796,0.700017988847,0.145778052017,0.857142857143,0.439024390244,0.875,49,41,16
within_coarse,dinov3__block6__faces_local96,global,ridge,106,13,0.110458626844,0.43384181832,0.77358490566,0.80487804878,0.757713248639,0.120519096917,1,0.414634146341,1,49,41,16
within_coarse,dinov3__block6__faces_local96,main,knn,106,13,0.114121264016,0.449906768403,0.72641509434,0.744130579061,0.719139194139,0.125555131111,0.918367346939,0.439024390244,0.875,49,41,16
within_coarse,dinov3__block6__faces_local96,main,ridge,106,13,0.104696314809,0.412250012645,0.77358490566,0.80487804878,0.757713248639,0.109264559908,1,0.414634146341,1,49,41,16
within_coarse,dinov3__block6__panorama_global,coarse,knn,106,13,0.135729615436,0.534925839901,0.679245283019,0.708789613406,0.679012345679,0.139620740901,0.836734693878,0.414634146341,0.875,49,41,16
within_coarse,dinov3__block6__panorama_global,coarse,ridge,106,13,0.124387169585,0.489555967208,0.679245283019,0.708789613406,0.679012345679,0.139004673777,0.836734693878,0.414634146341,0.875,49,41,16
within_coarse,dinov3__block6__panorama_global,global,knn,106,13,0.135729615436,0.534925839901,0.679245283019,0.708789613406,0.679012345679,0.139620740901,0.836734693878,0.414634146341,0.875,49,41,16
within_coarse,dinov3__block6__panorama_global,global,ridge,106,13,0.124387169585,0.489555967208,0.679245283019,0.708789613406,0.679012345679,0.139004673777,0.836734693878,0.414634146341,0.875,49,41,16
within_coarse,dinov3__block6__panorama_global,main,knn,106,13,0.127370974113,0.502926419351,0.716981132075,0.73600049776,0.70419973545,0.123073687012,0.918367346939,0.414634146341,0.875,49,41,16
within_coarse,dinov3__block6__panorama_global,main,ridge,106,13,0.115606703607,0.455846612506,0.698113207547,0.722395055583,0.691582491582,0.12159774556,0.877551020408,0.414634146341,0.875,49,41,16
within_coarse,dinov3__block6__panorama_local16,coarse,knn,106,13,0.120174140677,0.472703877972,0.735849056604,0.739557408329,0.723707664884,0.130387572516,0.918367346939,0.487804878049,0.8125,49,41,16
within_coarse,dinov3__block6__panorama_local16,coarse,ridge,106,13,0.112055710631,0.440230162641,0.754716981132,0.777241994359,0.737420028724,0.120317981614,0.979591836735,0.414634146341,0.9375,49,41,16
within_coarse,dinov3__block6__panorama_local16,global,knn,106,13,0.120174140677,0.472703877972,0.735849056604,0.739557408329,0.723707664884,0.130387572516,0.918367346939,0.487804878049,0.8125,49,41,16
within_coarse,dinov3__block6__panorama_local16,global,ridge,106,13,0.112055710631,0.440230162641,0.754716981132,0.777241994359,0.737420028724,0.120317981614,0.979591836735,0.414634146341,0.9375,49,41,16
within_coarse,dinov3__block6__panorama_local16,main,knn,106,13,0.11426134945,0.450521699233,0.745283018868,0.746360129418,0.730183212185,0.118826289198,0.938775510204,0.487804878049,0.8125,49,41,16
within_coarse,dinov3__block6__panorama_local16,main,ridge,106,13,0.106126104264,0.417969582966,0.754716981132,0.777241994359,0.737420028724,0.108722421839,0.979591836735,0.414634146341,0.9375,49,41,16
within_coarse,dinov3__block6__panorama_mean,coarse,knn,106,13,0.133738003905,0.526959400068,0.688679245283,0.715592334495,0.68529422206,0.135339317922,0.857142857143,0.414634146341,0.875,49,41,16
within_coarse,dinov3__block6__panorama_mean,coarse,ridge,106,13,0.131203730177,0.516822172037,0.660377358491,0.668450306952,0.658312092892,0.147364027435,0.816326530612,0.439024390244,0.75,49,41,16
within_coarse,dinov3__block6__panorama_mean,global,knn,106,13,0.133738003905,0.526959400068,0.688679245283,0.715592334495,0.68529422206,0.135339317922,0.857142857143,0.414634146341,0.875,49,41,16
within_coarse,dinov3__block6__panorama_mean,global,ridge,106,13,0.131203730177,0.516822172037,0.660377358491,0.668450306952,0.658312092892,0.147364027435,0.816326530612,0.439024390244,0.75,49,41,16
within_coarse,dinov3__block6__panorama_mean,main,knn,106,13,0.12583488053,0.496785529946,0.72641509434,0.742803218849,0.710539869832,0.11972081972,0.938775510204,0.414634146341,0.875,49,41,16
within_coarse,dinov3__block6__panorama_mean,main,ridge,106,13,0.121976164816,0.481313252047,0.679245283019,0.682055749129,0.670733547798,0.129045706114,0.857142857143,0.439024390244,0.75,49,41,16
within_coarse,dinov3__block9__faces_concat,coarse,knn,106,13,0.126924603486,0.49970580468,0.707547169811,0.743228388917,0.705235305235,0.137435772157,0.877551020408,0.414634146341,0.9375,49,41,16
within_coarse,dinov3__block9__faces_concat,coarse,ridge,106,13,0.110570770615,0.43429041537,0.72641509434,0.728772606604,0.702367028683,0.122519416634,0.959183673469,0.414634146341,0.8125,49,41,16
within_coarse,dinov3__block9__faces_concat,global,knn,106,13,0.126924603486,0.49970580468,0.707547169811,0.743228388917,0.705235305235,0.137435772157,0.877551020408,0.414634146341,0.9375,49,41,16
within_coarse,dinov3__block9__faces_concat,global,ridge,106,13,0.110570770615,0.43429041537,0.72641509434,0.728772606604,0.702367028683,0.122519416634,0.959183673469,0.414634146341,0.8125,49,41,16
within_coarse,dinov3__block9__faces_concat,main,knn,106,13,0.118565962163,0.467706384131,0.745283018868,0.77043927327,0.730916421167,0.120888718268,0.959183673469,0.414634146341,0.9375,49,41,16
within_coarse,dinov3__block9__faces_concat,main,ridge,106,13,0.10453626184,0.411603812626,0.735849056604,0.735575327692,0.708675616109,0.110710017961,0.979591836735,0.414634146341,0.8125,49,41,16
within_coarse,dinov3__block9__faces_global,coarse,knn,106,13,0.142731702899,0.562934146987,0.669811320755,0.701986892318,0.672731650789,0.158609708896,0.816326530612,0.414634146341,0.875,49,41,16
within_coarse,dinov3__block9__faces_global,coarse,ridge,106,13,0.117717200921,0.462876132221,0.735849056604,0.778994524639,0.740052552553,0.138064168037,0.897959183673,0.439024390244,1,49,41,16
within_coarse,dinov3__block9__faces_global,global,knn,106,13,0.142731702899,0.562934146987,0.669811320755,0.701986892318,0.672731650789,0.158609708896,0.816326530612,0.414634146341,0.875,49,41,16
within_coarse,dinov3__block9__faces_global,global,ridge,106,13,0.117717200921,0.462876132221,0.735849056604,0.778994524639,0.740052552553,0.138064168037,0.897959183673,0.439024390244,1,49,41,16
within_coarse,dinov3__block9__faces_global,main,knn,106,13,0.12928839526,0.510522927087,0.669811320755,0.701986892318,0.672731650789,0.131697758353,0.816326530612,0.414634146341,0.875,49,41,16
within_coarse,dinov3__block9__faces_global,main,ridge,106,13,0.108612163631,0.42785618605,0.754716981132,0.792599966816,0.753223106064,0.119995615221,0.938775510204,0.439024390244,1,49,41,16
within_coarse,dinov3__block9__faces_local16,coarse,knn,106,13,0.135247420384,0.532997063465,0.688679245283,0.743653558985,0.699077167042,0.15187226412,0.816326530612,0.414634146341,1,49,41,16
within_coarse,dinov3__block9__faces_local16,coarse,ridge,106,13,0.112325355148,0.441308757924,0.72641509434,0.770864443338,0.724860198544,0.125165502631,0.897959183673,0.414634146341,1,49,41,16
within_coarse,dinov3__block9__faces_local16,global,knn,106,13,0.135247420384,0.532997063465,0.688679245283,0.743653558985,0.699077167042,0.15187226412,0.816326530612,0.414634146341,1,49,41,16
within_coarse,dinov3__block9__faces_local16,global,ridge,106,13,0.112325355148,0.441308757924,0.72641509434,0.770864443338,0.724860198544,0.125165502631,0.897959183673,0.414634146341,1,49,41,16
within_coarse,dinov3__block9__faces_local16,main,knn,106,13,0.12133968263,0.478727066478,0.688679245283,0.743653558985,0.699077167042,0.124013590983,0.816326530612,0.414634146341,1,49,41,16
within_coarse,dinov3__block9__faces_local16,main,ridge,106,13,0.104476531071,0.41134679993,0.764150943396,0.798075327692,0.751053019431,0.109657690611,0.979591836735,0.414634146341,1,49,41,16
within_coarse,dinov3__block9__faces_local96,coarse,knn,106,13,0.129566096316,0.510271740781,0.735849056604,0.752260660362,0.728856128856,0.145608676702,0.918367346939,0.463414634146,0.875,49,41,16
within_coarse,dinov3__block9__faces_local96,coarse,ridge,106,13,0.109667574167,0.430677612849,0.764150943396,0.798075327692,0.751053019431,0.119856680251,0.979591836735,0.414634146341,1,49,41,16
within_coarse,dinov3__block9__faces_local96,global,knn,106,13,0.129566096316,0.510271740781,0.735849056604,0.752260660362,0.728856128856,0.145608676702,0.918367346939,0.463414634146,0.875,49,41,16
within_coarse,dinov3__block9__faces_local96,global,ridge,106,13,0.109667574167,0.430677612849,0.764150943396,0.798075327692,0.751053019431,0.119856680251,0.979591836735,0.414634146341,1,49,41,16
within_coarse,dinov3__block9__faces_local96,main,knn,106,13,0.120660418554,0.476067400435,0.735849056604,0.752260660362,0.728856128856,0.127946510517,0.918367346939,0.463414634146,0.875,49,41,16
within_coarse,dinov3__block9__faces_local96,main,ridge,106,13,0.103744298724,0.408441082489,0.764150943396,0.798075327692,0.751053019431,0.108274026486,0.979591836735,0.414634146341,1,49,41,16
within_coarse,dinov3__block9__panorama_global,coarse,knn,106,13,0.131096522396,0.516393481578,0.679245283019,0.722820225651,0.686158120738,0.140636031662,0.816326530612,0.414634146341,0.9375,49,41,16
within_coarse,dinov3__block9__panorama_global,coarse,ridge,106,13,0.124179729737,0.48872624738,0.698113207547,0.750456280073,0.705505345856,0.138671178275,0.836734693878,0.414634146341,1,49,41,16
within_coarse,dinov3__block9__panorama_global,global,knn,106,13,0.131096522396,0.516393481578,0.679245283019,0.722820225651,0.686158120738,0.140636031662,0.816326530612,0.414634146341,0.9375,49,41,16
within_coarse,dinov3__block9__panorama_global,global,ridge,106,13,0.124179729737,0.48872624738,0.698113207547,0.750456280073,0.705505345856,0.138671178275,0.836734693878,0.414634146341,1,49,41,16
within_coarse,dinov3__block9__panorama_global,main,knn,106,13,0.121086628401,0.477770426612,0.72641509434,0.756833831093,0.718021593022,0.12072296339,0.918367346939,0.414634146341,0.9375,49,41,16
within_coarse,dinov3__block9__panorama_global,main,ridge,106,13,0.114935856628,0.453160444333,0.716981132075,0.76406172225,0.718391148325,0.120319614152,0.877551020408,0.414634146341,1,49,41,16
within_coarse,dinov3__block9__panorama_local16,coarse,knn,106,13,0.140362722312,0.553458233444,0.698113207547,0.723722415796,0.700017988847,0.144658566251,0.857142857143,0.439024390244,0.875,49,41,16
within_coarse,dinov3__block9__panorama_local16,coarse,ridge,106,13,0.107115034189,0.420467459111,0.764150943396,0.798075327692,0.751053019431,0.115772862879,0.979591836735,0.414634146341,1,49,41,16
within_coarse,dinov3__block9__panorama_local16,global,knn,106,13,0.140362722312,0.553458233444,0.698113207547,0.723722415796,0.700017988847,0.144658566251,0.857142857143,0.439024390244,0.875,49,41,16
within_coarse,dinov3__block9__panorama_local16,global,ridge,106,13,0.107115034189,0.420467459111,0.764150943396,0.798075327692,0.751053019431,0.115772862879,0.979591836735,0.414634146341,1,49,41,16
within_coarse,dinov3__block9__panorama_local16,main,knn,106,13,0.13311480424,0.525894395283,0.698113207547,0.723722415796,0.700017988847,0.130375679237,0.857142857143,0.439024390244,0.875,49,41,16
within_coarse,dinov3__block9__panorama_local16,main,ridge,106,13,0.100570089673,0.39574276844,0.764150943396,0.798075327692,0.751053019431,0.102922960375,0.979591836735,0.414634146341,1,49,41,16
within_coarse,dinov3__block9__panorama_mean,coarse,knn,106,13,0.136379538245,0.537525499691,0.679245283019,0.694759001161,0.671166448231,0.158220235519,0.857142857143,0.414634146341,0.8125,49,41,16
within_coarse,dinov3__block9__panorama_mean,coarse,ridge,106,13,0.133118597728,0.52448167761,0.688679245283,0.72962294674,0.692510918879,0.148783048136,0.836734693878,0.414634146341,0.9375,49,41,16
within_coarse,dinov3__block9__panorama_mean,global,knn,106,13,0.136379538245,0.537525499691,0.679245283019,0.694759001161,0.671166448231,0.158220235519,0.857142857143,0.414634146341,0.8125,49,41,16
within_coarse,dinov3__block9__panorama_mean,global,ridge,106,13,0.133118597728,0.52448167761,0.688679245283,0.72962294674,0.692510918879,0.148783048136,0.836734693878,0.414634146341,0.9375,49,41,16
within_coarse,dinov3__block9__panorama_mean,main,knn,106,13,0.122071131439,0.481647466841,0.679245283019,0.694759001161,0.671166448231,0.1295448142,0.857142857143,0.414634146341,0.8125,49,41,16
within_coarse,dinov3__block9__panorama_mean,main,ridge,106,13,0.125198598471,0.494169784687,0.688679245283,0.72962294674,0.692510918879,0.133130149877,0.836734693878,0.414634146341,0.9375,49,41,16
within_coarse,dinov3__cls__faces_concat,coarse,knn,106,13,0.138580788559,0.546330482081,0.632075471698,0.619980919197,0.615952380952,0.144658670156,0.795918367347,0.439024390244,0.625,49,41,16
within_coarse,dinov3__cls__faces_concat,coarse,ridge,106,13,0.11096249835,0.435857331956,0.735849056604,0.763636552182,0.724452399873,0.117537868582,0.938775510204,0.414634146341,0.9375,49,41,16
within_coarse,dinov3__cls__faces_concat,global,knn,106,13,0.138580788559,0.546330482081,0.632075471698,0.619980919197,0.615952380952,0.144658670156,0.795918367347,0.439024390244,0.625,49,41,16
within_coarse,dinov3__cls__faces_concat,global,ridge,106,13,0.11096249835,0.435857331956,0.735849056604,0.763636552182,0.724452399873,0.117537868582,0.938775510204,0.414634146341,0.9375,49,41,16
within_coarse,dinov3__cls__faces_concat,main,knn,106,13,0.131038286681,0.517599841192,0.669811320755,0.647191803551,0.640344359736,0.129775285239,0.877551020408,0.439024390244,0.625,49,41,16
within_coarse,dinov3__cls__faces_concat,main,ridge,106,13,0.105291042589,0.414630676261,0.735849056604,0.763636552182,0.724452399873,0.106468539161,0.938775510204,0.414634146341,0.9375,49,41,16
within_coarse,dinov3__cls__faces_global,coarse,knn,106,13,0.124136344702,0.488552735582,0.707547169811,0.720476605276,0.712268719764,0.121910172412,0.836734693878,0.512195121951,0.8125,49,41,16
within_coarse,dinov3__cls__faces_global,coarse,ridge,106,13,0.118020502684,0.464089316332,0.679245283019,0.641291272607,0.647086741914,0.11977262718,0.897959183673,0.463414634146,0.5625,49,41,16
within_coarse,dinov3__cls__faces_global,global,knn,106,13,0.124136344702,0.488552735582,0.707547169811,0.720476605276,0.712268719764,0.121910172412,0.836734693878,0.512195121951,0.8125,49,41,16
within_coarse,dinov3__cls__faces_global,global,ridge,106,13,0.118020502684,0.464089316332,0.679245283019,0.641291272607,0.647086741914,0.11977262718,0.897959183673,0.463414634146,0.5625,49,41,16
within_coarse,dinov3__cls__faces_global,main,knn,106,13,0.114729092401,0.452338295282,0.735849056604,0.740884768542,0.731739412473,0.103225566024,0.897959183673,0.512195121951,0.8125,49,41,16
within_coarse,dinov3__cls__faces_global,main,ridge,106,13,0.112584794857,0.443800263312,0.688679245283,0.648093993695,0.65315745045,0.109183860735,0.918367346939,0.463414634146,0.5625,49,41,16
within_coarse,dinov3__cls__panorama,coarse,knn,106,13,0.131599635855,0.518405942962,0.679245283019,0.666697776672,0.653153153153,0.145997636489,0.897959183673,0.414634146341,0.6875,49,41,16
within_coarse,dinov3__cls__panorama,coarse,ridge,106,13,0.110175902765,0.432710984203,0.707547169811,0.687105939937,0.671434997751,0.118017446663,0.959183673469,0.414634146341,0.6875,49,41,16
within_coarse,dinov3__cls__panorama,global,knn,106,13,0.131599635855,0.518405942962,0.679245283019,0.666697776672,0.653153153153,0.145997636489,0.897959183673,0.414634146341,0.6875,49,41,16
within_coarse,dinov3__cls__panorama,global,ridge,106,13,0.110175902765,0.432710984203,0.707547169811,0.687105939937,0.671434997751,0.118017446663,0.959183673469,0.414634146341,0.6875,49,41,16
within_coarse,dinov3__cls__panorama,main,knn,106,13,0.123694824917,0.488214799368,0.716981132075,0.693908661025,0.677566425121,0.130375698877,0.979591836735,0.414634146341,0.6875,49,41,16
within_coarse,dinov3__cls__panorama,main,ridge,106,13,0.105385959359,0.415013978506,0.707547169811,0.687105939937,0.671434997751,0.108745046133,0.959183673469,0.414634146341,0.6875,49,41,16
within_coarse,feedback__all,coarse,knn,106,13,0.109587159754,0.43035595554,0.716981132075,0.71324871412,0.700178813664,0.103105026702,0.877551020408,0.512195121951,0.75,49,41,16
within_coarse,feedback__all,coarse,ridge,106,13,0.106057261017,0.416236297821,0.735849056604,0.726854156297,0.713071895425,0.126409638497,0.918367346939,0.512195121951,0.75,49,41,16
within_coarse,feedback__all,global,knn,106,13,0.109587159754,0.43035595554,0.716981132075,0.71324871412,0.700178813664,0.103105026702,0.877551020408,0.512195121951,0.75,49,41,16
within_coarse,feedback__all,global,ridge,106,13,0.106057261017,0.416236297821,0.735849056604,0.726854156297,0.713071895425,0.126409638497,0.918367346939,0.512195121951,0.75,49,41,16
within_coarse,feedback__all,main,knn,106,13,0.102019029995,0.401516303294,0.754716981132,0.740459598474,0.726024955437,0.0881694007185,0.959183673469,0.512195121951,0.75,49,41,16
within_coarse,feedback__all,main,ridge,106,13,0.0912920284028,0.358514335053,0.735849056604,0.726854156297,0.713071895425,0.0968029953664,0.918367346939,0.512195121951,0.75,49,41,16
within_coarse,feedback__between_models,coarse,knn,106,13,0.111851275981,0.439412420446,0.754716981132,0.771175543388,0.747863247863,0.0990207504578,0.877551020408,0.560975609756,0.875,49,41,16
within_coarse,feedback__between_models,coarse,ridge,106,13,0.093308068613,0.365239571324,0.801886792453,0.83325037332,0.79616183715,0.085810658026,0.938775510204,0.560975609756,1,49,41,16
within_coarse,feedback__between_models,global,knn,106,13,0.111851275981,0.439412420446,0.754716981132,0.771175543388,0.747863247863,0.0990207504578,0.877551020408,0.560975609756,0.875,49,41,16
within_coarse,feedback__between_models,global,ridge,106,13,0.093308068613,0.365239571324,0.801886792453,0.83325037332,0.79616183715,0.085810658026,0.938775510204,0.560975609756,1,49,41,16
within_coarse,feedback__between_models,main,knn,106,13,0.103993701955,0.409416290657,0.783018867925,0.791583706653,0.768085842852,0.0834951034326,0.938775510204,0.560975609756,0.875,49,41,16
within_coarse,feedback__between_models,main,ridge,106,13,0.0887159455968,0.348336946854,0.801886792453,0.83325037332,0.79616183715,0.0769415067476,0.938775510204,0.560975609756,1,49,41,16
within_coarse,feedback__bi_scope,coarse,knn,106,13,0.156463388224,0.617860736085,0.594339622642,0.594097395056,0.593668163113,0.170072545645,0.69387755102,0.463414634146,0.625,49,41,16
within_coarse,feedback__bi_scope,coarse,ridge,106,13,0.138046451727,0.544193024254,0.641509433962,0.625456280073,0.618827160494,0.168790550618,0.836734693878,0.414634146341,0.625,49,41,16
within_coarse,feedback__bi_scope,global,knn,106,13,0.156463388224,0.617860736085,0.594339622642,0.594097395056,0.593668163113,0.170072545645,0.69387755102,0.463414634146,0.625,49,41,16
within_coarse,feedback__bi_scope,global,ridge,106,13,0.138046451727,0.544193024254,0.641509433962,0.625456280073,0.618827160494,0.168790550618,0.836734693878,0.414634146341,0.625,49,41,16
within_coarse,feedback__bi_scope,main,knn,106,13,0.143819087289,0.56867751716,0.660377358491,0.641716442675,0.637366139725,0.144789340306,0.836734693878,0.463414634146,0.625,49,41,16
within_coarse,feedback__bi_scope,main,ridge,106,13,0.134386336365,0.529088591271,0.641509433962,0.625456280073,0.618827160494,0.161821264706,0.836734693878,0.414634146341,0.625,49,41,16
within_coarse,feedback__da3,coarse,knn,106,13,0.132228663528,0.520921947992,0.660377358491,0.681153558985,0.658744993324,0.145984087702,0.816326530612,0.414634146341,0.8125,49,41,16
within_coarse,feedback__da3,coarse,ridge,106,13,0.112525804366,0.442110528708,0.735849056604,0.721544715447,0.699699011974,0.122190445237,1,0.414634146341,0.75,49,41,16
within_coarse,feedback__da3,global,knn,106,13,0.132228663528,0.520921947992,0.660377358491,0.681153558985,0.658744993324,0.145984087702,0.816326530612,0.414634146341,0.8125,49,41,16
within_coarse,feedback__da3,global,ridge,106,13,0.112525804366,0.442110528708,0.735849056604,0.721544715447,0.699699011974,0.122190445237,1,0.414634146341,0.75,49,41,16
within_coarse,feedback__da3,main,knn,106,13,0.126961843114,0.501305622372,0.660377358491,0.681153558985,0.658744993324,0.135739592451,0.816326530612,0.414634146341,0.8125,49,41,16
within_coarse,feedback__da3,main,ridge,106,13,0.107791939241,0.424638817166,0.735849056604,0.721544715447,0.699699011974,0.113032357828,1,0.414634146341,0.75,49,41,16
within_coarse,feedback__point_counts,coarse,knn,106,13,0.0684550740945,0.265827703466,0.839622641509,0.851740086278,0.829711602951,0.0628558776327,0.959183673469,0.658536585366,0.9375,49,41,16
within_coarse,feedback__point_counts,coarse,ridge,106,13,0.0717369112388,0.278955072228,0.811320754717,0.824695121951,0.798611111111,0.0695761309035,1,0.536585365854,0.9375,49,41,16
within_coarse,feedback__point_counts,global,knn,106,13,0.0684550740945,0.265827703466,0.839622641509,0.851740086278,0.829711602951,0.0628558776327,0.959183673469,0.658536585366,0.9375,49,41,16
within_coarse,feedback__point_counts,global,ridge,106,13,0.0717369112388,0.278955072228,0.811320754717,0.824695121951,0.798611111111,0.0695761309035,1,0.536585365854,0.9375,49,41,16
within_coarse,feedback__point_counts,main,knn,106,13,0.0667109385581,0.260341821145,0.839622641509,0.851740086278,0.829711602951,0.0597922393519,0.959183673469,0.658536585366,0.9375,49,41,16
within_coarse,feedback__point_counts,main,ridge,106,13,0.0697566491112,0.272522936005,0.811320754717,0.824695121951,0.798611111111,0.0660311577451,1,0.536585365854,0.9375,49,41,16
within_coarse,feedback__rotation,coarse,knn,106,13,0.122794654094,0.483186000823,0.707547169811,0.729197776672,0.697882497882,0.129566465089,0.897959183673,0.414634146341,0.875,49,41,16
within_coarse,feedback__rotation,coarse,ridge,106,13,0.113555312928,0.446228578787,0.735849056604,0.778994524639,0.734868421053,0.12367216614,0.897959183673,0.439024390244,1,49,41,16
within_coarse,feedback__rotation,global,knn,106,13,0.122794654094,0.483186000823,0.707547169811,0.729197776672,0.697882497882,0.129566465089,0.897959183673,0.414634146341,0.875,49,41,16
within_coarse,feedback__rotation,global,ridge,106,13,0.113555312928,0.446228578787,0.735849056604,0.778994524639,0.734868421053,0.12367216614,0.897959183673,0.439024390244,1,49,41,16
within_coarse,feedback__rotation,main,knn,106,13,0.116090125088,0.457806335504,0.707547169811,0.729197776672,0.697882497882,0.116391256235,0.897959183673,0.414634146341,0.875,49,41,16
within_coarse,feedback__rotation,main,ridge,106,13,0.105974979701,0.417332560455,0.745283018868,0.785797245728,0.741448215132,0.108711664244,0.918367346939,0.439024390244,1,49,41,16
within_coarse,hohonet__compressed__global,coarse,knn,106,13,0.121473890698,0.477902966106,0.72641509434,0.756833831093,0.718021593022,0.125692852272,0.918367346939,0.414634146341,0.9375,49,41,16
within_coarse,hohonet__compressed__global,coarse,ridge,106,13,0.137426965967,0.541715149666,0.669811320755,0.705968972955,0.697785547786,0.163636111818,0.755102040816,0.487804878049,0.875,49,41,16
within_coarse,hohonet__compressed__global,global,knn,106,13,0.121473890698,0.477902966106,0.72641509434,0.756833831093,0.718021593022,0.125692852272,0.918367346939,0.414634146341,0.9375,49,41,16
within_coarse,hohonet__compressed__global,global,ridge,106,13,0.137426965967,0.541715149666,0.669811320755,0.705968972955,0.697785547786,0.163636111818,0.755102040816,0.487804878049,0.875,49,41,16
within_coarse,hohonet__compressed__global,main,knn,106,13,0.114353879853,0.450862514295,0.764150943396,0.784044715447,0.743969861153,0.11167069891,1,0.414634146341,0.9375,49,41,16
within_coarse,hohonet__compressed__global,main,ridge,106,13,0.131668692437,0.520093145886,0.688679245283,0.719574415132,0.710759703523,0.152389808501,0.795918367347,0.487804878049,0.875,49,41,16
within_coarse,hohonet__compressed__regions,coarse,knn,106,13,0.139083951704,0.548343109502,0.679245283019,0.694759001161,0.671166448231,0.145358694992,0.857142857143,0.414634146341,0.8125,49,41,16
within_coarse,hohonet__compressed__regions,coarse,ridge,106,13,0.130143549795,0.512581521261,0.650943396226,0.675678198109,0.655592352853,0.141245167814,0.775510204082,0.439024390244,0.8125,49,41,16
within_coarse,hohonet__compressed__regions,global,knn,106,13,0.139083951704,0.548343109502,0.679245283019,0.694759001161,0.671166448231,0.145358694992,0.857142857143,0.414634146341,0.8125,49,41,16
within_coarse,hohonet__compressed__regions,global,ridge,106,13,0.130143549795,0.512581521261,0.650943396226,0.675678198109,0.655592352853,0.141245167814,0.775510204082,0.439024390244,0.8125,49,41,16
within_coarse,hohonet__compressed__regions,main,knn,106,13,0.129627409219,0.511924221841,0.679245283019,0.694759001161,0.671166448231,0.12657361265,0.857142857143,0.414634146341,0.8125,49,41,16
within_coarse,hohonet__compressed__regions,main,ridge,106,13,0.129834021204,0.506090130798,0.660377358491,0.682480919197,0.661904761905,0.141105919369,0.795918367347,0.439024390244,0.8125,49,41,16
within_coarse,hohonet__encoder_stage2__global,coarse,knn,106,13,0.130467560132,0.513877607365,0.679245283019,0.736850837896,0.692651439921,0.150837430297,0.795918367347,0.414634146341,1,49,41,16
within_coarse,hohonet__encoder_stage2__global,coarse,ridge,106,13,0.132178071594,0.520719589571,0.650943396226,0.660320225651,0.644139714593,0.141383322725,0.816326530612,0.414634146341,0.75,49,41,16
within_coarse,hohonet__encoder_stage2__global,global,knn,106,13,0.130467560132,0.513877607365,0.679245283019,0.736850837896,0.692651439921,0.150837430297,0.795918367347,0.414634146341,1,49,41,16
within_coarse,hohonet__encoder_stage2__global,global,ridge,106,13,0.132178071594,0.520719589571,0.650943396226,0.660320225651,0.644139714593,0.141383322725,0.816326530612,0.414634146341,0.75,49,41,16
within_coarse,hohonet__encoder_stage2__global,main,knn,106,13,0.116559822378,0.459607610378,0.679245283019,0.736850837896,0.692651439921,0.12297875716,0.795918367347,0.414634146341,1,49,41,16
within_coarse,hohonet__encoder_stage2__global,main,ridge,106,13,0.123747458041,0.488416699653,0.688679245283,0.687531110005,0.668712610767,0.124689557083,0.897959183673,0.414634146341,0.75,49,41,16
within_coarse,hohonet__encoder_stage2__regions,coarse,knn,106,13,0.125918376568,0.495680808957,0.650943396226,0.720424755268,0.680666051257,0.136728895655,0.673469387755,0.487804878049,1,49,41,16
