family,baseline,algorithm,building,stratum,feature,grid,inner_loss,n_inner,dino_weight
da3,global,knn,7y3sRwLe3Va,开放复合空间,da3__layer11__faces_concat,4,inf,0,
da3,global,knn,B6ByNegPMKs,通行与连接,da3__layer11__faces_concat,4,inf,0,
da3,global,knn,S9hNv5qa7GM,卧室,da3__layer5__faces_global,6,0.17571413517,28,
da3,global,knn,VFuaQ6m2Qom,卫浴,da3__layer11__faces_local96,6,0.145000040531,16,
da3,global,knn,Z6MFQCViBuw,厨房与用餐,da3__layer11__faces_concat,6,0.246666118503,9,
da3,global,knn,e9zR4mvMWw7,卧室,da3__layer5__faces_global,13,0.137777686119,27,
da3,global,knn,e9zR4mvMWw7,复合／待定,da3__layer11__faces_concat,4,inf,0,
da3,global,knn,jtcxE69GiFV,卧室,da3__layer11__faces_local96,11,0.0892853587866,28,
da3,global,knn,pa4otMbVnkk,起居与休闲,da3__layer11__faces_concat,4,inf,0,
da3,global,knn,rPc6DW4iMge,卧室,da3__layer5__faces_local16,5,0.153703480959,30,
da3,global,knn,uNb9QFRL6hY,储藏与家务辅助,da3__layer11__faces_concat,4,inf,0,
da3,global,knn,uNb9QFRL6hY,卧室,da3__layer7__faces_concat,11,0.104166246951,24,
da3,global,knn,uNb9QFRL6hY,卫浴,da3__layer11__faces_global,4,0.136363089085,11,
da3,global,knn,uNb9QFRL6hY,工作与学习,da3__layer11__faces_concat,4,inf,0,
da3,global,knn,uNb9QFRL6hY,起居与休闲,da3__layer11__faces_concat,4,inf,0,
da3,global,knn,wc2JMjhGNzB,卧室,da3__layer5__faces_global,5,0.142856985331,28,
da3,global,knn,wc2JMjhGNzB,卫浴,da3__layer11__faces_concat,4,0.0882349386811,17,
da3,global,knn,wc2JMjhGNzB,复合／待定,da3__layer11__faces_concat,4,inf,0,
da3,global,knn,wc2JMjhGNzB,无法判断,da3__layer11__faces_concat,4,inf,0,
da3,global,knn,yqstnuAEVhm,厨房与用餐,da3__layer11__faces_global,4,0.16666598618,9,
da3,coarse,ridge,2t7WUuJeko7,厨房与用餐,da3__layer11__faces_concat,0,2.56683563293e-12,8,
da3,coarse,ridge,7y3sRwLe3Va,开放复合空间,da3__layer11__faces_concat,1,inf,0,
da3,coarse,ridge,B6ByNegPMKs,通行与连接,da3__layer11__faces_concat,1,inf,0,
da3,coarse,ridge,S9hNv5qa7GM,卧室,da3__layer5__faces_global,3,0.145669028163,28,
da3,coarse,ridge,VFuaQ6m2Qom,卫浴,da3__layer9__faces_concat,3,0.127682805061,16,
da3,coarse,ridge,Z6MFQCViBuw,厨房与用餐,da3__layer9__faces_local96,0,0.247175320983,9,
da3,coarse,ridge,e9zR4mvMWw7,卧室,da3__layer5__faces_global,3,0.140932425857,27,
da3,coarse,ridge,e9zR4mvMWw7,复合／待定,da3__layer11__faces_concat,1,inf,0,
da3,coarse,ridge,jtcxE69GiFV,卧室,da3__layer5__faces_local96,0,0.105758465827,28,
da3,coarse,ridge,pa4otMbVnkk,起居与休闲,da3__layer11__faces_concat,1,inf,0,
da3,coarse,ridge,rPc6DW4iMge,卧室,da3__layer5__faces_global,3,0.113613337278,30,
da3,coarse,ridge,uNb9QFRL6hY,储藏与家务辅助,da3__layer11__faces_concat,1,inf,0,
da3,coarse,ridge,uNb9QFRL6hY,卧室,da3__layer7__faces_global,7,0.128870025277,24,
da3,coarse,ridge,uNb9QFRL6hY,卫浴,da3__layer11__faces_global,3,0.160290971398,11,
da3,coarse,ridge,uNb9QFRL6hY,工作与学习,da3__layer11__faces_concat,1,inf,0,
da3,coarse,ridge,uNb9QFRL6hY,起居与休闲,da3__layer11__faces_concat,1,inf,0,
da3,coarse,ridge,wc2JMjhGNzB,卧室,da3__layer5__faces_global,3,0.128161534667,28,
da3,coarse,ridge,wc2JMjhGNzB,卫浴,da3__layer5__faces_local16,3,0.0966545566916,17,
da3,coarse,ridge,wc2JMjhGNzB,复合／待定,da3__layer11__faces_concat,1,inf,0,
da3,coarse,ridge,wc2JMjhGNzB,无法判断,da3__layer11__faces_concat,1,inf,0,
da3,coarse,ridge,yqstnuAEVhm,厨房与用餐,da3__layer5__faces_global,3,0.184852182865,9,
da3,coarse,knn,2t7WUuJeko7,厨房与用餐,da3__layer11__faces_concat,4,2.56683563293e-12,8,
da3,coarse,knn,7y3sRwLe3Va,开放复合空间,da3__layer11__faces_concat,4,inf,0,
da3,coarse,knn,B6ByNegPMKs,通行与连接,da3__layer11__faces_concat,4,inf,0,
da3,coarse,knn,S9hNv5qa7GM,卧室,da3__layer5__faces_global,6,0.17571413517,28,
da3,coarse,knn,VFuaQ6m2Qom,卫浴,da3__layer11__faces_local96,6,0.145000040531,16,
da3,coarse,knn,Z6MFQCViBuw,厨房与用餐,da3__layer11__faces_concat,6,0.246666118503,9,
da3,coarse,knn,e9zR4mvMWw7,卧室,da3__layer5__faces_global,13,0.137777686119,27,
da3,coarse,knn,e9zR4mvMWw7,复合／待定,da3__layer11__faces_concat,4,inf,0,
da3,coarse,knn,jtcxE69GiFV,卧室,da3__layer11__faces_local96,11,0.0892853587866,28,
da3,coarse,knn,pa4otMbVnkk,起居与休闲,da3__layer11__faces_concat,4,inf,0,
da3,coarse,knn,rPc6DW4iMge,卧室,da3__layer5__faces_local16,5,0.153703480959,30,
da3,coarse,knn,uNb9QFRL6hY,储藏与家务辅助,da3__layer11__faces_concat,4,inf,0,
da3,coarse,knn,uNb9QFRL6hY,卧室,da3__layer7__faces_concat,11,0.104166246951,24,
da3,coarse,knn,uNb9QFRL6hY,卫浴,da3__layer11__faces_global,4,0.136363089085,11,
da3,coarse,knn,uNb9QFRL6hY,工作与学习,da3__layer11__faces_concat,4,inf,0,
da3,coarse,knn,uNb9QFRL6hY,起居与休闲,da3__layer11__faces_concat,4,inf,0,
da3,coarse,knn,wc2JMjhGNzB,卧室,da3__layer5__faces_global,5,0.142856985331,28,
da3,coarse,knn,wc2JMjhGNzB,卫浴,da3__layer11__faces_concat,4,0.0882349386811,17,
da3,coarse,knn,wc2JMjhGNzB,复合／待定,da3__layer11__faces_concat,4,inf,0,
da3,coarse,knn,wc2JMjhGNzB,无法判断,da3__layer11__faces_concat,4,inf,0,
da3,coarse,knn,yqstnuAEVhm,厨房与用餐,da3__layer11__faces_global,4,0.16666598618,9,
da3,main,ridge,2t7WUuJeko7,厨房与用餐,da3__layer11__faces_concat,0,2.56683563293e-12,8,
da3,main,ridge,7y3sRwLe3Va,开放复合空间,da3__layer11__faces_concat,1,inf,0,
da3,main,ridge,B6ByNegPMKs,通行与连接,da3__layer11__faces_concat,1,inf,0,
da3,main,ridge,S9hNv5qa7GM,卧室,da3__layer5__faces_global,3,0.145669028163,28,
da3,main,ridge,VFuaQ6m2Qom,卫浴,da3__layer9__faces_concat,3,0.127682805061,16,
da3,main,ridge,Z6MFQCViBuw,厨房与用餐,da3__layer9__faces_local96,0,0.21938829124,9,
da3,main,ridge,e9zR4mvMWw7,卧室,da3__layer5__faces_global,3,0.140932425857,27,
da3,main,ridge,e9zR4mvMWw7,复合／待定,da3__layer11__faces_concat,1,inf,0,
da3,main,ridge,jtcxE69GiFV,卧室,da3__layer5__faces_local96,0,0.105758465827,28,
da3,main,ridge,pa4otMbVnkk,起居与休闲,da3__layer11__faces_concat,1,inf,0,
da3,main,ridge,rPc6DW4iMge,卧室,da3__layer5__faces_global,3,0.113613337278,30,
da3,main,ridge,uNb9QFRL6hY,储藏与家务辅助,da3__layer11__faces_concat,1,inf,0,
da3,main,ridge,uNb9QFRL6hY,卧室,da3__layer7__faces_global,7,0.128870025277,24,
da3,main,ridge,uNb9QFRL6hY,卫浴,da3__layer11__faces_global,3,0.160290971398,11,
da3,main,ridge,uNb9QFRL6hY,工作与学习,da3__layer11__faces_concat,1,inf,0,
da3,main,ridge,uNb9QFRL6hY,起居与休闲,da3__layer11__faces_concat,1,inf,0,
da3,main,ridge,wc2JMjhGNzB,卧室,da3__layer5__faces_global,3,0.128161534667,28,
da3,main,ridge,wc2JMjhGNzB,卫浴,da3__layer5__faces_local16,3,0.0966545566916,17,
da3,main,ridge,wc2JMjhGNzB,复合／待定,da3__layer11__faces_concat,1,inf,0,
da3,main,ridge,wc2JMjhGNzB,无法判断,da3__layer11__faces_concat,1,inf,0,
da3,main,ridge,yqstnuAEVhm,厨房与用餐,da3__layer5__faces_global,3,0.155705347657,9,
da3,main,knn,2t7WUuJeko7,厨房与用餐,da3__layer11__faces_concat,4,2.56683563293e-12,8,
da3,main,knn,7y3sRwLe3Va,开放复合空间,da3__layer11__faces_concat,4,inf,0,
da3,main,knn,B6ByNegPMKs,通行与连接,da3__layer11__faces_concat,4,inf,0,
da3,main,knn,S9hNv5qa7GM,卧室,da3__layer5__faces_global,6,0.17571413517,28,
da3,main,knn,VFuaQ6m2Qom,卫浴,da3__layer11__faces_local96,6,0.145000040531,16,
da3,main,knn,Z6MFQCViBuw,厨房与用餐,da3__layer11__faces_concat,6,0.218880981207,9,
da3,main,knn,e9zR4mvMWw7,卧室,da3__layer5__faces_global,13,0.137777686119,27,
da3,main,knn,e9zR4mvMWw7,复合／待定,da3__layer11__faces_concat,4,inf,0,
da3,main,knn,jtcxE69GiFV,卧室,da3__layer11__faces_local96,11,0.0892853587866,28,
da3,main,knn,pa4otMbVnkk,起居与休闲,da3__layer11__faces_concat,4,inf,0,
da3,main,knn,rPc6DW4iMge,卧室,da3__layer5__faces_local16,5,0.153703480959,30,
da3,main,knn,uNb9QFRL6hY,储藏与家务辅助,da3__layer11__faces_concat,4,inf,0,
da3,main,knn,uNb9QFRL6hY,卧室,da3__layer7__faces_concat,11,0.104166246951,24,
da3,main,knn,uNb9QFRL6hY,卫浴,da3__layer11__faces_global,4,0.136363089085,11,
da3,main,knn,uNb9QFRL6hY,工作与学习,da3__layer11__faces_concat,4,inf,0,
da3,main,knn,uNb9QFRL6hY,起居与休闲,da3__layer11__faces_concat,4,inf,0,
da3,main,knn,wc2JMjhGNzB,卧室,da3__layer5__faces_global,5,0.142856985331,28,
da3,main,knn,wc2JMjhGNzB,卫浴,da3__layer11__faces_concat,4,0.0882349386811,17,
da3,main,knn,wc2JMjhGNzB,复合／待定,da3__layer11__faces_concat,4,inf,0,
da3,main,knn,wc2JMjhGNzB,无法判断,da3__layer11__faces_concat,4,inf,0,
da3,main,knn,yqstnuAEVhm,厨房与用餐,da3__layer11__faces_global,4,0.13673530519,9,
feedback,global,ridge,2t7WUuJeko7,厨房与用餐,feedback__all,0,2.56683563293e-12,8,
feedback,global,ridge,7y3sRwLe3Va,开放复合空间,feedback__all,1,inf,0,
feedback,global,ridge,B6ByNegPMKs,通行与连接,feedback__all,1,inf,0,
feedback,global,ridge,S9hNv5qa7GM,卧室,feedback__point_counts,3,0.0736718252301,28,
feedback,global,ridge,VFuaQ6m2Qom,卫浴,feedback__all,3,0.0649014562368,16,
feedback,global,ridge,Z6MFQCViBuw,厨房与用餐,feedback__point_counts,1,0.16666598618,9,
feedback,global,ridge,e9zR4mvMWw7,卧室,feedback__point_counts,3,0.0766736119986,27,
feedback,global,ridge,e9zR4mvMWw7,复合／待定,feedback__all,1,inf,0,
feedback,global,ridge,jtcxE69GiFV,卧室,feedback__point_counts,3,0.0898850634694,28,
feedback,global,ridge,pa4otMbVnkk,起居与休闲,feedback__all,1,inf,0,
feedback,global,ridge,rPc6DW4iMge,卧室,feedback__point_counts,3,0.0674413815141,30,
feedback,global,ridge,uNb9QFRL6hY,储藏与家务辅助,feedback__all,1,inf,0,
feedback,global,ridge,uNb9QFRL6hY,卧室,feedback__point_counts,3,0.105576872826,24,
feedback,global,ridge,uNb9QFRL6hY,卫浴,feedback__point_counts,3,0.136376425624,11,
feedback,global,ridge,uNb9QFRL6hY,工作与学习,feedback__all,1,inf,0,
feedback,global,ridge,uNb9QFRL6hY,起居与休闲,feedback__all,1,inf,0,
feedback,global,ridge,wc2JMjhGNzB,卧室,feedback__point_counts,3,0.0736718401313,28,
feedback,global,ridge,wc2JMjhGNzB,卫浴,feedback__between_models,3,0.0947172492743,17,
feedback,global,ridge,wc2JMjhGNzB,复合／待定,feedback__all,1,inf,0,
feedback,global,ridge,wc2JMjhGNzB,无法判断,feedback__all,1,inf,0,
feedback,global,ridge,yqstnuAEVhm,厨房与用餐,feedback__point_counts,1,0.16666598618,9,
feedback,global,knn,2t7WUuJeko7,厨房与用餐,feedback__all,4,2.56683563293e-12,8,
feedback,global,knn,7y3sRwLe3Va,开放复合空间,feedback__all,4,inf,0,
feedback,global,knn,B6ByNegPMKs,通行与连接,feedback__all,4,inf,0,
feedback,global,knn,S9hNv5qa7GM,卧室,feedback__point_counts,5,0.0496030524373,28,
feedback,global,knn,VFuaQ6m2Qom,卫浴,feedback__point_counts,4,0.0624997466803,16,
feedback,global,knn,Z6MFQCViBuw,厨房与用餐,feedback__point_counts,4,0.16666598618,9,
feedback,global,knn,e9zR4mvMWw7,卧室,feedback__point_counts,5,0.051440205425,27,
feedback,global,knn,e9zR4mvMWw7,复合／待定,feedback__all,4,inf,0,
feedback,global,knn,jtcxE69GiFV,卧室,feedback__point_counts,4,0.0892853587866,28,
feedback,global,knn,pa4otMbVnkk,起居与休闲,feedback__all,4,inf,0,
feedback,global,knn,rPc6DW4iMge,卧室,feedback__point_counts,5,0.0462961830199,30,
feedback,global,knn,uNb9QFRL6hY,储藏与家务辅助,feedback__all,4,inf,0,
feedback,global,knn,uNb9QFRL6hY,卧室,feedback__all,4,0.104166246951,24,
feedback,global,knn,uNb9QFRL6hY,卫浴,feedback__point_counts,4,0.136363089085,11,
feedback,global,knn,uNb9QFRL6hY,工作与学习,feedback__all,4,inf,0,
feedback,global,knn,uNb9QFRL6hY,起居与休闲,feedback__all,4,inf,0,
feedback,global,knn,wc2JMjhGNzB,卧室,feedback__point_counts,5,0.049603048712,28,
feedback,global,knn,wc2JMjhGNzB,卫浴,feedback__da3,4,0.0882349386811,17,
feedback,global,knn,wc2JMjhGNzB,复合／待定,feedback__all,4,inf,0,
feedback,global,knn,wc2JMjhGNzB,无法判断,feedback__all,4,inf,0,
feedback,global,knn,yqstnuAEVhm,厨房与用餐,feedback__point_counts,4,0.16666598618,9,
feedback,coarse,ridge,2t7WUuJeko7,厨房与用餐,feedback__all,0,2.56683563293e-12,8,
feedback,coarse,ridge,7y3sRwLe3Va,开放复合空间,feedback__all,1,inf,0,
feedback,coarse,ridge,B6ByNegPMKs,通行与连接,feedback__all,1,inf,0,
feedback,coarse,ridge,S9hNv5qa7GM,卧室,feedback__point_counts,3,0.0736718252301,28,
feedback,coarse,ridge,VFuaQ6m2Qom,卫浴,feedback__all,3,0.0649014562368,16,
feedback,coarse,ridge,Z6MFQCViBuw,厨房与用餐,feedback__point_counts,1,0.16666598618,9,
feedback,coarse,ridge,e9zR4mvMWw7,卧室,feedback__point_counts,3,0.0766736119986,27,
feedback,coarse,ridge,e9zR4mvMWw7,复合／待定,feedback__all,1,inf,0,
feedback,coarse,ridge,jtcxE69GiFV,卧室,feedback__point_counts,3,0.0898850634694,28,
feedback,coarse,ridge,pa4otMbVnkk,起居与休闲,feedback__all,1,inf,0,
feedback,coarse,ridge,rPc6DW4iMge,卧室,feedback__point_counts,3,0.0674413815141,30,
feedback,coarse,ridge,uNb9QFRL6hY,储藏与家务辅助,feedback__all,1,inf,0,
feedback,coarse,ridge,uNb9QFRL6hY,卧室,feedback__point_counts,3,0.105576872826,24,
feedback,coarse,ridge,uNb9QFRL6hY,卫浴,feedback__point_counts,3,0.136376425624,11,
feedback,coarse,ridge,uNb9QFRL6hY,工作与学习,feedback__all,1,inf,0,
feedback,coarse,ridge,uNb9QFRL6hY,起居与休闲,feedback__all,1,inf,0,
feedback,coarse,ridge,wc2JMjhGNzB,卧室,feedback__point_counts,3,0.0736718401313,28,
feedback,coarse,ridge,wc2JMjhGNzB,卫浴,feedback__between_models,3,0.0947172492743,17,
feedback,coarse,ridge,wc2JMjhGNzB,复合／待定,feedback__all,1,inf,0,
feedback,coarse,ridge,wc2JMjhGNzB,无法判断,feedback__all,1,inf,0,
feedback,coarse,ridge,yqstnuAEVhm,厨房与用餐,feedback__point_counts,1,0.16666598618,9,
feedback,coarse,knn,2t7WUuJeko7,厨房与用餐,feedback__all,4,2.56683563293e-12,8,
feedback,coarse,knn,7y3sRwLe3Va,开放复合空间,feedback__all,4,inf,0,
feedback,coarse,knn,B6ByNegPMKs,通行与连接,feedback__all,4,inf,0,
feedback,coarse,knn,S9hNv5qa7GM,卧室,feedback__point_counts,5,0.0496030524373,28,
feedback,coarse,knn,VFuaQ6m2Qom,卫浴,feedback__point_counts,4,0.0624997466803,16,
feedback,coarse,knn,Z6MFQCViBuw,厨房与用餐,feedback__point_counts,4,0.16666598618,9,
feedback,coarse,knn,e9zR4mvMWw7,卧室,feedback__point_counts,5,0.051440205425,27,
feedback,coarse,knn,e9zR4mvMWw7,复合／待定,feedback__all,4,inf,0,
feedback,coarse,knn,jtcxE69GiFV,卧室,feedback__point_counts,4,0.0892853587866,28,
feedback,coarse,knn,pa4otMbVnkk,起居与休闲,feedback__all,4,inf,0,
feedback,coarse,knn,rPc6DW4iMge,卧室,feedback__point_counts,5,0.0462961830199,30,
feedback,coarse,knn,uNb9QFRL6hY,储藏与家务辅助,feedback__all,4,inf,0,
feedback,coarse,knn,uNb9QFRL6hY,卧室,feedback__all,4,0.104166246951,24,
feedback,coarse,knn,uNb9QFRL6hY,卫浴,feedback__point_counts,4,0.136363089085,11,
feedback,coarse,knn,uNb9QFRL6hY,工作与学习,feedback__all,4,inf,0,
feedback,coarse,knn,uNb9QFRL6hY,起居与休闲,feedback__all,4,inf,0,
feedback,coarse,knn,wc2JMjhGNzB,卧室,feedback__point_counts,5,0.049603048712,28,
feedback,coarse,knn,wc2JMjhGNzB,卫浴,feedback__da3,4,0.0882349386811,17,
feedback,coarse,knn,wc2JMjhGNzB,复合／待定,feedback__all,4,inf,0,
feedback,coarse,knn,wc2JMjhGNzB,无法判断,feedback__all,4,inf,0,
feedback,coarse,knn,yqstnuAEVhm,厨房与用餐,feedback__point_counts,4,0.16666598618,9,
feedback,main,ridge,2t7WUuJeko7,厨房与用餐,feedback__all,0,2.56683563293e-12,8,
feedback,main,ridge,7y3sRwLe3Va,开放复合空间,feedback__all,1,inf,0,
feedback,main,ridge,B6ByNegPMKs,通行与连接,feedback__all,1,inf,0,
feedback,main,ridge,S9hNv5qa7GM,卧室,feedback__point_counts,3,0.0736718252301,28,
feedback,main,ridge,VFuaQ6m2Qom,卫浴,feedback__all,3,0.0649014562368,16,
feedback,main,ridge,Z6MFQCViBuw,厨房与用餐,feedback__point_counts,1,0.136717915535,9,
feedback,main,ridge,e9zR4mvMWw7,卧室,feedback__point_counts,3,0.0766736119986,27,
feedback,main,ridge,e9zR4mvMWw7,复合／待定,feedback__all,1,inf,0,
feedback,main,ridge,jtcxE69GiFV,卧室,feedback__point_counts,3,0.0898850634694,28,
feedback,main,ridge,pa4otMbVnkk,起居与休闲,feedback__all,1,inf,0,
feedback,main,ridge,rPc6DW4iMge,卧室,feedback__point_counts,3,0.0674413815141,30,
feedback,main,ridge,uNb9QFRL6hY,储藏与家务辅助,feedback__all,1,inf,0,
feedback,main,ridge,uNb9QFRL6hY,卧室,feedback__point_counts,3,0.105576872826,24,
feedback,main,ridge,uNb9QFRL6hY,卫浴,feedback__point_counts,3,0.136376425624,11,
feedback,main,ridge,uNb9QFRL6hY,工作与学习,feedback__all,1,inf,0,
feedback,main,ridge,uNb9QFRL6hY,起居与休闲,feedback__all,1,inf,0,
feedback,main,ridge,wc2JMjhGNzB,卧室,feedback__point_counts,3,0.0736718401313,28,
feedback,main,ridge,wc2JMjhGNzB,卫浴,feedback__between_models,3,0.0947172492743,17,
feedback,main,ridge,wc2JMjhGNzB,复合／待定,feedback__all,1,inf,0,
feedback,main,ridge,wc2JMjhGNzB,无法判断,feedback__all,1,inf,0,
feedback,main,ridge,yqstnuAEVhm,厨房与用餐,feedback__point_counts,1,0.136717915535,9,
feedback,main,knn,2t7WUuJeko7,厨房与用餐,feedback__all,4,2.56683563293e-12,8,
feedback,main,knn,7y3sRwLe3Va,开放复合空间,feedback__all,4,inf,0,
feedback,main,knn,B6ByNegPMKs,通行与连接,feedback__all,4,inf,0,
feedback,main,knn,S9hNv5qa7GM,卧室,feedback__point_counts,5,0.0496030524373,28,
feedback,main,knn,VFuaQ6m2Qom,卫浴,feedback__point_counts,4,0.0624997466803,16,
feedback,main,knn,Z6MFQCViBuw,厨房与用餐,feedback__point_counts,4,0.13673530519,9,
feedback,main,knn,e9zR4mvMWw7,卧室,feedback__point_counts,5,0.051440205425,27,
feedback,main,knn,e9zR4mvMWw7,复合／待定,feedback__all,4,inf,0,
feedback,main,knn,jtcxE69GiFV,卧室,feedback__point_counts,4,0.0892853587866,28,
feedback,main,knn,pa4otMbVnkk,起居与休闲,feedback__all,4,inf,0,
feedback,main,knn,rPc6DW4iMge,卧室,feedback__point_counts,5,0.0462961830199,30,
feedback,main,knn,uNb9QFRL6hY,储藏与家务辅助,feedback__all,4,inf,0,
feedback,main,knn,uNb9QFRL6hY,卧室,feedback__all,4,0.104166246951,24,
feedback,main,knn,uNb9QFRL6hY,卫浴,feedback__point_counts,4,0.136363089085,11,
feedback,main,knn,uNb9QFRL6hY,工作与学习,feedback__all,4,inf,0,
feedback,main,knn,uNb9QFRL6hY,起居与休闲,feedback__all,4,inf,0,
feedback,main,knn,wc2JMjhGNzB,卧室,feedback__point_counts,5,0.049603048712,28,
feedback,main,knn,wc2JMjhGNzB,卫浴,feedback__da3,4,0.0882349386811,17,
feedback,main,knn,wc2JMjhGNzB,复合／待定,feedback__all,4,inf,0,
feedback,main,knn,wc2JMjhGNzB,无法判断,feedback__all,4,inf,0,
feedback,main,knn,yqstnuAEVhm,厨房与用餐,feedback__point_counts,4,0.13673530519,9,
semantic,global,ridge,2t7WUuJeko7,厨房与用餐,semantic__ai_fine_functions,0,2.56683563293e-12,8,
semantic,global,ridge,7y3sRwLe3Va,开放复合空间,semantic__ai_fine_functions,1,inf,0,
semantic,global,ridge,B6ByNegPMKs,通行与连接,semantic__ai_fine_functions,1,inf,0,
semantic,global,ridge,S9hNv5qa7GM,卧室,semantic__traits,3,0.14524486661,28,
semantic,global,ridge,VFuaQ6m2Qom,卫浴,semantic__coarse,0,0.159235566854,16,
semantic,global,ridge,Z6MFQCViBuw,厨房与用餐,semantic__ai_fine_functions,0,0.246666118503,9,
semantic,global,ridge,e9zR4mvMWw7,卧室,semantic__main_text,1,0.123545594513,27,
semantic,global,ridge,e9zR4mvMWw7,复合／待定,semantic__ai_fine_functions,1,inf,0,
semantic,global,ridge,jtcxE69GiFV,卧室,semantic__ai_fine_functions,3,0.0970621705055,28,
semantic,global,ridge,pa4otMbVnkk,起居与休闲,semantic__ai_fine_functions,1,inf,0,
semantic,global,ridge,rPc6DW4iMge,卧室,semantic__traits,3,0.124834507704,30,
semantic,global,ridge,uNb9QFRL6hY,储藏与家务辅助,semantic__ai_fine_functions,1,inf,0,
semantic,global,ridge,uNb9QFRL6hY,卧室,semantic__traits,0,0.131635412574,24,
semantic,global,ridge,uNb9QFRL6hY,卫浴,semantic__main_text,2,0.194866836071,11,
semantic,global,ridge,uNb9QFRL6hY,工作与学习,semantic__ai_fine_functions,1,inf,0,
semantic,global,ridge,uNb9QFRL6hY,起居与休闲,semantic__ai_fine_functions,1,inf,0,
semantic,global,ridge,wc2JMjhGNzB,卧室,semantic__traits,3,0.136723324656,28,
semantic,global,ridge,wc2JMjhGNzB,卫浴,semantic__traits,3,0.0953054726124,17,
semantic,global,ridge,wc2JMjhGNzB,复合／待定,semantic__ai_fine_functions,1,inf,0,
semantic,global,ridge,wc2JMjhGNzB,无法判断,semantic__ai_fine_functions,1,inf,0,
semantic,global,ridge,yqstnuAEVhm,厨房与用餐,semantic__ai_fine_functions,0,0.246666118503,9,
semantic,global,knn,2t7WUuJeko7,厨房与用餐,semantic__ai_fine_functions,4,2.56683563293e-12,8,
semantic,global,knn,7y3sRwLe3Va,开放复合空间,semantic__ai_fine_functions,4,inf,0,
semantic,global,knn,B6ByNegPMKs,通行与连接,semantic__ai_fine_functions,4,inf,0,
semantic,global,knn,S9hNv5qa7GM,卧室,semantic__ai_fine_functions,12,0.140872612596,28,
semantic,global,knn,VFuaQ6m2Qom,卫浴,semantic__coarse,6,0.167500004172,16,
semantic,global,knn,Z6MFQCViBuw,厨房与用餐,semantic__ai_fine_functions,4,0.16666598618,9,
semantic,global,knn,e9zR4mvMWw7,卧室,semantic__ai_fine_functions,12,0.168723925948,27,
semantic,global,knn,e9zR4mvMWw7,复合／待定,semantic__ai_fine_functions,4,inf,0,
semantic,global,knn,jtcxE69GiFV,卧室,semantic__ai_fine_functions,4,0.0892853587866,28,
semantic,global,knn,pa4otMbVnkk,起居与休闲,semantic__ai_fine_functions,4,inf,0,
semantic,global,knn,rPc6DW4iMge,卧室,semantic__position_keywords,13,0.130666643381,30,
semantic,global,knn,uNb9QFRL6hY,储藏与家务辅助,semantic__ai_fine_functions,4,inf,0,
semantic,global,knn,uNb9QFRL6hY,卧室,semantic__ai_fine_functions,4,0.104166246951,24,
semantic,global,knn,uNb9QFRL6hY,卫浴,semantic__main_text,5,0.207070156932,11,
semantic,global,knn,uNb9QFRL6hY,工作与学习,semantic__ai_fine_functions,4,inf,0,
semantic,global,knn,uNb9QFRL6hY,起居与休闲,semantic__ai_fine_functions,4,inf,0,
semantic,global,knn,wc2JMjhGNzB,卧室,semantic__ai_fine_functions,4,0.178570717573,28,
semantic,global,knn,wc2JMjhGNzB,卫浴,semantic__ai_fine_functions,4,0.0882349386811,17,
semantic,global,knn,wc2JMjhGNzB,复合／待定,semantic__ai_fine_functions,4,inf,0,
semantic,global,knn,wc2JMjhGNzB,无法判断,semantic__ai_fine_functions,4,inf,0,
semantic,global,knn,yqstnuAEVhm,厨房与用餐,semantic__ai_fine_functions,4,0.16666598618,9,
semantic,coarse,ridge,2t7WUuJeko7,厨房与用餐,semantic__ai_fine_functions,0,2.56683563293e-12,8,
semantic,coarse,ridge,7y3sRwLe3Va,开放复合空间,semantic__ai_fine_functions,1,inf,0,
semantic,coarse,ridge,B6ByNegPMKs,通行与连接,semantic__ai_fine_functions,1,inf,0,
semantic,coarse,ridge,S9hNv5qa7GM,卧室,semantic__traits,3,0.14524486661,28,
semantic,coarse,ridge,VFuaQ6m2Qom,卫浴,semantic__coarse,0,0.159235566854,16,
semantic,coarse,ridge,Z6MFQCViBuw,厨房与用餐,semantic__ai_fine_functions,0,0.246666118503,9,
semantic,coarse,ridge,e9zR4mvMWw7,卧室,semantic__main_text,1,0.123545594513,27,
semantic,coarse,ridge,e9zR4mvMWw7,复合／待定,semantic__ai_fine_functions,1,inf,0,
semantic,coarse,ridge,jtcxE69GiFV,卧室,semantic__ai_fine_functions,3,0.0970621705055,28,
semantic,coarse,ridge,pa4otMbVnkk,起居与休闲,semantic__ai_fine_functions,1,inf,0,
semantic,coarse,ridge,rPc6DW4iMge,卧室,semantic__traits,3,0.124834507704,30,
semantic,coarse,ridge,uNb9QFRL6hY,储藏与家务辅助,semantic__ai_fine_functions,1,inf,0,
semantic,coarse,ridge,uNb9QFRL6hY,卧室,semantic__traits,0,0.131635412574,24,
semantic,coarse,ridge,uNb9QFRL6hY,卫浴,semantic__main_text,2,0.194866836071,11,
semantic,coarse,ridge,uNb9QFRL6hY,工作与学习,semantic__ai_fine_functions,1,inf,0,
semantic,coarse,ridge,uNb9QFRL6hY,起居与休闲,semantic__ai_fine_functions,1,inf,0,
semantic,coarse,ridge,wc2JMjhGNzB,卧室,semantic__traits,3,0.136723324656,28,
