family,baseline,algorithm,building,stratum,feature,grid,inner_loss,n_inner,dino_weight
existing,coarse,ridge,pa4otMbVnkk,all,hohonet__encoder_stage2__global,15,0.10576724261,100,
existing,coarse,ridge,rPc6DW4iMge,all,feedback__point_counts,2,0.0909085050225,103,
existing,coarse,ridge,uNb9QFRL6hY,all,feedback__point_counts,2,0.105786658823,66,
existing,coarse,ridge,wc2JMjhGNzB,all,feedback__point_counts,1,0.0889144018292,92,
existing,coarse,ridge,yqstnuAEVhm,all,feedback__point_counts,2,0.0924008339643,102,
existing,coarse,knn,2t7WUuJeko7,all,feedback__point_counts,12,0.0672622472048,101,
existing,coarse,knn,7y3sRwLe3Va,all,feedback__point_counts,12,0.0697573497891,102,
existing,coarse,knn,B6ByNegPMKs,all,feedback__point_counts,13,0.0763851925731,103,
existing,coarse,knn,S9hNv5qa7GM,all,feedback__point_counts,13,0.0899236351252,101,
existing,coarse,knn,VFuaQ6m2Qom,all,feedback__point_counts,13,0.091562718153,100,
existing,coarse,knn,Z6MFQCViBuw,all,feedback__point_counts,13,0.0880281254649,102,
existing,coarse,knn,e9zR4mvMWw7,all,feedback__point_counts,6,0.0914157256484,99,
existing,coarse,knn,jtcxE69GiFV,all,feedback__point_counts,13,0.0755829364061,101,
existing,coarse,knn,pa4otMbVnkk,all,feedback__point_counts,13,0.0989001244307,100,
existing,coarse,knn,rPc6DW4iMge,all,feedback__point_counts,13,0.0852356478572,103,
existing,coarse,knn,uNb9QFRL6hY,all,feedback__point_counts,13,0.0974076539278,66,
existing,coarse,knn,wc2JMjhGNzB,all,feedback__point_counts,6,0.0840012580156,92,
existing,coarse,knn,yqstnuAEVhm,all,feedback__point_counts,13,0.0907528549433,102,
existing,main,ridge,2t7WUuJeko7,all,feedback__point_counts,1,0.077560827136,101,
existing,main,ridge,7y3sRwLe3Va,all,feedback__point_counts,1,0.0834493562579,102,
existing,main,ridge,B6ByNegPMKs,all,feedback__point_counts,1,0.0810546204448,103,
existing,main,ridge,S9hNv5qa7GM,all,feedback__point_counts,1,0.0845259875059,101,
existing,main,ridge,VFuaQ6m2Qom,all,hohonet__encoder_stage2__global,0,0.0815687477589,100,
existing,main,ridge,Z6MFQCViBuw,all,feedback__point_counts,2,0.0881055220962,102,
existing,main,ridge,e9zR4mvMWw7,all,feedback__point_counts,1,0.0850322693586,99,
existing,main,ridge,jtcxE69GiFV,all,feedback__point_counts,3,0.0703092217445,101,
existing,main,ridge,pa4otMbVnkk,all,feedback__point_counts,1,0.0861135646701,100,
existing,main,ridge,rPc6DW4iMge,all,feedback__point_counts,1,0.0830741003156,103,
existing,main,ridge,uNb9QFRL6hY,all,feedback__point_counts,2,0.0816930085421,66,
existing,main,ridge,wc2JMjhGNzB,all,feedback__point_counts,1,0.0772599428892,92,
existing,main,ridge,yqstnuAEVhm,all,feedback__point_counts,2,0.0882829278708,102,
existing,main,knn,2t7WUuJeko7,all,feedback__point_counts,12,0.0611929483712,101,
existing,main,knn,7y3sRwLe3Va,all,feedback__point_counts,13,0.077485665679,102,
existing,main,knn,B6ByNegPMKs,all,bilayout__fg_extended__global,13,0.0755170509219,103,
existing,main,knn,S9hNv5qa7GM,all,bilayout__fg_enclosed__global,5,0.0885280296206,101,
existing,main,knn,VFuaQ6m2Qom,all,feedback__point_counts,13,0.0912509933114,100,
existing,main,knn,Z6MFQCViBuw,all,feedback__point_counts,13,0.0880481675267,102,
existing,main,knn,e9zR4mvMWw7,all,feedback__point_counts,6,0.0888007506728,99,
existing,main,knn,jtcxE69GiFV,all,feedback__point_counts,6,0.0703848972917,101,
existing,main,knn,pa4otMbVnkk,all,feedback__point_counts,13,0.0834208652377,100,
existing,main,knn,rPc6DW4iMge,all,feedback__point_counts,13,0.0807145610452,103,
existing,main,knn,uNb9QFRL6hY,all,feedback__point_counts,12,0.0823911502957,66,
existing,main,knn,wc2JMjhGNzB,all,feedback__point_counts,13,0.0779200419784,92,
existing,main,knn,yqstnuAEVhm,all,feedback__point_counts,13,0.0876352488995,102,
all_models,global,ridge,2t7WUuJeko7,all,dinov3__cls__panorama,10,0.0966823771596,101,
all_models,global,ridge,7y3sRwLe3Va,all,dinov3__cls__panorama,10,0.124846152961,102,
all_models,global,ridge,B6ByNegPMKs,all,dinov3__cls__panorama,14,0.110618896782,103,
all_models,global,ridge,S9hNv5qa7GM,all,dinov3__cls__panorama,14,0.118870675564,101,
all_models,global,ridge,VFuaQ6m2Qom,all,dinov3__cls__panorama,10,0.111709326506,100,
all_models,global,ridge,Z6MFQCViBuw,all,dinov3__cls__panorama,14,0.118643537164,102,
all_models,global,ridge,e9zR4mvMWw7,all,dinov3__cls__panorama,10,0.120844446123,99,
all_models,global,ridge,jtcxE69GiFV,all,dinov3__cls__panorama,10,0.1200337708,101,
all_models,global,ridge,pa4otMbVnkk,all,dinov3__cls__panorama,10,0.12110543251,100,
all_models,global,ridge,rPc6DW4iMge,all,dinov3__cls__panorama,14,0.110186502337,103,
all_models,global,ridge,uNb9QFRL6hY,all,feedback__point_counts,3,0.111487850547,66,
all_models,global,ridge,wc2JMjhGNzB,all,dinov3__cls__panorama,1,0.0955440700054,92,
all_models,global,ridge,yqstnuAEVhm,all,dinov3__cls__panorama,0,0.118738166988,102,
all_models,global,knn,2t7WUuJeko7,all,feedback__point_counts,12,0.109460763633,101,
all_models,global,knn,7y3sRwLe3Va,all,feedback__point_counts,13,0.130980074406,102,
all_models,global,knn,B6ByNegPMKs,all,dinov3__cls__faces_global,13,0.117087244987,103,
all_models,global,knn,S9hNv5qa7GM,all,dinov3__cls__faces_global,13,0.139999836683,101,
all_models,global,knn,VFuaQ6m2Qom,all,dinov3__cls__faces_global,13,0.144999831915,100,
all_models,global,knn,Z6MFQCViBuw,all,dinov3__cls__faces_global,13,0.11352930218,102,
all_models,global,knn,e9zR4mvMWw7,all,dinov3__cls__faces_global,13,0.137979656458,99,
all_models,global,knn,jtcxE69GiFV,all,feedback__point_counts,6,0.130693033338,101,
all_models,global,knn,pa4otMbVnkk,all,dinov3__cls__faces_global,13,0.0969999283552,100,
all_models,global,knn,rPc6DW4iMge,all,dinov3__cls__faces_global,13,0.121747426689,103,
all_models,global,knn,uNb9QFRL6hY,all,feedback__point_counts,13,0.118787750602,66,
all_models,global,knn,wc2JMjhGNzB,all,dinov3__cls__panorama,13,0.129565045238,92,
all_models,global,knn,yqstnuAEVhm,all,dinov3__cls__faces_global,13,0.115686133504,102,
all_models,coarse,ridge,2t7WUuJeko7,all,feedback__point_counts,2,0.0805203765631,101,
all_models,coarse,ridge,7y3sRwLe3Va,all,feedback__point_counts,1,0.0865437090397,102,
all_models,coarse,ridge,B6ByNegPMKs,all,feedback__point_counts,1,0.0887566059828,103,
all_models,coarse,ridge,S9hNv5qa7GM,all,feedback__point_counts,2,0.0921890810132,101,
all_models,coarse,ridge,VFuaQ6m2Qom,all,hohonet__encoder_stage2__global,15,0.0903703421354,100,
all_models,coarse,ridge,Z6MFQCViBuw,all,feedback__point_counts,2,0.0922324955463,102,
all_models,coarse,ridge,e9zR4mvMWw7,all,feedback__point_counts,2,0.0956431031227,99,
all_models,coarse,ridge,jtcxE69GiFV,all,feedback__point_counts,3,0.0821348205209,101,
all_models,coarse,ridge,pa4otMbVnkk,all,hohonet__encoder_stage2__global,15,0.10576724261,100,
all_models,coarse,ridge,rPc6DW4iMge,all,feedback__point_counts,2,0.0909085050225,103,
all_models,coarse,ridge,uNb9QFRL6hY,all,feedback__point_counts,2,0.105786658823,66,
all_models,coarse,ridge,wc2JMjhGNzB,all,feedback__point_counts,1,0.0889144018292,92,
all_models,coarse,ridge,yqstnuAEVhm,all,feedback__point_counts,2,0.0924008339643,102,
all_models,coarse,knn,2t7WUuJeko7,all,feedback__point_counts,12,0.0672622472048,101,
all_models,coarse,knn,7y3sRwLe3Va,all,feedback__point_counts,12,0.0697573497891,102,
all_models,coarse,knn,B6ByNegPMKs,all,feedback__point_counts,13,0.0763851925731,103,
all_models,coarse,knn,S9hNv5qa7GM,all,feedback__point_counts,13,0.0899236351252,101,
all_models,coarse,knn,VFuaQ6m2Qom,all,feedback__point_counts,13,0.091562718153,100,
all_models,coarse,knn,Z6MFQCViBuw,all,feedback__point_counts,13,0.0880281254649,102,
all_models,coarse,knn,e9zR4mvMWw7,all,feedback__point_counts,6,0.0914157256484,99,
all_models,coarse,knn,jtcxE69GiFV,all,feedback__point_counts,13,0.0755829364061,101,
all_models,coarse,knn,pa4otMbVnkk,all,feedback__point_counts,13,0.0989001244307,100,
all_models,coarse,knn,rPc6DW4iMge,all,feedback__point_counts,13,0.0852356478572,103,
all_models,coarse,knn,uNb9QFRL6hY,all,feedback__point_counts,13,0.0974076539278,66,
all_models,coarse,knn,wc2JMjhGNzB,all,feedback__point_counts,6,0.0840012580156,92,
all_models,coarse,knn,yqstnuAEVhm,all,feedback__point_counts,13,0.0907528549433,102,
all_models,main,ridge,2t7WUuJeko7,all,feedback__point_counts,1,0.077560827136,101,
all_models,main,ridge,7y3sRwLe3Va,all,feedback__point_counts,1,0.0834493562579,102,
all_models,main,ridge,B6ByNegPMKs,all,feedback__point_counts,1,0.0810546204448,103,
all_models,main,ridge,S9hNv5qa7GM,all,feedback__point_counts,1,0.0845259875059,101,
all_models,main,ridge,VFuaQ6m2Qom,all,hohonet__encoder_stage2__global,0,0.0815687477589,100,
all_models,main,ridge,Z6MFQCViBuw,all,feedback__point_counts,2,0.0881055220962,102,
all_models,main,ridge,e9zR4mvMWw7,all,feedback__point_counts,1,0.0850322693586,99,
all_models,main,ridge,jtcxE69GiFV,all,feedback__point_counts,3,0.0703092217445,101,
all_models,main,ridge,pa4otMbVnkk,all,feedback__point_counts,1,0.0861135646701,100,
all_models,main,ridge,rPc6DW4iMge,all,feedback__point_counts,1,0.0830741003156,103,
all_models,main,ridge,uNb9QFRL6hY,all,feedback__point_counts,2,0.0816930085421,66,
all_models,main,ridge,wc2JMjhGNzB,all,dinov3__cls__panorama,1,0.0751706287265,92,
all_models,main,ridge,yqstnuAEVhm,all,feedback__point_counts,2,0.0882829278708,102,
all_models,main,knn,2t7WUuJeko7,all,feedback__point_counts,12,0.0611929483712,101,
all_models,main,knn,7y3sRwLe3Va,all,feedback__point_counts,13,0.077485665679,102,
all_models,main,knn,B6ByNegPMKs,all,bilayout__fg_extended__global,13,0.0755170509219,103,
all_models,main,knn,S9hNv5qa7GM,all,bilayout__fg_enclosed__global,5,0.0885280296206,101,
all_models,main,knn,VFuaQ6m2Qom,all,feedback__point_counts,13,0.0912509933114,100,
all_models,main,knn,Z6MFQCViBuw,all,feedback__point_counts,13,0.0880481675267,102,
all_models,main,knn,e9zR4mvMWw7,all,feedback__point_counts,6,0.0888007506728,99,
all_models,main,knn,jtcxE69GiFV,all,feedback__point_counts,6,0.0703848972917,101,
all_models,main,knn,pa4otMbVnkk,all,feedback__point_counts,13,0.0834208652377,100,
all_models,main,knn,rPc6DW4iMge,all,feedback__point_counts,13,0.0807145610452,103,
all_models,main,knn,uNb9QFRL6hY,all,feedback__point_counts,12,0.0823911502957,66,
all_models,main,knn,wc2JMjhGNzB,all,dinov3__cls__faces_global,12,0.0745692178607,92,
all_models,main,knn,yqstnuAEVhm,all,feedback__point_counts,13,0.0876352488995,102,
existing_plus_dino,global,ridge,2t7WUuJeko7,all,feedback__point_counts + dinov3__cls__panorama,1/10,0.0943480506539,101,0.75
existing_plus_dino,global,ridge,7y3sRwLe3Va,all,feedback__point_counts + dinov3__cls__panorama,1/10,0.11320579052,102,0.5
existing_plus_dino,global,ridge,B6ByNegPMKs,all,feedback__point_counts + dinov3__cls__panorama,1/14,0.104357488453,103,0.75
existing_plus_dino,global,ridge,S9hNv5qa7GM,all,feedback__point_counts + dinov3__cls__panorama,1/14,0.11144939065,101,0.75
existing_plus_dino,global,ridge,VFuaQ6m2Qom,all,hohonet__encoder_stage2__global + dinov3__cls__panorama,15/10,0.0998504906893,100,0.5
existing_plus_dino,global,ridge,Z6MFQCViBuw,all,feedback__point_counts + dinov3__cls__panorama,1/14,0.110889174044,102,0.5
existing_plus_dino,global,ridge,e9zR4mvMWw7,all,feedback__point_counts + dinov3__cls__panorama,1/10,0.111805945635,99,0.5
existing_plus_dino,global,ridge,jtcxE69GiFV,all,feedback__point_counts + dinov3__cls__panorama,1/10,0.108698420227,101,0.5
existing_plus_dino,global,ridge,pa4otMbVnkk,all,feedback__point_counts + dinov3__cls__panorama,1/10,0.107987262309,100,0.5
existing_plus_dino,global,ridge,rPc6DW4iMge,all,hohonet__encoder_stage2__global + dinov3__cls__panorama,0/14,0.106265500188,103,0.75
existing_plus_dino,global,ridge,uNb9QFRL6hY,all,feedback__point_counts + dinov3__cls__panorama,3/7,0.106599219143,66,0.25
existing_plus_dino,global,ridge,wc2JMjhGNzB,all,feedback__point_counts + dinov3__cls__panorama,1/1,0.0949450880289,92,0.75
existing_plus_dino,global,ridge,yqstnuAEVhm,all,feedback__point_counts + dinov3__cls__panorama,1/0,0.10983402282,102,0.5
existing_plus_dino,global,knn,2t7WUuJeko7,all,feedback__point_counts + dinov3__cls__faces_global,12/13,0.080748103559,101,0.5
existing_plus_dino,global,knn,7y3sRwLe3Va,all,feedback__point_counts + dinov3__cls__panorama,13/13,0.0963725373149,102,0.5
existing_plus_dino,global,knn,B6ByNegPMKs,all,feedback__point_counts + dinov3__cls__faces_global,13/13,0.09126213938,103,0.5
existing_plus_dino,global,knn,S9hNv5qa7GM,all,feedback__point_counts + dinov3__cls__faces_global,6/13,0.11425743252,101,0.5
existing_plus_dino,global,knn,VFuaQ6m2Qom,all,feedback__point_counts + dinov3__cls__faces_global,13/13,0.115949995816,100,0.5
existing_plus_dino,global,knn,Z6MFQCViBuw,all,feedback__point_counts + dinov3__cls__faces_global,6/13,0.100575968623,102,0.75
existing_plus_dino,global,knn,e9zR4mvMWw7,all,feedback__point_counts + dinov3__cls__faces_global,6/13,0.11520203948,99,0.5
existing_plus_dino,global,knn,jtcxE69GiFV,all,feedback__point_counts + dinov3__block12__panorama_mean,6/13,0.106039620936,101,0.5
existing_plus_dino,global,knn,pa4otMbVnkk,all,feedback__point_counts + dinov3__cls__faces_global,13/13,0.0865625068545,100,0.75
existing_plus_dino,global,knn,rPc6DW4iMge,all,feedback__point_counts + dinov3__cls__faces_global,13/13,0.100436910987,103,0.5
existing_plus_dino,global,knn,uNb9QFRL6hY,all,feedback__point_counts + dinov3__block12__faces_concat,13/12,0.10138258338,66,0.25
existing_plus_dino,global,knn,wc2JMjhGNzB,all,feedback__point_counts + dinov3__cls__panorama,6/13,0.100815288723,92,0.5
existing_plus_dino,global,knn,yqstnuAEVhm,all,feedback__point_counts + dinov3__cls__faces_global,6/13,0.0989706367254,102,0.5
existing_plus_dino,coarse,ridge,2t7WUuJeko7,all,feedback__point_counts + dinov3__cls__faces_global,2/7,0.0785894095898,101,0.25
existing_plus_dino,coarse,ridge,7y3sRwLe3Va,all,feedback__point_counts + dinov3__cls__panorama,1/0,0.0858245268464,102,0.25
existing_plus_dino,coarse,ridge,B6ByNegPMKs,all,feedback__point_counts + dinov3__cls__panorama,1/0,0.086845882237,103,0.25
existing_plus_dino,coarse,ridge,S9hNv5qa7GM,all,feedback__point_counts + dinov3__cls__panorama,2/15,0.0921890810132,101,0
existing_plus_dino,coarse,ridge,VFuaQ6m2Qom,all,hohonet__encoder_stage2__global + dinov3__cls__panorama,15/0,0.08885345608,100,0.25
existing_plus_dino,coarse,ridge,Z6MFQCViBuw,all,feedback__point_counts + dinov3__block3__panorama_global,2/0,0.0901112258434,102,0.25
existing_plus_dino,coarse,ridge,e9zR4mvMWw7,all,feedback__point_counts + dinov3__block3__panorama_global,2/1,0.0938434824347,99,0.25
existing_plus_dino,coarse,ridge,jtcxE69GiFV,all,feedback__point_counts + dinov3__block9__faces_local16,3/17,0.0821348205209,101,0
existing_plus_dino,coarse,ridge,pa4otMbVnkk,all,hohonet__encoder_stage2__global + dinov3__cls__panorama,15/14,0.104382269084,100,0.25
existing_plus_dino,coarse,ridge,rPc6DW4iMge,all,feedback__point_counts + dinov3__cls__panorama,2/17,0.0898474231362,103,0.25
existing_plus_dino,coarse,ridge,uNb9QFRL6hY,all,feedback__point_counts + dinov3__block3__panorama_global,2/14,0.105786658823,66,0
existing_plus_dino,coarse,ridge,wc2JMjhGNzB,all,feedback__point_counts + dinov3__cls__panorama,1/1,0.0830871686339,92,0.5
existing_plus_dino,coarse,ridge,yqstnuAEVhm,all,feedback__point_counts + dinov3__cls__panorama,2/0,0.0904956832528,102,0.25
existing_plus_dino,coarse,knn,2t7WUuJeko7,all,feedback__point_counts + dinov3__cls__faces_global,12/13,0.0639627501369,101,0.25
existing_plus_dino,coarse,knn,7y3sRwLe3Va,all,feedback__point_counts + dinov3__cls__faces_global,12/13,0.0688217356801,102,0.25
existing_plus_dino,coarse,knn,B6ByNegPMKs,all,feedback__point_counts + dinov3__cls__faces_global,13/13,0.0731046050787,103,0.25
existing_plus_dino,coarse,knn,S9hNv5qa7GM,all,feedback__point_counts + dinov3__cls__faces_global,13/13,0.0879971459508,101,0.25
existing_plus_dino,coarse,knn,VFuaQ6m2Qom,all,feedback__point_counts + dinov3__cls__faces_global,13/12,0.0863907411695,100,0.25
existing_plus_dino,coarse,knn,Z6MFQCViBuw,all,feedback__point_counts + dinov3__cls__faces_global,13/13,0.0859873816371,102,0.25
existing_plus_dino,coarse,knn,e9zR4mvMWw7,all,feedback__point_counts + dinov3__cls__faces_global,6/13,0.0905463546515,99,0.25
existing_plus_dino,coarse,knn,jtcxE69GiFV,all,feedback__point_counts + dinov3__block11__panorama_local16,13/20,0.0755829364061,101,0
existing_plus_dino,coarse,knn,pa4otMbVnkk,all,feedback__point_counts + dinov3__cls__faces_global,13/13,0.0952037721872,100,0.25
existing_plus_dino,coarse,knn,rPc6DW4iMge,all,feedback__point_counts + dinov3__cls__faces_global,13/13,0.0830651074648,103,0.25
existing_plus_dino,coarse,knn,uNb9QFRL6hY,all,feedback__point_counts + dinov3__cls__faces_concat,13/13,0.0974076539278,66,0
existing_plus_dino,coarse,knn,wc2JMjhGNzB,all,feedback__point_counts + dinov3__cls__faces_global,6/12,0.0761975124478,92,0.5
existing_plus_dino,coarse,knn,yqstnuAEVhm,all,feedback__point_counts + dinov3__cls__faces_global,13/13,0.0878330767155,102,0.25
existing_plus_dino,main,ridge,2t7WUuJeko7,all,feedback__point_counts + dinov3__cls__faces_global,1/7,0.0758741497993,101,0.25
existing_plus_dino,main,ridge,7y3sRwLe3Va,all,feedback__point_counts + dinov3__cls__panorama,1/0,0.0822945088148,102,0.25
existing_plus_dino,main,ridge,B6ByNegPMKs,all,feedback__point_counts + dinov3__cls__panorama,1/0,0.0790973976254,103,0.25
existing_plus_dino,main,ridge,S9hNv5qa7GM,all,feedback__point_counts + dinov3__block3__panorama_mean,1/7,0.0845259875059,101,0
existing_plus_dino,main,ridge,VFuaQ6m2Qom,all,hohonet__encoder_stage2__global + dinov3__block3__panorama_mean,0/7,0.0815687477589,100,0
existing_plus_dino,main,ridge,Z6MFQCViBuw,all,feedback__point_counts + dinov3__cls__panorama,2/0,0.086443156004,102,0.25
existing_plus_dino,main,ridge,e9zR4mvMWw7,all,feedback__point_counts + dinov3__block3__panorama_local16,1/14,0.0850322693586,99,0
existing_plus_dino,main,ridge,jtcxE69GiFV,all,feedback__point_counts + dinov3__block9__faces_global,3/10,0.0703092217445,101,0
existing_plus_dino,main,ridge,pa4otMbVnkk,all,feedback__point_counts + dinov3__block9__faces_global,1/7,0.0861135646701,100,0
existing_plus_dino,main,ridge,rPc6DW4iMge,all,feedback__point_counts + dinov3__cls__faces_global,1/7,0.0820191651583,103,0.25
existing_plus_dino,main,ridge,uNb9QFRL6hY,all,feedback__point_counts + dinov3__block3__faces_local16,2/7,0.0816930085421,66,0
existing_plus_dino,main,ridge,wc2JMjhGNzB,all,feedback__point_counts + dinov3__cls__panorama,1/1,0.0709623545408,92,0.5
existing_plus_dino,main,ridge,yqstnuAEVhm,all,feedback__point_counts + dinov3__cls__panorama,2/0,0.0861597880721,102,0.25
existing_plus_dino,main,knn,2t7WUuJeko7,all,feedback__point_counts + dinov3__cls__faces_global,12/13,0.0584881789982,101,0.25
existing_plus_dino,main,knn,7y3sRwLe3Va,all,feedback__point_counts + dinov3__cls__faces_global,13/13,0.074481703341,102,0.25
existing_plus_dino,main,knn,B6ByNegPMKs,all,bilayout__fg_extended__global + dinov3__cls__faces_global,13/13,0.0691968947649,103,0.5
existing_plus_dino,main,knn,S9hNv5qa7GM,all,bilayout__fg_enclosed__global + dinov3__cls__faces_global,5/13,0.0816636532545,101,0.5
existing_plus_dino,main,knn,VFuaQ6m2Qom,all,feedback__point_counts + dinov3__cls__faces_global,13/13,0.0830722227693,100,0.5
existing_plus_dino,main,knn,Z6MFQCViBuw,all,feedback__point_counts + dinov3__cls__faces_global,13/13,0.0840851217508,102,0.5
existing_plus_dino,main,knn,e9zR4mvMWw7,all,feedback__point_counts + dinov3__cls__faces_global,6/13,0.0835796818137,99,0.5
existing_plus_dino,main,knn,jtcxE69GiFV,all,feedback__point_counts + dinov3__block11__panorama_local16,6/20,0.0701906308532,101,0.25
existing_plus_dino,main,knn,pa4otMbVnkk,all,feedback__point_counts + dinov3__cls__faces_global,13/13,0.0780427604914,100,0.5
existing_plus_dino,main,knn,rPc6DW4iMge,all,feedback__point_counts + dinov3__cls__faces_global,13/13,0.0749714076519,103,0.5
existing_plus_dino,main,knn,uNb9QFRL6hY,all,feedback__point_counts + dinov3__cls__faces_global,12/20,0.0820914953947,66,0.25
existing_plus_dino,main,knn,wc2JMjhGNzB,all,feedback__point_counts + dinov3__cls__faces_global,13/12,0.0652543976903,92,0.5
existing_plus_dino,main,knn,yqstnuAEVhm,all,feedback__point_counts + dinov3__cls__faces_global,13/13,0.0843033120036,102,0.25
