schema_version,rule_version,source_artifact,source_sha256,dependency_bundle_id,dependency_bundle_json,stage,pool,condition,validity_status,interpretation_allowed,base_task_id,building_id,valid_k,partition_status,cluster_membership_json,ambiguity_candidates_json,cluster_count,largest_cluster_support,second_cluster_support,largest_cluster_share,second_cluster_share,cluster_margin_all,cluster_margin_top2,largest_cluster_worker_ids,second_cluster_worker_ids,largest_cluster_medoid_annotation_id,largest_cluster_medoid_worker_id,largest_cluster_medoid_geometry_sha256,task_crowd_structure_status,structure_reason
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,semi,valid,true,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,3,unique,"[[""2ed8f62e5ffefe42fff7"", ""fc425478750be6dafff3"", ""23a4dc31709381a1de36""]]",[],1,3,0,1.0,0.0,1.0,1.0,34;17;18,,23a4dc31709381a1de36,18,5e82afb9eae2bf73eefe2aafb6ac1c80b22e61c5390a4791fb13fdcf3cf00bcd,unimodal,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,5,unique,"[[""90d428978149e1e537ed"", ""9378f37adf8af804e6b4"", ""d97070648108845c9bde"", ""825bdbff9bff6dbfbe83""], [""7678a683012ba646c81e""]]",[],2,4,1,0.8,0.2,0.6,0.6,29;34;35;13,18,90d428978149e1e537ed,29,3e5502f7cbef61fc3f64021e8e54da1c53476a377395c530637b9c976911a784,dominant_with_dissent,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,5,unique,"[[""ecd0f4f36d3df460b67c"", ""9520f54bda487c460b18"", ""689396cf3eb03ab9a0cf"", ""ee808cbaf8ffe0de6430""], [""73908ddd5ef005c60f62""]]",[],2,4,1,0.8,0.2,0.6,0.6,28;34;37;2,1,9520f54bda487c460b18,34,0eff89d752d72cfefe48835eb90613b3dcfce6b927da98c7d9b38566e24502ff,dominant_with_dissent,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,5,unique,"[[""f5dab722031206b00450""], [""370095f69c5b170678fa""], [""8e9619af766e40a0d49d""], [""2409d4af989a4f9c3d4f""], [""93435790a37ab2290bc6""]]",[],5,1,1,0.2,0.2,0.0,0.0,31,32,f5dab722031206b00450,31,2596d04333b6c9c39462fdba04b878bbcd2fef31e6b1e5a63a31b97aedb0e1e1,not_evaluable,no_dominant_or_supported_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,5,unique,"[[""7568b98692b00ff8ff63"", ""6228485ada8f90d32777"", ""30ae9e7207f0bf746fc4"", ""3a163ca0abb6cc5d8ebc""], [""497bb847657d8053449f""]]",[],2,4,1,0.8,0.2,0.6,0.6,27;30;11;15,12,6228485ada8f90d32777,30,878781b0ce62f9c148167d94331af9ca01299c280aa0519931f9443b5d645002,dominant_with_dissent,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,22,unique,"[[""7392408a228d29c44684"", ""2669e20e43502bcf1419"", ""68b9de98f158c481d82a"", ""2425c99671ebf414b359"", ""bce7044b348685668b71"", ""a9bf98b8cc8fbfa40f5c"", ""bdf544ff5d0a4bfacc09"", ""225002de699658941ca0"", ""1b0b4076d43ab5586a3f"", ""73e2d1fca7e2ec1b2b59"", ""c214f6ddad6c484d9ead"", ""13de41d9ab1a6f93dc75"", ""8775b9adcf68f1324409"", ""75727d4b2511f36fa2ce"", ""775744097a41d254df7f"", ""40b1ddacfbaf05a362ac"", ""0309b9293bdaeefba16c"", ""fcdfb6cd62ff1d9b2b4a"", ""d4f265a1a24e286d2575"", ""6f501a02450b80edfacb""], [""9a0a83ba9247dbf61861"", ""8cc976464d74ba775b9e""]]",[],2,20,2,0.9090909090909091,0.09090909090909091,0.8181818181818182,0.8181818181818182,27;28;29;30;31;33;34;35;36;37;10;11;12;13;15;17;18;2;6;8,32;1,bce7044b348685668b71,31,5f06541f597d75e70549a0fc0ee4839e21e976781b7ee6104ccc829c3dc3c78c,supported_multimodal,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,5,unique,"[[""488f0c3264bf31aca229"", ""93a6155acf0e8f9b4f11""], [""19cb0e844a73d7e77a47"", ""c2fbdf3adfd99918c0e7""], [""3440c00bbde5bf789734""]]",[],3,2,2,0.4,0.4,0.0,0.0,17;2,30;8,488f0c3264bf31aca229,17,49ef2a2d617f3f4a3de7385ac7cf1033018ab2aef33a655cba9f2261301cac60,supported_multimodal,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,5,unique,"[[""db40fd3c634f72f37f1c"", ""a2c57c04a795d6b822a3"", ""a42f40b503c7f449a3f6"", ""dedb80578a581b30950a"", ""94bd3eb39aab32641f9d""]]",[],1,5,0,1.0,0.0,1.0,1.0,32;34;37;15;2,,a42f40b503c7f449a3f6,37,a0a4e3c799d6f49ceb28992f1c13d7d16761224041ee8aff8cd3f0b7abf3103c,unimodal,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,22,unique,"[[""d984d534dcc7fe11d643"", ""6c5161e9261e0ba5f8b1"", ""20f0af1735ba9f7c5a2e"", ""1318278d00548b081ebc"", ""73a83925776f8e35ed8a"", ""fc6a213e57b750465697"", ""86e6614af35eccb013ac"", ""82255f7bb022fd1cd129"", ""43266379df129a98dcd9"", ""3e5c4fe6cfe523059d12"", ""14346fa7f625df2e92da"", ""d0fc4545c974fc42b662"", ""a02304edf778c294c6fb"", ""efee8b0961b89129a457"", ""2d83aaed5161b7904cdd"", ""6d2129c626d211543587"", ""b5a85ea72aadddb2f09b"", ""bfe1e6f3cb0a3353c928"", ""a4b73bebf231dbe2321a"", ""65cf5a2a652ba9b3ca95"", ""caba50e4a43aa76cac46""], [""454169e6fe8a9b1ba08c""]]",[],2,21,1,0.9545454545454546,0.045454545454545456,0.9090909090909091,0.9090909090909091,27;28;29;30;31;32;33;34;35;36;1;10;11;12;13;15;17;18;2;6;8,37,a4b73bebf231dbe2321a,2,8f53ba69f09533d35188ab4759284efb52b6eb23270428ffdf7c61bb8048bce6,dominant_with_dissent,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,5,unique,"[[""07431aa4afbbf9c0c56b"", ""4ad24a22d659420a086d""], [""a236e017116eb8422292"", ""6b62fa1340a38506bbdf""], [""8d96780b3347071514de""]]",[],3,2,2,0.4,0.4,0.0,0.0,10;18,13;6,07431aa4afbbf9c0c56b,10,07128bca26b3a8c76decbbd822ff59e531890cd10463d351f39ce9d64d056d13,supported_multimodal,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,22,unique,"[[""e53257d9b7428d4da0f5"", ""35a9f318fa8bb9909db0"", ""a8282b826c2b83f1c177"", ""bed357bd88baf4c32786"", ""e7b36064adef9c88eb38"", ""423d83b62a6b1fee7af4"", ""a4015419d4289160ce21"", ""46a22bc8081a9f80e282"", ""6b145ff560adec834931"", ""200f0c572426f1ad5f6c"", ""e141cec3bd166425f47c"", ""e4ccffc7a8756b7b0be4"", ""cc9c520b1f8781f19e31"", ""0ab97a7e7082f598e237"", ""d82cf0aab412ea6e207e"", ""e714d76c74a373febbee"", ""0359bc11d268822d94fd"", ""7d1b82da44ed8dd8ef72"", ""cb5e672973105a2a1c43"", ""d14d3e95941e544b31c6"", ""f579b073015ccb5f87b1""], [""b7e7d86f528066fab226""]]",[],2,21,1,0.9545454545454546,0.045454545454545456,0.9090909090909091,0.9090909090909091,27;29;30;31;32;33;34;35;36;37;1;10;11;12;13;15;17;18;2;6;8,28,6b145ff560adec834931,36,2ab23859fbcb142b00350489ca4bad443fc3df43fcaa13527684c1d954e33e1a,dominant_with_dissent,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,22,not_evaluable,[],"[[1, 9, 14, 16, 17, 18, 19, 21]]",,0,0,0.0,0.0,,,,,,,,not_evaluable,non_unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,5,unique,"[[""3bf751765858f968e01b"", ""0dfa885b59782e4c1c1b"", ""740b26f3c0809cbeadad""], [""fe7b820ed43008b5a057""], [""35b93ebcf170b657802a""]]",[],3,3,1,0.6,0.2,0.4,0.5,28;17;6,36,0dfa885b59782e4c1c1b,17,63a42acc3c8999c22616f5dcd43799c4c50a15ab518d78a1a6ade8e4e06aa0af,dominant_with_dissent,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,5,unique,"[[""4f5e2f801a33ddacfbff"", ""e377c53531a08df384d9"", ""f0b7c25018d49988f041""], [""1d0597eb333ea3d5fed7""], [""8f895f66411f68620317""]]",[],3,3,1,0.6,0.2,0.4,0.5,27;30;1,2,f0b7c25018d49988f041,1,5a4e2de00d605cdc88001a45725feab4116a29d43786fcc0488f0b65e048f9a1,dominant_with_dissent,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,5,unique,"[[""4ca9095576123a8afec3"", ""60aa2b33dce2beedc029""], [""c0e23bd981313dc96d38"", ""aa9565bd4989480666d5""], [""77b05f21e38a4a6a984c""]]",[],3,2,2,0.4,0.4,0.0,0.0,28;29,27;30,4ca9095576123a8afec3,28,458b8840defffa289070ecf1afd246ee91f07aacdf4ab9a1d797a62b0ad56942,supported_multimodal,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,5,unique,"[[""5d58f3bc4858f0d343be"", ""d2c9465ce508ba7c1195"", ""92084aa32f538179d158"", ""f2a65213a0368b751984""], [""f8b24f616d167c27b810""]]",[],2,4,1,0.8,0.2,0.6,0.6,31;32;17;8,6,d2c9465ce508ba7c1195,32,dec27d54129cec23456f6ef2d4d11ac35eccd86176e5d1c153ec0f0a615670d5,dominant_with_dissent,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,semi,valid,true,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,4,unique,"[[""702f8663c962b7634220"", ""ec7b9674561060eaad40"", ""b578f0248ceb6441105b""], [""3a3bc0a4eb51fdb493f4""]]",[],2,3,1,0.75,0.25,0.5,0.5,11;12;15,34,702f8663c962b7634220,11,52a29d5804e232047808c997c4f607c8f963a40700caa37f4e3eff8473dafb57,dominant_with_dissent,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,5,unique,"[[""72209d7dd6219794fac9"", ""cc8da8c5dab40220ed0e"", ""2bbf5d65469e55f1f4e0"", ""7a99a58308f3ae658881"", ""9b6b9dee2aafeae77550""]]",[],1,5,0,1.0,0.0,1.0,1.0,27;28;30;36;12,,7a99a58308f3ae658881,36,82da784c5f3af0886cc0f9f50bec77c8c20e4b9c0e0535472a485565add4c7f3,unimodal,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,semi,valid,true,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,4,unique,"[[""d85d39dda5fe0ff36757"", ""d6b34d9ae99290e61c81"", ""02ff3128c678c453e095""], [""d0c65178d1ddfcac1748""]]",[],2,3,1,0.75,0.25,0.5,0.5,29;13;2,32,02ff3128c678c453e095,2,b9a056aba2cfd7fbc045d7b759a2ae3cad975b75796cc9767ba149532d7ddeb3,dominant_with_dissent,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,22,unique,"[[""2de8896d2c2ea564fd37"", ""42264e54a01908d81bbe"", ""acb3d20a4fb6e211d3b1"", ""88b2b69f04caf44309bc"", ""93cf3ac259facb9e83dc"", ""c53730832245059ca129"", ""0e09f3e9552514dbad74"", ""bb287f23eb43955e7502"", ""006d495cbff76f46e992"", ""8b9ce3b553725840ef9d"", ""19253e4ab328902a4d12""], [""d9c1add75dab8315cd34"", ""45865dabe049ebace6d2"", ""fca31418ca45c43fa616"", ""8d7a436f7ee75b72d1ba"", ""8f8f293766eeffd6470a"", ""48e0e1e7a86beb1ce565"", ""81234a56777545e31b9c"", ""561446db19099c48c68e""], [""b7393a16aa19bd7f1989"", ""432c6ebaa6bb7a54b3a9""], [""d6f4c71d3816fc9fef4a""]]",[],4,11,8,0.5,0.36363636363636365,0.13636363636363635,0.15789473684210525,28;29;30;32;33;34;35;10;11;15;8,27;36;12;13;17;18;2;6,19253e4ab328902a4d12,8,ef30c513cfc529c7eb0a2179080216f17f638b645c3482e84cfcbca565b4980a,supported_multimodal,unique_complete_link_partition
