project_id,runtime_task_id,worker_id,base_task_id,condition,dataset_group,assignment_provenance,canonical_annotation_ids,canonical_annotation_count,revision_count,multiple_annotation_versions,revision_audit_status,timing_validation_basis,time_basis,timestamp_precision,timing_validation_strength,timing_protocol_deviation,annotation_exact_validated,timing_preassignment_order_status,formal_assignment_eligible,formal_assignment_exclusion_reason,timing_context_eligible,timing_context_exclusion_reason,raw_event_count,deduplicated_event_count,session_count,eligible_session_count,excluded_session_count,cross_worker_selection_event_count,task_worker_active_seconds,task_worker_time_analysis_eligible,timing_identity_level,timing_rule_version,timing_status,timing_exclusion_reason
67,3200,27,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,Calibration_core,original_assignment,['bc31ca44876dc589ed4b'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,98,93,2,1,1,2,299.0,True,task_worker,c1_task_worker_active_time_v1,eligible_partial_session_coverage,
67,3200,28,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,Calibration_core,original_assignment,['7cd383c42cfa1fb813df'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,10,10,1,1,0,0,189.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3200,29,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,Calibration_core,original_assignment,['23b3ba219c2ea42e2857'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,9,9,1,1,0,2,50.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3200,31,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,Calibration_core,original_assignment,['34724d21eb0d44dfc22d'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,16,14,2,2,0,1,112.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3200,36,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,Calibration_core,original_assignment,['07d7b8e9b47e3b57f09b'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,24,24,1,1,0,2,584.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3201,33,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,Calibration_core,original_assignment,['19f0ec5e2db5240ffd86'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,20,20,1,1,0,0,327.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3202,34,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,Calibration_core,original_assignment,['6de2c46ce6d59af34337'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,0,0,0,0,0,0,,False,task_worker,c1_task_worker_active_time_v1,not_evaluable,no_active_log_session
67,3202,37,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,Calibration_core,original_assignment,['54158b496be934232a98'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,9,9,1,1,0,0,195.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3203,30,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,Calibration_core,original_assignment,['d6bbf7fa428498cad40f'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,5,5,1,1,0,1,55.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3203,31,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,Calibration_core,outside_assignment_submission,['304ee8c32f0bfc188cb9'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,False,nonformal_assignment_provenance;outside_assignment;formal_assignment_not_expected;canonical_submission_not_legal,True,,0,0,0,0,0,0,,False,task_worker,c1_task_worker_active_time_v1,not_evaluable,nonformal_assignment_provenance;outside_assignment;formal_assignment_not_expected;canonical_submission_not_legal;no_active_log_session
67,3203,33,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,Calibration_core,original_assignment,['d918bb91e408d8c71ff9'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,15,15,1,1,0,0,165.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3204,28,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,Calibration_core,original_assignment,['fe6d21a2d34b078f5c0d'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,5,5,1,1,0,0,79.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3204,29,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,Calibration_core,original_assignment,['8d84da8c6f772c4fa07a'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,16,15,1,1,0,2,282.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3204,35,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,Calibration_core,original_assignment,['03f2a945c924203b75d1'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,11,11,1,1,0,2,228.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3204,36,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,Calibration_core,original_assignment,['0b2b9f0ed2607655632c'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,23,23,1,1,0,1,569.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3205,29,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,Calibration_core,original_assignment,['44e69119724a6d892e53'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,8,8,1,1,0,2,106.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3205,33,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,Calibration_core,original_assignment,['2761fcae038de8e6bb36'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,17,17,1,1,0,0,216.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3205,35,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,Calibration_core,original_assignment,['1f3577cc926f22ffd3fc'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,11,11,1,1,0,1,116.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3206,31,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,Calibration_core,original_assignment,['385caf3701dee7042d51'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,22,20,2,2,0,4,138.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3206,32,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,Calibration_core,original_assignment,['11f19b08afaff69c9e6a'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,21,21,1,1,0,7,192.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3207,31,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,manual,Calibration_core,original_assignment,['871218ff2db6bdec5ff2'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,14,13,2,2,0,3,166.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3208,27,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,Calibration_core,original_assignment,['4d53581ef39bae3bf5d1'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,11,11,1,1,0,0,122.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3208,30,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,Calibration_core,original_assignment,['c89be364009b1fc0544e'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,6,6,1,1,0,1,42.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3208,31,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,Calibration_core,outside_assignment_submission,['1c3df8c137a169fee41d'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,False,nonformal_assignment_provenance;outside_assignment;formal_assignment_not_expected;canonical_submission_not_legal,True,,0,0,0,0,0,0,,False,task_worker,c1_task_worker_active_time_v1,not_evaluable,nonformal_assignment_provenance;outside_assignment;formal_assignment_not_expected;canonical_submission_not_legal;no_active_log_session
67,3208,35,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,Calibration_core,original_assignment,['b02aea4f86afbc5430f7'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,17,16,1,1,0,4,267.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3209,33,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,Calibration_core,original_assignment,['517087c6def062efa361'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,18,18,1,1,0,0,352.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3209,34,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,Calibration_core,original_assignment,['84ac11f23b306b7457b4'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,0,0,0,0,0,0,,False,task_worker,c1_task_worker_active_time_v1,not_evaluable,no_active_log_session
67,3209,37,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,Calibration_core,original_assignment,['8125fd4575ecfc155a63'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,10,10,1,1,0,0,240.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3210,34,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,Calibration_core,original_assignment,['8f3735d531f44f7b44c8'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,0,0,0,0,0,0,,False,task_worker,c1_task_worker_active_time_v1,not_evaluable,no_active_log_session
67,3210,37,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,Calibration_core,original_assignment,['6bcb7c06bee48a668fc1'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,7,7,1,1,0,0,173.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3211,28,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,manual,Calibration_core,original_assignment,['7f189afde4de2b5b50ec'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,12,12,1,1,0,0,268.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3211,29,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,manual,Calibration_core,original_assignment,['e2e73bba558362ef7df7'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,38,36,1,1,0,10,316.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3211,36,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,manual,Calibration_core,original_assignment,['a1f8bda6422774a397a9'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,81,81,1,1,0,2,2244.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3212,34,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,Calibration_core,authorized_replacement_assignment,['6608319ee6b1e7808937'],1,0,False,version_disposition_bound,preassignment_operator_verification,operator_recollection,unavailable,protocol_deviation,retrospective_manifest_documentation,false,operator_recollection_timestamp_unavailable,True,,True,,16,16,1,1,0,3,125.0,True,task_worker,c1_task_worker_active_time_v1,eligible_with_protocol_deviation,
67,3212,35,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,Calibration_core,original_assignment,['99daa7429bbca37b6238'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,6,6,1,1,0,1,61.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3213,31,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,Calibration_core,original_assignment,['22dcfad23c6ac14bd521'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,11,11,2,2,0,1,135.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3213,32,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,Calibration_core,original_assignment,['381c007b1df27d00b6ab'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,15,13,1,1,0,0,158.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3213,34,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,Calibration_core,authorized_replacement_assignment,['d102c6b86a1606f32bd3'],1,0,False,version_disposition_bound,preassignment_operator_verification,operator_recollection,unavailable,protocol_deviation,retrospective_manifest_documentation,false,operator_recollection_timestamp_unavailable,True,,True,,17,17,1,1,0,4,178.0,True,task_worker,c1_task_worker_active_time_v1,eligible_with_protocol_deviation,
67,3214,27,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,Calibration_core,original_assignment,['3cf29369b9e0b392e769'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,19,18,1,1,0,2,368.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3214,28,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,Calibration_core,original_assignment,['8527f5df56820c48bf92'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,7,6,2,2,0,0,78.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3214,29,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,Calibration_core,original_assignment,['1d1795fcc5d614bf0698'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,7,7,1,1,0,1,99.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3214,31,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,Calibration_core,outside_assignment_submission,['45580730e6338599d29d'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,False,nonformal_assignment_provenance;outside_assignment;formal_assignment_not_expected;canonical_submission_not_legal,True,,0,0,0,0,0,0,,False,task_worker,c1_task_worker_active_time_v1,not_evaluable,nonformal_assignment_provenance;outside_assignment;formal_assignment_not_expected;canonical_submission_not_legal;no_active_log_session
67,3214,35,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,Calibration_core,original_assignment,['143e2ef82609a7f44a09'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,5,4,1,1,0,2,25.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3214,36,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,Calibration_core,original_assignment,['1dc5dc76fab81c45cd23'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,23,23,1,1,0,1,570.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3215,34,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,Calibration_core,outside_assignment_submission,['745e6f7ed41f5f3abf93'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,False,nonformal_assignment_provenance;outside_assignment;formal_assignment_not_expected;canonical_submission_not_legal,True,,0,0,0,0,0,0,,False,task_worker,c1_task_worker_active_time_v1,not_evaluable,nonformal_assignment_provenance;outside_assignment;formal_assignment_not_expected;canonical_submission_not_legal;no_active_log_session
67,3216,32,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,Calibration_core,original_assignment,['093a8b4511bd56f93784'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,12,12,1,1,0,2,178.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3216,33,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,Calibration_core,original_assignment,['8ad07f7e5b4a42e18f5c'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,9,9,1,1,0,0,113.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3216,37,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,Calibration_core,original_assignment,['ca1a2d8aefa7219707d8'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,9,9,1,1,0,0,247.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3217,30,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,Calibration_core,original_assignment,['55c92f0f123df48b05be'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,7,7,1,1,0,1,70.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3217,34,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,Calibration_core,original_assignment,['d7bf0e74078389ee9bf0'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,0,0,0,0,0,0,,False,task_worker,c1_task_worker_active_time_v1,not_evaluable,no_active_log_session
67,3218,34,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,manual,Calibration_core,authorized_replacement_assignment,['5c4bc2c80ab7d3766846'],1,0,False,version_disposition_bound,preassignment_operator_verification,operator_recollection,unavailable,protocol_deviation,retrospective_manifest_documentation,false,operator_recollection_timestamp_unavailable,True,,True,,8,8,1,1,0,2,83.0,True,task_worker,c1_task_worker_active_time_v1,eligible_with_protocol_deviation,
67,3218,35,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,manual,Calibration_core,original_assignment,['33ba025501b4349772a9'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,8,8,1,1,0,0,155.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3219,27,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,manual,Calibration_core,original_assignment,['ef96b87ef5fb03c9889e'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,17,17,1,1,0,2,364.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3219,28,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,manual,Calibration_core,original_assignment,['53a1af9cac0415879d2f'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,9,9,1,1,0,0,105.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3219,29,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,manual,Calibration_core,original_assignment,['04c900e4f73f755265b3'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,19,19,1,1,0,2,392.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3219,35,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,manual,Calibration_core,original_assignment,['25a1ba6fcd4fbb14c433'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,8,8,1,1,0,1,146.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3219,36,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,manual,Calibration_core,original_assignment,['cc1c0c89b7e5fdacc836'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,21,21,1,1,0,1,535.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3220,27,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,Calibration_core,original_assignment,['4f5e2f801a33ddacfbff'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,137,126,1,1,0,0,2020.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3220,30,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,Calibration_core,original_assignment,['e377c53531a08df384d9'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,6,6,1,1,0,1,69.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3221,27,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,Calibration_core,original_assignment,['a3e7b70ed81a76c41c0f'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,19,18,1,1,0,2,430.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3221,28,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,Calibration_core,original_assignment,['98fc2a900301cecb1f95'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,6,6,1,1,0,0,122.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3221,30,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,Calibration_core,original_assignment,['d5c88ef7632f0c3ce88f'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,7,7,1,1,0,1,53.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3222,31,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,Calibration_core,original_assignment,['07d4896d9cf6dc52b90b'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,12,12,2,2,0,1,152.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3222,32,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,Calibration_core,original_assignment,['3df3015de1972caf5140'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,17,17,1,1,0,5,212.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3222,33,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,Calibration_core,original_assignment,['f594274720a125c6be57'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,12,12,1,1,0,0,202.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3223,28,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,manual,Calibration_core,original_assignment,['5c79ca3a486aa69a57d2'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,10,10,1,1,0,0,191.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3223,29,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,manual,Calibration_core,original_assignment,['b5c13db450fa7496d8e9'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,20,20,1,1,0,7,216.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3223,36,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,manual,Calibration_core,original_assignment,['268bafd92e9f27eee478'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,12,12,1,1,0,1,196.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3224,31,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,Calibration_core,original_assignment,['046e2c37842123ec2f46'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,16,11,2,2,0,2,113.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3224,32,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,Calibration_core,original_assignment,['27b18dbca838c732fe36'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,17,17,1,1,0,2,214.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3224,34,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,Calibration_core,original_assignment,['e989d5cbe8078c1ac797'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,0,0,0,0,0,0,,False,task_worker,c1_task_worker_active_time_v1,not_evaluable,no_active_log_session
67,3224,37,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,Calibration_core,original_assignment,['9f3ef0966bba166ccf67'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,7,7,1,1,0,0,166.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3225,34,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,manual,Calibration_core,authorized_replacement_assignment,['e8fa392d317f408e138f'],1,0,False,version_disposition_bound,preassignment_operator_verification,operator_recollection,unavailable,protocol_deviation,retrospective_manifest_documentation,false,operator_recollection_timestamp_unavailable,True,,True,,12,11,1,1,0,0,92.0,True,task_worker,c1_task_worker_active_time_v1,eligible_with_protocol_deviation,
67,3226,31,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,Calibration_core,original_assignment,['6051dfca1aade85a07a8'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,12,12,2,2,0,1,93.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3226,32,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,Calibration_core,original_assignment,['e6f01175aabbf9fcafe7'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,17,16,1,1,0,3,244.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3226,34,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,Calibration_core,authorized_replacement_assignment,['dec8403a4ddac6db3115'],1,0,False,version_disposition_bound,preassignment_operator_verification,operator_recollection,unavailable,protocol_deviation,retrospective_manifest_documentation,false,operator_recollection_timestamp_unavailable,True,,True,,12,11,1,1,0,4,87.0,True,task_worker,c1_task_worker_active_time_v1,eligible_with_protocol_deviation,
67,3227,27,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,Calibration_core,original_assignment,['cd8a51a17f5953c4b19c'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,8,8,2,2,0,0,95.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3227,30,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,Calibration_core,original_assignment,['6fde03b86adc8ddd0722'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,5,5,1,1,0,1,32.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3227,32,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,Calibration_core,original_assignment,['5010682cb541531f7457'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,16,16,1,1,0,2,219.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3227,33,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,Calibration_core,original_assignment,['51a6919e74648167a773'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,16,16,1,1,0,2,142.0,True,task_worker,c1_task_worker_active_time_v1,eligible,
67,3228,34,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,manual,Calibration_core,original_assignment,['8066ad223dec81c40daa'],1,0,False,version_disposition_bound,not_applicable,,,not_applicable,,,not_applicable,True,,True,,0,0,0,0,0,0,,False,task_worker,c1_task_worker_active_time_v1,not_evaluable,no_active_log_session
