condition,target,design,method,baseline,n,groups,delta,lo,hi,group_macro
manual,within_mode_median,same_building_diagnostic,feedback_counts_nearest,source_frequency,123,18,0.00338647981857,-0.000423561733229,0.00651221152871,0.0021754236282
manual,within_mode_median,same_building_diagnostic,source_frequency_smooth,source_frequency,125,18,0,0,0,0
manual,within_mode_median,same_building_diagnostic,source_random_expectation,source_frequency,125,18,0.00543271114762,0.00415372648539,0.00676332484106,0.0046910099637
manual,within_mode_median,same_main_cross_building,dinov3__block11__faces_concat,source_frequency,126,19,0.00494982090236,0.00223940315723,0.00783471907016,0.00435958535802
manual,within_mode_median,same_main_cross_building,dinov3__block11__faces_global,source_frequency,126,19,0.00738463377957,0.00477248873596,0.010133629396,0.00635905223394
manual,within_mode_median,same_main_cross_building,dinov3__block11__faces_local16,source_frequency,126,19,0.00407260927185,0.00154356621635,0.00678656000588,0.00319867572615
manual,within_mode_median,same_main_cross_building,dinov3__block11__faces_local96,source_frequency,126,19,0.00517554521489,0.00289208469922,0.00810839205822,0.0054476326127
manual,within_mode_median,same_main_cross_building,dinov3__block11__panorama_global,source_frequency,126,19,0.00601591678874,0.00338704075557,0.00798152177534,0.00364313932178
manual,within_mode_median,same_main_cross_building,dinov3__block11__panorama_local16,source_frequency,126,19,0.00457307949314,0.00232831693333,0.00722401969386,0.00419753780255
manual,within_mode_median,same_main_cross_building,dinov3__block11__panorama_mean,source_frequency,126,19,0.00580355742012,0.0033980693026,0.00751244101971,0.00353826840223
manual,within_mode_median,same_main_cross_building,dinov3__block12__faces_concat,source_frequency,126,19,0.0047423356442,0.00241817513351,0.00726931875387,0.00504797269572
manual,within_mode_median,same_main_cross_building,dinov3__block12__faces_global,source_frequency,126,19,0.00529333892238,0.00306330978115,0.0079909686313,0.00469431922746
manual,within_mode_median,same_main_cross_building,dinov3__block12__faces_local16,source_frequency,126,19,0.00543451985245,0.00378696584554,0.00747900983861,0.00629389396035
manual,within_mode_median,same_main_cross_building,dinov3__block12__faces_local96,source_frequency,126,19,0.00519683018473,0.00277792783981,0.00825860423412,0.0046917750484
manual,within_mode_median,same_main_cross_building,dinov3__block12__panorama_global,source_frequency,126,19,0.00564761528775,0.00359682881224,0.00791361614858,0.00589740352055
manual,within_mode_median,same_main_cross_building,dinov3__block12__panorama_local16,source_frequency,126,19,0.00435176053882,0.00271547981259,0.00610480877416,0.00388946791009
manual,within_mode_median,same_main_cross_building,dinov3__block12__panorama_mean,source_frequency,126,19,0.00493846439009,0.00248876933001,0.00728697251585,0.00396335265051
manual,within_mode_median,same_main_cross_building,dinov3__block3__faces_concat,source_frequency,126,19,0.00792330152585,0.00548523917911,0.0102499769148,0.00857963254654
manual,within_mode_median,same_main_cross_building,dinov3__block3__faces_global,source_frequency,126,19,0.00645046686486,0.00315617793271,0.00897714466061,0.00527021799273
manual,within_mode_median,same_main_cross_building,dinov3__block3__faces_local16,source_frequency,126,19,0.0047425570956,0.000649142992425,0.00788358659896,0.00344703141882
manual,within_mode_median,same_main_cross_building,dinov3__block3__faces_local96,source_frequency,126,19,0.00580685418261,0.00286282636098,0.00854617626341,0.00617937634253
manual,within_mode_median,same_main_cross_building,dinov3__block3__panorama_global,source_frequency,126,19,0.00484193199476,0.000763972586796,0.00867779832021,0.00387382098407
manual,within_mode_median,same_main_cross_building,dinov3__block3__panorama_local16,source_frequency,126,19,0.00657571909489,0.00414701088974,0.00928698044382,0.00597699389419
manual,within_mode_median,same_main_cross_building,dinov3__block3__panorama_mean,source_frequency,126,19,0.004389850647,0.00106675967383,0.00721574287586,0.0035049974851
manual,within_mode_median,same_main_cross_building,dinov3__block6__faces_concat,source_frequency,126,19,0.00539729306266,0.00213738686764,0.00807634842867,0.00505940523178
manual,within_mode_median,same_main_cross_building,dinov3__block6__faces_global,source_frequency,126,19,0.00694177207652,0.00394341294724,0.00955187123976,0.0061938904892
manual,within_mode_median,same_main_cross_building,dinov3__block6__faces_local16,source_frequency,126,19,0.00500284764066,0.0017189204429,0.00813666531548,0.00513807351866
manual,within_mode_median,same_main_cross_building,dinov3__block6__faces_local96,source_frequency,126,19,0.00589789636926,0.00352759822032,0.00808135877612,0.00508235974018
manual,within_mode_median,same_main_cross_building,dinov3__block6__panorama_global,source_frequency,126,19,0.00541298121034,0.00275314503201,0.00816288279629,0.00516149555945
manual,within_mode_median,same_main_cross_building,dinov3__block6__panorama_local16,source_frequency,126,19,0.00634527882076,0.00360632290522,0.0095329582473,0.00634796871577
manual,within_mode_median,same_main_cross_building,dinov3__block6__panorama_mean,source_frequency,126,19,0.00586384327341,0.00351459305054,0.00822295894452,0.00471173529425
manual,within_mode_median,same_main_cross_building,dinov3__block9__faces_concat,source_frequency,126,19,0.00646279260367,0.00342081876122,0.00994501235937,0.00684760635523
manual,within_mode_median,same_main_cross_building,dinov3__block9__faces_global,source_frequency,126,19,0.00752226126799,0.00536472113562,0.00990098385476,0.00743777825254
manual,within_mode_median,same_main_cross_building,dinov3__block9__faces_local16,source_frequency,126,19,0.00504197151116,0.00155742111903,0.00891198155651,0.00388841160175
manual,within_mode_median,same_main_cross_building,dinov3__block9__faces_local96,source_frequency,126,19,0.00562850240738,0.00350400221751,0.00829376247418,0.00612018617882
manual,within_mode_median,same_main_cross_building,dinov3__block9__panorama_global,source_frequency,126,19,0.00446716756738,0.00202235817627,0.00729417691446,0.00363524298985
manual,within_mode_median,same_main_cross_building,dinov3__block9__panorama_local16,source_frequency,126,19,0.00478468521705,0.00175565619002,0.00836365316643,0.00408231024456
manual,within_mode_median,same_main_cross_building,dinov3__block9__panorama_mean,source_frequency,126,19,0.00462280508985,0.00188628199773,0.00786284885006,0.00365247144776
manual,within_mode_median,same_main_cross_building,dinov3__cls__faces,source_frequency,126,19,0.00504207426736,0.00235507036471,0.00766122478215,0.00492752567571
manual,within_mode_median,same_main_cross_building,dinov3__cls__panorama,source_frequency,126,19,0.00395953177682,0.0020001636924,0.00557794985881,0.00322635440299
manual,within_mode_median,same_main_cross_building,feedback_counts_nearest,source_frequency,124,19,0.00516115956463,0.00220816652199,0.00746593294163,0.00432808351174
manual,within_mode_median,same_main_cross_building,source_frequency_smooth,source_frequency,126,19,0,0,0,0
manual,within_mode_median,same_main_cross_building,source_random_expectation,source_frequency,126,19,0.00567753775145,0.00428751220665,0.00688115591133,0.00532070592924
manual,within_mode_median,same_room,dinov3__block11__faces_concat,source_frequency,23,7,0.00535150140626,0,0.0118506632893,0.00299149925019
manual,within_mode_median,same_room,dinov3__block11__faces_global,source_frequency,23,7,0.00344252765267,0,0.00848337171552,0.00188519371456
manual,within_mode_median,same_room,dinov3__block11__faces_local16,source_frequency,23,7,0.00416866262829,0,0.00903632274864,0.00234375420512
manual,within_mode_median,same_room,dinov3__block11__faces_local96,source_frequency,23,7,0.00377162533477,0,0.0080916478089,0.00212632902057
manual,within_mode_median,same_room,dinov3__block11__panorama_global,source_frequency,23,7,0.00519235692497,0,0.0127954509937,0.00284343355415
manual,within_mode_median,same_room,dinov3__block11__panorama_local16,source_frequency,23,7,0.00377162533477,0,0.0080916478089,0.00212632902057
manual,within_mode_median,same_room,dinov3__block11__panorama_mean,source_frequency,23,7,0.00519235692497,0,0.0127954509937,0.00284343355415
manual,within_mode_median,same_room,dinov3__block12__faces_concat,source_frequency,23,7,0.00727128387936,0,0.0165479301862,0.00404280869975
manual,within_mode_median,same_room,dinov3__block12__faces_global,source_frequency,23,7,0.00519235692497,0,0.0127954509937,0.00284343355415
manual,within_mode_median,same_room,dinov3__block12__faces_local16,source_frequency,23,7,0.00399870942749,0,0.00863195133983,0.00225068459515
manual,within_mode_median,same_room,dinov3__block12__faces_local96,source_frequency,23,7,0.00377162533477,0,0.0080916478089,0.00212632902057
manual,within_mode_median,same_room,dinov3__block12__panorama_global,source_frequency,23,7,0.00574853869978,0,0.0127954509937,0.00320892443474
manual,within_mode_median,same_room,dinov3__block12__panorama_local16,source_frequency,23,7,0.00569140780787,0,0.012659406107,0.00317763847012
manual,within_mode_median,same_room,dinov3__block12__panorama_mean,source_frequency,23,7,0.00574853869978,0,0.0127954509937,0.00320892443474
manual,within_mode_median,same_room,dinov3__block3__faces_concat,source_frequency,23,7,0.00535150140626,0,0.0118506632893,0.00299149925019
manual,within_mode_median,same_room,dinov3__block3__faces_global,source_frequency,23,7,0.00711213939806,0,0.0175263435167,0.0038947430037
manual,within_mode_median,same_room,dinov3__block3__faces_local16,source_frequency,23,7,0.00416866262829,0,0.00903632274864,0.00234375420512
manual,within_mode_median,same_room,dinov3__block3__faces_local96,source_frequency,23,7,0.00377162533477,0,0.0080916478089,0.00212632902057
manual,within_mode_median,same_room,dinov3__block3__panorama_global,source_frequency,23,7,0.00344252765267,0,0.00848337171552,0.00188519371456
manual,within_mode_median,same_room,dinov3__block3__panorama_local16,source_frequency,23,7,0.0022488801552,0,0.00446856445059,0.00129244475556
manual,within_mode_median,same_room,dinov3__block3__panorama_mean,source_frequency,23,7,0.00304549035916,0,0.00750495838506,0.00166776853001
manual,within_mode_median,same_room,dinov3__block6__faces_concat,source_frequency,23,7,0.00535150140626,0,0.0118506632893,0.00299149925019
manual,within_mode_median,same_room,dinov3__block6__faces_global,source_frequency,23,7,0.00728209259887,0,0.0179451567615,0.00398781261366
manual,within_mode_median,same_room,dinov3__block6__faces_local16,source_frequency,23,7,0.00377162533477,0,0.0080916478089,0.00212632902057
manual,within_mode_median,same_room,dinov3__block6__faces_local96,source_frequency,23,7,0.0022488801552,0,0.00446856445059,0.00129244475556
manual,within_mode_median,same_room,dinov3__block6__panorama_global,source_frequency,23,7,0.00519235692497,0,0.0127954509937,0.00284343355415
manual,within_mode_median,same_room,dinov3__block6__panorama_local16,source_frequency,23,7,0.0022488801552,0,0.00446856445059,0.00129244475556
manual,within_mode_median,same_room,dinov3__block6__panorama_mean,source_frequency,23,7,0.00519235692497,0,0.0127954509937,0.00284343355415
manual,within_mode_median,same_room,dinov3__block9__faces_concat,source_frequency,23,7,0.00535150140626,0,0.0118506632893,0.00299149925019
manual,within_mode_median,same_room,dinov3__block9__faces_global,source_frequency,23,7,0.00688505530535,0,0.016966743431,0.00377038742912
manual,within_mode_median,same_room,dinov3__block9__faces_local16,source_frequency,23,7,0.00416866262829,0,0.00903632274864,0.00234375420512
manual,within_mode_median,same_room,dinov3__block9__faces_local96,source_frequency,23,7,0.0022488801552,0,0.00446856445059,0.00129244475556
manual,within_mode_median,same_room,dinov3__block9__panorama_global,source_frequency,23,7,0.00519235692497,0,0.0127954509937,0.00284343355415
manual,within_mode_median,same_room,dinov3__block9__panorama_local16,source_frequency,23,7,0.00377162533477,0,0.0080916478089,0.00212632902057
manual,within_mode_median,same_room,dinov3__block9__panorama_mean,source_frequency,23,7,0.00494241883257,-0.000689829135012,0.0127954509937,0.002679188522
manual,within_mode_median,same_room,dinov3__cls__faces,source_frequency,23,7,0.00304549035916,0,0.00750495838506,0.00166776853001
manual,within_mode_median,same_room,dinov3__cls__panorama,source_frequency,23,7,0.00535150140626,0,0.0118506632893,0.00299149925019
manual,within_mode_median,same_room,feedback_counts_nearest,source_frequency,22,7,0.0065076781095,0,0.0149936609306,0.00409054052597
manual,within_mode_median,same_room,source_frequency_smooth,source_frequency,23,7,0,0,0,0
manual,within_mode_median,same_room,source_random_expectation,source_frequency,23,7,0.00371092398631,0,0.00839010503458,0.00206571363391
manual,within_mode_median,same_scene_cross_building,dinov3__block11__faces_concat,source_frequency,120,19,0.00498555276429,0.00268759898308,0.00743048121179,0.00472088178276
manual,within_mode_median,same_scene_cross_building,dinov3__block11__faces_global,source_frequency,120,19,0.00600549502238,0.00348514044552,0.00846184607851,0.00568526362428
manual,within_mode_median,same_scene_cross_building,dinov3__block11__faces_local16,source_frequency,120,19,0.00444966639031,0.00177255055809,0.00727512483898,0.0042501550045
manual,within_mode_median,same_scene_cross_building,dinov3__block11__faces_local96,source_frequency,120,19,0.00464140431106,0.00251409804437,0.00648703821769,0.00386375163845
manual,within_mode_median,same_scene_cross_building,dinov3__block11__panorama_global,source_frequency,120,19,0.00572283203842,0.0027757423059,0.00792341882986,0.0039925558597
manual,within_mode_median,same_scene_cross_building,dinov3__block11__panorama_local16,source_frequency,120,19,0.00435504803029,0.00252670088494,0.00616256574408,0.00418369379183
manual,within_mode_median,same_scene_cross_building,dinov3__block11__panorama_mean,source_frequency,120,19,0.00575971224789,0.00335211718923,0.00777186268605,0.00472019868254
manual,within_mode_median,same_scene_cross_building,dinov3__block12__faces_concat,source_frequency,120,19,0.00614127998511,0.00364724980459,0.00799176664698,0.00486057117321
manual,within_mode_median,same_scene_cross_building,dinov3__block12__faces_global,source_frequency,120,19,0.00440178968844,0.0022008043316,0.00676236053506,0.00372459609315
manual,within_mode_median,same_scene_cross_building,dinov3__block12__faces_local16,source_frequency,120,19,0.00475119245116,0.00248851493396,0.00728239160909,0.00509734883184
manual,within_mode_median,same_scene_cross_building,dinov3__block12__faces_local96,source_frequency,120,19,0.00415649562571,0.00170956258425,0.00667764823426,0.00338116228068
manual,within_mode_median,same_scene_cross_building,dinov3__block12__panorama_global,source_frequency,120,19,0.00513209077561,0.00302198651156,0.00719622309113,0.00413319592819
manual,within_mode_median,same_scene_cross_building,dinov3__block12__panorama_local16,source_frequency,120,19,0.00410224080689,0.00281646185063,0.00522640655221,0.00390369322283
manual,within_mode_median,same_scene_cross_building,dinov3__block12__panorama_mean,source_frequency,120,19,0.00495572644921,0.00293372580103,0.00707288765601,0.00343616457779
manual,within_mode_median,same_scene_cross_building,dinov3__block3__faces_concat,source_frequency,120,19,0.00653623245998,0.0036760255238,0.00878641460913,0.00581021702501
manual,within_mode_median,same_scene_cross_building,dinov3__block3__faces_global,source_frequency,120,19,0.00640196266204,0.00403091561202,0.00869126654051,0.00619721760489
manual,within_mode_median,same_scene_cross_building,dinov3__block3__faces_local16,source_frequency,120,19,0.00328210754485,0.000369821636856,0.00583642436091,0.00315195040881
manual,within_mode_median,same_scene_cross_building,dinov3__block3__faces_local96,source_frequency,120,19,0.00482950104442,0.00233672629318,0.00736541759441,0.00589638944541
manual,within_mode_median,same_scene_cross_building,dinov3__block3__panorama_global,source_frequency,120,19,0.00570639878077,0.00269387214227,0.00856453348525,0.00574836529442
manual,within_mode_median,same_scene_cross_building,dinov3__block3__panorama_local16,source_frequency,120,19,0.00421030423814,0.00244370137183,0.00626580280379,0.00449567167742
manual,within_mode_median,same_scene_cross_building,dinov3__block3__panorama_mean,source_frequency,120,19,0.00330602721258,0.000281957559131,0.00601598467746,0.00320148511911
manual,within_mode_median,same_scene_cross_building,dinov3__block6__faces_concat,source_frequency,120,19,0.00642567815666,0.00501424122046,0.00782273202981,0.00675875254995
manual,within_mode_median,same_scene_cross_building,dinov3__block6__faces_global,source_frequency,120,19,0.00713516779958,0.00480634605543,0.00933132447722,0.00727603575945
manual,within_mode_median,same_scene_cross_building,dinov3__block6__faces_local16,source_frequency,120,19,0.00342590320927,0.00100028843991,0.00574353431055,0.005068570323
manual,within_mode_median,same_scene_cross_building,dinov3__block6__faces_local96,source_frequency,120,19,0.00461186693215,0.00294917439311,0.00606372691354,0.00395041851438
manual,within_mode_median,same_scene_cross_building,dinov3__block6__panorama_global,source_frequency,120,19,0.00663618359186,0.004369346355,0.00905614337726,0.00689506442385
manual,within_mode_median,same_scene_cross_building,dinov3__block6__panorama_local16,source_frequency,120,19,0.00525461833346,0.00387070182049,0.00670376579062,0.00554512082465
manual,within_mode_median,same_scene_cross_building,dinov3__block6__panorama_mean,source_frequency,120,19,0.00577837761341,0.00402249326643,0.00774468949306,0.00657047629641
manual,within_mode_median,same_scene_cross_building,dinov3__block9__faces_concat,source_frequency,120,19,0.00665388318299,0.00486759292968,0.00828784027171,0.00681699815962
manual,within_mode_median,same_scene_cross_building,dinov3__block9__faces_global,source_frequency,120,19,0.00624045833486,0.00448140474793,0.00848809178677,0.00743043759354
manual,within_mode_median,same_scene_cross_building,dinov3__block9__faces_local16,source_frequency,120,19,0.00393365002957,0.0014674453685,0.0062081556988,0.00423469656566
manual,within_mode_median,same_scene_cross_building,dinov3__block9__faces_local96,source_frequency,120,19,0.00568503417901,0.00359160069145,0.00766545274781,0.00558927745124
manual,within_mode_median,same_scene_cross_building,dinov3__block9__panorama_global,source_frequency,120,19,0.0051675238128,0.00296792800091,0.00691962087952,0.00399560512646
manual,within_mode_median,same_scene_cross_building,dinov3__block9__panorama_local16,source_frequency,120,19,0.00555947352499,0.00392697164844,0.0073311924986,0.00460289259365
manual,within_mode_median,same_scene_cross_building,dinov3__block9__panorama_mean,source_frequency,120,19,0.00451432919274,0.00225078631984,0.00669321599716,0.00324721190079
manual,within_mode_median,same_scene_cross_building,dinov3__cls__faces,source_frequency,120,19,0.0043765487674,0.00171016937134,0.00720323730704,0.00399509722869
manual,within_mode_median,same_scene_cross_building,dinov3__cls__panorama,source_frequency,120,19,0.00468296971585,0.00186618593232,0.00659300928198,0.00277551275767
manual,within_mode_median,same_scene_cross_building,feedback_counts_nearest,source_frequency,119,19,0.00658497839472,0.00352685211111,0.0092199409266,0.00685396154969
manual,within_mode_median,same_scene_cross_building,source_frequency_smooth,source_frequency,120,19,0,0,0,0
manual,within_mode_median,same_scene_cross_building,source_random_expectation,source_frequency,120,19,0.00563059651031,0.00472304147717,0.00637011717941,0.00535774305446
semi,cdf_early7,same_building_diagnostic,dinov3__block11__faces_concat,source_frequency,12,3,0.0791666666667,-0.01,0.333333333333,0.107777777778
semi,cdf_early7,same_building_diagnostic,dinov3__block11__faces_global,source_frequency,12,3,0.0208333333333,-0.15,0.333333333333,0.0611111111111
semi,cdf_early7,same_building_diagnostic,dinov3__block11__faces_local16,source_frequency,12,3,-0.0791666666667,-0.15,0,-0.0722222222222
semi,cdf_early7,same_building_diagnostic,dinov3__block11__faces_local96,source_frequency,12,3,0.0791666666667,-0.01,0.333333333333,0.107777777778
semi,cdf_early7,same_building_diagnostic,dinov3__block11__panorama_global,source_frequency,12,3,-0.0125,-0.15,0.2,0.0166666666667
semi,cdf_early7,same_building_diagnostic,dinov3__block11__panorama_local16,source_frequency,12,3,0.104166666667,0,0.2,0.11
semi,cdf_early7,same_building_diagnostic,dinov3__block11__panorama_mean,source_frequency,12,3,-0.0125,-0.15,0.2,0.0166666666667
semi,cdf_early7,same_building_diagnostic,dinov3__block12__faces_concat,source_frequency,12,3,0.0791666666667,-0.01,0.333333333333,0.107777777778
semi,cdf_early7,same_building_diagnostic,dinov3__block12__faces_global,source_frequency,12,3,0.0125,-0.09,0.2,0.0366666666667
semi,cdf_early7,same_building_diagnostic,dinov3__block12__faces_local16,source_frequency,12,3,-0.0625,-0.15,0,-0.05
semi,cdf_early7,same_building_diagnostic,dinov3__block12__faces_local96,source_frequency,12,3,0.1375,0,0.333333333333,0.154444444444
semi,cdf_early7,same_building_diagnostic,dinov3__block12__panorama_global,source_frequency,12,3,0.0125,-0.09,0.2,0.0366666666667
semi,cdf_early7,same_building_diagnostic,dinov3__block12__panorama_local16,source_frequency,12,3,0.129166666667,0,0.2,0.13
semi,cdf_early7,same_building_diagnostic,dinov3__block12__panorama_mean,source_frequency,12,3,0.0125,-0.09,0.2,0.0366666666667
semi,cdf_early7,same_building_diagnostic,dinov3__block3__faces_concat,source_frequency,12,3,0.1375,0,0.33,0.11
semi,cdf_early7,same_building_diagnostic,dinov3__block3__faces_global,source_frequency,12,3,0.0541666666667,-0.03,0.266666666667,0.0788888888889
semi,cdf_early7,same_building_diagnostic,dinov3__block3__faces_local16,source_frequency,12,3,-0.0375,-0.09,0,-0.03
semi,cdf_early7,same_building_diagnostic,dinov3__block3__faces_local96,source_frequency,12,3,0.129166666667,0,0.2,0.13
semi,cdf_early7,same_building_diagnostic,dinov3__block3__panorama_global,source_frequency,12,3,0.0541666666667,-0.03,0.266666666667,0.0788888888889
semi,cdf_early7,same_building_diagnostic,dinov3__block3__panorama_local16,source_frequency,12,3,0.129166666667,0,0.2,0.13
semi,cdf_early7,same_building_diagnostic,dinov3__block3__panorama_mean,source_frequency,12,3,0.0291666666667,-0.09,0.266666666667,0.0588888888889
semi,cdf_early7,same_building_diagnostic,dinov3__block6__faces_concat,source_frequency,12,3,0.0125,-0.09,0.2,0.0366666666667
semi,cdf_early7,same_building_diagnostic,dinov3__block6__faces_global,source_frequency,12,3,0.0291666666667,-0.09,0.266666666667,0.0588888888889
semi,cdf_early7,same_building_diagnostic,dinov3__block6__faces_local16,source_frequency,12,3,-0.0541666666667,-0.09,0,-0.0522222222222
semi,cdf_early7,same_building_diagnostic,dinov3__block6__faces_local96,source_frequency,12,3,0.0708333333333,0,0.2,0.0833333333333
semi,cdf_early7,same_building_diagnostic,dinov3__block6__panorama_global,source_frequency,12,3,0.0291666666667,-0.09,0.266666666667,0.0588888888889
semi,cdf_early7,same_building_diagnostic,dinov3__block6__panorama_local16,source_frequency,12,3,0.104166666667,0,0.2,0.11
semi,cdf_early7,same_building_diagnostic,dinov3__block6__panorama_mean,source_frequency,12,3,0.0291666666667,-0.09,0.266666666667,0.0588888888889
semi,cdf_early7,same_building_diagnostic,dinov3__block9__faces_concat,source_frequency,12,3,0.0458333333333,-0.09,0.333333333333,0.0811111111111
semi,cdf_early7,same_building_diagnostic,dinov3__block9__faces_global,source_frequency,12,3,0.0208333333333,-0.15,0.333333333333,0.0611111111111
semi,cdf_early7,same_building_diagnostic,dinov3__block9__faces_local16,source_frequency,12,3,-0.0791666666667,-0.15,0,-0.0722222222222
semi,cdf_early7,same_building_diagnostic,dinov3__block9__faces_local96,source_frequency,12,3,0.0458333333333,-0.01,0.2,0.0633333333333
semi,cdf_early7,same_building_diagnostic,dinov3__block9__panorama_global,source_frequency,12,3,0.0125,-0.09,0.2,0.0366666666667
semi,cdf_early7,same_building_diagnostic,dinov3__block9__panorama_local16,source_frequency,12,3,0.129166666667,0,0.2,0.13
semi,cdf_early7,same_building_diagnostic,dinov3__block9__panorama_mean,source_frequency,12,3,0.0458333333333,-0.09,0.333333333333,0.0811111111111
semi,cdf_early7,same_building_diagnostic,dinov3__cls__faces,source_frequency,12,3,-0.0791666666667,-0.15,0,-0.0722222222222
semi,cdf_early7,same_building_diagnostic,dinov3__cls__panorama,source_frequency,12,3,-0.0625,-0.15,0,-0.05
semi,cdf_early7,same_building_diagnostic,feedback_counts_nearest,source_frequency,12,3,0.104166666667,0,0.266666666667,0.118888888889
semi,cdf_early7,same_building_diagnostic,source_frequency_smooth,source_frequency,12,3,0,0,0,0
semi,cdf_early7,same_building_diagnostic,source_random_expectation,source_frequency,12,3,0.0791666666667,0,0.133333333333,0.0811111111111
semi,cdf_early7,same_main_cross_building,dinov3__block11__faces_concat,source_frequency,10,5,0.17,0,0.4625,0.235
semi,cdf_early7,same_main_cross_building,dinov3__block11__faces_global,source_frequency,10,5,0.1,0,0.428571428571,0.2
semi,cdf_early7,same_main_cross_building,dinov3__block11__faces_local16,source_frequency,10,5,0,-0.05625,0.128571428571,0.045
semi,cdf_early7,same_main_cross_building,dinov3__block11__faces_local96,source_frequency,10,5,0.07,0,0.15,0.035
semi,cdf_early7,same_main_cross_building,dinov3__block11__panorama_global,source_frequency,10,5,0.1,0,0.428571428571,0.2
semi,cdf_early7,same_main_cross_building,dinov3__block11__panorama_local16,source_frequency,10,5,-0.03,-0.0642857142857,0,-0.015
semi,cdf_early7,same_main_cross_building,dinov3__block11__panorama_mean,source_frequency,10,5,0.1,0,0.428571428571,0.2
semi,cdf_early7,same_main_cross_building,dinov3__block12__faces_concat,source_frequency,10,5,0.17,0,0.4625,0.235
semi,cdf_early7,same_main_cross_building,dinov3__block12__faces_global,source_frequency,10,5,0.1,0,0.428571428571,0.2
semi,cdf_early7,same_main_cross_building,dinov3__block12__faces_local16,source_frequency,10,5,0.03,0,0.128571428571,0.06
semi,cdf_early7,same_main_cross_building,dinov3__block12__faces_local96,source_frequency,10,5,0.07,0,0.15,0.035
semi,cdf_early7,same_main_cross_building,dinov3__block12__panorama_global,source_frequency,10,5,0.21,0,0.5125,0.255
semi,cdf_early7,same_main_cross_building,dinov3__block12__panorama_local16,source_frequency,10,5,-0.03,-0.0642857142857,0,-0.015
semi,cdf_early7,same_main_cross_building,dinov3__block12__panorama_mean,source_frequency,10,5,0.31,0,0.6,0.305
semi,cdf_early7,same_main_cross_building,dinov3__block3__faces_concat,source_frequency,10,5,-0.03,-0.0642857142857,0,-0.015
semi,cdf_early7,same_main_cross_building,dinov3__block3__faces_global,source_frequency,10,5,0.03,0,0.128571428571,0.06
semi,cdf_early7,same_main_cross_building,dinov3__block3__faces_local16,source_frequency,10,5,-0.06,-0.128571428571,0,-0.03
semi,cdf_early7,same_main_cross_building,dinov3__block3__faces_local96,source_frequency,10,5,0,0,0,0
semi,cdf_early7,same_main_cross_building,dinov3__block3__panorama_global,source_frequency,10,5,0.1,0,0.428571428571,0.2
semi,cdf_early7,same_main_cross_building,dinov3__block3__panorama_local16,source_frequency,10,5,-0.03,-0.0642857142857,0,-0.015
semi,cdf_early7,same_main_cross_building,dinov3__block3__panorama_mean,source_frequency,10,5,0.24,0,0.55,0.27
semi,cdf_early7,same_main_cross_building,dinov3__block6__faces_concat,source_frequency,10,5,0,0,0,0
semi,cdf_early7,same_main_cross_building,dinov3__block6__faces_global,source_frequency,10,5,0.1,0,0.428571428571,0.2
semi,cdf_early7,same_main_cross_building,dinov3__block6__faces_local16,source_frequency,10,5,0,-0.05625,0.128571428571,0.045
semi,cdf_early7,same_main_cross_building,dinov3__block6__faces_local96,source_frequency,10,5,0,0,0,0
semi,cdf_early7,same_main_cross_building,dinov3__block6__panorama_global,source_frequency,10,5,0.1,0,0.428571428571,0.2
semi,cdf_early7,same_main_cross_building,dinov3__block6__panorama_local16,source_frequency,10,5,0.07,0,0.15,0.035
semi,cdf_early7,same_main_cross_building,dinov3__block6__panorama_mean,source_frequency,10,5,0.1,0,0.428571428571,0.2
semi,cdf_early7,same_main_cross_building,dinov3__block9__faces_concat,source_frequency,10,5,0.17,0,0.4625,0.235
semi,cdf_early7,same_main_cross_building,dinov3__block9__faces_global,source_frequency,10,5,0.1,0,0.428571428571,0.2
semi,cdf_early7,same_main_cross_building,dinov3__block9__faces_local16,source_frequency,10,5,0.1,0,0.181818181818,0.095
semi,cdf_early7,same_main_cross_building,dinov3__block9__faces_local96,source_frequency,10,5,0.07,0,0.15,0.035
semi,cdf_early7,same_main_cross_building,dinov3__block9__panorama_global,source_frequency,10,5,0.1,0,0.428571428571,0.2
semi,cdf_early7,same_main_cross_building,dinov3__block9__panorama_local16,source_frequency,10,5,0.07,0,0.15,0.035
semi,cdf_early7,same_main_cross_building,dinov3__block9__panorama_mean,source_frequency,10,5,0.1,0,0.428571428571,0.2
semi,cdf_early7,same_main_cross_building,dinov3__cls__faces,source_frequency,10,5,0.03,0,0.128571428571,0.06
semi,cdf_early7,same_main_cross_building,dinov3__cls__panorama,source_frequency,10,5,0,0,0,0
semi,cdf_early7,same_main_cross_building,feedback_counts_nearest,source_frequency,10,5,-0.09,-0.192857142857,0,-0.045
semi,cdf_early7,same_main_cross_building,source_frequency_smooth,source_frequency,10,5,0,0,0,0
semi,cdf_early7,same_main_cross_building,source_random_expectation,source_frequency,10,5,0.066,0,0.1475,0.072
semi,cdf_early7,same_scene_cross_building,dinov3__block11__faces_concat,source_frequency,12,5,0.116666666667,-0.0428571428571,0.4625,0.234666666667
semi,cdf_early7,same_scene_cross_building,dinov3__block11__faces_global,source_frequency,12,5,0.108333333333,0,0.428571428571,0.212
semi,cdf_early7,same_scene_cross_building,dinov3__block11__faces_local16,source_frequency,12,5,0.025,-0.06,0.128571428571,0.052
semi,cdf_early7,same_scene_cross_building,dinov3__block11__faces_local96,source_frequency,12,5,0.0333333333333,-0.05,0.161875,0.0346666666667
