variance_scenario,total_variance,icc_scenario,icc_value,icc_estimation_status,n_tasks,n_buildings,true_delta_assumption,t_approx_power_conservative_no_cluster,clustered_simulation_power,clustered_se,design_effect,sigma_u2,sigma_e2,residual_sum_variance,df,critical_value,variance_source,icc_source,alpha,test,seed,replicates,power_is_observed_effect,current_building_capacity_status
central,0.0011430578779364888,icc_0,0.0,predeclared_sensitivity,80,10,0.005,0.1739318976089615,0.1792,0.0037799766499551435,1.0,0.0,0.0011430578779364888,0.0914446302349191,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28270817,5000,False,within_current_13
central,0.0011430578779364888,icc_0.10,0.1,predeclared_sensitivity,120,10,0.011,0.9035310808436327,0.5726,0.004472528687877648,2.1,0.00011430578779364888,0.00102875209014284,0.1234502508171408,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32270917,5000,False,within_current_13
central,0.0011430578779364888,icc_0.10,0.1,predeclared_sensitivity,120,10,0.013,0.9744092224719068,0.7398,0.004472528687877648,2.1,0.00011430578779364888,0.00102875209014284,0.1234502508171408,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32270917,5000,False,within_current_13
central,0.0011430578779364888,icc_0.10,0.1,predeclared_sensitivity,120,10,0.015,0.9953111869135713,0.8608,0.004472528687877648,2.1,0.00011430578779364888,0.00102875209014284,0.1234502508171408,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32270917,5000,False,within_current_13
central,0.0011430578779364888,icc_0.10,0.1,predeclared_sensitivity,120,10,0.016,0.9982609313921091,0.9028,0.004472528687877648,2.1,0.00011430578779364888,0.00102875209014284,0.1234502508171408,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32270917,5000,False,within_current_13
central,0.0011430578779364888,icc_0.10,0.1,predeclared_sensitivity,120,10,0.018,0.9998215075457682,0.9564,0.004472528687877648,2.1,0.00011430578779364888,0.00102875209014284,0.1234502508171408,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32270917,5000,False,within_current_13
central,0.0011430578779364888,icc_0.10,0.1,predeclared_sensitivity,120,10,0.02,0.9999876768492202,0.983,0.004472528687877648,2.1,0.00011430578779364888,0.00102875209014284,0.1234502508171408,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32270917,5000,False,within_current_13
central,0.0011430578779364888,icc_0.10,0.1,predeclared_sensitivity,120,10,0.025,0.9999999973593513,0.9994,0.004472528687877648,2.1,0.00011430578779364888,0.00102875209014284,0.1234502508171408,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32270917,5000,False,within_current_13
central,0.0011430578779364888,icc_0.10,0.1,predeclared_sensitivity,120,12,0.005,0.28070613485465734,0.1628,0.0042542233604573555,1.9,0.00011430578779364888,0.00102875209014284,0.1234502508171408,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32272917,5000,False,within_current_13
central,0.0011430578779364888,icc_0.10,0.1,predeclared_sensitivity,120,12,0.01,0.8506210626190406,0.5728,0.0042542233604573555,1.9,0.00011430578779364888,0.00102875209014284,0.1234502508171408,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32272917,5000,False,within_current_13
central,0.0011430578779364888,icc_0.10,0.1,predeclared_sensitivity,120,12,0.011,0.9135759604603542,0.657,0.0042542233604573555,1.9,0.00011430578779364888,0.00102875209014284,0.1234502508171408,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32272917,5000,False,within_current_13
central,0.0011430578779364888,icc_0.10,0.1,predeclared_sensitivity,120,12,0.013,0.9778439461950732,0.8042,0.0042542233604573555,1.9,0.00011430578779364888,0.00102875209014284,0.1234502508171408,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32272917,5000,False,within_current_13
central,0.0011430578779364888,icc_0.10,0.1,predeclared_sensitivity,120,12,0.015,0.9960830212613037,0.9108,0.0042542233604573555,1.9,0.00011430578779364888,0.00102875209014284,0.1234502508171408,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32272917,5000,False,within_current_13
central,0.0011430578779364888,icc_0.10,0.1,predeclared_sensitivity,120,12,0.016,0.9985735193028432,0.9444,0.0042542233604573555,1.9,0.00011430578779364888,0.00102875209014284,0.1234502508171408,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32272917,5000,False,within_current_13
central,0.0011430578779364888,icc_0.10,0.1,predeclared_sensitivity,120,12,0.018,0.999858929991327,0.9824,0.0042542233604573555,1.9,0.00011430578779364888,0.00102875209014284,0.1234502508171408,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32272917,5000,False,within_current_13
central,0.0011430578779364888,icc_0.10,0.1,predeclared_sensitivity,120,12,0.02,0.9999906211164622,0.9936,0.0042542233604573555,1.9,0.00011430578779364888,0.00102875209014284,0.1234502508171408,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32272917,5000,False,within_current_13
central,0.0011430578779364888,icc_0.10,0.1,predeclared_sensitivity,120,12,0.025,0.9999999981739838,0.9998,0.0042542233604573555,1.9,0.00011430578779364888,0.00102875209014284,0.1234502508171408,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32272917,5000,False,within_current_13
central,0.0011430578779364888,icc_0.10,0.1,predeclared_sensitivity,120,15,0.005,0.29996398996462814,0.1796,0.004024092436492183,1.7000000000000002,0.00011430578779364888,0.00102875209014284,0.1234502508171408,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32275917,5000,False,hypothetical_beyond_current_13
central,0.0011430578779364888,icc_0.10,0.1,predeclared_sensitivity,120,15,0.01,0.8633072307287153,0.6354,0.004024092436492183,1.7000000000000002,0.00011430578779364888,0.00102875209014284,0.1234502508171408,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32275917,5000,False,hypothetical_beyond_current_13
central,0.0011430578779364888,icc_0.10,0.1,predeclared_sensitivity,120,15,0.011,0.9220953423724838,0.729,0.004024092436492183,1.7000000000000002,0.00011430578779364888,0.00102875209014284,0.1234502508171408,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32275917,5000,False,hypothetical_beyond_current_13
central,0.0011430578779364888,icc_0.10,0.1,predeclared_sensitivity,120,15,0.013,0.9806482238457066,0.8594,0.004024092436492183,1.7000000000000002,0.00011430578779364888,0.00102875209014284,0.1234502508171408,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32275917,5000,False,hypothetical_beyond_current_13
central,0.0011430578779364888,icc_0.10,0.1,predeclared_sensitivity,120,15,0.015,0.9966896323117549,0.9472,0.004024092436492183,1.7000000000000002,0.00011430578779364888,0.00102875209014284,0.1234502508171408,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32275917,5000,False,hypothetical_beyond_current_13
central,0.0011430578779364888,icc_0.10,0.1,predeclared_sensitivity,120,15,0.016,0.9988145562302296,0.9674,0.004024092436492183,1.7000000000000002,0.00011430578779364888,0.00102875209014284,0.1234502508171408,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32275917,5000,False,hypothetical_beyond_current_13
central,0.0011430578779364888,icc_0.10,0.1,predeclared_sensitivity,120,15,0.018,0.9998867071177185,0.9908,0.004024092436492183,1.7000000000000002,0.00011430578779364888,0.00102875209014284,0.1234502508171408,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32275917,5000,False,hypothetical_beyond_current_13
central,0.0011430578779364888,icc_0.10,0.1,predeclared_sensitivity,120,15,0.02,0.9999927247364503,0.9978,0.004024092436492183,1.7000000000000002,0.00011430578779364888,0.00102875209014284,0.1234502508171408,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32275917,5000,False,hypothetical_beyond_current_13
central,0.0011430578779364888,icc_0.10,0.1,predeclared_sensitivity,120,15,0.025,0.9999999987030384,0.9998,0.004024092436492183,1.7000000000000002,0.00011430578779364888,0.00102875209014284,0.1234502508171408,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,32275917,5000,False,hypothetical_beyond_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,80,10,0.005,0.1739318976089615,0.081,0.00585591464573167,2.4000000000000004,0.00022861157558729775,0.000914446302349191,0.07315570418793528,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28271017,5000,False,within_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,80,10,0.01,0.6492747085281727,0.2954,0.00585591464573167,2.4000000000000004,0.00022861157558729775,0.000914446302349191,0.07315570418793528,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28271017,5000,False,within_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,80,10,0.011,0.7414797386285685,0.355,0.00585591464573167,2.4000000000000004,0.00022861157558729775,0.000914446302349191,0.07315570418793528,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28271017,5000,False,within_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,80,10,0.013,0.8804057494087707,0.484,0.00585591464573167,2.4000000000000004,0.00022861157558729775,0.000914446302349191,0.07315570418793528,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28271017,5000,False,within_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,80,10,0.015,0.9560072531722639,0.6142,0.00585591464573167,2.4000000000000004,0.00022861157558729775,0.000914446302349191,0.07315570418793528,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28271017,5000,False,within_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,80,10,0.016,0.9756193670900253,0.6802,0.00585591464573167,2.4000000000000004,0.00022861157558729775,0.000914446302349191,0.07315570418793528,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28271017,5000,False,within_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,80,10,0.018,0.9937864250343291,0.8016,0.00585591464573167,2.4000000000000004,0.00022861157558729775,0.000914446302349191,0.07315570418793528,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28271017,5000,False,within_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,80,10,0.02,0.998772692492554,0.8828,0.00585591464573167,2.4000000000000004,0.00022861157558729775,0.000914446302349191,0.07315570418793528,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28271017,5000,False,within_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,80,10,0.025,0.9999932438595625,0.9788,0.00585591464573167,2.4000000000000004,0.00022861157558729775,0.000914446302349191,0.07315570418793528,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28271017,5000,False,within_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,80,12,0.005,0.1901233800381884,0.1022,0.005529629122717099,2.14,0.00022861157558729775,0.000914446302349191,0.07315570418793528,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28273017,5000,False,within_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,80,12,0.01,0.6716722895090043,0.3468,0.005529629122717099,2.14,0.00022861157558729775,0.000914446302349191,0.07315570418793528,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28273017,5000,False,within_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,80,12,0.011,0.760864520113808,0.4196,0.005529629122717099,2.14,0.00022861157558729775,0.000914446302349191,0.07315570418793528,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28273017,5000,False,within_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,80,12,0.013,0.8921771109245162,0.5658,0.005529629122717099,2.14,0.00022861157558729775,0.000914446302349191,0.07315570418793528,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28273017,5000,False,within_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,80,12,0.015,0.961410441455476,0.7044,0.005529629122717099,2.14,0.00022861157558729775,0.000914446302349191,0.07315570418793528,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28273017,5000,False,within_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,80,12,0.016,0.9789153362223129,0.767,0.005529629122717099,2.14,0.00022861157558729775,0.000914446302349191,0.07315570418793528,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28273017,5000,False,within_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,80,12,0.018,0.9947806663287481,0.8614,0.005529629122717099,2.14,0.00022861157558729775,0.000914446302349191,0.07315570418793528,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28273017,5000,False,within_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,80,12,0.02,0.9989993954695509,0.9254,0.005529629122717099,2.14,0.00022861157558729775,0.000914446302349191,0.07315570418793528,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28273017,5000,False,within_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,80,12,0.025,0.9999948981775016,0.991,0.005529629122717099,2.14,0.00022861157558729775,0.000914446302349191,0.07315570418793528,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28273017,5000,False,within_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,80,15,0.005,0.20579332668504002,0.1238,0.005175946195058103,1.8750000000000002,0.00022861157558729775,0.000914446302349191,0.07315570418793528,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28276017,5000,False,hypothetical_beyond_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,80,15,0.01,0.6917210640140401,0.406,0.005175946195058103,1.8750000000000002,0.00022861157558729775,0.000914446302349191,0.07315570418793528,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28276017,5000,False,hypothetical_beyond_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,80,15,0.011,0.7779490496965269,0.4802,0.005175946195058103,1.8750000000000002,0.00022861157558729775,0.000914446302349191,0.07315570418793528,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28276017,5000,False,hypothetical_beyond_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,80,15,0.013,0.9022342942932463,0.631,0.005175946195058103,1.8750000000000002,0.00022861157558729775,0.000914446302349191,0.07315570418793528,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28276017,5000,False,hypothetical_beyond_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,80,15,0.015,0.9658855310444199,0.7684,0.005175946195058103,1.8750000000000002,0.00022861157558729775,0.000914446302349191,0.07315570418793528,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28276017,5000,False,hypothetical_beyond_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,80,15,0.016,0.9816030532995812,0.824,0.005175946195058103,1.8750000000000002,0.00022861157558729775,0.000914446302349191,0.07315570418793528,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28276017,5000,False,hypothetical_beyond_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,80,15,0.018,0.9955665990190784,0.9036,0.005175946195058103,1.8750000000000002,0.00022861157558729775,0.000914446302349191,0.07315570418793528,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28276017,5000,False,hypothetical_beyond_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,80,15,0.02,0.9991731107496271,0.954,0.005175946195058103,1.8750000000000002,0.00022861157558729775,0.000914446302349191,0.07315570418793528,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28276017,5000,False,hypothetical_beyond_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,80,15,0.025,0.999996070891481,0.9956,0.005175946195058103,1.8750000000000002,0.00022861157558729775,0.000914446302349191,0.07315570418793528,14,2.1447866879,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,28276017,5000,False,hypothetical_beyond_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,100,10,0.005,0.21682676996106548,0.0858,0.005657351021655072,2.8000000000000003,0.00022861157558729775,0.000914446302349191,0.0914446302349191,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30271017,5000,False,within_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,100,10,0.01,0.7566676049973684,0.301,0.005657351021655072,2.8000000000000003,0.00022861157558729775,0.000914446302349191,0.0914446302349191,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30271017,5000,False,within_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,100,10,0.011,0.839255110747748,0.3668,0.005657351021655072,2.8000000000000003,0.00022861157558729775,0.000914446302349191,0.0914446302349191,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30271017,5000,False,within_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,100,10,0.013,0.9432843708179888,0.5042,0.005657351021655072,2.8000000000000003,0.00022861157558729775,0.000914446302349191,0.0914446302349191,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30271017,5000,False,within_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,100,10,0.015,0.9851666870316027,0.6396,0.005657351021655072,2.8000000000000003,0.00022861157558729775,0.000914446302349191,0.0914446302349191,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30271017,5000,False,within_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,100,10,0.016,0.9932498422833635,0.7038,0.005657351021655072,2.8000000000000003,0.00022861157558729775,0.000914446302349191,0.0914446302349191,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30271017,5000,False,within_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,100,10,0.018,0.9989001210677249,0.8124,0.005657351021655072,2.8000000000000003,0.00022861157558729775,0.000914446302349191,0.0914446302349191,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30271017,5000,False,within_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,100,10,0.02,0.9998706062759175,0.89,0.005657351021655072,2.8000000000000003,0.00022861157558729775,0.000914446302349191,0.0914446302349191,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30271017,5000,False,within_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,100,10,0.025,0.9999998568834284,0.9832,0.005657351021655072,2.8000000000000003,0.00022861157558729775,0.000914446302349191,0.0914446302349191,9,2.2621571628,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30271017,5000,False,within_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,100,12,0.005,0.2352346833063822,0.1094,0.0053156740628625835,2.4720000000000004,0.00022861157558729775,0.000914446302349191,0.0914446302349191,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30273017,5000,False,within_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,100,12,0.01,0.7754137756485553,0.3868,0.0053156740628625835,2.4720000000000004,0.00022861157558729775,0.000914446302349191,0.0914446302349191,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30273017,5000,False,within_current_13
central,0.0011430578779364888,icc_0.20,0.2,predeclared_sensitivity,100,12,0.011,0.8537316561033239,0.4544,0.0053156740628625835,2.4720000000000004,0.00022861157558729775,0.000914446302349191,0.0914446302349191,11,2.2009851601,empirical_A2_minus_A0_task_delta_variance_central_or_2x_pessimistic,unbalanced_one_way_random_effects; empirical_is_small_cluster_noisy,0.05,two_sided_t_df_J_minus_1,30273017,5000,False,within_current_13
