deployment_pool_id,building_scene_id,stage,round_id,condition,base_task_id,task_id,project_id,ls_runtime_task_id,variant,a0_action_disposition,variant_action_disposition,a0_candidate_annotation_id,variant_candidate_annotation_id,changed_action,a0_gt_primary_analysis_eligible,variant_gt_primary_analysis_eligible,a0_structurally_valid,variant_structurally_valid,a0_quality_geometry_conflict,variant_quality_geometry_conflict,a0_iou_to_gt,variant_iou_to_gt,a0_delivery_adjusted_quality,variant_delivery_adjusted_quality,delta_iou_to_gt,delta_delivery_adjusted_quality,public_gt_primary_paired_evaluable,public_reference_reason,all_conflict_pool_hit,paired_conflict_exclusion,strict_conflict_exclusion,strict_paired_evaluable,strict_reference_reason,operational_corrected_reference_status,paired_evaluable,exclusion_reason
1f102d2ffcdae45d2608e105b934b1af93a99fe3275f9aa9c47cf927152096cb,X7HyMhZNoso,C1,C1,manual,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,705,71,3318,A4-L,selected,selected,bb2170e2f627c3cc30fb,bb2170e2f627c3cc30fb,false,true,true,true,true,false,false,0.9434515514678559,0.9434515514678559,0.9434515514678559,0.9434515514678559,0.0,0.0,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
1f1899870e28960975d03a6f206e64ad3a6f6c3922d4fd045f67e2379c4099c9,B6ByNegPMKs,C1,C1,manual,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,716,67,3219,A4-S,selected,selected,cc1c0c89b7e5fdacc836,cc1c0c89b7e5fdacc836,false,true,true,true,true,false,false,0.9772891002806026,0.9772891002806026,0.9772891002806026,0.9772891002806026,0.0,0.0,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
1f1899870e28960975d03a6f206e64ad3a6f6c3922d4fd045f67e2379c4099c9,B6ByNegPMKs,C1,C1,manual,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,716,67,3219,A4-C,selected,selected,cc1c0c89b7e5fdacc836,25a1ba6fcd4fbb14c433,true,true,true,true,true,false,false,0.9772891002806026,0.9595101880877743,0.9772891002806026,0.9595101880877743,-0.017778912192828233,-0.017778912192828233,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
1f1899870e28960975d03a6f206e64ad3a6f6c3922d4fd045f67e2379c4099c9,B6ByNegPMKs,C1,C1,manual,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,716,67,3219,A4-L,selected,selected,cc1c0c89b7e5fdacc836,25a1ba6fcd4fbb14c433,true,true,true,true,true,false,false,0.9772891002806026,0.9595101880877743,0.9772891002806026,0.9595101880877743,-0.017778912192828233,-0.017778912192828233,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
21687d71f1c213e4b341228ce359839128b0679d10c06a2fe8fa33da204d155e,wc2JMjhGNzB,C1,C1,semi,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,708,68,3270,A4-S,selected,selected,2052df34f859227bd40f,2052df34f859227bd40f,false,false,false,true,true,false,false,0.9225406807050069,0.9225406807050069,0.9225406807050069,0.9225406807050069,,,False,gt_primary_reference_ineligible,True,False,False,False,gt_primary_reference_ineligible,not_evaluable/source_absent,False,gt_primary_reference_ineligible
21687d71f1c213e4b341228ce359839128b0679d10c06a2fe8fa33da204d155e,wc2JMjhGNzB,C1,C1,semi,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,708,68,3270,A4-C,selected,selected,2052df34f859227bd40f,b5e0d24f44539999b6ed,false,false,false,true,true,false,false,0.9225406807050069,0.9697406975645105,0.9225406807050069,0.9697406975645105,,,False,gt_primary_reference_ineligible,True,False,False,False,gt_primary_reference_ineligible,not_evaluable/source_absent,False,gt_primary_reference_ineligible
21687d71f1c213e4b341228ce359839128b0679d10c06a2fe8fa33da204d155e,wc2JMjhGNzB,C1,C1,semi,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,708,68,3270,A4-L,selected,selected,2052df34f859227bd40f,b5e0d24f44539999b6ed,false,false,false,true,true,false,false,0.9225406807050069,0.9697406975645105,0.9225406807050069,0.9697406975645105,,,False,gt_primary_reference_ineligible,True,False,False,False,gt_primary_reference_ineligible,not_evaluable/source_absent,False,gt_primary_reference_ineligible
22c1a33c765ee9c61883e15c587d1bcb9d6c26417ca890bd6376e01ea539313e,uNb9QFRL6hY,C1,C1,manual,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,71,3370,A4-S,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,True,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
22c1a33c765ee9c61883e15c587d1bcb9d6c26417ca890bd6376e01ea539313e,uNb9QFRL6hY,C1,C1,manual,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,71,3370,A4-C,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,True,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
22c1a33c765ee9c61883e15c587d1bcb9d6c26417ca890bd6376e01ea539313e,uNb9QFRL6hY,C1,C1,manual,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,71,3370,A4-L,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,True,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
2493445a0cae3778d60a2d2e02278d3e50c4205d34c64118f2b8ba01e4dfa348,X7HyMhZNoso,C1,C1,manual,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,460,67,3194,A4-S,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,True,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
2493445a0cae3778d60a2d2e02278d3e50c4205d34c64118f2b8ba01e4dfa348,X7HyMhZNoso,C1,C1,manual,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,460,67,3194,A4-C,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,True,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
2493445a0cae3778d60a2d2e02278d3e50c4205d34c64118f2b8ba01e4dfa348,X7HyMhZNoso,C1,C1,manual,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,460,67,3194,A4-L,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,True,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
28269af482d5d5e83ff3f0e2784d2fd87b64b0de74c8f50579d0390895929d0e,yqstnuAEVhm,C1,C1,semi,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,528,68,3288,A4-S,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
28269af482d5d5e83ff3f0e2784d2fd87b64b0de74c8f50579d0390895929d0e,yqstnuAEVhm,C1,C1,semi,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,528,68,3288,A4-C,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
28269af482d5d5e83ff3f0e2784d2fd87b64b0de74c8f50579d0390895929d0e,yqstnuAEVhm,C1,C1,semi,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,528,68,3288,A4-L,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
29d2d2bb60f49aafc014ad283a5f54322a6ea12a4608bd423c7da892ccf47f54,uNb9QFRL6hY,C1,C1,manual,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,67,3255,A4-S,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
29d2d2bb60f49aafc014ad283a5f54322a6ea12a4608bd423c7da892ccf47f54,uNb9QFRL6hY,C1,C1,manual,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,67,3255,A4-C,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
29d2d2bb60f49aafc014ad283a5f54322a6ea12a4608bd423c7da892ccf47f54,uNb9QFRL6hY,C1,C1,manual,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,67,3255,A4-L,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
2b08b25365a26ea735d37a8bbb529f10b80c8d2f3e13a803745f656abb4568b8,uNb9QFRL6hY,C1,C1,manual,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,482,69,3301,A4-S,selected,selected,c72ac2a665cd5a8025ca,c72ac2a665cd5a8025ca,false,true,true,true,true,false,false,0.9390823749339618,0.9390823749339618,0.9390823749339618,0.9390823749339618,0.0,0.0,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
2b08b25365a26ea735d37a8bbb529f10b80c8d2f3e13a803745f656abb4568b8,uNb9QFRL6hY,C1,C1,manual,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,482,69,3301,A4-C,selected,selected,c72ac2a665cd5a8025ca,c72ac2a665cd5a8025ca,false,true,true,true,true,false,false,0.9390823749339618,0.9390823749339618,0.9390823749339618,0.9390823749339618,0.0,0.0,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
2b08b25365a26ea735d37a8bbb529f10b80c8d2f3e13a803745f656abb4568b8,uNb9QFRL6hY,C1,C1,manual,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,482,69,3301,A4-L,selected,selected,c72ac2a665cd5a8025ca,c72ac2a665cd5a8025ca,false,true,true,true,true,false,false,0.9390823749339618,0.9390823749339618,0.9390823749339618,0.9390823749339618,0.0,0.0,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
2c1cceab29d6d9b0fa7342a94894c673449b8c6a0aee47a4c186be4b8c128a72,x8F5xyUWy9e,C1,C1,manual,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,67,3267,A4-S,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
2c1cceab29d6d9b0fa7342a94894c673449b8c6a0aee47a4c186be4b8c128a72,x8F5xyUWy9e,C1,C1,manual,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,67,3267,A4-C,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
2c1cceab29d6d9b0fa7342a94894c673449b8c6a0aee47a4c186be4b8c128a72,x8F5xyUWy9e,C1,C1,manual,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,67,3267,A4-L,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
2ea62e7d62cc7885eaa08f01ac2bc56e4c52517166c3989f26eda241aa998f4f,X7HyMhZNoso,C1,C1,semi,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,460,68,3276,A4-S,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,True,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
2ea62e7d62cc7885eaa08f01ac2bc56e4c52517166c3989f26eda241aa998f4f,X7HyMhZNoso,C1,C1,semi,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,460,68,3276,A4-C,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,True,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
2ea62e7d62cc7885eaa08f01ac2bc56e4c52517166c3989f26eda241aa998f4f,X7HyMhZNoso,C1,C1,semi,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,460,68,3276,A4-L,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,True,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
334cc450f189c77bec94b6fb120ffe28be8eae7d3342e86368e6d0e82d60c4f4,yqstnuAEVhm,C1,C1,manual,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,594,71,3330,A4-S,selected,selected,03226fb095d5cf238261,03226fb095d5cf238261,false,true,true,true,true,false,false,0.950241617252949,0.950241617252949,0.950241617252949,0.950241617252949,0.0,0.0,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
334cc450f189c77bec94b6fb120ffe28be8eae7d3342e86368e6d0e82d60c4f4,yqstnuAEVhm,C1,C1,manual,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,594,71,3330,A4-C,selected,selected,03226fb095d5cf238261,03226fb095d5cf238261,false,true,true,true,true,false,false,0.950241617252949,0.950241617252949,0.950241617252949,0.950241617252949,0.0,0.0,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
334cc450f189c77bec94b6fb120ffe28be8eae7d3342e86368e6d0e82d60c4f4,yqstnuAEVhm,C1,C1,manual,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,594,71,3330,A4-L,selected,selected,03226fb095d5cf238261,03226fb095d5cf238261,false,true,true,true,true,false,false,0.950241617252949,0.950241617252949,0.950241617252949,0.950241617252949,0.0,0.0,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
357ad53eb6616e104b3c01bc31237a4390d38db08e2f1e1da95b3dac001385fa,UwV83HsGsw3,C1,C1,manual,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,67,3248,A4-S,selected,selected,3b3f16f395140c417e16,62b93b940622881f9e7b,true,true,true,true,true,false,false,0.8264746565439073,0.9048714949310006,0.8264746565439073,0.9048714949310006,0.07839683838709333,0.07839683838709333,True,paired_public_gt_primary,True,True,True,False,strict_conflict_exclusion,not_evaluable/source_absent,True,
357ad53eb6616e104b3c01bc31237a4390d38db08e2f1e1da95b3dac001385fa,UwV83HsGsw3,C1,C1,manual,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,67,3248,A4-C,selected,selected,3b3f16f395140c417e16,62b93b940622881f9e7b,true,true,true,true,true,false,false,0.8264746565439073,0.9048714949310006,0.8264746565439073,0.9048714949310006,0.07839683838709333,0.07839683838709333,True,paired_public_gt_primary,True,True,True,False,strict_conflict_exclusion,not_evaluable/source_absent,True,
357ad53eb6616e104b3c01bc31237a4390d38db08e2f1e1da95b3dac001385fa,UwV83HsGsw3,C1,C1,manual,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,67,3248,A4-L,selected,selected,3b3f16f395140c417e16,1f0da2ca6730dfb60599,true,true,true,true,true,false,false,0.8264746565439073,0.837659874268372,0.8264746565439073,0.837659874268372,0.01118521772446468,0.01118521772446468,True,paired_public_gt_primary,True,True,True,False,strict_conflict_exclusion,not_evaluable/source_absent,True,
35c65f7f376b3b0c87bf8e5745e953a3d1aca877b22550aec09643052de01f2f,wc2JMjhGNzB,C1,C1,manual,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,708,67,3239,A4-S,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,True,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
35c65f7f376b3b0c87bf8e5745e953a3d1aca877b22550aec09643052de01f2f,wc2JMjhGNzB,C1,C1,manual,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,708,67,3239,A4-C,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,True,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
35c65f7f376b3b0c87bf8e5745e953a3d1aca877b22550aec09643052de01f2f,wc2JMjhGNzB,C1,C1,manual,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,708,67,3239,A4-L,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,True,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
3662d5f8ab875190edb38a3e0d1c5e735cf25b33b20bad378d6d74e511158126,UwV83HsGsw3,C1,C1,manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,561,69,3294,A4-S,selected,selected,58fcb37f432cd01e22a1,58fcb37f432cd01e22a1,false,true,true,true,true,false,false,0.9839248891478538,0.9839248891478538,0.9839248891478538,0.9839248891478538,0.0,0.0,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
3662d5f8ab875190edb38a3e0d1c5e735cf25b33b20bad378d6d74e511158126,UwV83HsGsw3,C1,C1,manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,561,69,3294,A4-C,selected,selected,58fcb37f432cd01e22a1,1aa87c4e8b0db18c1ccd,true,true,true,true,true,false,false,0.9839248891478538,0.9868292945655821,0.9839248891478538,0.9868292945655821,0.002904405417728295,0.002904405417728295,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
3662d5f8ab875190edb38a3e0d1c5e735cf25b33b20bad378d6d74e511158126,UwV83HsGsw3,C1,C1,manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,561,69,3294,A4-L,selected,selected,58fcb37f432cd01e22a1,1aa87c4e8b0db18c1ccd,true,true,true,true,true,false,false,0.9839248891478538,0.9868292945655821,0.9839248891478538,0.9868292945655821,0.002904405417728295,0.002904405417728295,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
36c34443f850069b5a04af291269a5258762e636ea09464fbd460a615a980ce5,UwV83HsGsw3,C1,C1,semi,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,678,68,3280,A4-S,selected,selected,013253d9bc0db4d66615,013253d9bc0db4d66615,false,false,false,true,true,false,false,0.8422372795194746,0.8422372795194746,0.8422372795194746,0.8422372795194746,,,False,gt_primary_reference_ineligible,True,False,False,False,gt_primary_reference_ineligible,not_evaluable/source_absent,False,gt_primary_reference_ineligible
36c34443f850069b5a04af291269a5258762e636ea09464fbd460a615a980ce5,UwV83HsGsw3,C1,C1,semi,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,678,68,3280,A4-C,selected,selected,013253d9bc0db4d66615,013253d9bc0db4d66615,false,false,false,true,true,false,false,0.8422372795194746,0.8422372795194746,0.8422372795194746,0.8422372795194746,,,False,gt_primary_reference_ineligible,True,False,False,False,gt_primary_reference_ineligible,not_evaluable/source_absent,False,gt_primary_reference_ineligible
36c34443f850069b5a04af291269a5258762e636ea09464fbd460a615a980ce5,UwV83HsGsw3,C1,C1,semi,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,678,68,3280,A4-L,selected,selected,013253d9bc0db4d66615,013253d9bc0db4d66615,false,false,false,true,true,false,false,0.8422372795194746,0.8422372795194746,0.8422372795194746,0.8422372795194746,,,False,gt_primary_reference_ineligible,True,False,False,False,gt_primary_reference_ineligible,not_evaluable/source_absent,False,gt_primary_reference_ineligible
3905be015949290730533f222611b008f040ed4460bdc36bcec98bdeffb2db18,rPc6DW4iMge,C1,C1,manual,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge_4350d36797324601adba7351d09602d2,67,3251,A4-S,selected,selected,a42f40b503c7f449a3f6,a42f40b503c7f449a3f6,false,true,true,true,true,false,false,0.949031624740041,0.949031624740041,0.949031624740041,0.949031624740041,0.0,0.0,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
3905be015949290730533f222611b008f040ed4460bdc36bcec98bdeffb2db18,rPc6DW4iMge,C1,C1,manual,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge_4350d36797324601adba7351d09602d2,67,3251,A4-C,selected,selected,a42f40b503c7f449a3f6,db40fd3c634f72f37f1c,true,true,true,true,true,false,false,0.949031624740041,0.944717125815682,0.949031624740041,0.944717125815682,-0.004314498924358978,-0.004314498924358978,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
3905be015949290730533f222611b008f040ed4460bdc36bcec98bdeffb2db18,rPc6DW4iMge,C1,C1,manual,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge_4350d36797324601adba7351d09602d2,67,3251,A4-L,selected,selected,a42f40b503c7f449a3f6,db40fd3c634f72f37f1c,true,true,true,true,true,false,false,0.949031624740041,0.944717125815682,0.949031624740041,0.944717125815682,-0.004314498924358978,-0.004314498924358978,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
39562b2059a547244e3fb43fcf5fb5dd69ff45b62f840ac4b3079e7c25381bc6,wc2JMjhGNzB,C1,C1,manual,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,580,69,3302,A4-S,selected,selected,9468385d865a6955cb73,8f784855d8bd4f3a9024,true,true,true,true,true,false,false,0.7560410703703847,0.704120542527352,0.7560410703703847,0.704120542527352,-0.05192052784303269,-0.05192052784303269,True,paired_public_gt_primary,True,True,True,False,strict_conflict_exclusion,not_evaluable/source_absent,True,
39562b2059a547244e3fb43fcf5fb5dd69ff45b62f840ac4b3079e7c25381bc6,wc2JMjhGNzB,C1,C1,manual,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,580,69,3302,A4-C,selected,selected,9468385d865a6955cb73,8f784855d8bd4f3a9024,true,true,true,true,true,false,false,0.7560410703703847,0.704120542527352,0.7560410703703847,0.704120542527352,-0.05192052784303269,-0.05192052784303269,True,paired_public_gt_primary,True,True,True,False,strict_conflict_exclusion,not_evaluable/source_absent,True,
39562b2059a547244e3fb43fcf5fb5dd69ff45b62f840ac4b3079e7c25381bc6,wc2JMjhGNzB,C1,C1,manual,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,580,69,3302,A4-L,selected,selected,9468385d865a6955cb73,45c7e6b9c0f075b709c5,true,true,true,true,true,false,false,0.7560410703703847,0.7650743813447606,0.7560410703703847,0.7650743813447606,0.009033310974375874,0.009033310974375874,True,paired_public_gt_primary,True,True,True,False,strict_conflict_exclusion,not_evaluable/source_absent,True,
3c74cecff8a3a8821648f1b768149eeb53eef9caf9fd7caaf4cb1ac7356924dd,rPc6DW4iMge,C1,C1,manual,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,67,3268,A4-S,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,True,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
3c74cecff8a3a8821648f1b768149eeb53eef9caf9fd7caaf4cb1ac7356924dd,rPc6DW4iMge,C1,C1,manual,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,67,3268,A4-C,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,True,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
3c74cecff8a3a8821648f1b768149eeb53eef9caf9fd7caaf4cb1ac7356924dd,rPc6DW4iMge,C1,C1,manual,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,67,3268,A4-L,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,True,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
3f118888176652f69c49b662a9db072571596d644bc09e91a5b924063afa1f15,b8cTxDM8gDG,C1,C1,manual,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,604,67,3243,A4-S,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
3f118888176652f69c49b662a9db072571596d644bc09e91a5b924063afa1f15,b8cTxDM8gDG,C1,C1,manual,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,604,67,3243,A4-C,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
3f118888176652f69c49b662a9db072571596d644bc09e91a5b924063afa1f15,b8cTxDM8gDG,C1,C1,manual,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,604,67,3243,A4-L,unresolved,unresolved,,,false,false,false,false,false,false,false,,,,,,,False,a0_or_variant_unresolved,False,False,False,False,a0_or_variant_unresolved,not_evaluable/source_absent,False,a0_or_variant_unresolved
3f62284eb67625d31162962c2ff0ec9ff82b5698e07c0f8f4d094a29d66a3a1c,B6ByNegPMKs,C1,C1,manual,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,71,3359,A4-S,selected,selected,62d758541221214e1490,62d758541221214e1490,false,true,true,true,true,false,false,0.7823755160349148,0.7823755160349148,0.7823755160349148,0.7823755160349148,0.0,0.0,True,paired_public_gt_primary,False,False,False,True,paired_strict_conflict_free,not_evaluable/source_absent,True,
