condition,k,method,image_id,building,brier,uncovered_brier,p_new_count,p_new_same_count_geometry
manual,2,closed_seed_assumes_no_novelty,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,0.6666666666666666,0.3333333333333333,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,0.36363636363636365,0.18181818181818182,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,0.0,0.0,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,0.6666666666666666,0.3333333333333333,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,0.0,0.0,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,0.75,0.375,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,1.3333333333333333,0.6666666666666666,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,1.75,0.875,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,0.6666666666666666,0.3333333333333333,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,1.2857142857142858,0.6428571428571429,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,0.09090909090909091,0.045454545454545456,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,0.6666666666666666,0.3333333333333333,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,1.0,0.5,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,1.8571428571428572,0.9285714285714286,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,1.5454545454545454,0.7727272727272727,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,0.09090909090909091,0.045454545454545456,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ,1.0,0.5,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ,0.0,0.0,0.0,0.0
manual,2,closed_seed_assumes_no_novelty,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ,1.0,0.5,0.0,0.0
manual,2,image_prefix,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va,0.5804339790110108,0.2813156168006308,0.05792515892071894,0.03232360103465532
manual,2,image_prefix,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,0.0034505897558594163,0.002270887060690612,0.028530793401886488,0.01912247280139005
manual,2,image_prefix,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,0.7135191851576415,0.23932908020056556,0.2834690347713125,0.2524044440821374
manual,2,image_prefix,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,1.2854847384704748,0.5723170105857696,0.02017697889909508,0.22626637556602142
manual,2,image_prefix,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,0.45380710367580435,0.23861323923213762,0.3852627973652796,0.08712753778854668
manual,2,image_prefix,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,0.554417387016519,0.25127231418746665,0.5069231050510418,0.12821401828397905
manual,2,image_prefix,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,0.8006322631401289,0.4333902808289494,0.4227181311050461,0.370123528403425
manual,2,image_prefix,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,0.3619248787043263,0.17672106973374543,0.1608324022525177,0.08310360668398518
manual,2,image_prefix,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,0.6826928205498501,0.3991023814390103,0.5255337220816972,0.14424548939362042
manual,2,image_prefix,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,0.8732129329198632,0.4264355909407973,0.024473623399710584,0.007577497082676677
manual,2,image_prefix,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,1.4444715202970306,0.6566067016770604,0.08815224671616269,0.019455561335789965
manual,2,image_prefix,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,0.029851504172110913,0.01655036471162594,0.1144450076269997,0.014193391956426158
manual,2,image_prefix,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,1.0551260303391348,0.4730836332175136,0.09741103341116136,0.03326081703516303
manual,2,image_prefix,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,1.2325091519053526,0.5536600081694169,0.10232457617715018,0.042762869432905824
manual,2,image_prefix,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,1.3995213873259835,0.6344010890126254,0.08789238402438095,0.047034139000086066
manual,2,image_prefix,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,0.7617375746811685,0.36481968234743833,0.2947707521467991,0.4161833699749906
manual,2,image_prefix,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,0.837275851816466,0.35862359514759146,0.13045574124780218,0.039963699880780704
manual,2,image_prefix,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,1.2379139895750488,0.5907373327005779,0.04338549920717549,0.016226713165351462
manual,2,image_prefix,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,0.5082892440512057,0.2200354188845099,0.16426228510347568,0.062436049462542845
manual,2,image_prefix,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,0.025431223558753706,0.015355755526719297,0.09656497745448825,0.02732325076019403
manual,2,image_prefix,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,0.47197433994796645,0.18494146868950262,0.47307675978551705,0.09687502351139901
manual,2,image_prefix,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,0.4838215463050046,0.233450724321953,0.1742040730206346,0.053164633669036364
manual,2,image_prefix,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,0.6679192026937354,0.2483132909669946,0.25496101493946427,0.25484472353021176
