canonical_annotation_id,base_task_id,stage,stage_subset,project_id,runtime_task_id,worker_id,annotation_id,language,building_id,official_split,condition,independence_status,independence_reason,process_analysis_eligible,quality_process_pass,scope_eligible,strict_geometry_valid,strict_geometry_invalid_reason,strict_geometry_source,current_canonical_geometry_valid,formal_geometry_score_gate_passed,geometry_structurally_computable,gt_primary_analysis_eligible,peer_analysis_eligible,geometry_score,reference_regime,exclusion_reason,source_contract_note
0f26a801f28ae1ea,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1,P1_manual,39,3130,28,3956,English,yqstnuAEVhm,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.60747279,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
6426cfae34d581ff,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1,P1_manual,39,3130,29,4566,English,yqstnuAEVhm,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.61669755,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
1855cec45f3e93ab,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1,P1_manual,39,3130,30,4198,English,yqstnuAEVhm,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.79785293,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
ef46460f29fb4a76,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1,P1_manual,39,3130,31,4127,English,yqstnuAEVhm,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,False,odd_keypoint_count,frozen_dense42_recompute,False,False,False,False,not_materialized,,expert_hard_single,geometry_score_unavailable,P1 peer eligibility intentionally not inferred from quality eligibility
0657f6415220d28c,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1,P1_manual,39,3130,32,4254,English,yqstnuAEVhm,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.80323247,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
f75ec2a5eb7100a8,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1,P1_manual,39,3130,33,4227,English,yqstnuAEVhm,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.79501189,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
4d26dca68df3a0a4,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1,P1_manual,39,3130,34,4427,English,yqstnuAEVhm,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.77533228,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
6d67a30583e6d492,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1,P1_manual,39,3130,35,4336,English,yqstnuAEVhm,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.67671189,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
b5c368a4140e7de4,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1,P1_manual,39,3130,36,4534,English,yqstnuAEVhm,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.72162797,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
a49a93c3a2018b34,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1,P1_manual,39,3130,37,4489,English,yqstnuAEVhm,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.62635859,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
4cf9d0226b6f407d,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,P1,P1_manual,39,3131,26,3806,English,wc2JMjhGNzB,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,False,shape_invalid,frozen_dense42_recompute,False,False,False,False,not_materialized,,expert_hard_single,geometry_score_unavailable,P1 peer eligibility intentionally not inferred from quality eligibility
7b3dcabd7dc4a947,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,P1,P1_manual,39,3131,27,4006,English,wc2JMjhGNzB,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.99242078,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
770a076dd37bf7a2,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,P1,P1_manual,39,3131,28,3957,English,wc2JMjhGNzB,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.97330851,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
e8abf5fd61098d96,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,P1,P1_manual,39,3131,29,4567,English,wc2JMjhGNzB,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.96226259,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
f06d4161c6ebe577,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,P1,P1_manual,39,3131,30,4199,English,wc2JMjhGNzB,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.96198272,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
7afc4772ffea5f6e,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,P1,P1_manual,39,3131,31,4128,English,wc2JMjhGNzB,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.97013092,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
41f3d9bdae59e491,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,P1,P1_manual,39,3131,32,4255,English,wc2JMjhGNzB,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.95483779,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
99856c3553ce2669,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,P1,P1_manual,39,3131,33,4228,English,wc2JMjhGNzB,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.9813386,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
98f2bdce782afe53,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,P1,P1_manual,39,3131,34,4513,English,wc2JMjhGNzB,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.96861441,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
dd12b2d997381039,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,P1,P1_manual,39,3131,35,4337,English,wc2JMjhGNzB,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.93990459,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
b92cd1db2b605d45,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,P1,P1_manual,39,3131,36,4596,English,wc2JMjhGNzB,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.98465728,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
8646037ff7da90bd,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,P1,P1_manual,39,3131,37,4518,English,wc2JMjhGNzB,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.96133486,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
7e8393d71ff1fb42,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,P1,P1_manual,39,3132,26,3807,English,rPc6DW4iMge,test,manual,non_independent_suspected,manual_cross_worker_exact_geometry_no_parent,False,True,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.96628652,expert_hard_single,non_independent_submission,P1 peer eligibility intentionally not inferred from quality eligibility
986ad05a55d5a2e0,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,P1,P1_manual,39,3132,27,4007,English,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.99401125,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
6bbe8b97d504e4a4,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,P1,P1_manual,39,3132,28,3958,English,rPc6DW4iMge,test,manual,non_independent_suspected,manual_cross_worker_exact_geometry_no_parent,False,True,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.96628652,expert_hard_single,non_independent_submission,P1 peer eligibility intentionally not inferred from quality eligibility
3eaa191397f5fbf4,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,P1,P1_manual,39,3132,29,4568,English,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.95435301,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
7cbbab8fd62d0c38,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,P1,P1_manual,39,3132,30,4200,English,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.96537951,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
5b2ab16ea134acf7,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,P1,P1_manual,39,3132,31,4129,English,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.98201925,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
607ca8f788805e56,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,P1,P1_manual,39,3132,32,4256,English,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.97886675,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
8f04217c549dac0c,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,P1,P1_manual,39,3132,33,4229,English,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.94294663,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
d10e31caaec1101e,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,P1,P1_manual,39,3132,34,4428,English,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.74854535,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
98f6de06229c83e3,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,P1,P1_manual,39,3132,35,4338,English,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.95826256,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
04c68d1fd4a36275,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,P1,P1_manual,39,3132,36,4597,English,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.96969542,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
60b3a58f097c620f,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,P1,P1_manual,39,3132,37,4490,English,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.71554933,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
6c8724da46881482,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,P1,P1_manual,39,3133,26,3808,English,X7HyMhZNoso,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,False,shape_invalid,frozen_dense42_recompute,False,False,False,False,not_materialized,,expert_hard_single,geometry_score_unavailable,P1 peer eligibility intentionally not inferred from quality eligibility
0c054ac3932985cb,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,P1,P1_manual,39,3133,27,4008,English,X7HyMhZNoso,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.99608959,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
121644cf341ee37d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,P1,P1_manual,39,3133,28,3960,English,X7HyMhZNoso,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.97329854,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
fb8ee4635680f271,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,P1,P1_manual,39,3133,29,4569,English,X7HyMhZNoso,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.9599811,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
699e590cdc0187eb,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,P1,P1_manual,39,3133,30,4201,English,X7HyMhZNoso,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.96460498,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
6f9679a3058624e4,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,P1,P1_manual,39,3133,31,4130,English,X7HyMhZNoso,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.98155918,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
bc1cd87a35fe5e07,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,P1,P1_manual,39,3133,32,4257,English,X7HyMhZNoso,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.97141334,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
67cd0f7506bc51c3,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,P1,P1_manual,39,3133,33,4230,English,X7HyMhZNoso,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.95975049,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
fe443220e5338d14,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,P1,P1_manual,39,3133,34,4429,English,X7HyMhZNoso,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.97172612,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
0f871667c1e1a335,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,P1,P1_manual,39,3133,35,4339,English,X7HyMhZNoso,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.95450549,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
94d4b4a63d7f84cc,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,P1,P1_manual,39,3133,36,4598,English,X7HyMhZNoso,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.97433842,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
5e3a87e01e8c7a68,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,P1,P1_manual,39,3133,37,4491,English,X7HyMhZNoso,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.97241964,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
f3cf98ed530effc1,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,P1,P1_manual,39,3134,26,3809,English,q9vSo1VnCiC,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,False,shape_invalid,frozen_dense42_recompute,False,False,False,False,not_materialized,,expert_hard_single,geometry_score_unavailable,P1 peer eligibility intentionally not inferred from quality eligibility
3c0d7a12c8c88472,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,P1,P1_manual,39,3134,27,4009,English,q9vSo1VnCiC,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.99576544,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
5f11cf7a5e9e864a,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,P1,P1_manual,39,3134,28,3961,English,q9vSo1VnCiC,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.9822759,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
531bf7a7ee88f707,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,P1,P1_manual,39,3134,29,4570,English,q9vSo1VnCiC,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.9749852,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
81dea2dc73f99d91,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,P1,P1_manual,39,3134,30,4202,English,q9vSo1VnCiC,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.9649152,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
2d47294ca7fcec72,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,P1,P1_manual,39,3134,31,4131,English,q9vSo1VnCiC,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.97938857,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
983982d4bd6a6054,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,P1,P1_manual,39,3134,32,4267,English,q9vSo1VnCiC,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.98127084,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
0bc7f316c3bc455b,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,P1,P1_manual,39,3134,33,4231,English,q9vSo1VnCiC,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.97570471,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
ea568321af4d7ba2,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,P1,P1_manual,39,3134,34,4430,English,q9vSo1VnCiC,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.94013522,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
05eb948b2ffa3e8a,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,P1,P1_manual,39,3134,35,4340,English,q9vSo1VnCiC,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.97783576,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
028464efb23f49f4,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,P1,P1_manual,39,3134,36,4599,English,q9vSo1VnCiC,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.97701167,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
f37fb82e6c7c602f,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,P1,P1_manual,39,3134,37,4492,English,q9vSo1VnCiC,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.97488171,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
4ea5100ad14c76a6,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,P1,P1_manual,39,3135,26,3810,English,e9zR4mvMWw7,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,False,shape_invalid,frozen_dense42_recompute,False,False,False,False,not_materialized,,expert_hard_single,geometry_score_unavailable,P1 peer eligibility intentionally not inferred from quality eligibility
331b667f701c5817,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,P1,P1_manual,39,3135,27,4010,English,e9zR4mvMWw7,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.99322521,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
3219998f9692f834,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,P1,P1_manual,39,3135,28,3962,English,e9zR4mvMWw7,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.71772797,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
7fe6c3e1ec0a7d2e,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,P1,P1_manual,39,3135,29,4571,English,e9zR4mvMWw7,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.84047341,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
27582294b1e86c6a,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,P1,P1_manual,39,3135,30,4203,English,e9zR4mvMWw7,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.82379471,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
84b588165daf52f3,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,P1,P1_manual,39,3135,31,4132,English,e9zR4mvMWw7,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.71112755,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
52a26360b1a53b44,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,P1,P1_manual,39,3135,32,4268,English,e9zR4mvMWw7,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.70497502,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
87529068f0182c0d,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,P1,P1_manual,39,3135,33,4236,English,e9zR4mvMWw7,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.80971526,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
cfa6db5cd9de9ae3,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,P1,P1_manual,39,3135,34,4431,English,e9zR4mvMWw7,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.85910262,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
1e1b64ea1dae6b40,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,P1,P1_manual,39,3135,35,4341,English,e9zR4mvMWw7,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.69196884,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
88d9213c617fe790,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,P1,P1_manual,39,3135,36,4600,English,e9zR4mvMWw7,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.74483309,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
36576d4426b599da,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,P1,P1_manual,39,3135,37,4493,English,e9zR4mvMWw7,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.85033483,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
ac539c68e5b7c3df,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,P1,P1_manual,39,3136,26,3811,English,q9vSo1VnCiC,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,False,shape_invalid,frozen_dense42_recompute,False,False,False,False,not_materialized,,expert_hard_single,geometry_score_unavailable,P1 peer eligibility intentionally not inferred from quality eligibility
fd7793b6709c8db9,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,P1,P1_manual,39,3136,27,4011,English,q9vSo1VnCiC,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.99236106,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
b09742748a808617,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,P1,P1_manual,39,3136,28,3967,English,q9vSo1VnCiC,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.96492185,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
28388a75252778c7,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,P1,P1_manual,39,3136,29,4572,English,q9vSo1VnCiC,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.98083555,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
aa829dfff6bee382,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,P1,P1_manual,39,3136,30,4222,English,q9vSo1VnCiC,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.97888864,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
