base_task_id,building_id,stage,k_valid,replicates,full_quality_eligible_k,full_structure_status,full_resolved,partition_unique_rate,resolved_rate,supported_multimodal_rate,not_evaluable_rate,resolved_only_quality,resolved_quality_replicates,delivery_adjusted_quality,full_output_recovery_rate,full_output_recovery_replicates,mean_distance_to_full_output,generic_multimodality_status_reproduction_rate,generic_multimodality_status_reproduction_replicates
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,C1,10,200,22,not_evaluable,False,0.705,0.29,0.415,0.295,0.9418161259132356,58,0.27312667651483835,,0,,,0
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,C1,11,200,22,not_evaluable,False,0.65,0.175,0.475,0.35,0.9450816575679849,35,0.16538929007439737,,0,,,0
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,C1,12,200,22,not_evaluable,False,0.58,0.12,0.46,0.42,0.9509533435773686,24,0.11411440122928423,,0,,,0
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,C1,13,200,22,not_evaluable,False,0.5,0.075,0.425,0.5,0.9469606514479263,15,0.07102204885859448,,0,,,0
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,C1,3,200,22,supported_multimodal,False,1.0,0.765,0.0,0.235,0.9041530755729698,153,0.6916771028133218,,0,,0.0,200
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,C1,4,200,22,supported_multimodal,False,1.0,0.795,0.18,0.025,0.9070311919375967,159,0.7210897975903894,,0,,0.18,200
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,C1,5,200,22,supported_multimodal,False,1.0,0.485,0.515,0.0,0.8989522104482913,97,0.4359918220674213,,0,,0.515,200
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,C1,6,200,22,supported_multimodal,False,1.0,0.26,0.74,0.0,0.8920752559909974,52,0.23193956655765932,,0,,0.74,200
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,C1,7,200,22,supported_multimodal,False,1.0,0.175,0.825,0.0,0.8917950646812376,35,0.15606413631921656,,0,,0.825,200
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,C1,8,200,22,supported_multimodal,False,1.0,0.08,0.92,0.0,0.8842273604694096,16,0.07073818883755277,,0,,0.92,200
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,C1,9,200,22,supported_multimodal,False,1.0,0.04,0.96,0.0,0.8848976367514246,8,0.035395905470056985,,0,,0.96,200
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,C1,10,200,22,supported_multimodal,False,1.0,0.01,0.99,0.0,0.8785695882406417,2,0.008785695882406417,,0,,0.99,200
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,C1,11,200,22,supported_multimodal,False,1.0,0.005,0.995,0.0,0.873798288349611,1,0.004368991441748055,,0,,0.995,200
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,C1,12,200,22,supported_multimodal,False,1.0,0.0,1.0,0.0,,0,0.0,,0,,1.0,200
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,C1,13,200,22,supported_multimodal,False,1.0,0.0,1.0,0.0,,0,0.0,,0,,1.0,200
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,P1,3,200,18,supported_multimodal,False,1.0,0.8,0.0,0.2,0.9090213439375,160,0.72721707515,,0,,0.0,200
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,P1,4,200,18,supported_multimodal,False,1.0,0.77,0.165,0.065,0.910689398961039,154,0.7012308372,,0,,0.165,200
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,P1,5,200,18,supported_multimodal,False,1.0,0.585,0.41,0.005,0.9071788812820513,117,0.53069964555,,0,,0.41,200
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,P1,6,200,18,supported_multimodal,False,1.0,0.35,0.65,0.0,0.9094035201428572,70,0.31829123205,,0,,0.65,200
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,P1,7,200,18,supported_multimodal,False,1.0,0.235,0.765,0.0,0.9084164793617021,47,0.21347787265,,0,,0.765,200
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,P1,8,200,18,supported_multimodal,False,1.0,0.14,0.86,0.0,0.9062264496428571,28,0.12687170295,,0,,0.86,200
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,P1,9,200,18,supported_multimodal,False,1.0,0.065,0.935,0.0,0.9061409115384615,13,0.05889915925,,0,,0.935,200
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,P1,10,200,18,supported_multimodal,False,1.0,0.02,0.98,0.0,0.90311487,4,0.0180622974,,0,,0.98,200
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,P1,11,200,18,supported_multimodal,False,1.0,0.005,0.995,0.0,0.89809931,1,0.00449049655,,0,,0.995,200
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,P1,12,200,18,supported_multimodal,False,1.0,0.0,1.0,0.0,,0,0.0,,0,,1.0,200
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,P1,13,200,18,supported_multimodal,False,1.0,0.0,1.0,0.0,,0,0.0,,0,,1.0,200
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,C1,3,200,22,supported_multimodal,False,1.0,0.37,0.0,0.63,0.8813869277784783,74,0.32611316327803697,,0,,0.0,200
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,C1,4,200,22,supported_multimodal,False,1.0,0.485,0.09,0.425,0.877003107564079,97,0.4253465071685783,,0,,0.09,200
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,C1,5,200,22,supported_multimodal,False,1.0,0.57,0.24,0.19,0.8834898000044301,114,0.5035891860025251,,0,,0.24,200
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,C1,6,200,22,supported_multimodal,False,1.0,0.485,0.465,0.05,0.8828178932798948,97,0.428166678240749,,0,,0.465,200
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,C1,7,200,22,supported_multimodal,False,1.0,0.27,0.725,0.005,0.8900672527751026,54,0.2403181582492777,,0,,0.725,200
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,C1,8,200,22,supported_multimodal,False,1.0,0.105,0.895,0.0,0.8955981632668503,21,0.09403780714301928,,0,,0.895,200
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,C1,9,200,22,supported_multimodal,False,1.0,0.015,0.985,0.0,0.926599441057446,3,0.01389899161586169,,0,,0.985,200
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,C1,10,200,22,supported_multimodal,False,1.0,0.0,1.0,0.0,,0,0.0,,0,,1.0,200
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,C1,11,200,22,supported_multimodal,False,1.0,0.0,1.0,0.0,,0,0.0,,0,,1.0,200
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,C1,12,200,22,supported_multimodal,False,1.0,0.0,1.0,0.0,,0,0.0,,0,,1.0,200
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,C1,13,200,22,supported_multimodal,False,1.0,0.0,1.0,0.0,,0,0.0,,0,,1.0,200
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,C1,3,200,21,not_evaluable,False,1.0,0.47,0.0,0.53,0.86290441665456,94,0.4055650758276432,,0,,,0
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,C1,4,200,21,not_evaluable,False,0.995,0.64,0.045,0.315,0.8713135456476797,128,0.557640669214515,,0,,,0
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,C1,5,200,21,not_evaluable,False,0.985,0.6,0.205,0.195,0.8882315829665943,120,0.5329389497799566,,0,,,0
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,C1,6,200,21,not_evaluable,False,0.985,0.505,0.44,0.055,0.8959667331515263,101,0.4524632002415208,,0,,,0
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,C1,7,200,21,not_evaluable,False,0.95,0.28,0.67,0.05,0.9062124754577272,56,0.25373949312816363,,0,,,0
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,C1,8,200,21,not_evaluable,False,0.92,0.15,0.77,0.08,0.9177790434223257,30,0.13766685651334887,,0,,,0
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,C1,9,200,21,not_evaluable,False,0.885,0.045,0.84,0.115,0.9376266596535722,9,0.042193199684410744,,0,,,0
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,C1,10,200,21,not_evaluable,False,0.855,0.005,0.85,0.145,0.9390823749339618,1,0.004695411874669809,,0,,,0
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,C1,11,200,21,not_evaluable,False,0.81,0.005,0.805,0.19,0.9390823749339618,1,0.004695411874669809,,0,,,0
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,C1,12,200,21,not_evaluable,False,0.77,0.0,0.77,0.23,,0,0.0,,0,,,0
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,C1,13,200,21,not_evaluable,False,0.705,0.0,0.705,0.295,,0,0.0,,0,,,0
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,P1,3,200,19,dominant_with_dissent,True,1.0,0.975,0.0,0.025,0.9470612803076923,195,0.9233847483,1.0,195,0.008516804710343929,,0
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,P1,4,200,19,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9486592685,200,0.9486592685,1.0,200,0.007119134132357867,,0
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,P1,5,200,19,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.94879386075,200,0.94879386075,1.0,200,0.006567440777223358,,0
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,P1,6,200,19,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.95187652345,200,0.95187652345,1.0,200,0.0053930124839394675,,0
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,P1,7,200,19,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9527760165,200,0.9527760165,1.0,200,0.004696177984951252,,0
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,P1,8,200,19,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.95393335975,200,0.95393335975,1.0,200,0.004462468693971448,,0
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,P1,9,200,19,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9550526689,200,0.9550526689,1.0,200,0.004017475797020953,,0
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,P1,10,200,19,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9552729537,200,0.9552729537,1.0,200,0.0037785544809161055,,0
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,P1,11,200,19,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9560913416,200,0.9560913416,1.0,200,0.0037108552944329527,,0
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,P1,12,200,19,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.95585983635,200,0.95585983635,1.0,200,0.003564704993194644,,0
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,P1,13,200,19,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.95755760535,200,0.95755760535,1.0,200,0.003483850107147699,,0
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,P1,3,200,16,dominant_with_dissent,True,1.0,0.985,0.0,0.015,0.8806002116243654,197,0.86739120845,1.0,197,0.012175385483131011,,0
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,P1,4,200,16,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.88154440705,200,0.88154440705,1.0,200,0.009360491445030034,,0
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,P1,5,200,16,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.88352242105,200,0.88352242105,1.0,200,0.008590946891806759,,0
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,P1,6,200,16,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.8836695555499999,200,0.8836695555499999,1.0,200,0.008573528406656887,,0
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,P1,7,200,16,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.88320874635,200,0.88320874635,1.0,200,0.007978113920485428,,0
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,P1,8,200,16,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.8826231873,200,0.8826231873,1.0,200,0.007120108559405101,,0
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,P1,9,200,16,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.8828640066,200,0.8828640066,1.0,200,0.006808707839972706,,0
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,P1,10,200,16,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.8820252715,200,0.8820252715,1.0,200,0.006296594775489523,,0
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,P1,11,200,16,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.8831176426999999,200,0.8831176426999999,1.0,200,0.006191973244207844,,0
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,P1,12,200,16,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.8825357919,200,0.8825357919,1.0,200,0.005834920525487184,,0
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,P1,13,200,16,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.8832673344499999,200,0.8832673344499999,1.0,200,0.0056582376894830635,,0
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,P1,3,200,18,dominant_with_dissent,True,1.0,0.98,0.0,0.02,0.9652766881122449,196,0.94597115435,1.0,196,0.007625028918524762,,0
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,P1,4,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9704746984,200,0.9704746984,1.0,200,0.006267399332609162,,0
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,P1,5,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.97228521005,200,0.97228521005,1.0,200,0.005426518423952197,,0
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,P1,6,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.97294467165,200,0.97294467165,1.0,200,0.005079709164793547,,0
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,P1,7,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9738693623,200,0.9738693623,1.0,200,0.004617404639735856,,0
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,P1,8,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9741217921,200,0.9741217921,1.0,200,0.004084448917235597,,0
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,P1,9,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.97438196855,200,0.97438196855,1.0,200,0.0038586557864459226,,0
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,P1,10,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9744798064,200,0.9744798064,1.0,200,0.003587303347288611,,0
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,P1,11,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.97542324795,200,0.97542324795,1.0,200,0.002700323138299715,,0
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,P1,12,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.97603665375,200,0.97603665375,1.0,200,0.0024121576233984963,,0
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,P1,13,200,18,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.97641383035,200,0.97641383035,1.0,200,0.0019148108561868255,,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,P1,3,200,17,unimodal,True,1.0,1.0,0.0,0.0,0.9687412381,200,0.9687412381,1.0,200,0.005329419657702005,,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,P1,4,200,17,unimodal,True,1.0,1.0,0.0,0.0,0.97161583365,200,0.97161583365,1.0,200,0.005015666915815386,,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,P1,5,200,17,unimodal,True,1.0,1.0,0.0,0.0,0.97066905635,200,0.97066905635,1.0,200,0.004582520912503236,,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,P1,6,200,17,unimodal,True,1.0,1.0,0.0,0.0,0.9701739592999999,200,0.9701739592999999,1.0,200,0.00413364496533532,,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,P1,7,200,17,unimodal,True,1.0,1.0,0.0,0.0,0.97142878645,200,0.97142878645,1.0,200,0.0040283653814318435,,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,P1,8,200,17,unimodal,True,1.0,1.0,0.0,0.0,0.97082937365,200,0.97082937365,1.0,200,0.00361549841622945,,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,P1,9,200,17,unimodal,True,1.0,1.0,0.0,0.0,0.9713248842,200,0.9713248842,1.0,200,0.0034730474224180722,,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,P1,10,200,17,unimodal,True,1.0,1.0,0.0,0.0,0.9704810042,200,0.9704810042,1.0,200,0.0029317269646095463,,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,P1,11,200,17,unimodal,True,1.0,1.0,0.0,0.0,0.971796718,200,0.971796718,1.0,200,0.0029733006516387654,,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,P1,12,200,17,unimodal,True,1.0,1.0,0.0,0.0,0.96997427375,200,0.96997427375,1.0,200,0.0024114271463482368,,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,P1,13,200,17,unimodal,True,1.0,1.0,0.0,0.0,0.97122895745,200,0.97122895745,1.0,200,0.0026105910234498525,,0
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,C1,3,200,22,supported_multimodal,False,0.995,0.415,0.0,0.585,0.7744737539466171,83,0.3214066078878461,,0,,0.0,200
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,C1,4,200,22,supported_multimodal,False,0.985,0.63,0.095,0.275,0.7751669797643472,126,0.48835519725153875,,0,,0.095,200
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,C1,5,200,22,supported_multimodal,False,0.975,0.63,0.28,0.09,0.7737657239254424,126,0.4874724060730287,,0,,0.28,200
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,C1,6,200,22,supported_multimodal,False,0.965,0.36,0.585,0.055,0.7730539601688463,72,0.2782994256607847,,0,,0.585,200
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,C1,7,200,22,supported_multimodal,False,0.925,0.165,0.75,0.085,0.7602999210994318,33,0.12544948698140623,,0,,0.75,200
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,C1,8,200,22,supported_multimodal,False,0.915,0.055,0.86,0.085,0.7685153441869524,11,0.042268343930282386,,0,,0.86,200
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,C1,9,200,22,supported_multimodal,False,0.88,0.02,0.86,0.12,0.763489612097036,4,0.01526979224194072,,0,,0.86,200
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,C1,10,200,22,supported_multimodal,False,0.875,0.01,0.865,0.125,0.7552200313182744,2,0.007552200313182744,,0,,0.865,200
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,C1,11,200,22,supported_multimodal,False,0.855,0.0,0.855,0.145,,0,0.0,,0,,0.855,200
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,C1,12,200,22,supported_multimodal,False,0.825,0.0,0.825,0.175,,0,0.0,,0,,0.825,200
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,C1,13,200,22,supported_multimodal,False,0.805,0.0,0.805,0.195,,0,0.0,,0,,0.805,200
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,3,200,19,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9428116286,200,0.9428116286,1.0,200,0.01350201928796178,,0
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,4,200,19,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.94305351385,200,0.94305351385,1.0,200,0.012832775210222502,,0
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,5,200,19,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9453131047,200,0.9453131047,1.0,200,0.012261655541348523,,0
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,6,200,19,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.94440937025,200,0.94440937025,1.0,200,0.012106645830757986,,0
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,7,200,19,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.94538165365,200,0.94538165365,1.0,200,0.011419323266248026,,0
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,8,200,19,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9448579459499999,200,0.9448579459499999,1.0,200,0.010967563237404708,,0
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,9,200,19,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9443517919,200,0.9443517919,1.0,200,0.010386043703675048,,0
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,10,200,19,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.9428776619,200,0.9428776619,1.0,200,0.009759503560257071,,0
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,11,200,19,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.94389118015,200,0.94389118015,1.0,200,0.009822023332940846,,0
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,12,200,19,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.94291829985,200,0.94291829985,1.0,200,0.008947709518847272,,0
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,13,200,19,dominant_with_dissent,True,1.0,1.0,0.0,0.0,0.94346549555,200,0.94346549555,1.0,200,0.009163957392298926,,0
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,3,200,22,supported_multimodal,False,0.695,0.66,0.0,0.34,0.956929437898952,132,0.6315734290133084,,0,,0.0,200
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,4,200,22,supported_multimodal,False,0.655,0.625,0.03,0.345,0.9545645904879121,125,0.596602869054945,,0,,0.03,200
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,5,200,22,supported_multimodal,False,0.72,0.55,0.17,0.28,0.9549380788427423,110,0.5252159433635082,,0,,0.17,200
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,6,200,22,supported_multimodal,False,0.645,0.38,0.265,0.355,0.960372800119504,76,0.3649416640454115,,0,,0.265,200
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,7,200,22,supported_multimodal,False,0.685,0.275,0.41,0.315,0.9611274388960369,55,0.26431004569641015,,0,,0.41,200
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,8,200,22,supported_multimodal,False,0.675,0.205,0.47,0.325,0.9624703329888947,41,0.1973064182627234,,0,,0.47,200
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,9,200,22,supported_multimodal,False,0.715,0.135,0.58,0.285,0.9617221486840375,27,0.12983249007234507,,0,,0.58,200
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,10,200,22,supported_multimodal,False,0.745,0.075,0.67,0.255,0.9611328608629911,15,0.07208496456472432,,0,,0.67,200
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,11,200,22,supported_multimodal,False,0.8,0.035,0.765,0.2,0.9588335724721948,7,0.03355917503652682,,0,,0.765,200
