round_id,project_id,ls_runtime_task_id,worker_id,annotation_id,canonical_annotation_id,active_time,active_time_source,active_time_match_status,active_time_source_file,active_time_session_count,active_time_event_count,unassigned_active_time_seconds,unknown_annotation_event_count,unknown_annotation_session_count,known_unknown_oscillation_flag,unassigned_audit_present,unassigned_active_time_exclusion_reason,active_time_integrity_status,system_collection_issue,active_time_exclusion_reason,audit_only,primary_active_time_eligible,sensitivity_active_time_eligible
C1,67,3200,36,6086,07d7b8e9b47e3b57f09b,592.253,lead_time_fallback,missing,,0,0,580.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3201,33,5831,19f0ec5e2db5240ffd86,347.787,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3202,34,6061,6de2c46ce6d59af34337,166.91,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3202,37,5878,54158b496be934232a98,195.0,log,project+task+annotator,active_times_2026-07-06.jsonl,1,9,0.0,0,0,false,false,,task_level_fallback,false,,false,false,true
C1,67,3203,30,6024,d6bbf7fa428498cad40f,55.948,lead_time_fallback,missing,,0,0,3.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3203,31,5987,304ee8c32f0bfc188cb9,79.92,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3203,33,5833,d918bb91e408d8c71ff9,196.197,lead_time_fallback,missing,,0,0,26.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3204,28,5779,fe6d21a2d34b078f5c0d,79.619,lead_time_fallback,missing,,0,0,1.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3204,29,6431,8d84da8c6f772c4fa07a,293.634,lead_time_fallback,missing,,0,0,4.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3204,35,5935,03f2a945c924203b75d1,229.378,lead_time_fallback,missing,,0,0,6.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3204,36,6097,0b2b9f0ed2607655632c,596.766,lead_time_fallback,missing,,0,0,6.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3205,29,6435,44e69119724a6d892e53,106.701,lead_time_fallback,missing,,0,0,11.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3205,33,5834,2761fcae038de8e6bb36,282.53,lead_time_fallback,missing,,0,0,1.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3205,35,5967,1f3577cc926f22ffd3fc,120.144,lead_time_fallback,missing,,0,0,19.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3206,31,5963,385caf3701dee7042d51,162.268,lead_time_fallback,missing,,0,0,15.0,5,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3206,32,6363,11f19b08afaff69c9e6a,267.811,lead_time_fallback,missing,,0,0,25.0,7,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3207,31,5961,871218ff2db6bdec5ff2,173.85600000000002,lead_time_fallback,missing,,0,0,36.0,4,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3208,27,5800,4d53581ef39bae3bf5d1,393.332,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3208,30,6016,c89be364009b1fc0544e,43.289,lead_time_fallback,missing,,0,0,6.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3208,31,5988,1c3df8c137a169fee41d,60.033,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3208,35,5936,b02aea4f86afbc5430f7,279.632,lead_time_fallback,missing,,0,0,11.0,5,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3209,33,5836,517087c6def062efa361,378.449,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3209,34,6063,84ac11f23b306b7457b4,133.875,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3209,37,5879,8125fd4575ecfc155a63,240.0,log,project+task+annotator,active_times_2026-07-06.jsonl,1,10,0.0,0,0,false,false,,task_level_fallback,false,,false,false,true
C1,67,3210,34,6065,8f3735d531f44f7b44c8,168.274,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3210,37,5881,6bcb7c06bee48a668fc1,173.0,log,project+task+annotator,active_times_2026-07-06.jsonl,1,7,0.0,0,0,false,false,,task_level_fallback,false,,false,false,true
C1,67,3211,28,5780,7f189afde4de2b5b50ec,269.142,lead_time_fallback,missing,,0,0,1.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3211,29,6434,e2e73bba558362ef7df7,473.676,lead_time_fallback,missing,,0,0,97.0,10,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3211,36,6098,a1f8bda6422774a397a9,2298.022,lead_time_fallback,missing,,0,0,13.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3212,35,5940,99daa7429bbca37b6238,63.567,lead_time_fallback,missing,,0,0,1.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3213,31,5966,22dcfad23c6ac14bd521,131.756,lead_time_fallback,missing,,0,0,13.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3213,32,6364,381c007b1df27d00b6ab,155.595,lead_time_fallback,missing,,0,0,6.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3214,27,5824,3cf29369b9e0b392e769,417.063,lead_time_fallback,missing,,0,0,15.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3214,28,5789,8527f5df56820c48bf92,61.049,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3214,29,6441,1d1795fcc5d614bf0698,95.673,lead_time_fallback,missing,,0,0,1.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3214,31,5989,45580730e6338599d29d,61.922,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3214,35,5941,143e2ef82609a7f44a09,26.653,lead_time_fallback,missing,,0,0,12.0,4,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3214,36,6087,1dc5dc76fab81c45cd23,616.415,lead_time_fallback,missing,,0,0,1.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3215,34,5897,745e6f7ed41f5f3abf93,112.57,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3216,32,6365,093a8b4511bd56f93784,179.214,lead_time_fallback,missing,,0,0,12.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3216,33,5838,8ad07f7e5b4a42e18f5c,123.534,lead_time_fallback,missing,,0,0,1.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3216,37,5882,ca1a2d8aefa7219707d8,247.0,log,project+task+annotator,active_times_2026-07-06.jsonl,1,9,0.0,0,0,false,false,,task_level_fallback,false,,false,false,true
C1,67,3217,30,6026,55c92f0f123df48b05be,98.52,lead_time_fallback,missing,,0,0,3.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3217,34,5898,d7bf0e74078389ee9bf0,172.796,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3218,35,5944,33ba025501b4349772a9,155.527,lead_time_fallback,missing,,0,0,1.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3219,27,5837,ef96b87ef5fb03c9889e,414.5,lead_time_fallback,missing,,0,0,32.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3219,28,5786,53a1af9cac0415879d2f,112.634,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3219,29,6438,04c900e4f73f755265b3,399.209,lead_time_fallback,missing,,0,0,12.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3219,35,5945,25a1ba6fcd4fbb14c433,146.979,lead_time_fallback,missing,,0,0,2.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3219,36,6088,cc1c0c89b7e5fdacc836,538.224,lead_time_fallback,missing,,0,0,3.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3220,27,5783,4f5e2f801a33ddacfbff,4239.655,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3220,30,6010,e377c53531a08df384d9,89.743,lead_time_fallback,missing,,0,0,3.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3221,27,5835,a3e7b70ed81a76c41c0f,432.707,lead_time_fallback,missing,,0,0,24.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3221,28,5784,98fc2a900301cecb1f95,132.119,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3221,30,6018,d5c88ef7632f0c3ce88f,53.621,lead_time_fallback,missing,,0,0,3.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3222,31,5969,07d4896d9cf6dc52b90b,153.963,lead_time_fallback,missing,,0,0,6.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3222,32,6366,3df3015de1972caf5140,224.75,lead_time_fallback,missing,,0,0,16.0,6,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3222,33,5839,f594274720a125c6be57,203.058,lead_time_fallback,missing,,0,0,1.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3223,28,5781,5c79ca3a486aa69a57d2,258.215,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3223,29,6433,b5c13db450fa7496d8e9,247.302,lead_time_fallback,missing,,0,0,67.0,8,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3223,36,6089,268bafd92e9f27eee478,240.641,lead_time_fallback,missing,,0,0,3.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3224,31,5970,046e2c37842123ec2f46,113.131,lead_time_fallback,missing,,0,0,12.0,4,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3224,32,6367,27b18dbca838c732fe36,227.87,lead_time_fallback,missing,,0,0,17.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3224,34,6064,e989d5cbe8078c1ac797,247.636,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3224,37,5883,9f3ef0966bba166ccf67,166.0,log,project+task+annotator,active_times_2026-07-06.jsonl,1,7,0.0,0,0,false,false,,task_level_fallback,false,,false,false,true
C1,67,3226,31,5973,6051dfca1aade85a07a8,89.166,lead_time_fallback,missing,,0,0,4.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3226,32,6368,e6f01175aabbf9fcafe7,253.524,lead_time_fallback,missing,,0,0,9.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3227,27,5799,cd8a51a17f5953c4b19c,392.301,lead_time_fallback,missing,,0,0,2.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3227,30,6015,6fde03b86adc8ddd0722,33.132,lead_time_fallback,missing,,0,0,3.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3227,32,6369,5010682cb541531f7457,234.373,lead_time_fallback,missing,,0,0,14.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3227,33,5843,51a6919e74648167a773,180.084,lead_time_fallback,missing,,0,0,5.0,4,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3228,34,6080,8066ad223dec81c40daa,108.88999999999999,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3228,37,5884,53530603e76707ac6f94,294.0,log,project+task+annotator,active_times_2026-07-06.jsonl,1,12,0.0,0,0,false,false,,task_level_fallback,false,,false,false,true
C1,67,3229,29,6432,90d428978149e1e537ed,786.387,lead_time_fallback,missing,,0,0,5.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3229,35,5947,d97070648108845c9bde,118.697,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3230,27,5840,da673f309d1ef7438656,453.572,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3230,28,5788,1b43bb0b9af4438c92c7,503.305,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3230,29,6440,fd8b73557a1821706e79,259.606,lead_time_fallback,missing,,0,0,13.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3230,36,6094,e959490574d8d0e7f163,838.157,lead_time_fallback,missing,,0,0,15.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3231,27,5825,c0e23bd981313dc96d38,483.188,lead_time_fallback,missing,,0,0,28.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3231,28,5775,4ca9095576123a8afec3,556.109,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3231,29,6428,60aa2b33dce2beedc029,140.864,lead_time_fallback,missing,,0,0,38.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3231,30,6009,aa9565bd4989480666d5,138.786,lead_time_fallback,missing,,0,0,7.0,4,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3231,36,6090,77b05f21e38a4a6a984c,114.132,lead_time_fallback,missing,,0,0,4.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3232,31,5975,19e03d84ac8aea1645d3,186.517,lead_time_fallback,missing,,0,0,1.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3234,34,6068,032cd152706166629e82,204.324,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3234,37,5887,5dcbaaa4a3faeb7832f8,244.0,log,project+task+annotator,active_times_2026-07-06.jsonl,1,9,0.0,0,0,false,false,,task_level_fallback,false,,false,false,true
C1,67,3235,27,5801,3996cdc86335a9c6d126,459.951,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3235,30,6019,2e6fc6fdc1ca28539391,267.948,lead_time_fallback,missing,,0,0,1.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3235,36,6099,1241f308b7f478aaf10d,1797.944,lead_time_fallback,missing,,0,0,33.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3236,31,5977,902ba03958c4a4d5fa1e,88.29899999999999,lead_time_fallback,missing,,0,0,3.0,6,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3236,32,6370,12e8d3812f817bd198b4,214.98,lead_time_fallback,missing,,0,0,5.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3237,30,6022,df7008318a29295ca160,64.954,lead_time_fallback,missing,,0,0,2.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3237,31,5976,e60a469385801f4c1279,0.158,lead_time_fallback,missing,,0,0,21.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3237,35,5948,5265086307bacf7df849,221.405,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3238,31,5978,5d58f3bc4858f0d343be,109.822,lead_time_fallback,missing,,0,0,1.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3238,32,6371,d2c9465ce508ba7c1195,283.89,lead_time_fallback,missing,,0,0,6.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3239,31,5979,781137e8fd1870d81989,94.737,lead_time_fallback,missing,,0,0,6.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3239,32,6372,63001f819a4a6b408ae2,231.014,lead_time_fallback,missing,,0,0,6.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3239,33,5844,11f33474cc2384e6f703,242.453,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3240,30,6025,19cb0e844a73d7e77a47,42.236,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3240,34,5990,3440c00bbde5bf789734,439.148,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3241,31,5980,63597564c489c761152b,229.776,lead_time_fallback,missing,,0,0,8.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3241,32,6378,c3008da1d11064bd3531,288.144,lead_time_fallback,missing,,0,0,10.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3241,33,5845,9013342fd86225b281ba,173.821,lead_time_fallback,missing,,0,0,1.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3242,34,6069,34443e49e7b491d7ff91,289.262,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3242,37,5888,8e35267f3a0880dc371d,130.0,log,project+task+annotator,active_times_2026-07-06.jsonl,1,5,0.0,0,0,false,false,,task_level_fallback,false,,false,false,true
C1,67,3243,35,5954,74ff4434b6db6c57c2ee,229.975,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3244,31,5981,f5dab722031206b00450,121.738,lead_time_fallback,missing,,0,0,6.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3244,32,6375,370095f69c5b170678fa,476.445,lead_time_fallback,missing,,0,0,7.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3244,33,5846,2409d4af989a4f9c3d4f,743.019,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3245,35,5956,20ff4e6c277a22cf5399,492.335,lead_time_fallback,missing,,0,0,1.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3247,30,6020,8e4588afd83a55aaaa18,28.376,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3248,30,6021,3b3f16f395140c417e16,70.558,lead_time_fallback,missing,,0,0,2.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3248,31,5982,9bc471f05cac744132c6,117.284,lead_time_fallback,missing,,0,0,19.0,7,2,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3248,32,6373,1f0da2ca6730dfb60599,260.502,lead_time_fallback,missing,,0,0,13.0,4,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3248,33,5847,62b93b940622881f9e7b,213.721,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3249,32,6374,d8477b008e3d9ccfeff5,194.257,lead_time_fallback,missing,,0,0,1.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3249,33,5853,4037a331e55f681c4016,141.865,lead_time_fallback,missing,,0,0,1.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3249,37,5889,647bacb44bc33bb18de8,110.0,log,project+task+annotator,active_times_2026-07-06.jsonl,1,4,0.0,0,0,false,false,,task_level_fallback,false,,false,false,true
C1,67,3250,28,5776,3bf751765858f968e01b,122.031,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3250,29,6429,35b93ebcf170b657802a,191.318,lead_time_fallback,missing,,0,0,24.0,4,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3250,36,6100,fe7b820ed43008b5a057,103.088,lead_time_fallback,missing,,0,0,18.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3251,32,6376,db40fd3c634f72f37f1c,99.493,lead_time_fallback,missing,,0,0,7.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3251,34,6070,a2c57c04a795d6b822a3,67.798,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3251,37,5890,a42f40b503c7f449a3f6,113.0,log,project+task+annotator,active_times_2026-07-06.jsonl,1,5,0.0,0,0,false,false,,task_level_fallback,false,,false,false,true
C1,67,3252,27,5826,847f6b6c6267289d6e24,437.994,lead_time_fallback,missing,,0,0,303.0,12,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3252,28,5782,706f50d9b8f488d74667,198.696,lead_time_fallback,missing,,0,0,1.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3252,30,6017,d283088a055f5226a34d,56.613,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3252,36,6095,76b3ab610fcfd2be4a60,278.713,lead_time_fallback,missing,,0,0,59.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3253,27,5797,8b7b26806cebb06ceb87,2689.264,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3253,29,6430,287ed274e745ef4b494d,89.582,lead_time_fallback,missing,,0,0,12.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3253,30,6012,6bc3f17cddcae6548a83,60.667,lead_time_fallback,missing,,0,0,3.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3253,35,5959,c0e08c82870e77e231bc,236.114,lead_time_fallback,missing,,0,0,14.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3255,34,6071,f2e875725d4790e9d5ca,110.876,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3255,37,5891,1a1c2c31064afdc74f07,118.0,log,project+task+annotator,active_times_2026-07-06.jsonl,1,5,0.0,0,0,false,false,,task_level_fallback,false,,false,false,true
C1,67,3256,27,5841,5432f6f0a2294e27928b,452.312,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3256,28,5790,98d8b12fa96f8abcf6e0,241.198,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3256,29,6442,7f53420e0c2875be7d2a,276.697,lead_time_fallback,missing,,0,0,17.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3256,35,5962,02b7a2ac25661ce54310,242.286,lead_time_fallback,missing,,0,0,34.0,6,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3256,36,6091,8d67d4aeb53846d767ac,109.09,lead_time_fallback,missing,,0,0,2.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3258,31,5983,0e9176654eefd5c9e285,61.972,lead_time_fallback,missing,,0,0,9.0,3,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3258,32,6377,586816fed8c7e04af03d,215.552,lead_time_fallback,missing,,0,0,7.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3258,33,5854,353881dfb47a1686a026,383.452,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3259,33,5855,9378da78037a5091f22e,201.06,lead_time_fallback,missing,,0,0,1.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3259,34,6072,260cf962d9bea8512f9e,154.921,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3259,37,5892,ecd4e736ab99493cf8bd,278.0,log,project+task+annotator,active_times_2026-07-06.jsonl,1,11,0.0,0,0,false,false,,task_level_fallback,false,,false,false,true
C1,67,3260,27,5798,7568b98692b00ff8ff63,494.61800000000005,lead_time_fallback,missing,,0,0,1.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3260,30,6014,6228485ada8f90d32777,101.819,lead_time_fallback,missing,,0,0,2.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3261,28,5777,ecd0f4f36d3df460b67c,77.238,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3261,34,6073,9520f54bda487c460b18,82.33500000000001,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3261,37,5894,689396cf3eb03ab9a0cf,125.0,log,project+task+annotator,active_times_2026-07-06.jsonl,1,5,0.0,0,0,false,false,,task_level_fallback,false,,false,false,true
C1,67,3262,27,5802,c498069d0547cb81a534,380.052,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3262,36,6092,f4b7f477de2247b38b2d,349.28,lead_time_fallback,missing,,0,0,2.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3263,29,6436,b81af97c20cfc379eb17,153.619,lead_time_fallback,missing,,0,0,56.0,4,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,true
C1,67,3263,36,6093,24cb9518cba9fc374e36,318.738,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
C1,67,3264,28,5787,0d42858d359ebfc9e871,174.418,lead_time_fallback,missing,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,true
