schema_version,rule_version,source_artifact,source_sha256,dependency_bundle_id,dependency_bundle_json,stage,pool,condition,validity_status,interpretation_allowed,base_task_id,geometry_context_schema_version,geometry_context_provenance,task_id,worker_id,held_out_valid,peer_count_excluding_self,valid_k,loo_boundary_median,loo_wallwall_median,q_boundary_median,q_wallwall_median,loo_boundary_values_json,loo_wallwall_values_json
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,semi,dry_run,false,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,,,500,31,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,semi,dry_run,false,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,,,500,35,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,semi,dry_run,false,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,,,500,10,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,semi,dry_run,false,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,,,500,8,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,,,527,31,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,,,527,10,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,,,527,17,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,,,527,6,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,,,527,8,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,,,535,27,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,,,535,28,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,,,535,29,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,,,535,31,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,,,535,36,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,,,604,35,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,,,604,10,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,,,604,13,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,,,479,27,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,,,479,28,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,,,479,29,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,,,479,31,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,,,479,35,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,,,479,36,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,,,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,10,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,,,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,13,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,,,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,6,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,,,710,30,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,,,710,31,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,,,710,33,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,,,710,1,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,,,710,11,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,,,710,12,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,,,499,28,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,,,499,29,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,,,499,35,False,0,0,,,,,[],[]
paper_a_vfinal_sidecar_v1,geometry_loo_candidate_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\c1_canonical_geometry.jsonl,6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac,bf74eaf046f17b2e051983605dd9cd6a3fc9f4033da00d09ce826d442d04ac57,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\c1_canonical_geometry.jsonl"",""sha256"":""6a038da1e7b30eff1fbea975f6e8dc4cf8fb2d22b262794f0c699aaf7cd22fac""}]",C1,,manual,dry_run,false,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,,,499,36,False,0,0,,,,,[],[]
