schema_version,rule_version,source_artifact,source_sha256,dependency_bundle_id,dependency_bundle_json,stage,pool,condition,validity_status,interpretation_allowed,logical_task_id,ls_runtime_task_id,project_id,task_id,prediction_index,artifact_kind,prediction_selection_status,initialization_artifact_id,model_version,checkpoint_sha256,inference_config_sha256,preprocess_postprocess_sha256,prediction_payload_hash,prediction_result_present,provenance_status
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,465,3213,67,465,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,479,3214,67,479,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,596,3215,67,596,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,713,3216,67,713,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,500,3217,67,500,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,594,3218,67,594,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,716,3219,67,716,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,602,3220,67,602,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,503,3221,67,503,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,656,3222,67,656,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,698,3223,67,698,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,605,3224,67,605,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,511,3226,67,511,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,679,3227,67,679,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,519,3228,67,519,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,595,3229,67,595,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,525,3230,67,525,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,627,3231,67,627,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,527,3232,67,527,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,481,3234,67,481,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,475,3235,67,475,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,606,3236,67,606,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,678,3237,67,678,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,543,3238,67,543,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,708,3239,67,708,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,620,3240,67,620,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,600,3241,67,600,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,541,3242,67,541,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,604,3243,67,604,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,3244,67,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,,manual_or_no_prediction,missing,,,,,,,,not_applicable
paper_a_vfinal_sidecar_v1,c1_canonical_evidence_v2,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,be6393dad79edfb51c6cfd8681919d30a0f26f020efdf4d1ad9a9177ea46407b,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_precloseout_rehearsal_20260724_9ae904848eb0\\raw_snapshots\\exports\\63f4f8b2087f_project-67-at-2026-07-23-11-48-4ad2a7cf.json"",""sha256"":""63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264""}]",C1,C1_core_all,manual,not_applicable,false,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,3245,67,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,,manual_or_no_prediction,missing,,,,,,,,not_applicable
