image_id,building,condition,cut,scene,n_valid,n_modes,n_supported_modes,supported_mass,singleton_mass,largest_share,topology_disagreement,same_topology_between_mode_pair_fraction,within_mode_mean_d,between_mode_same_topology_mean_d,within_mode_median_d,within_mode_max_median_d,within_mode_macro_median_d,same_topology_median_d,mode_entropy,topology_entropy,supported_topologies,supported_minority_modes,same_topology_multimodality,n_observed,n_invalid,stages,contexts,imputed_responses,kind
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,0.1,通行与连接,24,4,2,0.916666666667,0.0833333333333,0.791666666667,0.0833333333333,0.312252964427,0.0431021742681,0.229916760227,0.0396775443783,0.0420464184687,0.0407739541006,0.0511936888724,1.02389957332,0.249882292833,1,1,True,24,0,P1,1,0,same_point_only_multimodal
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,0.1,卧室,24,7,3,0.833333333333,0.166666666667,0.625,0.163043478261,0.528138528139,0.0426406429952,0.110706378989,0.0474153323665,0.0514452709057,0.0431667496911,0.0662756023464,1.86170223254,0.497150183637,1,2,True,24,0,P1,1,0,same_point_only_multimodal
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,0.1,卫浴,5,4,1,0.4,0.6,0.4,0.9,0,0.0572893267935,,0.0572893267935,0.0572893267935,0.0572893267935,0.0572893267935,1.92192809489,1.92192809489,1,0,False,5,0,C1,1,0,not_supported_multimodal
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,manual,0.1,卫浴,5,2,1,0.8,0.2,0.8,0.4,0,0.0303887499799,,0.0290902680518,0.0290902680518,0.0290902680518,0.0290902680518,0.721928094887,0.721928094887,1,0,False,5,0,C1,1,0,not_supported_multimodal
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,manual,0.1,卧室,5,2,1,0.8,0.2,0.8,0.4,0,0.0420808959176,,0.0358869478805,0.0358869478805,0.0358869478805,0.0358869478805,0.721928094887,0.721928094887,1,0,False,5,0,C1,1,0,not_supported_multimodal
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,semi,0.1,卧室,5,3,1,0.6,0.4,0.6,0.4,0.5,0.0377171241667,0.0954030800168,0.0565756862501,0.0565756862501,0.0565756862501,0.0747627967428,1.37095059445,0.721928094887,1,0,False,5,0,C1,1,0,not_supported_multimodal
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,0.1,通行与连接,5,5,0,0,1,0.2,0.8,1,,0.185937236499,,,,0.185937236499,2.32192809489,1.52192809489,0,0,False,5,0,C1,1,0,not_supported_multimodal
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,semi,0.1,通行与连接,4,3,1,0.5,0.5,0.5,0,0.833333333333,0.0301945194671,0.235421860132,0.0301945194671,0.0301945194671,0.0301945194671,0.183514681666,1.5,-0,1,0,False,4,0,C1,1,0,not_supported_multimodal
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,0.1,储藏与家务辅助,24,3,2,0.958333333333,0.0416666666667,0.833333333333,0.0833333333333,0.237154150198,0.0392639384905,0.0898895683688,0.0379931886232,0.0785714699963,0.058232857524,0.0435481868864,0.785235442392,0.249882292833,1,1,True,24,0,P1,1,0,same_point_only_multimodal
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,manual,0.1,卫浴,5,1,1,1,0,1,0,0,0.0220333239927,,0.0198905077281,0.0198905077281,0.0198905077281,0.0198905077281,-0,-0,1,0,False,5,0,C1,1,0,not_supported_multimodal
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,0.1,通行与连接,5,5,0,0,1,0.2,0.8,1,,0.146360638413,,,,0.146360638413,2.32192809489,1.52192809489,0,0,False,5,0,C1,1,0,not_supported_multimodal
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,0.1,卫浴,5,5,0,0,1,0.2,0.9,1,,0.212839083002,,,,0.212839083002,2.32192809489,1.92192809489,0,0,False,5,0,C1,1,0,not_supported_multimodal
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,0.1,卧室,5,2,1,0.8,0.2,0.8,0.4,0,0.0541487887361,,0.0501821771156,0.0501821771156,0.0501821771156,0.0501821771156,0.721928094887,0.721928094887,1,0,False,5,0,C1,1,0,not_supported_multimodal
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,0.1,储藏与家务辅助,5,4,1,0.4,0.6,0.4,0.7,0.666666666667,0.0642769754003,0.1834076124,0.0642769754003,0.0642769754003,0.0642769754003,0.180448725339,1.92192809489,1.37095059445,1,0,False,5,0,C1,1,0,not_supported_multimodal
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,0.1,复合／待定,24,1,1,1,0,1,0,0,0.0373959478895,,0.0357936424309,0.0357936424309,0.0357936424309,0.0357936424309,-0,-0,1,0,False,24,0,P1,1,0,not_supported_multimodal
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,0.1,卧室,24,1,1,1,0,1,0,0,0.0387235781171,,0.0333776225288,0.0333776225288,0.0333776225288,0.0333776225288,-0,-0,1,0,False,24,0,P1,1,0,not_supported_multimodal
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,0.1,通行与连接,24,2,2,1,0,0.916666666667,0,0.159420289855,0.0243058951303,0.0769062653091,0.0240982995575,0.0437587947865,0.0338420333805,0.0316644495505,0.413816850304,-0,1,1,True,24,0,P1,1,0,same_point_only_multimodal
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,0.1,卫浴,6,5,1,0.333333333333,0.666666666667,0.333333333333,0.866666666667,0.5,0,0.240226311595,0,0,0,0.120113155797,2.25162916739,1.91829583405,1,0,False,6,0,C1,1,0,not_supported_multimodal
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,0.1,卧室,6,5,1,0.333333333333,0.666666666667,0.333333333333,0.933333333333,0,0.0176256974993,,0.0176256974993,0.0176256974993,0.0176256974993,0.0176256974993,2.25162916739,2.25162916739,1,0,False,6,0,C1,1,0,not_supported_multimodal
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,0.1,卧室,4,1,1,1,0,1,0,0,0.041261205449,,0.048236674243,0.048236674243,0.048236674243,0.048236674243,-0,-0,1,0,False,4,0,C1,1,0,not_supported_multimodal
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,0.1,复合／待定,24,2,1,0.958333333333,0.0416666666667,0.958333333333,0,0.0833333333333,0.0179471557232,0.125329974621,0.0198287474,0.0198287474,0.0198287474,0.0220440202873,0.249882292833,-0,1,0,False,24,0,P1,1,0,not_supported_multimodal
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,0.1,无法判断,7,2,2,1,0,0.714285714286,0.47619047619,0,0.0344725097973,,0.048613116923,0.0490827904076,0.037620890142,0.048613116923,0.863120568567,0.863120568567,2,0,False,7,0,C1,1,0,different_point_only_multimodal
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,0.1,无法判断,5,2,1,0.8,0.2,0.8,0.4,0,0.0210366562082,,0.0212795173415,0.0212795173415,0.0212795173415,0.0212795173415,0.721928094887,0.721928094887,1,0,False,5,0,C1,1,0,not_supported_multimodal
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,0.1,卫浴,23,10,6,0.826086956522,0.173913043478,0.217391304348,0.810276679842,0.5,0.0473163783961,0.207809099443,0.0544623271061,0.06524845395,0.0419923510171,0.104060511475,3.08358737002,2.22483302548,5,5,True,23,0,C1,1,0,mixed_point_and_geometry_multimodal
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,0.1,卧室,5,1,1,1,0,1,0,0,0.0646680077532,,0.0694818849504,0.0694818849504,0.0694818849504,0.0694818849504,-0,-0,1,0,False,5,0,C1,1,0,not_supported_multimodal
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,0.1,卧室,4,3,1,0.5,0.5,0.5,0.5,0.666666666667,0.0644490772723,0.104235162663,0.0644490772723,0.0644490772723,0.0644490772723,0.0901545259312,1.5,0.811278124459,1,0,False,4,0,C1,1,0,not_supported_multimodal
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,0.1,厨房与用餐,23,5,4,0.95652173913,0.0434782608696,0.565217391304,0.644268774704,0,0.0366609127503,,0.035496312588,0.0405158980125,0.0209471193461,0.035496312588,1.75332905126,1.75332905126,4,2,False,24,1,P1,1,0,different_point_only_multimodal
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,0.1,卫浴,24,3,2,0.958333333333,0.0416666666667,0.5,0.0833333333333,0.521739130435,0.0403556717192,0.0836771641333,0.0362336963783,0.0419190190159,0.0382854430894,0.0633503539289,1.20690842515,0.249882292833,1,0,True,24,0,P1,1,0,same_point_only_multimodal
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,0.1,储藏与家务辅助,23,3,2,0.95652173913,0.0434782608696,0.652173913043,0.0869565217391,0.454545454545,0.0444460447125,0.0691074798333,0.041195218516,0.0433572544999,0.0365152112428,0.0513473651451,1.1211774609,0.258018668665,1,0,True,23,0,C1,1,0,same_point_only_multimodal
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,manual,0.1,通行与连接,5,3,1,0.6,0.4,0.6,0.7,0,0.0315617083465,,0.0420061446832,0.0420061446832,0.0420061446832,0.0420061446832,1.37095059445,1.37095059445,1,0,False,5,0,C1,1,0,not_supported_multimodal
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,semi,0.1,通行与连接,4,1,1,1,0,1,0,0,0.0372028502284,,0.0372028502284,0.0372028502284,0.0372028502284,0.0372028502284,-0,-0,1,0,False,4,0,C1,1,0,not_supported_multimodal
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e,manual,0.1,通行与连接,5,5,0,0,1,0.2,1,,,,,,,,2.32192809489,2.32192809489,0,0,False,5,0,C1,1,0,not_supported_multimodal
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e,manual,0.1,特殊用途,5,2,1,0.8,0.2,0.8,0,0.4,0.0414539262556,0.0945115879383,0.0405859139042,0.0405859139042,0.0405859139042,0.0571450026793,0.721928094887,-0,1,0,False,5,0,C1,1,0,not_supported_multimodal
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,manual,0.1,特殊用途,5,2,2,1,0,0.6,0.6,0,0.0597233451277,,0.068378949442,0.0761464272582,0.0473073839301,0.068378949442,0.970950594455,0.970950594455,2,0,False,5,0,C1,1,0,different_point_only_multimodal
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,0.1,通行与连接,24,6,2,0.833333333333,0.166666666667,0.708333333333,0.239130434783,0.338095238095,0.0463210376139,0.134994471961,0.044748188344,0.0460292908442,0.0453887395941,0.0528297254816,1.49155600891,0.74168475579,1,1,True,24,0,P1,1,0,same_point_only_multimodal
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,manual,0.1,卧室,5,1,1,1,0,1,0,0,0.0388924044428,,0.0400614968018,0.0400614968018,0.0400614968018,0.0400614968018,-0,-0,1,0,False,5,0,C1,1,0,not_supported_multimodal
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,semi,0.1,卧室,5,2,1,0.8,0.2,0.8,0.4,0,0.00679977062188,,0.00680768136704,0.00680768136704,0.00680768136704,0.00680768136704,0.721928094887,0.721928094887,1,0,False,5,0,C1,1,0,not_supported_multimodal
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,0.1,通行与连接,23,7,3,0.826086956522,0.173913043478,0.652173913043,0.320158102767,0.377906976744,0.0317939041401,0.291805360777,0.030284204513,0.0411556194337,0.0238132746489,0.0420133613513,1.80167678501,0.927447923212,2,2,True,23,0,C1,1,0,mixed_point_and_geometry_multimodal
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,manual,0.1,卧室,6,2,1,0.833333333333,0.166666666667,0.833333333333,0,0.333333333333,0.032837613811,0.0900422710563,0.0236967151974,0.0236967151974,0.0236967151974,0.0618473109561,0.650022421648,-0,1,0,False,6,0,C1,1,0,not_supported_multimodal
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,manual,0.1,起居与休闲,6,2,2,1,0,0.5,0.6,0,0.031586600472,,0.0088476368924,0.0815370572033,0.0451923470478,0.0088476368924,1,1,2,0,False,6,0,C1,1,0,different_point_only_multimodal
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,manual,0.1,厨房与用餐,5,3,2,0.8,0.2,0.4,0.8,0,0.0321426068445,,0.0321426068445,0.037559769413,0.0321426068445,0.0321426068445,1.52192809489,1.52192809489,2,0,False,5,0,C1,1,0,different_point_only_multimodal
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,manual,0.1,起居与休闲,6,5,1,0.333333333333,0.666666666667,0.333333333333,0.933333333333,0,0,,0,0,0,0,2.25162916739,2.25162916739,1,0,False,6,0,C1,1,0,not_supported_multimodal
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,manual,0.1,通行与连接,5,2,2,1,0,0.6,0.6,0,0.0246677816816,,0.0233200922082,0.0242679344997,0.0195618536087,0.0233200922082,0.970950594455,0.970950594455,2,0,False,5,0,C1,1,0,different_point_only_multimodal
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,0.1,工作与学习,23,9,6,0.869565217391,0.130434782609,0.304347826087,0.612648221344,0.673469387755,0.0440279905342,0.13061733224,0.0404000248463,0.0768862966728,0.0568989681228,0.0788975643436,2.87503382732,1.42247511759,3,5,True,23,0,C1,1,0,mixed_point_and_geometry_multimodal
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,0.1,厨房与用餐,24,3,2,0.958333333333,0.0416666666667,0.666666666667,0,0.489130434783,0.0527047209353,0.0737526952705,0.0554568420544,0.0555937222962,0.0526416940381,0.0651492581779,1.09948398179,-0,1,0,True,24,0,P1,1,0,same_point_only_multimodal
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,manual,0.1,通行与连接,5,3,1,0.6,0.4,0.6,0.6,0.25,0.0356564254499,0.134459069306,0.0389117288374,0.0389117288374,0.0389117288374,0.0392821437139,1.37095059445,0.970950594455,1,0,False,5,0,C1,1,0,not_supported_multimodal
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,semi,0.1,通行与连接,4,1,1,1,0,1,0,0,0.0353760932945,,0.0353760932945,0.0353760932945,0.0353760932945,0.0353760932945,-0,-0,1,0,False,4,0,C1,1,0,not_supported_multimodal
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,manual,0.1,起居与休闲,5,3,1,0.6,0.4,0.6,0.7,0,0.056267380096,,0.0844010701439,0.0844010701439,0.0844010701439,0.0844010701439,1.37095059445,1.37095059445,1,0,False,5,0,C1,1,0,not_supported_multimodal
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,0.1,起居与休闲,23,14,6,0.652173913043,0.347826086957,0.173913043478,0.826086956522,0.704545454545,0.0348471597869,0.152309656291,0.0376346061965,0.0813767675675,0.0392376780987,0.123682529476,3.62117554292,2.49074076031,4,6,True,24,1,P1,1,0,mixed_point_and_geometry_multimodal
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,0.1,卧室,24,15,3,0.5,0.5,0.25,0.833333333333,0.521739130435,0.0306758161937,0.158494585874,0.0402460732627,0.0442867044287,0.0408244474008,0.12539681599,3.52205520887,2.78145364592,3,2,False,24,0,P1,1,0,different_point_only_multimodal
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,0.1,通行与连接,24,3,1,0.916666666667,0.0833333333333,0.916666666667,0,0.163043478261,0.0402480083153,0.136416576203,0.0409811390661,0.0409811390661,0.0409811390661,0.0476076450622,0.497150183637,-0,1,0,False,24,0,P1,1,0,not_supported_multimodal
zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,zsNo4HB9uLZ,manual,0.1,起居与休闲,1,1,0,0,1,1,,,,,,,,,-0,-0,0,0,False,1,0,C2-A-RP,1,0,not_supported_multimodal
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ,manual,0.1,卫浴,4,2,1,0.75,0.25,0.75,0,0.5,0.0547658029224,0.135131045464,0.0554425851973,0.0554425851973,0.0554425851973,0.0856348202505,0.811278124459,-0,1,0,False,4,0,C2-A-RP;C2-B,2,0,not_supported_multimodal
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ,manual,0.1,储藏与家务辅助,4,2,1,0.75,0.25,0.75,0.5,0,0.0863115680167,,0.0876507381437,0.0876507381437,0.0876507381437,0.0876507381437,0.811278124459,0.811278124459,1,0,False,4,0,C2-A-RP;C2-B,2,0,not_supported_multimodal
zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,zsNo4HB9uLZ,manual,0.1,通行与连接,2,1,1,1,0,1,0,0,0.0129472911952,,0.0129472911952,0.0129472911952,0.0129472911952,0.0129472911952,-0,-0,1,0,False,2,0,C2-A-RP,1,0,not_supported_multimodal
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ,manual,0.1,卧室,4,2,1,0.75,0.25,0.75,0.5,0,0.0236715981896,,0.0226984433182,0.0226984433182,0.0226984433182,0.0226984433182,0.811278124459,0.811278124459,1,0,False,4,0,C2-A-RP,2,0,not_supported_multimodal
zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,zsNo4HB9uLZ,manual,0.1,卧室,2,1,1,1,0,1,0,0,0.0947293110381,,0.0947293110381,0.0947293110381,0.0947293110381,0.0947293110381,-0,-0,1,0,False,2,0,C2-B,1,0,not_supported_multimodal
