image_id,building,condition,axis,n_people,distinct_grades,p_early_min,p_early_max,modes_min,modes_max,singleton_min,singleton_max,actual_unique_subsets
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,Q,6,2,0,1,1,1,0,0.5,20
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,Q,8,2,0,1,1,2,0,0.5,20
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,Q,10,3,0,0.866666666667,1,2,0,0.3,20
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,Q,12,3,0,0.6,1,2,0,0.333333333333,20
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,T,4,2,0,1,1,1,0,0.5,20
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,T,6,2,0,1,1,1,0,0.5,20
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,T,8,2,0,1,1,1,0,0.375,20
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,T,10,4,0,0.833333333333,1,2,0.1,0.4,20
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,Q,4,1,0,0,0,2,0,1,20
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,Q,6,1,0,0,0,2,0.166666666667,1,20
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,Q,8,1,0,0.4,1,3,0,0.75,20
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,Q,10,2,0,0,1,4,0.1,0.7,20
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,T,4,1,0,0,0,2,0,1,20
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,T,6,1,0,0,0,2,0.166666666667,1,20
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,T,8,1,0,0,0,3,0.125,1,20
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,T,10,2,0,0,1,4,0.1,0.8,20
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,Q,4,2,0,1,1,2,0,0.5,20
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,Q,6,2,0,1,1,2,0,0.5,20
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,Q,8,2,0,1,1,2,0,0.125,20
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,Q,10,3,0,1,1,2,0,0.3,20
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,Q,12,3,0,1,1,2,0,0.166666666667,20
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,T,4,2,0,1,1,2,0,0.25,19
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,T,6,2,0,1,1,2,0,0.5,20
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,T,8,2,0,1,1,2,0,0.25,20
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,T,10,3,0,1,1,2,0,0.2,20
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,Q,4,2,0,1,0,2,0,1,20
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,Q,6,2,0,1,1,2,0,0.5,20
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,Q,8,2,0,0.8,1,2,0,0.5,20
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,Q,10,3,0,0.566666666667,1,3,0,0.4,20
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,Q,12,3,0,0.466666666667,1,3,0.0833333333333,0.333333333333,20
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,T,4,2,0,1,1,1,0,0.5,20
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,T,6,2,0,1,1,2,0,0.666666666667,20
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,T,8,1,0,0.766666666667,1,2,0,0.5,20
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,T,10,3,0,0.666666666667,1,2,0,0.4,20
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,Q,4,2,0,1,1,2,0,0.25,20
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,Q,6,2,0,1,1,2,0,0.333333333333,20
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,Q,8,2,0,1,1,2,0,0.25,20
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,Q,10,3,0,1,1,2,0,0.2,20
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,Q,12,3,0,1,1,2,0,0.166666666667,20
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,T,4,2,0,1,1,2,0,0.25,20
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,T,6,2,0,1,1,2,0,0.333333333333,20
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,T,8,2,0,1,1,2,0,0.25,20
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,T,10,3,0,1,1,2,0,0.2,20
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,Q,4,1,0.8,1,1,1,0,0,20
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,Q,6,1,1,1,1,1,0,0,20
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,Q,8,1,1,1,1,1,0,0,20
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,Q,10,1,1,1,1,1,0,0,20
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,Q,12,1,1,1,1,1,0,0,20
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,T,4,2,0.766666666667,1,1,1,0,0,20
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,T,6,1,1,1,1,1,0,0,20
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,T,8,1,1,1,1,1,0,0,20
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,T,10,1,1,1,1,1,0,0,20
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,Q,4,2,0,1,1,1,0,0,20
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,Q,6,2,0.533333333333,1,1,1,0,0,20
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,Q,8,2,0.133333333333,1,1,1,0,0,20
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,Q,10,3,0.366666666667,1,1,1,0,0,20
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,Q,12,3,0.166666666667,1,1,1,0,0,20
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,T,4,2,0,1,1,1,0,0,20
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,T,6,2,0.6,1,1,1,0,0,20
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,T,8,2,0.166666666667,1,1,1,0,0,20
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,T,10,2,0.533333333333,1,1,1,0,0,20
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,Q,4,2,0,1,1,1,0,0,20
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,Q,6,2,0,1,1,2,0,0.166666666667,20
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,Q,8,2,0,1,1,2,0,0.125,20
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,Q,10,3,0.266666666667,1,1,2,0,0.1,20
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,Q,12,3,0.0333333333333,1,1,2,0,0.0833333333333,20
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,T,4,2,0,1,1,1,0,0.25,20
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,T,6,2,0,1,1,2,0,0.166666666667,20
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,T,8,2,0,1,1,2,0,0.125,20
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,T,10,3,0.266666666667,1,1,2,0,0.1,20
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,Q,4,2,0,1,1,1,0,0.25,20
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,Q,6,2,0,1,1,1,0,0.166666666667,20
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,Q,8,2,0,1,1,1,0,0.125,20
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,Q,10,2,0.6,1,1,1,0,0.1,20
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,Q,12,3,0.4,1,1,1,0,0.0833333333333,20
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,T,4,2,0,1,1,1,0,0.25,20
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,T,6,2,0,1,1,1,0,0.166666666667,20
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,T,8,2,0,1,1,1,0,0.125,20
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,T,10,2,0.633333333333,1,1,1,0,0.1,20
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,Q,4,1,0,0,0,1,0.25,1,20
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,Q,6,1,0,0,0,2,0.166666666667,1,20
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,Q,8,1,0,0,1,2,0.25,0.75,20
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,Q,10,2,0,0,1,4,0.1,0.7,20
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,T,4,1,0,0,0,2,0,1,20
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,T,6,1,0,0,0,2,0.333333333333,1,20
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,T,8,1,0,0,1,3,0.125,0.75,20
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,T,10,2,0,0,1,4,0.1,0.7,20
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,Q,4,2,0,1,0,2,0,1,20
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,Q,6,2,0,1,1,2,0,0.666666666667,20
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,Q,8,2,0,1,1,3,0,0.428571428571,20
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,Q,10,3,0,0.466666666667,1,3,0,0.333333333333,20
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,Q,12,3,0,0,1,4,0,0.333333333333,20
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,T,4,2,0,1,0,2,0,1,20
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,T,6,2,0,1,1,2,0,0.6,20
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,T,8,1,0,0.666666666667,1,3,0,0.375,20
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,T,10,3,0,0.5,1,3,0,0.4,20
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,Q,4,2,0,1,1,2,0,0.5,20
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,Q,6,2,0,1,1,2,0,0.166666666667,20
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,Q,8,2,0,1,1,2,0,0.125,20
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,Q,10,2,0,0.766666666667,1,2,0,0.1,20
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,Q,12,2,0,0.633333333333,1,2,0,0.166666666667,20
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,T,4,2,0,1,1,2,0,0.5,20
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,T,6,2,0,1,1,2,0,0.166666666667,20
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,T,8,2,0,1,1,2,0,0.125,20
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,T,10,2,0,0.766666666667,1,2,0,0.1,20
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,Q,4,2,0,1,1,1,0,0.5,20
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,Q,6,2,0,1,1,2,0,0.166666666667,20
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,Q,8,2,0,1,1,2,0,0.25,20
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,Q,10,3,0,1,1,2,0,0.3,20
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,T,4,2,0,1,1,2,0,0.25,20
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,T,6,2,0,1,1,2,0,0.333333333333,20
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,T,8,2,0,1,1,2,0,0.25,20
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,T,10,3,0,1,1,2,0,0.2,20
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,Q,4,2,0,1,1,1,0,0.5,20
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,Q,6,2,0,1,1,2,0,0.5,20
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,Q,8,2,0,1,1,2,0,0.375,20
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,Q,10,4,0,0.833333333333,1,2,0,0.5,20
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,Q,12,4,0,1,1,2,0,0.416666666667,20
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,T,4,2,0,1,1,1,0,0.5,20
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,T,6,2,0,1,1,1,0,0.5,20
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,T,8,2,0,1,1,2,0,0.375,20
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,T,10,3,0,0.733333333333,1,2,0.1,0.4,20
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,Q,4,2,0,1,0,2,0,1,20
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,Q,6,1,0,0.566666666667,1,2,0,0.666666666667,20
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,Q,8,1,0,0,1,2,0.125,0.625,20
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,Q,10,3,0,0,1,2,0.1,0.5,20
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,T,4,2,0,1,0,2,0,1,20
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,T,6,2,0,1,1,2,0,0.666666666667,20
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,T,8,1,0,0,1,2,0.125,0.5,20
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,T,10,3,0,0.666666666667,1,2,0.1,0.4,20
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,Q,4,2,0,1,0,2,0,1,20
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,Q,6,1,0,0,0,2,0.166666666667,1,20
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,Q,8,1,0,0.566666666667,1,3,0,0.625,20
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,Q,10,2,0,0,1,3,0.1,0.6,20
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,T,4,2,0,1,0,1,0,1,20
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,T,6,1,0,0,1,2,0.166666666667,0.666666666667,20
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,T,8,1,0,0.433333333333,1,3,0,0.75,20
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,T,10,2,0,0.266666666667,1,4,0,0.5,20
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,Q,4,2,0,1,1,1,0,0.25,20
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,Q,6,2,0,1,1,2,0,0.166666666667,20
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,Q,8,2,0,1,1,2,0,0.125,20
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,Q,10,3,0.0666666666667,1,1,2,0,0.1,20
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,Q,12,3,0,1,1,2,0,0.0833333333333,20
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,T,4,2,0,1,1,2,0,0.25,20
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,T,6,2,0,1,1,2,0,0.166666666667,20
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,T,8,2,0,1,1,2,0,0.125,20
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,T,10,3,0,1,1,2,0,0.1,20
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,Q,4,1,0,0,0,1,0.5,1,20
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,Q,6,1,0,0,0,1,0.6,1,20
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,Q,8,1,0,0,0,2,0.428571428571,1,20
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,Q,10,2,0,0,0,3,0.3,1,20
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,Q,12,2,0,0,1,5,0.166666666667,0.818181818182,20
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,T,4,1,0,0,0,1,0.333333333333,1,20
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,T,6,1,0,0,0,2,0.333333333333,1,20
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,T,8,1,0,0,0,3,0.125,1,20
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,T,10,2,0,0,0,3,0.3,1,20
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,Q,4,1,0,0,0,1,0.25,1,20
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,Q,6,1,0,0,0,1,0.333333333333,1,20
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,Q,8,1,0,0,0,2,0.25,1,20
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,Q,10,1,0,0,1,3,0.2,0.8,20
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,Q,12,1,0,0,1,3,0.333333333333,0.833333333333,20
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,T,4,1,0,0,0,1,0.25,1,20
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,T,6,1,0,0,0,2,0.333333333333,1,20
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,T,8,1,0,0,0,2,0.5,1,20
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,T,10,1,0,0,0,3,0.4,1,20
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,Q,4,2,0,1,1,1,0,0.25,20
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,Q,6,2,0,1,1,1,0,0.166666666667,20
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,Q,8,2,0,1,1,1,0,0.25,20
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,Q,10,3,0,1,1,1,0,0.2,20
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,Q,12,3,0,1,1,2,0,0.166666666667,20
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,T,4,2,0,1,1,1,0,0.25,20
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,T,6,2,0,1,1,2,0,0.333333333333,20
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,T,8,2,0,1,1,2,0,0.25,20
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,T,10,3,0,1,1,2,0,0.2,20
