condition,interpretation,quality_component_id,quality_directional_class,quality_effect,quality_reference_source_version,stage,time_component_id,time_directional_class,time_effect,worker_id
manual,coexisting_axis_descriptions_not_compound_personality_type,C2-B|manual|d_mask_to_reference|de701380f8|c1,U_unclassified_or_bootstrap_missing,0.013574613598680781,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-B,C2-B|manual|log_owner_valid_active_seconds|6d353e274d|c1,U_unclassified_or_bootstrap_missing,-0.09322116481414822,2
manual,coexisting_axis_descriptions_not_compound_personality_type,C2-B|manual|d_mask_to_reference|de701380f8|c1,U_unclassified_or_bootstrap_missing,0.013343725885144818,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-B,C2-B|manual|log_owner_valid_active_seconds|6d353e274d|c1,U_unclassified_or_bootstrap_missing,0.03946723444184983,28
manual,coexisting_axis_descriptions_not_compound_personality_type,C2-B|manual|d_mask_to_reference|de701380f8|c1,U_unclassified_or_bootstrap_missing,-0.014935553053188524,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-B,C2-B|manual|log_owner_valid_active_seconds|6d353e274d|c1,L_negative_direction,-0.51102125889261,29
manual,coexisting_axis_descriptions_not_compound_personality_type,C2-B|manual|d_mask_to_reference|de701380f8|c1,U_unclassified_or_bootstrap_missing,-0.015260625914896827,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-B,C2-B|manual|log_owner_valid_active_seconds|6d353e274d|c1,H_positive_direction,0.5939266589779596,30
manual,coexisting_axis_descriptions_not_compound_personality_type,C2-B|manual|d_mask_to_reference|de701380f8|c1,U_unclassified_or_bootstrap_missing,-0.00825116317564685,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-B,C2-B|manual|log_owner_valid_active_seconds|6d353e274d|c1,U_unclassified_or_bootstrap_missing,-0.24818530114198645,31
manual,coexisting_axis_descriptions_not_compound_personality_type,C2-B|manual|d_mask_to_reference|de701380f8|c1,U_unclassified_or_bootstrap_missing,-0.025617810752355162,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-B,C2-B|manual|log_owner_valid_active_seconds|6d353e274d|c1,L_negative_direction,-0.37379959088019177,32
manual,coexisting_axis_descriptions_not_compound_personality_type,C2-B|manual|d_mask_to_reference|de701380f8|c1,U_unclassified_or_bootstrap_missing,0.0026639433133114738,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-B,C2-B|manual|log_owner_valid_active_seconds|6d353e274d|c1,L_negative_direction,-0.4259484085337471,33
manual,coexisting_axis_descriptions_not_compound_personality_type,C2-B|manual|d_mask_to_reference|de701380f8|c1,U_unclassified_or_bootstrap_missing,-0.02093442498962185,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-B,C2-B|manual|log_owner_valid_active_seconds|6d353e274d|c1,U_unclassified_or_bootstrap_missing,0.1174009718002817,34
manual,coexisting_axis_descriptions_not_compound_personality_type,C2-B|manual|d_mask_to_reference|de701380f8|c1,U_unclassified_or_bootstrap_missing,0.002749511130578125,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-B,C2-B|manual|log_owner_valid_active_seconds|6d353e274d|c1,U_unclassified_or_bootstrap_missing,-0.25714973636874117,35
manual,coexisting_axis_descriptions_not_compound_personality_type,C2-B|manual|d_mask_to_reference|de701380f8|c1,U_unclassified_or_bootstrap_missing,0.04658105934464479,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-B,C2-B|manual|log_owner_valid_active_seconds|6d353e274d|c1,L_negative_direction,-1.1679534963487717,36
manual,coexisting_axis_descriptions_not_compound_personality_type,C2-B|manual|d_mask_to_reference|de701380f8|c1,U_unclassified_or_bootstrap_missing,-0.036281002815688565,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-B,C2-B|manual|log_owner_valid_active_seconds|6d353e274d|c1,L_negative_direction,-0.9043505077338329,37
manual,coexisting_axis_descriptions_not_compound_personality_type,C2-B|manual|d_mask_to_reference|de701380f8|c1,U_unclassified_or_bootstrap_missing,0.023353084517742345,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-B,C2-B|manual|log_owner_valid_active_seconds|6d353e274d|c1,H_positive_direction,0.5691679356894962,6
manual,coexisting_axis_descriptions_not_compound_personality_type,C2-B|manual|d_mask_to_reference|de701380f8|c1,U_unclassified_or_bootstrap_missing,0.0035844296154485256,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,C2-B,C2-B|manual|log_owner_valid_active_seconds|6d353e274d|c1,U_unclassified_or_bootstrap_missing,-0.23027775587811875,8
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|63046ecefc|c1,U_unclassified_or_bootstrap_missing,-0.008144850268652012,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,H_positive_direction,0.6774148506456203,1
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|63046ecefc|c1,U_unclassified_or_bootstrap_missing,0.01472819761855487,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,H_positive_direction,0.6182513873053552,10
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|63046ecefc|c1,H_positive_direction,0.016831723333451468,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,H_positive_direction,0.24714853554438163,11
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|63046ecefc|c1,L_negative_direction,-0.025882706993755493,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,,not_evaluable,,12
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|63046ecefc|c1,U_unclassified_or_bootstrap_missing,0.004076214692382374,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,H_positive_direction,1.2469730690091374,13
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|63046ecefc|c1,U_unclassified_or_bootstrap_missing,0.0031180311224169198,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,,not_evaluable,,14
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|63046ecefc|c1,H_positive_direction,0.030049892010339058,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,L_negative_direction,-0.29824925201019564,15
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|63046ecefc|c1,U_unclassified_or_bootstrap_missing,0.010307097803244455,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,U_unclassified_or_bootstrap_missing,-0.13153583220144555,17
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|63046ecefc|c1,H_positive_direction,0.018303087518757942,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,H_positive_direction,0.6569953941230076,18
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|63046ecefc|c1,L_negative_direction,-0.163762464804166,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,H_positive_direction,1.263334010607642,19
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|63046ecefc|c1,H_positive_direction,0.05293598924183388,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,H_positive_direction,0.5528215986867462,2
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|63046ecefc|c1,U_unclassified_or_bootstrap_missing,0.020241598806303336,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,H_positive_direction,1.3537081183850102,21
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|63046ecefc|c1,U_unclassified_or_bootstrap_missing,-0.0483566340066157,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,,not_evaluable,,26
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|63046ecefc|c1,H_positive_direction,0.10859930704607221,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,L_negative_direction,-1.1157525840124036,27
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|63046ecefc|c1,U_unclassified_or_bootstrap_missing,-0.004329475006927905,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,L_negative_direction,-0.6780652509870078,28
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|63046ecefc|c1,U_unclassified_or_bootstrap_missing,-0.008116322180514125,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,L_negative_direction,-0.6537506729855981,29
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|63046ecefc|c1,U_unclassified_or_bootstrap_missing,0.0038518872631051883,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,H_positive_direction,0.5228015329733704,30
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|63046ecefc|c1,H_positive_direction,0.021002042142784765,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,,not_evaluable,,31
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|63046ecefc|c1,U_unclassified_or_bootstrap_missing,0.009289118473966613,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,L_negative_direction,-0.7932397313473146,32
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|63046ecefc|c1,U_unclassified_or_bootstrap_missing,-0.0005955347257555189,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,L_negative_direction,-1.218404254783201,33
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|63046ecefc|c1,L_negative_direction,-0.020858943346548586,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,,not_evaluable,,34
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|63046ecefc|c1,L_negative_direction,-0.030229081499927896,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,,not_evaluable,,35
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|63046ecefc|c1,U_unclassified_or_bootstrap_missing,0.013399730676003163,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,L_negative_direction,-2.217809380315646,36
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|63046ecefc|c1,U_unclassified_or_bootstrap_missing,-0.007500474179807653,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,L_negative_direction,-0.48328523366786247,37
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|63046ecefc|c1,U_unclassified_or_bootstrap_missing,0.0064541068403135,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,H_positive_direction,0.906145115467565,6
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|63046ecefc|c1,U_unclassified_or_bootstrap_missing,-0.015411537576858864,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,L_negative_direction,-0.45550142043716124,8
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|33c748a6fd|c1,U_insufficient,,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,H_positive_direction,0.6774148506456203,1
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|33c748a6fd|c1,U_insufficient,,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,H_positive_direction,0.6182513873053552,10
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|33c748a6fd|c1,U_insufficient,,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,H_positive_direction,0.24714853554438163,11
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|33c748a6fd|c1,U_insufficient,,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,,not_evaluable,,12
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|33c748a6fd|c1,U_insufficient,,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,H_positive_direction,1.2469730690091374,13
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|33c748a6fd|c1,U_insufficient,,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,,not_evaluable,,14
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|33c748a6fd|c1,U_insufficient,,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,L_negative_direction,-0.29824925201019564,15
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|33c748a6fd|c1,U_insufficient,,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,U_unclassified_or_bootstrap_missing,-0.13153583220144555,17
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|33c748a6fd|c1,U_insufficient,,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,H_positive_direction,0.6569953941230076,18
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|33c748a6fd|c1,U_insufficient,,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,H_positive_direction,1.263334010607642,19
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|33c748a6fd|c1,U_insufficient,,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,H_positive_direction,0.5528215986867462,2
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|33c748a6fd|c1,U_insufficient,,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,H_positive_direction,1.3537081183850102,21
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|33c748a6fd|c1,U_insufficient,,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,,not_evaluable,,26
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|33c748a6fd|c1,U_insufficient,,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,L_negative_direction,-1.1157525840124036,27
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|33c748a6fd|c1,U_insufficient,,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,L_negative_direction,-0.6780652509870078,28
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|33c748a6fd|c1,U_insufficient,,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,L_negative_direction,-0.6537506729855981,29
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|33c748a6fd|c1,U_insufficient,,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,H_positive_direction,0.5228015329733704,30
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|33c748a6fd|c1,U_insufficient,,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,,not_evaluable,,31
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|33c748a6fd|c1,U_insufficient,,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,L_negative_direction,-0.7932397313473146,32
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|33c748a6fd|c1,U_insufficient,,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,L_negative_direction,-1.218404254783201,33
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|33c748a6fd|c1,U_insufficient,,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,,not_evaluable,,34
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|33c748a6fd|c1,U_insufficient,,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,,not_evaluable,,35
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|33c748a6fd|c1,U_insufficient,,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,L_negative_direction,-2.217809380315646,36
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|33c748a6fd|c1,U_insufficient,,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,L_negative_direction,-0.48328523366786247,37
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|33c748a6fd|c1,U_insufficient,,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,H_positive_direction,0.906145115467565,6
manual,coexisting_axis_descriptions_not_compound_personality_type,P1|manual|d_mask_to_reference|33c748a6fd|c1,U_insufficient,,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,P1|manual|log_owner_valid_active_seconds|6d353e274d|c1,L_negative_direction,-0.45550142043716124,8
semi,coexisting_axis_descriptions_not_compound_personality_type,P1|semi|d_mask_to_reference|63046ecefc|c1,L_negative_direction,-0.052885780677034325,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,P1,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,H_positive_direction,0.6780247888001504,1
