base_task_id,building_id,condition,fixed_image_set_support_gt20,k,remaining_d_mask_mean,remaining_d_mask_q025,remaining_d_mask_q975,remaining_worker_count,replicates,stage,strict_support
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,semi,True,18,0.05348130298448339,0.0231361208858343,0.09225795240552613,8,200,P1,26
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,semi,True,19,0.05342625291353322,0.019763181907525983,0.09415368771865226,7,200,P1,26
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,semi,True,20,0.054198019878961376,0.01681860242512284,0.09653150425083885,6,200,P1,26
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,semi,True,15,0.1687866766010481,0.07737493730867656,0.25337998651167654,11,200,P1,26
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,semi,True,16,0.16838639551688697,0.06838667306752183,0.26332882717740547,10,200,P1,26
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,semi,True,17,0.1674717814924535,0.05282499370312769,0.2727393417681584,9,200,P1,26
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,semi,True,18,0.16795205714148007,0.03817260515671644,0.2749606160849853,8,200,P1,26
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,semi,True,19,0.1682561955538757,0.022793385597490643,0.30169040445878625,7,200,P1,26
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,semi,True,20,0.16835561031796878,0.021765802108534366,0.32542472084424545,6,200,P1,26
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,semi,True,15,0.038213343734718797,0.007361448882256424,0.07047066798838389,11,200,P1,26
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,semi,True,16,0.038468235773825056,0.007135488976227436,0.0733259312936558,10,200,P1,26
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,semi,True,17,0.03894134347990999,0.006361874062757808,0.07932958549593748,9,200,P1,26
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,semi,True,18,0.03897179288067156,0.004362662815622552,0.08548243963833,8,200,P1,26
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,semi,True,19,0.040071874809042445,0.004200542564265539,0.0919449390445974,7,200,P1,26
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,semi,True,20,0.03880319728988062,0.0034470878984522234,0.10185039997380216,6,200,P1,26
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,semi,True,15,0.040400872180211544,0.018146368662459323,0.06472741181605617,11,200,P1,26
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,semi,True,16,0.039693331007895835,0.0169699617563583,0.06671802799189339,10,200,P1,26
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,semi,True,17,0.03906867037770632,0.013440591937634432,0.06798584244754885,9,200,P1,26
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,semi,True,18,0.03966113893686906,0.008198440380858658,0.0704511622218427,8,200,P1,26
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,semi,True,19,0.03984117417773096,0.00839445701328506,0.0755911326229437,7,200,P1,26
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,semi,True,20,0.03966279752215124,0.009064863639917436,0.07643134670894455,6,200,P1,26
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,semi,True,15,0.043957288663302056,0.02162445143922519,0.07126356886331357,11,200,P1,26
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,semi,True,16,0.043399591354250304,0.02032157804307478,0.0759051134785572,10,200,P1,26
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,semi,True,17,0.04344027832181735,0.01873050819321677,0.0792982986530639,9,200,P1,26
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,semi,True,18,0.044034459447502415,0.01786614139567292,0.07770871444724414,8,200,P1,26
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,semi,True,19,0.04411518301018202,0.01760618434448757,0.08685335127326736,7,200,P1,26
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,semi,True,20,0.04416061230527525,0.013931619920567665,0.09134113808794099,6,200,P1,26
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,True,15,0.02236943492926029,0.012276835923613387,0.033002118404476026,11,200,P1,26
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,True,16,0.022497573167881386,0.010748956986587501,0.03437570479427005,10,200,P1,26
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,True,17,0.022213483215828563,0.00966802374610743,0.036121779986860704,9,200,P1,26
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,True,18,0.02213349679876968,0.007291991291006345,0.039144380199627585,8,200,P1,26
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,True,19,0.022156642270630727,0.007964451232049018,0.037615432614708545,7,200,P1,26
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,True,20,0.022017316918151883,0.005456996890406236,0.039877107910133505,6,200,P1,26
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,True,15,0.020152650229863074,0.00747355851013916,0.03346298729628569,11,200,P1,26
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,True,16,0.02018327649758904,0.00629834650837083,0.03484535648757377,10,200,P1,26
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,True,17,0.019896996942651932,0.0051707272222579655,0.03562377663267446,9,200,P1,26
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,True,18,0.01987705307885155,0.0056482816032995455,0.03831723189296717,8,200,P1,26
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,True,19,0.019585169702623962,0.0030516422763096898,0.04194577794086053,7,200,P1,26
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,True,20,0.0196428486537232,0.003407493377712481,0.046245962567287274,6,200,P1,26
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,True,15,0.03194552768789651,0.015103788892704223,0.05041529990008936,11,200,P1,26
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,True,16,0.03192355417725551,0.013264414444948285,0.05168487368052264,10,200,P1,26
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,True,17,0.03225087119414269,0.01170784033440569,0.0534929510225705,9,200,P1,26
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,True,18,0.03247501534835286,0.011280556657373347,0.05850392734277256,8,200,P1,26
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,True,19,0.032216958328442194,0.00875807410695826,0.06371754636595589,7,200,P1,26
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,True,20,0.032420674400839365,0.006059229422232454,0.06278297982822223,6,200,P1,26
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,True,15,0.03143050504774524,0.013003159351847041,0.0481376116163907,11,200,P1,26
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,True,16,0.0311286399806849,0.012127504444681563,0.04959684443546144,10,200,P1,26
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,True,17,0.031126713226962,0.012053669633626782,0.0537720612462658,9,200,P1,26
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,True,18,0.03139857788228866,0.01202235019801069,0.05759881699597796,8,200,P1,26
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,True,19,0.030882022706302675,0.009049022575160779,0.05903555401802274,7,200,P1,26
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,True,20,0.03143926170760518,0.007493650372616645,0.06133947281713205,6,200,P1,26
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,True,15,0.07307943498253607,0.0425167582660173,0.10434565776691586,10,200,P1,25
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,True,16,0.07265746381855738,0.040846621462123235,0.11198720120327124,9,200,P1,25
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,True,17,0.07335644154605171,0.04084877448662862,0.11361676805094083,8,200,P1,25
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,True,18,0.07180106606255823,0.031802315536666265,0.1191415343913229,7,200,P1,25
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,True,19,0.07013903243656533,0.02779941706136856,0.1264529708509342,6,200,P1,25
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,True,20,0.06941488519729173,0.027437815738074762,0.12935873292324862,5,200,P1,25
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,True,15,0.025791640380278803,0.008209426405174405,0.04183936917914851,11,200,P1,26
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,True,16,0.025797977050056823,0.008841728707961167,0.042766855513757404,10,200,P1,26
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,True,17,0.02555449009455617,0.006417792936032537,0.0438870939794627,9,200,P1,26
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,True,18,0.02613605509971359,0.005733731787785869,0.04710355588851828,8,200,P1,26
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,True,19,0.02627277114074068,0.005390738518679769,0.04709189992922965,7,200,P1,26
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,True,20,0.026425100899751443,0.002790121489737652,0.05292042374443979,6,200,P1,26
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,True,15,0.08955649520104289,0.06133379204822078,0.12035780133730199,9,200,P1,24
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,True,16,0.08707285966816646,0.057606265990809584,0.12097252483752373,8,200,P1,24
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,True,17,0.08571868246176681,0.05548167336662981,0.12195034475994815,7,200,P1,24
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,True,18,0.08440414891006885,0.046775390371923325,0.1266869958515134,6,200,P1,24
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,True,19,0.08297019991110345,0.046120823751000406,0.13076115730569401,5,200,P1,24
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,True,20,0.07960379543349122,0.038159001605787946,0.13496313103907887,4,200,P1,24
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,True,15,0.023911195478353218,0.008365071713685748,0.03870705390037785,11,200,P1,26
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,True,16,0.02398421614533871,0.008050307591625809,0.04098545327972577,10,200,P1,26
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,True,17,0.024213324234621567,0.007690111619298911,0.04216330388826245,9,200,P1,26
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,True,18,0.023901126334467858,0.007672271596378432,0.04457562708354653,8,200,P1,26
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,True,19,0.023714131955901805,0.007026743391609613,0.046344424187689685,7,200,P1,26
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,True,20,0.02374132902213433,0.006035749632591649,0.04663073722344823,6,200,P1,26
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,True,15,0.025106890275454274,0.01150267260841607,0.03944401125334182,11,200,P1,26
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,True,16,0.025029042562765707,0.009477161797463359,0.038270809953527635,10,200,P1,26
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,True,17,0.025363884793251298,0.009487391640796929,0.04220111177205279,9,200,P1,26
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,True,18,0.025323698424486132,0.00719761622761211,0.04550943170412003,8,200,P1,26
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,True,19,0.02512601361242769,0.006161021811732187,0.04590064071470438,7,200,P1,26
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,True,20,0.025150392403697045,0.003249203961471489,0.05055723721846394,6,200,P1,26
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,True,15,0.02104772929583083,0.012082845895439117,0.03013699189569839,11,200,P1,26
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,True,16,0.021268068846331416,0.01193557300745662,0.031076147504686895,10,200,P1,26
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,True,17,0.021013366298416748,0.011310159872301216,0.03356323796627133,9,200,P1,26
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,True,18,0.021171832293615845,0.010758512177617826,0.03496749005755772,8,200,P1,26
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,True,19,0.021250486034663396,0.008035181652576015,0.03921377751190067,7,200,P1,26
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,True,20,0.02160854293565249,0.008187812962402683,0.037661035693792574,6,200,P1,26
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,True,15,0.014835766844236051,0.006847866733264301,0.02435743622466058,11,200,P1,26
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,True,16,0.014783984835228718,0.006247692016000952,0.026336122575447613,10,200,P1,26
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,True,17,0.014752889121921957,0.0055403814155882665,0.028058917176895414,9,200,P1,26
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,True,18,0.014581534164991887,0.005136517494472995,0.02914638088622755,8,200,P1,26
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,True,19,0.014867561299572825,0.003735501392959876,0.03216785563392769,7,200,P1,26
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,True,20,0.014859159663526854,0.0030051418698746565,0.033910899090234245,6,200,P1,26
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,True,15,0.09353667245892741,0.06296798804503752,0.14451717145615095,10,200,P1,25
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,True,16,0.0916296346526489,0.0631110763586379,0.14669547998748067,9,200,P1,25
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,True,17,0.09179827449606222,0.061207973700189794,0.1508372649970234,8,200,P1,25
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,True,18,0.08732137585055881,0.05307109335946842,0.13087606571716134,7,200,P1,25
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,True,19,0.08815129455997166,0.0540025085809187,0.13558082868658342,6,200,P1,25
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,True,20,0.08605090688816956,0.045434834045441026,0.12499708017679606,5,200,P1,25
