stage,project_id,runtime_task_id,worker_id,latest_non_cancelled_annotation_id,frozen_annotation_id,frozen_canonical_annotation_id,comparison_status
P1,28,3059,14,3534,3534,2d417fac9115ecf1,match
P1,28,3059,15,3626,3626,14fd2cc7ba5cecd1,match
P1,28,3059,17,3139,3139,842c3091ac075c7f,match
P1,28,3059,18,4762,4762,a68bd1f57ea06d4c,match
P1,28,3059,19,4620,4620,e6701d3b7c423a86,match
P1,28,3059,2,4715,4715,82cd729ad5975e4a,match
P1,28,3059,21,3702,3702,f88ad9a4b345473b,match
P1,28,3059,6,3308,3308,b39330c925be7bca,match
P1,28,3059,8,3748,3748,718f9a7977eee15c,match
P1,28,3060,1,4820,4820,bea7315dc0319f08,match
P1,28,3060,10,3197,3197,8b8f353a015cd9b3,match
P1,28,3060,11,3574,3574,42f34b0fbfa43b19,match
P1,28,3060,12,3460,3460,bfb4d0e9960d96af,match
P1,28,3060,13,3365,3365,18ac550794fc0fce,match
P1,28,3060,14,3535,3535,985c11b9ce41b00d,match
P1,28,3060,15,3627,3627,72c65c366e863eb9,match
P1,28,3060,17,3140,3140,8873e6e63ed8f636,match
P1,28,3060,18,4763,4763,7eeb8ea034902d91,match
P1,28,3060,19,4621,4621,8191a93950c2601c,match
P1,28,3060,2,4716,4716,664ded8505bb4ace,match
P1,28,3060,21,3703,3703,0df4ad0ec893225d,match
P1,28,3060,6,3309,3309,f2eb30664b7474ad,match
P1,28,3060,8,3749,3749,573b3754a0da7d18,match
P1,28,3061,1,4821,4821,2b75349a0d747440,match
P1,28,3061,10,3198,3198,b3d91348061353b4,match
P1,28,3061,11,3575,3575,d54323b15af787a3,match
P1,28,3061,12,3461,3461,b2be1df92c78eded,match
P1,28,3061,13,3366,3366,00e1f0475f32cb49,match
P1,28,3061,14,3536,3536,d90b8277604eeace,match
P1,28,3061,15,3628,3628,7834e8d354a01da4,match
P1,28,3061,17,3141,3141,0fff707ce84d6609,match
P1,28,3061,18,4764,4764,62836cb5439d47d2,match
P1,28,3061,19,4622,4622,6c4763b8a94746c7,match
P1,28,3061,2,4717,4717,6d60091b52a8a93c,match
P1,28,3061,21,3704,3704,5436c4f88262ddc5,match
P1,28,3061,6,3310,3310,d51ae1a5831a491f,match
P1,28,3061,8,3750,3750,b38098dbc883b897,match
P1,28,3062,1,4822,4822,632220d24507015a,match
P1,28,3062,10,3199,3199,3a06d95fdf379816,match
P1,28,3062,11,3576,3576,fb4d8560e355af7e,match
P1,28,3062,12,3462,3462,2363f1899a906f6f,match
P1,28,3062,13,3367,3367,5f13962e564d0d52,match
P1,28,3062,14,3537,3537,adef48d62993c490,match
P1,28,3062,15,3629,3629,32386fcf9fb30375,match
P1,28,3062,17,3142,3142,71729ab9c7569f1c,match
P1,28,3062,18,4765,4765,69b748f6eb971312,match
P1,28,3062,19,4623,4623,36a4d17901b03d45,match
P1,28,3062,2,4718,4718,56f8882bd06575e0,match
P1,28,3062,21,3705,3705,a0b9d67c00beeed2,match
P1,28,3062,6,3311,3311,79e12393ae798c89,match
P1,28,3062,8,3751,3751,70be44b69fb2f4ff,match
P1,28,3063,1,4823,4823,fa6fde75b32e9284,match
P1,28,3063,10,3200,3200,0798eb2f1686b13f,match
P1,28,3063,11,3577,3577,d8931b0022010545,match
P1,28,3063,12,3463,3463,608ec3179e0f4831,match
P1,28,3063,13,3368,3368,053bc215116bc248,match
P1,28,3063,14,3538,3538,6f1a49c5d8f42cf3,match
P1,28,3063,15,3630,3630,fc8f6754ddce3edb,match
P1,28,3063,17,3143,3143,17787d9f67d6b1ea,match
P1,28,3063,18,4766,4766,b3315d6eb3c3734d,match
P1,28,3063,19,4625,4625,47664b60c1737c7f,match
P1,28,3063,2,4719,4719,bd674c6f3557dcdb,match
P1,28,3063,21,3706,3706,053bc4b35d6a7e89,match
P1,28,3063,6,3312,3312,25321e0f927c8940,match
P1,28,3063,8,3752,3752,39292048462d8d71,match
P1,28,3064,1,4824,4824,61f905607ceffa7f,match
P1,28,3064,10,3201,3201,405e6e45af7f5c6b,match
P1,28,3064,11,3578,3578,5b7f902df4c57cd4,match
P1,28,3064,12,3464,3464,03dae7081bc7d6bb,match
P1,28,3064,13,3369,3369,012915d009824af0,match
P1,28,3064,14,3539,3539,85ba1d16d74efa67,match
P1,28,3064,15,3631,3631,b1c252a830c50fb3,match
P1,28,3064,17,3144,3144,25e8f7f37f87cc75,match
P1,28,3064,18,4767,4767,ed042c9ccaa850e3,match
P1,28,3064,19,4626,4626,9419e8b1ad3cbd83,match
P1,28,3064,2,4720,4720,9b8003c65abc4837,match
P1,28,3064,21,3707,3707,add755f9c7c57766,match
P1,28,3064,6,3313,3313,9255dadcdf79c909,match
P1,28,3064,8,3753,3753,087627a67194bafe,match
P1,28,3065,1,4825,4825,02b2f811d06c0d60,match
P1,28,3065,10,3202,3202,69f291bfde35be75,match
P1,28,3065,11,3579,3579,ffe8dc0a7734bb67,match
P1,28,3065,12,3465,3465,e697a5da5e4a62fe,match
P1,28,3065,13,3370,3370,61d84185b252c0f8,match
P1,28,3065,14,3540,3540,88a863e1ccc6cf85,match
P1,28,3065,15,3632,3632,ee080d64f931dc3f,match
P1,28,3065,17,3145,3145,4972d6f4f5d2d78d,match
P1,28,3065,18,4768,4768,b3148aad54f8399d,match
P1,28,3065,19,4627,4627,64e0306c0852c1d0,match
P1,28,3065,2,4721,4721,e762621e27807d7c,match
P1,28,3065,21,3708,3708,19dc0eef1b87efe1,match
P1,28,3065,6,3314,3314,a4aaab9c8a4ea858,match
P1,28,3065,8,3754,3754,69d99cc09c509dfa,match
P1,28,3066,1,4826,4826,7e0dce22d3201606,match
P1,28,3066,10,3203,3203,ddc532c60d92d3d2,match
P1,28,3066,11,3580,3580,6e286d07d3043739,match
P1,28,3066,12,3466,3466,b88d269a40ffad84,match
P1,28,3066,13,3371,3371,5ffdf0267c883e0a,match
P1,28,3066,14,3542,3542,85385720d4e79c4a,match
P1,28,3066,15,3633,3633,a2752ac316044731,match
P1,28,3066,17,3146,3146,7d8f8c93438817f7,match
P1,28,3066,18,4769,4769,2aa11903e1e2a8fb,match
P1,28,3066,19,4628,4628,b6dc5d3d3d9ab9db,match
P1,28,3066,2,4722,4722,ce0c8ffdd0ade449,match
P1,28,3066,21,3709,3709,82dbf4fb1236b236,match
P1,28,3066,6,3315,3315,d3d0c96ce57812bb,match
P1,28,3066,8,3755,3755,398867996052b28c,match
P1,28,3067,1,4827,4827,285a5ac1de5efeac,match
P1,28,3067,10,3204,3204,ffabc19f537baebf,match
P1,28,3067,11,3581,3581,5d4b529359890ec3,match
P1,28,3067,12,3467,3467,c1e19602fd26903e,match
P1,28,3067,13,3372,3372,e944c8e11ed36c40,match
P1,28,3067,14,3543,3543,883cd9a83e580954,match
P1,28,3067,15,3634,3634,1afc429f5faf7c65,match
P1,28,3067,17,3254,3254,94914c8bd46805c9,match
P1,28,3067,18,4770,4770,9296d36ebe81d569,match
P1,28,3067,19,4629,4629,19e349a755afd389,match
P1,28,3067,2,4723,4723,941c0898a57d3f1a,match
P1,28,3067,21,3710,3710,08589c3af25a8b0d,match
P1,28,3067,6,3316,3316,2498d239ddfc8870,match
P1,28,3067,8,3756,3756,9ddd4523d7b7906f,match
P1,28,3068,1,4828,4828,c87d232365323163,match
P1,28,3068,10,3205,3205,6ef72d6a7373d51d,match
P1,28,3068,11,3582,3582,6b6025969bfa55d0,match
P1,28,3068,12,3468,3468,86bcdfbf6785b83b,match
P1,28,3068,13,3373,3373,901942d47886d494,match
P1,28,3068,14,3544,3544,645a19e0d1eff33f,match
P1,28,3068,15,3635,3635,cede48245acaf369,match
P1,28,3068,17,3255,3255,a10544ac2d404470,match
P1,28,3068,18,4771,4771,aff097a10b8a446c,match
P1,28,3068,19,4630,4630,f4095e74a221e17f,match
P1,28,3068,2,4724,4724,60f415b63bc6abc8,match
P1,28,3068,21,3711,3711,26f5958a9b8dbc72,match
P1,28,3068,6,3317,3317,902c7685cf8d8d7f,match
P1,28,3068,8,3757,3757,b9d7de702dfef712,match
P1,28,3069,1,4829,4829,b5cc0142eb0bebb7,match
P1,28,3069,10,3206,3206,0d6002eae1176c5f,match
P1,28,3069,11,3583,3583,185cbe761c53dbfb,match
P1,28,3069,12,3469,3469,abc74f50ca3f1b02,match
P1,28,3069,13,3374,3374,4cf5787dcaa5c4a7,match
P1,28,3069,14,3545,3545,98e8b750c5da5865,match
P1,28,3069,15,3636,3636,ba585cd2ad9ac724,match
P1,28,3069,17,3256,3256,1c8e741f896488d2,match
P1,28,3069,18,4772,4772,a8a8ea606b35d4f8,match
P1,28,3069,19,4631,4631,df7f08c1cf75bd2e,match
P1,28,3069,2,4725,4725,3fb3e730c4ba6ebd,match
P1,28,3069,21,3712,3712,0a1c8601e04b599f,match
P1,28,3069,6,3318,3318,39862ea4ed4d42b7,match
P1,28,3069,8,3758,3758,823935bba4b64e40,match
P1,28,3070,1,4830,4830,2cb4cd43495e4462,match
P1,28,3070,10,3207,3207,0bc46f1a3b806213,match
P1,28,3070,11,3584,3584,d1d8b27617cb0ec5,match
P1,28,3070,12,3470,3470,0bbfe0599bf5bc91,match
P1,28,3070,13,3375,3375,edcd6c71a1b268da,match
P1,28,3070,14,3546,3546,6c5856c1f7aa16d9,match
P1,28,3070,15,3637,3637,e9fe122a6030b153,match
P1,28,3070,17,3257,3257,32708a527ceab167,match
P1,28,3070,18,4773,4773,08273d75b652c174,match
P1,28,3070,19,4632,4632,ecac5ea3edb46be8,match
P1,28,3070,2,4727,4727,35106d58264638aa,match
P1,28,3070,21,3713,3713,474b1e7bf36766ad,match
P1,28,3070,6,3319,3319,aeaf2ad30c3fe9b9,match
P1,28,3070,8,3759,3759,aba22d3e3811e1e8,match
P1,28,3071,1,4831,4831,9c8a68204bbf22bf,match
P1,28,3071,10,3208,3208,84b0461c974c6f08,match
P1,28,3071,11,3585,3585,b36f0dc2bb36d9b6,match
P1,28,3071,12,3471,3471,e43b14b1a0c01b0f,match
P1,28,3071,13,3376,3376,a73527487e1ba30e,match
P1,28,3071,14,3547,3547,9bf982556e9845da,match
P1,28,3071,15,3638,3638,6c26d77b8fe5e104,match
P1,28,3071,17,3258,3258,cbfa1db9b3b7ec4d,match
P1,28,3071,18,4774,4774,b86432f92a43add3,match
P1,28,3071,19,4633,4633,de8eb69ecb323323,match
P1,28,3071,2,4728,4728,f5958e31992e703a,match
P1,28,3071,21,3714,3714,9130e3a10b708f2c,match
P1,28,3071,6,3320,3320,59650fcf724f11bc,match
P1,28,3071,8,3760,3760,13d54802362fd649,match
P1,28,3072,1,4832,4832,d933c38ad0b2b104,match
P1,28,3072,10,3209,3209,a05c820a5012751c,match
P1,28,3072,11,3586,3586,2ab3a85613189faa,match
P1,28,3072,12,3472,3472,1c10cbd1c1cbbd74,match
P1,28,3072,13,3377,3377,a135a4aaf615d5db,match
P1,28,3072,14,3548,3548,7485c5f92ef686bc,match
P1,28,3072,15,3639,3639,0054e620b22551b8,match
P1,28,3072,17,3259,3259,7b099f9e593d3204,match
P1,28,3072,18,4775,4775,1dd5b2305fbffcff,match
P1,28,3072,19,4634,4634,734b8610ce382901,match
P1,28,3072,2,4729,4729,5bad87d19a0b5760,match
P1,28,3072,21,3715,3715,47a780e27988de5d,match
P1,28,3072,6,3321,3321,aa6b631e83349cba,match
P1,28,3072,8,3761,3761,3e20ca93bd05958e,match
P1,28,3073,1,4833,4833,6dc291d26b23c7a0,match
P1,28,3073,10,3210,3210,2e8c554ea9e95aff,match
P1,28,3073,11,3587,3587,89ea3bf16992c32f,match
P1,28,3073,12,3473,3473,83002b37a7cdd49c,match
P1,28,3073,13,3378,3378,8646d4fb710de663,match
P1,28,3073,14,3549,3549,ed55b02b6c5f0bad,match
P1,28,3073,15,3640,3640,05d46cc3f94689c9,match
P1,28,3073,17,3260,3260,11fd9f274cd93897,match
P1,28,3073,18,4776,4776,04f3914eba8431cf,match
P1,28,3073,19,4635,4635,bf715e62b25484d6,match
P1,28,3073,2,4730,4730,fdb24e021d7276da,match
P1,28,3073,21,3716,3716,7bff8374d694912a,match
P1,28,3073,6,3322,3322,6fa6d51306c03bbc,match
P1,28,3073,8,3762,3762,bc7f69b7de20d465,match
P1,28,3074,1,4834,4834,9fc7e8e2d9d6bcc3,match
P1,28,3074,10,3211,3211,0def5b6fa7a8c943,match
P1,28,3074,11,3588,3588,6751bda596ab6aa3,match
P1,28,3074,12,3474,3474,870b797b2c22b194,match
P1,28,3074,13,3379,3379,842bcbbca90674ae,match
P1,28,3074,14,3550,3550,ebf6a238abbded76,match
P1,28,3074,15,3641,3641,164460ea4b39a74c,match
P1,28,3074,17,3261,3261,ea3d5e0fe3227ffd,match
P1,28,3074,18,4777,4777,df9f72a9643f2a2e,match
P1,28,3074,19,4636,4636,a283ac338d10b499,match
P1,28,3074,2,4731,4731,57c9e6d18d1e8441,match
P1,28,3074,21,3717,3717,68f273f5934bd5d6,match
P1,28,3074,6,3323,3323,e6cf4672ca0a98e0,match
P1,28,3074,8,3763,3763,f3dddcec6bd52333,match
P1,28,3075,1,4835,4835,ce4d7eb2e6d72de7,match
P1,28,3075,10,3212,3212,10fdb9b90509f680,match
P1,28,3075,11,3589,3589,5e86d217342bd789,match
P1,28,3075,12,3475,3475,197b5c1a4243d512,match
P1,28,3075,13,3380,3380,3bc806f7aa53463c,match
P1,28,3075,14,3551,3551,6c6bf207b8e455c4,match
P1,28,3075,15,3642,3642,b6e44c3f2980e246,match
P1,28,3075,17,3262,3262,dd020aa0ed2e79de,match
P1,28,3075,18,4778,4778,ad6cf6be2e36a427,match
P1,28,3075,19,4637,4637,b99625f1ef4427fc,match
P1,28,3075,2,4732,4732,144280fa0204ea4b,match
P1,28,3075,21,3718,3718,65d0b345e89f50ac,match
P1,28,3075,6,3324,3324,e7ed5dff8bbbd4d2,match
P1,28,3075,8,3764,3764,7fdf325e88fb2ace,match
P1,28,3076,1,4836,4836,3f1d4cacc3faf7d7,match
P1,28,3076,10,3213,3213,cd59ff6392d0007b,match
P1,28,3076,11,3590,3590,9664309abeb6b078,match
P1,28,3076,12,3476,3476,7b70014ef90dfa00,match
P1,28,3076,13,3381,3381,77ab07a0a6d85137,match
P1,28,3076,14,3552,3552,033e34e10addfeb4,match
P1,28,3076,15,3643,3643,be4265df16f250c5,match
P1,28,3076,17,3263,3263,ee6734855a1fce2c,match
P1,28,3076,18,4779,4779,69dd02c653b999da,match
P1,28,3076,19,4638,4638,d3b8c5279c4cce15,match
P1,28,3076,2,4733,4733,75ca740199bbfca6,match
P1,28,3076,21,3719,3719,158cdf9ee8269d7a,match
P1,28,3076,6,3325,3325,e2c06769623e335c,match
P1,28,3076,8,3765,3765,f61cafa7e89ea17e,match
P1,28,3077,1,4837,4837,50e0c1d231bdc3e1,match
P1,28,3077,10,3214,3214,dfeb464b1f6ab259,match
P1,28,3077,11,3591,3591,116113684cacd9cd,match
P1,28,3077,12,3477,3477,38f42c41164cac24,match
P1,28,3077,13,3382,3382,c37f510f32a97089,match
P1,28,3077,14,3553,3553,b94c8e53634b4344,match
P1,28,3077,15,3644,3644,b65da8ecfd28bcec,match
P1,28,3077,17,3264,3264,352bcc94c85fa24a,match
P1,28,3077,18,4780,4780,c99302ecb9582495,match
P1,28,3077,19,4639,4639,7abc8dd3aaf1e4be,match
P1,28,3077,2,4734,4734,37d563a2a56a489c,match
P1,28,3077,21,3720,3720,a9df090a73a1a89c,match
P1,28,3077,6,3326,3326,b9e28e0e52d42c3e,match
P1,28,3077,8,3766,3766,c3c671ad2606cc81,match
P1,28,3078,1,4838,4838,b33e480dcb1ae10b,match
P1,28,3078,10,3216,3216,dd6888e3ad2e47c0,match
P1,28,3078,11,3592,3592,fce565e3270fad1f,match
P1,28,3078,12,3478,3478,c9a58758edb18890,match
P1,28,3078,13,3383,3383,b49af842e8a9a5d6,match
P1,28,3078,14,3554,3554,886e3f4cfcd0e0b8,match
P1,28,3078,15,3645,3645,352ec6e68a3da904,match
P1,28,3078,17,3265,3265,f659d3608c54a9ef,match
P1,28,3078,18,4781,4781,fbc606f95f59c132,match
P1,28,3078,19,4640,4640,4963262a77ca17d1,match
P1,28,3078,2,4735,4735,0284f20459ae4153,match
P1,28,3078,21,3721,3721,384c1de2ec90820f,match
P1,28,3078,6,3327,3327,fb86982f536c3aaa,match
P1,28,3078,8,3767,3767,bdf5345d612260f9,match
P1,28,3079,1,4839,4839,a3975721377143bb,match
P1,28,3079,10,3217,3217,94c06b2d1bd3e71f,match
P1,28,3079,11,3593,3593,db91666fae7b3b76,match
P1,28,3079,12,3479,3479,25b1a2f938069b01,match
P1,28,3079,13,3384,3384,e117dbefc01bd181,match
P1,28,3079,14,3555,3555,a26eb6f92e013247,match
P1,28,3079,15,3646,3646,716886a2da0110e0,match
P1,28,3079,17,3266,3266,c609905186295723,match
P1,28,3079,18,4782,4782,f219dc1036258a80,match
P1,28,3079,19,4641,4641,e2d08cec9b8c01da,match
P1,28,3079,2,4736,4736,100894ba6bbd1c2a,match
P1,28,3079,21,3722,3722,6b2052d3fba9dfe9,match
P1,28,3079,6,3328,3328,89baed79d40c1055,match
P1,28,3079,8,3768,3768,90ea86e7d48174ff,match
P1,28,3080,1,4840,4840,add487ea63e9bb01,match
P1,28,3080,10,3218,3218,ae0d0995727e574c,match
P1,28,3080,11,3594,3594,ae6d6070e397641b,match
P1,28,3080,12,3480,3480,1bba99ddd10d5cc3,match
P1,28,3080,13,3385,3385,10617301d542a20b,match
P1,28,3080,14,3556,3556,1a2d29b10c49284d,match
P1,28,3080,15,3647,3647,0541cfefecf4d012,match
P1,28,3080,17,3267,3267,1fa12b6cb64cfe27,match
P1,28,3080,18,4783,4783,51e9663a6ed29c7f,match
P1,28,3080,19,4642,4642,ccd2f1a9e269cf14,match
P1,28,3080,2,4737,4737,2559d23544f7b937,match
P1,28,3080,21,3723,3723,0615e35bd4e08e07,match
P1,28,3080,6,3329,3329,d623e23c25ff6f17,match
P1,28,3080,8,3769,3769,ac36f041bfa78190,match
P1,28,3081,1,4841,4841,a1d5efe386cf76ad,match
P1,28,3081,10,3219,3219,3b9e797620fb7dd9,match
P1,28,3081,11,3595,3595,a818d1b88c34b687,match
P1,28,3081,12,3481,3481,ef971c0766ea37de,match
P1,28,3081,13,3386,3386,f0a32074507842d5,match
P1,28,3081,14,3557,3557,6ac5bcc2f84af656,match
P1,28,3081,15,3648,3648,a29b0f7c6c31b71b,match
P1,28,3081,17,3268,3268,317e5971cdfd0288,match
P1,28,3081,18,4784,4784,9b8f8bec4da82b48,match
P1,28,3081,19,4643,4643,699723973bed2b86,match
P1,28,3081,2,4738,4738,8ffe08f072e2b12e,match
P1,28,3081,21,3724,3724,dcf6c97b7f3e2e0f,match
P1,28,3081,6,3330,3330,860d45b73111d943,match
P1,28,3081,8,3770,3770,6ab629e7746273bd,match
P1,28,3082,1,4842,4842,2a11d537c790512c,match
P1,28,3082,10,3220,3220,7693891481ff5386,match
P1,28,3082,11,3596,3596,88a80bacfd70139f,match
P1,28,3082,12,3482,3482,9d5019675a6c9add,match
P1,28,3082,13,3387,3387,a4e0cac5adec2e1e,match
P1,28,3082,14,3558,3558,5a980411975e48d1,match
P1,28,3082,15,3649,3649,f4e3004912779c48,match
P1,28,3082,17,3269,3269,74051761f655b31b,match
P1,28,3082,18,4785,4785,523c33883ac9489a,match
P1,28,3082,19,4644,4644,3995500a074646db,match
P1,28,3082,2,4739,4739,75be39df2c1c14a3,match
P1,28,3082,21,3725,3725,c0243fb04589828e,match
P1,28,3082,6,3331,3331,8178591994d42ce3,match
P1,28,3082,8,3771,3771,edbb02694073d0f8,match
P1,29,3083,1,4795,4795,a98f6bc364bdef1b,match
P1,29,3083,10,3172,3172,0df21449d15d6f28,match
P1,29,3083,11,3527,3527,137415ffe0725161,match
P1,29,3083,12,3435,3435,ce3536534b35ed2e,match
P1,29,3083,13,3332,3332,f8c614ff9afdc5fe,match
P1,29,3083,14,3226,3226,67807e1e55df3898,match
P1,29,3083,15,3240,3240,bb7b44da838a4ce1,match
P1,29,3083,17,3131,3131,27ae2237bce7474e,match
P1,29,3083,18,3424,3424,d46f9d2f3c43ead2,match
P1,29,3083,19,4645,4645,a77c10f42f17dfe4,match
P1,29,3083,2,3147,3147,6c28d1705fb5c4b4,match
P1,29,3083,21,3678,3678,13e99fa97abd8cb5,match
P1,29,3083,6,3275,3275,4693ec5fcc3f09fc,match
P1,29,3083,8,3483,3483,afc3de4b01f9bf3b,match
P1,29,3084,1,4796,4796,9b288798a70abf19,match
P1,29,3084,10,3173,3173,eeb7cf09ee96e34c,match
P1,29,3084,11,3597,3597,42022c04b169cb33,match
P1,29,3084,12,3436,3436,34322c1803ecc10f,match
P1,29,3084,13,3333,3333,42b0e6e9fd383cc9,match
P1,29,3084,14,3227,3227,82970ffa463dfabe,match
P1,29,3084,15,3242,3242,8533d11a5e0b7dbf,match
P1,29,3084,17,3132,3132,db9b6396393de960,match
P1,29,3084,18,3423,3423,20a869d68a5fe7a0,match
P1,29,3084,19,4646,4646,f4f2c10eeb50a0d6,match
P1,29,3084,2,3148,3148,02be3fa1bec88b02,match
P1,29,3084,21,3679,3679,2413f1596849ef9b,match
P1,29,3084,6,3276,3276,5e49a3ca719154b8,match
P1,29,3084,8,3484,3484,3cfe12d6a5ea827b,match
P1,29,3085,1,4797,4797,a30abcda8418bd75,match
P1,29,3085,10,3174,3174,a73e732348cf85a5,match
P1,29,3085,11,3598,3598,ba9f60a6ed19b5fd,match
P1,29,3085,12,3437,3437,baa09826ba02dd36,match
P1,29,3085,13,3334,3334,d2685886cb5bbef7,match
P1,29,3085,14,3228,3228,8bd66e889fbae752,match
P1,29,3085,15,3246,3246,8516eea42fb75c88,match
P1,29,3085,17,3388,3388,975c986cabcb9ac6,match
P1,29,3085,18,4096,4096,f5d0a36b008eb488,match
P1,29,3085,19,4647,4647,b24c193b4136afd3,match
P1,29,3085,2,3149,3149,2129afe06ece6a6d,match
P1,29,3085,21,3680,3680,a927ea00f7335c7c,match
P1,29,3085,6,3277,3277,e30721b054460f15,match
P1,29,3085,8,3485,3485,7ae79f4e06a3ade1,match
P1,29,3086,1,4798,4798,d0a52acd08fbed41,match
P1,29,3086,10,3175,3175,e1192a138c4f6fd5,match
P1,29,3086,11,3599,3599,9dc621c3289eacfe,match
P1,29,3086,12,3438,3438,2e72e743616d19e3,match
P1,29,3086,13,3335,3335,7c5ae954e2bc7d50,match
P1,29,3086,14,3229,3229,c86f4798b72da4f4,match
P1,29,3086,15,3247,3247,95e4d6694aee7fe2,match
P1,29,3086,17,3389,3389,9045b95895ebfb53,match
P1,29,3086,18,4097,4097,aff9f2e8748c51bc,match
P1,29,3086,19,4648,4648,d3cb4659239d554a,match
P1,29,3086,2,3150,3150,6e781e22ca35282a,match
P1,29,3086,21,3681,3681,6f0b6c07349714e6,match
P1,29,3086,6,3278,3278,542549c813b8d3ac,match
P1,29,3086,8,3486,3486,32cc4986bbe2899c,match
P1,29,3087,1,4799,4799,47ba2a2044e90723,match
P1,29,3087,10,3176,3176,92cef8d5e67642b5,match
P1,29,3087,11,3600,3600,5430410832e5b050,match
P1,29,3087,12,3439,3439,45bf058bfb0a09d9,match
P1,29,3087,13,3336,3336,a4ef81640d9af82b,match
P1,29,3087,14,3230,3230,c7a9fd0c71a7a2c7,match
P1,29,3087,15,3248,3248,1f55a813de15c2fa,match
P1,29,3087,17,3390,3390,b5b74ebc34119a74,match
P1,29,3087,18,4098,4098,5752425674dac15e,match
P1,29,3087,19,4649,4649,399a2ef9f53ec81b,match
P1,29,3087,2,3151,3151,f0c39de79d58cc1f,match
P1,29,3087,21,3682,3682,faa0be6922f7cc2d,match
P1,29,3087,6,3279,3279,d84c21f30e32fc6b,match
P1,29,3087,8,3487,3487,e6412324e1d420ab,match
P1,29,3088,1,4800,4800,4dd79894b795e3cb,match
P1,29,3088,10,3177,3177,0a1ecc7898261bdb,match
P1,29,3088,11,3601,3601,b4723150365987dd,match
P1,29,3088,12,3440,3440,b8e9932406666fdb,match
P1,29,3088,13,3337,3337,2168237ba7eb4f7b,match
P1,29,3088,14,3231,3231,b1b61e100de771f2,match
P1,29,3088,15,3249,3249,b2e53800c763fb7e,match
P1,29,3088,17,3391,3391,21dc895dfa61871c,match
P1,29,3088,18,4099,4099,9dca0eb75804c312,match
P1,29,3088,19,4650,4650,33eff922c80ac947,match
P1,29,3088,2,3152,3152,a8919977a7058c04,match
P1,29,3088,21,3683,3683,5e23f1c22fec38e2,match
P1,29,3088,6,3280,3280,c4ba0d1136cd7c70,match
P1,29,3088,8,3488,3488,1d1c687081adc698,match
P1,29,3089,1,4801,4801,07c99b913f352934,match
P1,29,3089,10,3178,3178,ea824f81860e40de,match
P1,29,3089,11,3602,3602,f2652a9524294607,match
P1,29,3089,12,3441,3441,e5bc692f352587c0,match
P1,29,3089,13,3338,3338,a816c1bfd2071c13,match
P1,29,3089,14,3232,3232,126bcb79613b3ca2,match
P1,29,3089,15,3250,3250,30d22bced4b75549,match
P1,29,3089,17,3392,3392,80a4655a847e5a65,match
P1,29,3089,18,4100,4100,ba0a6f3ed5f52a3c,match
P1,29,3089,19,4651,4651,4df5538f7a6d52ec,match
P1,29,3089,2,3153,3153,466fc2f8ccaeae80,match
P1,29,3089,21,3684,3684,31d3caf93d1b2b79,match
P1,29,3089,6,3281,3281,1d9605edabc41fe8,match
P1,29,3089,8,3489,3489,5420c60e81d14ca8,match
P1,29,3090,1,4802,4802,bf873396ed958402,match
P1,29,3090,10,3179,3179,77b417099208b338,match
P1,29,3090,11,3603,3603,1b768d94b7e12113,match
P1,29,3090,12,3442,3442,3ad402df64a0a96d,match
P1,29,3090,13,3339,3339,1fc40a12c31384b6,match
P1,29,3090,14,3233,3233,4e5ccdb484e7a3e8,match
P1,29,3090,15,3251,3251,ef6aed7c0e434e1f,match
P1,29,3090,17,3393,3393,8f824b27f655df1a,match
P1,29,3090,18,4232,4232,c2a00471a2bfd23a,match
P1,29,3090,19,4652,4652,e6a0eb46590e0a1f,match
P1,29,3090,2,4741,4741,4d8dc2ea8c102fb8,match
P1,29,3090,21,3685,3685,cd71311dec667852,match
P1,29,3090,6,3282,3282,e27edeeb62e1436c,match
P1,29,3090,8,3490,3490,6787669990caab70,match
P1,29,3091,1,4803,4803,ad4a6fc8603c57c5,match
P1,29,3091,10,3180,3180,015eb3a11d385beb,match
P1,29,3091,11,3604,3604,fe93307d35a838b2,match
P1,29,3091,12,3443,3443,0cf173b561edfc6a,match
P1,29,3091,13,3340,3340,cf8c72d40aebde80,match
P1,29,3091,14,3234,3234,2ddd59e9074da236,match
P1,29,3091,15,3252,3252,cfd33fbb5c8bf163,match
P1,29,3091,17,3394,3394,3d1c6d9fda198b1b,match
P1,29,3091,18,4233,4233,29517242559725c8,match
P1,29,3091,19,4653,4653,4458a918ee34e06b,match
P1,29,3091,2,4742,4742,1eafece38b9de737,match
P1,29,3091,21,3686,3686,7421f0b4dc5a2392,match
P1,29,3091,6,3283,3283,40b246a8dea46c2b,match
P1,29,3091,8,3491,3491,d6f4f78440cb4051,match
P1,29,3092,1,4804,4804,8ded0001dfe26e8d,match
P1,29,3092,10,3181,3181,21dc98163be065c0,match
P1,29,3092,11,3605,3605,6c4eb5c014ae5538,match
P1,29,3092,12,3444,3444,e7ac757b87291eaa,match
P1,29,3092,13,3726,3726,a5152b786b6b4257,match
P1,29,3092,14,3235,3235,7c839cd20c00cf4d,match
P1,29,3092,15,3253,3253,59a06a020567d554,match
P1,29,3092,17,3395,3395,09357be7fb68e08a,match
P1,29,3092,18,4234,4234,98eadb4d0d25287d,match
P1,29,3092,19,4654,4654,21917165006a2616,match
P1,29,3092,2,4743,4743,185f571fb1f1fa61,match
