panorama_identity,building_scene_id,split,stage,candidate_annotation_id,worker_id,alignment_source,reads_gt,reads_reference,reads_quality,alignment_status,alignment_coverage,vertical_edge_support,ceiling_boundary_support,floor_boundary_support,seam_wrap_consistency,seam_segment_boundary_support,seam_event_count,pair_sample_count,segment_count,boundary_sample_count,seam_segment_count,seam_sample_count
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,development,C1,d102c6b86a1606f32bd3,34,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.01681220135651529,0.03529411870320993,0.018207283590787222,0.5597269650514702,0.026355248841676202,0,4,4,70,1,68
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,development,C1,745e6f7ed41f5f3abf93,34,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.016337327659130096,0.026498600308384215,0.058879553287156994,0.8088235388179269,0.040196079533502814,1,4,4,70,1,42
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,development,C1,5c4bc2c80ab7d3766846,34,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.015824147267267108,0.07098039431231362,0.06778711687906512,0.9308983213800238,0.06392157057998701,0,4,4,70,1,60
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,development,C1,33ba025501b4349772a9,35,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.01815258152782917,0.08168067475780845,0.06918767743877002,0.8364073750240506,0.07483660369956245,0,4,4,70,1,60
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,development,C1,ef96b87ef5fb03c9889e,27,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.01973806763999164,0.03131571575405373,0.02625746057247338,0.8664850122186865,0.026862746188417077,0,4,4,69,1,50
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,development,C1,53a1af9cac0415879d2f,28,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.036672806134447455,0.020448179842372027,0.02705882421827742,0.7343750038701842,0.02511312285115799,0,4,4,70,1,52
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,development,C1,04c900e4f73f755265b3,29,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.014506749343127012,0.01591036466748587,0.03568627558249448,0.7792563031054468,0.02937331889281232,0,4,4,70,1,51
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,development,C1,25a1ba6fcd4fbb14c433,35,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.019462326308712363,0.023809524685410515,0.033781513698132974,0.6935307099690629,0.037634409723743316,0,4,4,70,1,31
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,development,C1,cc1c0c89b7e5fdacc836,36,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.017363671213388443,0.020616247025983674,0.02907563111345683,0.9554697673972816,0.0310562944655577,0,4,4,70,1,31
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,development,C1,4f5e2f801a33ddacfbff,27,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.018693838423738878,0.016438356658112104,0.020843406354574715,0.8820512925203947,0.012017710577516307,0,6,6,73,1,31
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,development,C1,e377c53531a08df384d9,30,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.026031457508603733,0.01459695034686269,0.020261438401778124,0.8181818322887574,0.010457516531459987,0,6,6,72,1,30
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,development,C1,c0e23bd981313dc96d38,27,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.024640019051730633,0.03957688437750269,0.019040248289361204,0.5871559602044842,0.015418895393271338,0,8,8,76,1,22
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,development,C1,4ca9095576123a8afec3,28,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.015625007916241884,0.03325048439257162,0.016680475514592,0.9431524521750726,0.023782416990387342,0,4,4,71,1,62
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,development,C1,60aa2b33dce2beedc029,29,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.0157322371378541,0.03759103742694216,0.012941176929910267,0.833855309177158,0.024654452666090648,0,4,4,70,1,61
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,development,C1,aa9565bd4989480666d5,30,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.023138793359976262,0.03048366112013658,0.018666667385647696,0.983870982507662,0.01205882391659543,0,8,8,75,1,20
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,development,C1,77b05f21e38a4a6a984c,36,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.023154125141445547,0.024593838404065798,0.01859944036363491,0.4449244078843202,0.026235294989310206,1,4,4,70,1,50
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,development,C1,3e9187a077a7f151e049,34,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.03640472097322345,0.0543417382187077,0.06745098291098008,0.8010375354062211,0.05689714683971384,0,4,4,70,1,57
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,development,C1,032cd152706166629e82,34,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.029115598959227402,0.016993464605099914,0.01761864225609579,0.30687831188454684,0.012745098529481575,0,3,3,69,1,38
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,development,C1,5dcbaaa4a3faeb7832f8,37,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.059669118747115134,0.05206971817986212,0.030610022639545303,0.32000000063605283,0.04133987040970371,0,5,5,72,1,72
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,development,C1,3996cdc86335a9c6d126,27,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.07048483064863831,0.03284950443095975,0.025923097336834126,0.5109914348980344,0.02938630088389694,1,8,8,77,1,77
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,development,C1,2e6fc6fdc1ca28539391,30,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.0831495113670826,0.08470588447526098,0.03462184970267117,0.9268707493794505,0.09256536176932666,1,4,4,70,1,24
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,development,C1,1241f308b7f478aaf10d,36,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.019062504544854163,0.06605910137295723,0.03131731651382337,0.5562499915232824,0.044385028050535104,1,5,5,71,1,22
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,development,C1,902ba03958c4a4d5fa1e,31,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.02245711674913764,0.04011204591287034,0.06347339122023965,0.39882943216899736,0.041333334613591434,0,4,4,70,1,25
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,development,C1,12e8d3812f817bd198b4,32,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.02503677047789097,0.048202615632261664,0.06203703874618643,0.8038277571268745,0.04106753923568047,0,5,5,72,1,54
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,development,C1,df7008318a29295ca160,30,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.022051162784919143,0.023193278170323798,0.053949581392641575,0.16155989027189455,0.03144796492639356,0,4,4,70,1,26
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,development,C1,5265086307bacf7df849,35,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.03416819195263088,0.04834734022484294,0.0449859956279397,0.2893258482479799,0.03461538566849553,0,4,4,70,1,26
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,development,C1,5d58f3bc4858f0d343be,31,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.021446082275360823,0.03641456680239311,0.042296920277710474,0.8393858144986581,0.03196534526880917,1,4,4,70,1,43
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,development,C1,d2c9465ce508ba7c1195,32,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.020243570674210787,0.025462580129871487,0.04319248992529973,0.8818810896951704,0.025353397957460826,1,4,4,71,1,43
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,development,C1,781137e8fd1870d81989,31,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.018374701961874962,0.037310925132728046,0.025938376105789626,0.2981765139496353,0.04077079188046527,0,4,4,70,1,29
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,development,C1,11f33474cc2384e6f703,33,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.017876848811283708,0.025322129550789083,0.03904762021265924,0.5647058791859227,0.03874239470038948,0,4,4,70,1,29
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,development,C1,19cb0e844a73d7e77a47,30,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.010983461436505118,0.0163846365686455,0.021702928404795797,0.7072089964157848,0.01904378248672065,0,6,6,73,1,73
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,development,C1,3440c00bbde5bf789734,34,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.021556379087269307,0.023583878678942308,0.0209150332892831,0.9545454634809252,0.022249455984112702,0,5,5,72,1,72
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,development,C1,63597564c489c761152b,31,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.014272591664588876,0.018388977897277958,0.026126127085975698,0.6440677941882226,0.007924836914753541,0,7,7,74,1,24
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,development,C1,c3008da1d11064bd3531,32,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.011085584410466254,0.02034976232066952,0.01600424010885527,0.3956044000782528,0.007058823797851801,0,6,6,74,1,25
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,development,C1,9013342fd86225b281ba,33,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.01040901173837483,0.02750621457308741,0.02264567867944568,0.4270952984561779,0.007686274806037546,0,4,4,71,1,25
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,development,C1,a47e8b2c8b897117f071,34,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.023353252559900284,0.012997199382100786,0.02134453849201756,0.37106918229599806,0.01644042290102404,0,4,4,70,1,26
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,development,C1,74ff4434b6db6c57c2ee,35,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.023253684164956212,0.01614094975040011,0.034441603637853827,0.4974489790158815,0.02243137324228883,0,4,4,69,1,25
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,development,C1,6c0f921d12fdfaa633d5,34,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.030154718668200076,0.08771930010621681,0.040041280702050576,0.6550362132310741,0.07092630345342231,0,8,8,76,1,29
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,development,C1,20ff4e6c277a22cf5399,35,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.041674321051687,0.08028011374574687,0.03669467890369041,0.752749491812834,0.05997295620658531,0,4,4,70,1,29
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,development,C1,8e4588afd83a55aaaa18,30,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.02886795625090599,0.035464621688900654,0.03705598295841744,0.9420289898874918,0.04203921691980213,0,4,4,69,1,50
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,development,C1,3b3f16f395140c417e16,30,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.006280641158809885,0.026834734702216728,0.01831932824903301,0.7296137335578066,0.022577031475624867,0,4,4,70,1,70
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,development,C1,9bc471f05cac744132c6,31,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.015293103836787244,0.05968305296328378,0.01547139462670439,0.8493255067344844,0.037577223794994084,0,6,6,73,1,73
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,development,C1,1f0da2ca6730dfb60599,32,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.011573227820917964,0.04784313880040177,0.018151261045464447,0.709724240479184,0.03299719992293311,0,4,4,70,1,70
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,development,C1,62b93b940622881f9e7b,33,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.01268382902101924,0.0627450998107048,0.021810368717686362,0.870957226247079,0.04227773426419558,0,6,6,73,1,73
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e,development,C1,d8477b008e3d9ccfeff5,32,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.027159929974004626,0.040693380168058735,0.019551009526881186,0.6751592312849732,0.017189543143225215,0,4,4,69,1,30
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e,development,C1,4037a331e55f681c4016,33,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.021338852355256677,0.0362330859356468,0.01922121021608022,0.9999999921707499,0.023790850304067135,0,4,4,71,1,30
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e,development,C1,647bacb44bc33bb18de8,37,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.03177849133498967,0.028683474453698312,0.01686274570945118,0.9133858273900717,0.015882353484630584,0,4,4,70,1,30
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,development,C1,3bf751765858f968e01b,28,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.009156712025287561,0.01436210899045328,0.0295390892326348,0.6241134709426472,0.02806372632039711,0,8,8,77,1,32
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,development,C1,35b93ebcf170b657802a,29,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.012423411826603115,0.019892015291944794,0.02540494533309686,0.3936251965673596,0.022790100291890443,0,4,4,69,1,61
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,development,C1,fe7b820ed43008b5a057,36,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.017046572361141443,0.019552610342351482,0.030709749723876446,0.2275459135949841,0.024592888798027977,0,5,5,71,1,59
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,development,C1,db40fd3c634f72f37f1c,32,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.014682910637930036,0.01938050647225717,0.023188406621794336,0.48062827495812066,0.03023735893351075,0,4,4,69,1,19
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,development,C1,a2c57c04a795d6b822a3,34,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.018037692178040743,0.01187837495725008,0.04154589479330225,0.9279069600661334,0.027038184349964325,0,4,4,69,1,19
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,development,C1,a42f40b503c7f449a3f6,37,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.014713550452142954,0.01858482585437056,0.016879795962755663,0.4947368422222159,0.02734778200178162,0,4,4,69,1,19
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,development,C1,847f6b6c6267289d6e24,27,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.009849881287664175,0.023977591815803733,0.02717086917587689,0.7573149798946316,0.0195622440958179,0,4,4,70,1,43
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,development,C1,706f50d9b8f488d74667,28,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.01991422117377321,0.02644409204052912,0.03916269314248819,0.4879807700088715,0.03280339259150866,0,6,6,74,1,74
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,development,C1,d283088a055f5226a34d,30,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.018673413200303912,0.021848740242421626,0.03159663949294814,0.6016260188188527,0.018394024843083962,0,4,4,70,1,42
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,development,C1,76b3ab610fcfd2be4a60,36,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.018673413200303912,0.025154062433700476,0.03372549100645951,0.9160305372019331,0.023436041781678796,0,4,4,70,1,42
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,development,C1,8b7b26806cebb06ceb87,27,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.04025225147294501,0.04276121544894086,0.023153371694306396,0.5349029369990695,0.03295729357162363,0,6,6,73,1,73
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,development,C1,287ed274e745ef4b494d,29,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.06609988841228187,0.03070028100961021,0.011036414932459594,0.8436363618526578,0.016034156170433328,0,4,4,70,1,62
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,development,C1,6bc3f17cddcae6548a83,30,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.03995609454189738,0.04308278978957484,0.029084968290084764,0.9076682349620191,0.013312694040666284,0,6,6,72,1,19
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,development,C1,c0e08c82870e77e231bc,35,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.017861524713225663,0.035073185188722024,0.030820216281785513,0.9963224961462162,0.03294670073525377,1,4,4,71,1,71
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,development,C1,f2e875725d4790e9d5ca,34,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.0072840117500163615,0.006162465243999447,0.016414566391280718,0.6093750151908349,0.010098039533477276,0,4,4,70,1,20
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,development,C1,1a1c2c31064afdc74f07,37,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.007253374787978828,0.00610644282507045,0.014677871677226255,0.7922705407150066,0.010392157251148351,0,4,4,70,1,70
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,development,C1,be774848762988355a0c,34,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.008547796867787838,0.007731092794399176,0.025210084639755742,0.49268293038663236,0.01363636408826675,1,4,4,70,1,44
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,development,C1,0e9176654eefd5c9e285,31,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.016590081388130784,0.010588235720725996,0.02028011267871729,0.3300970873226772,0.013431373110506684,0,4,4,70,1,20
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,development,C1,586816fed8c7e04af03d,32,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.008033091947436333,0.011267606064047612,0.01684617574497218,0.5806451625656648,0.01593582949347117,0,5,5,71,1,55
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,development,C1,353881dfb47a1686a026,33,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.009535848861560225,0.006274510068552835,0.027226891714547362,0.4578313239222688,0.011862745601683855,0,4,4,70,1,20
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,development,C1,9378da78037a5091f22e,33,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.02600337052717805,0.05680672437883914,0.03478991706589503,0.20995899293943276,0.04307400492290335,0,4,4,70,1,31
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,development,C1,260cf962d9bea8512f9e,34,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.027466290281154215,0.040181871159407107,0.03574879362207392,0.7574047915088817,0.03701723240330025,0,4,4,69,1,66
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,development,C1,ecd4e736ab99493cf8bd,37,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.023611113118628662,0.05590885152058626,0.04207737268754155,0.20263158027542216,0.029869281958478194,0,6,6,74,1,30
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,development,C1,c498069d0547cb81a534,27,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.012064951914362609,0.021166415903000876,0.014328808875945516,0.4347826130727801,0.014932127150062185,0,10,10,78,1,26
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,development,C1,f4b7f477de2247b38b2d,36,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.0138250618474558,0.022563229132767603,0.017448139336446056,0.7664233590750615,0.010315430932678282,0,4,4,69,1,46
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,development,C1,0d42858d359ebfc9e871,28,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.024762570159509778,0.025882353746731368,0.018487395559038434,0.6435185148243233,0.022454143663297496,0,4,4,70,1,62
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,development,C1,d93ff4eb834a154c4cd4,29,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.027772681089118123,0.04616246609948575,0.020056023062872037,0.9162112851009147,0.033270083131238574,0,4,4,70,1,62
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,development,C1,83822f0c9ce15f483174,34,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.022769617103040218,0.022440087787496548,0.00827886743677987,0.28942593021972274,0.015353938643583807,0,5,5,72,1,59
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,development,C1,c7ef5fbf6e03cd67ae11,35,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.02750460454262793,0.028610881982030163,0.02170671155335198,0.46754139758324154,0.02545907336937648,0,4,4,71,1,63
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,development,C1,3c7cf68051a68eb3dec3,31,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.013480400899425149,0.017366947393332208,0.0619047632973109,0.5549450569389326,0.039635855345321554,0,4,4,70,1,70
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,development,C1,762f5998ab17c724546b,32,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.01429228950291872,0.023193278037277717,0.05602241032756865,0.3352219116389943,0.039607844182423184,0,4,4,70,1,70
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,development,C1,df9885e0f87a96997673,33,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.014307606965303421,0.018558409930744642,0.05561999589677008,0.4932036452197832,0.03708920291375736,0,4,4,71,1,71
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,development,C1,e96210fd3b70951b5670,34,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.014085486764088273,0.02605042095695223,0.06190476347692311,0.6202270378772752,0.04397759221693767,0,4,4,70,1,70
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,development,C1,747092fcb23c661874e0,37,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.024760011738787096,0.02930577739922179,0.06502384884358459,0.9866071436079284,0.04716481312140319,0,6,6,74,1,74
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,development,C1,cfe1fe54f5de49278b0a,34,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.02334559801965952,0.033464053155233466,0.08481045968209704,0.8267374998309684,0.09601082030587413,1,7,7,75,1,29
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,development,C1,66b4c1885b9b5048500e,35,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.023844983894377947,0.04045669025376062,0.08339538584946643,0.8444444394643327,0.08137255120423756,1,10,10,79,1,28
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,development,C1,f275128bcb79fb1efea6,31,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.011703437194228172,0.016078431817835994,0.06369748074960496,0.2687950592520363,0.046455506508489355,0,4,4,70,1,52
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,development,C1,8d96780b3347071514de,34,spatial_image_evidence_npz_plus_formal_geometry_pairs,False,False,False,ready,1.0,0.01842525526881218,0.02485501317595932,0.01684617551542084,0.36327543847699995,0.01694117709994316,0,5,5,71,1,25
