image_id,building,condition,cut,n,tolerance,tail3_frequency_pass,last_half_frequency_pass,disjoint_halves_frequency_pass,disjoint_half_TV,last_half_max_TV
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,manual,0.05,6,0.2,0,0,0,0.806666666667,0.403333333333
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,manual,0.1,6,0.1,0,0,0,0.45,0.225
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,manual,0.1,6,0.2,0.65,0.65,0,0.45,0.225
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,manual,0.2,6,0.1,1,1,1,0,0
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,manual,0.2,6,0.2,1,1,1,0,0
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.05,24,0.1,0.08,0,0,0.730833333333,0.36733974359
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.05,24,0.2,1,0,0,0.730833333333,0.36733974359
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.1,24,0.1,0.86,0,0,0.480833333333,0.247097985348
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.1,24,0.2,1,0.12,0,0.480833333333,0.247097985348
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.2,24,0.1,0.91,0.01,0,0.3325,0.183488384423
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.2,24,0.2,1,0.63,0.12,0.3325,0.183488384423
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.05,24,0.1,0.99,0.01,0,0.325,0.176457731811
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.05,24,0.2,1,0.67,0.08,0.325,0.176457731811
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,24,0.1,1,0.45,0.2,0.193333333333,0.123938576688
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,24,0.2,1,0.91,0.69,0.193333333333,0.123938576688
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.2,24,0.1,1,1,0.52,0.08,0.0600558994258
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.2,24,0.2,1,1,1,0.08,0.0600558994258
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,0.05,23,0.1,0.82,0,0,0.476742424242,0.234855390986
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,0.05,23,0.2,1,0.32,0,0.476742424242,0.234855390986
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,0.1,23,0.1,0.99,0.17,0,0.262272727273,0.135365913143
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,0.1,23,0.2,1,0.96,0.29,0.262272727273,0.135365913143
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,0.2,23,0.1,1,0.46,0,0.222803030303,0.112564392981
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,0.2,23,0.2,1,1,0.63,0.222803030303,0.112564392981
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ,manual,0.05,4,0.1,0,0,0,1,0.5
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ,manual,0.05,4,0.2,0,0,0,1,0.5
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ,manual,0.1,4,0.1,0,0,0,0.67,0.335
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ,manual,0.1,4,0.2,0,0,0,0.67,0.335
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ,manual,0.2,4,0.1,0,0,0,0.5,0.25
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ,manual,0.2,4,0.2,0,0,0,0.5,0.25
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.05,6,0.1,0,0,0,0.606666666667,0.323333333333
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.05,6,0.2,0.12,0.12,0,0.606666666667,0.323333333333
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,6,0.1,0,0,0,0.413333333333,0.231666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,6,0.2,0.58,0.58,0,0.413333333333,0.231666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.2,6,0.1,1,1,1,0,0
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.2,6,0.2,1,1,1,0,0
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV,manual,0.05,4,0.1,0,0,0,1,0.5
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV,manual,0.05,4,0.2,0,0,0,1,0.5
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV,manual,0.1,4,0.1,0,0,0,0.69,0.345
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV,manual,0.1,4,0.2,0,0,0,0.69,0.345
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV,manual,0.2,4,0.1,0,0,0,0.5,0.25
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV,manual,0.2,4,0.2,0,0,0,0.5,0.25
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV,manual,0.05,4,0.1,0,0,0,1,0.5
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV,manual,0.05,4,0.2,0,0,0,1,0.5
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV,manual,0.1,4,0.1,0,0,0.75,0.25,0.25
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV,manual,0.1,4,0.2,0.75,0.75,0.75,0.25,0.25
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV,manual,0.2,4,0.1,0,0,0.64,0.36,0.286666666667
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV,manual,0.2,4,0.2,0.64,0.64,0.64,0.36,0.286666666667
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,manual,0.05,4,0.1,0,0,0,0.66,0.33
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,manual,0.05,4,0.2,0,0,0,0.66,0.33
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,manual,0.1,4,0.1,0,0,0,0.68,0.34
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,manual,0.1,4,0.2,0,0,0,0.68,0.34
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,manual,0.2,4,0.1,0,0,0,0.675,0.3375
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,manual,0.2,4,0.2,0,0,0,0.675,0.3375
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9,manual,0.05,6,0.1,1,1,1,0,0
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9,manual,0.05,6,0.2,1,1,1,0,0
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9,manual,0.1,6,0.1,1,1,1,0,0
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9,manual,0.1,6,0.2,1,1,1,0,0
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9,manual,0.2,6,0.1,1,1,1,0,0
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9,manual,0.2,6,0.2,1,1,1,0,0
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,manual,0.05,5,0.1,1,1,1,0,0
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,manual,0.05,5,0.2,1,1,1,0,0
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,manual,0.1,5,0.1,1,1,1,0,0
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,manual,0.1,5,0.2,1,1,1,0,0
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,manual,0.2,5,0.1,1,1,1,0,0
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,manual,0.2,5,0.2,1,1,1,0,0
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,0.05,19,0.1,0,0,0,0.897,0.425124401914
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,0.05,19,0.2,1,0,0,0.897,0.425124401914
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,0.1,19,0.1,0,0,0,0.776555555556,0.36993062201
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,0.1,19,0.2,1,0,0,0.776555555556,0.36993062201
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,0.2,19,0.1,0.35,0,0,0.598222222222,0.287561219482
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,0.2,19,0.2,1,0,0,0.598222222222,0.287561219482
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,0.05,6,0.1,0,0,0,1,0.5
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,0.05,6,0.2,0,0,0,1,0.5
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,0.1,6,0.1,0,0,0,1,0.5
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,0.1,6,0.2,0,0,0,1,0.5
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,0.2,6,0.1,0,0,0,0.813333333333,0.406666666667
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,0.2,6,0.2,0,0,0,0.813333333333,0.406666666667
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,manual,0.05,5,0.1,0,0,0,0.6,0.247166666667
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,manual,0.05,5,0.2,0.11,0.43,0,0.6,0.247166666667
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,manual,0.1,5,0.1,0,0,0,0.418333333333,0.167333333333
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,manual,0.1,5,0.2,0.66,1,0,0.418333333333,0.167333333333
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,manual,0.2,5,0.1,1,1,1,0,0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,manual,0.2,5,0.2,1,1,1,0,0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,semi,0.05,4,0.1,0,0,0,1,0.5
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,semi,0.05,4,0.2,0,0,0,1,0.5
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,semi,0.1,4,0.1,0,0,0,1,0.5
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,semi,0.1,4,0.2,0,0,0,1,0.5
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,semi,0.2,4,0.1,0,0,0,1,0.5
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,semi,0.2,4,0.2,0,0,0,1,0.5
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,0.05,24,0.1,0.96,0.19,0.18,0.246666666667,0.144321229639
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,0.05,24,0.2,1,0.81,0.38,0.246666666667,0.144321229639
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,0.1,24,0.1,1,1,1,0,0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,0.1,24,0.2,1,1,1,0,0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,0.2,24,0.1,1,1,1,0,0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,0.2,24,0.2,1,1,1,0,0
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,manual,0.05,5,0.1,0,0,0,0.803333333333,0.321333333333
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,manual,0.05,5,0.2,0,0,0,0.803333333333,0.321333333333
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,manual,0.1,5,0.1,0,0,0,0.61,0.244
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,manual,0.1,5,0.2,0,0.56,0,0.61,0.244
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,manual,0.2,5,0.1,0,0,0,0.57,0.228
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,manual,0.2,5,0.2,0,0.72,0,0.57,0.228
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.05,5,0.1,0,0,0,0.391666666667,0.156666666667
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.05,5,0.2,0.55,1,0,0.391666666667,0.156666666667
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,5,0.1,1,1,1,0,0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,5,0.2,1,1,1,0,0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.2,5,0.1,1,1,1,0,0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.2,5,0.2,1,1,1,0,0
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,manual,0.05,6,0.1,0.15,0.15,0.53,0.313333333333,0.2255
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,manual,0.05,6,0.2,0.53,0.53,0.53,0.313333333333,0.2255
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,manual,0.1,6,0.1,1,1,1,0,0
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,manual,0.1,6,0.2,1,1,1,0,0
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,manual,0.2,6,0.1,1,1,1,0,0
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,manual,0.2,6,0.2,1,1,1,0,0
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,semi,0.05,4,0.1,0,0,0,1,0.5
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,semi,0.05,4,0.2,0,0,0,1,0.5
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,semi,0.1,4,0.1,0,0,0,0.5,0.25
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,semi,0.1,4,0.2,0,0,0,0.5,0.25
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,semi,0.2,4,0.1,0,0,0,0.5,0.25
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,semi,0.2,4,0.2,0,0,0,0.5,0.25
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.05,24,0.1,0,0,0,0.893333333333,0.446858974359
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.05,24,0.2,1,0,0,0.893333333333,0.446858974359
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.1,24,0.1,0.06,0,0,0.735,0.372751831502
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.1,24,0.2,1,0,0,0.735,0.372751831502
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.2,24,0.1,0.63,0,0,0.485,0.254832875458
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.2,24,0.2,1,0.09,0,0.485,0.254832875458
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.05,24,0.1,0.99,0,0,0.324166666667,0.167624811463
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.05,24,0.2,1,0.78,0,0.324166666667,0.167624811463
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.1,24,0.1,0.99,0.43,0.23,0.215833333333,0.120299426236
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.1,24,0.2,1,0.98,0.48,0.215833333333,0.120299426236
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.2,24,0.1,1,1,0.52,0.08,0.0607271176984
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.2,24,0.2,1,1,1,0.08,0.0607271176984
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,manual,0.05,5,0.1,0,0,0,0.59,0.236
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,manual,0.05,5,0.2,0,0.58,0,0.59,0.236
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,manual,0.1,5,0.1,0,0,0,0.388333333333,0.155333333333
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,manual,0.1,5,0.2,0.53,1,0,0.388333333333,0.155333333333
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,manual,0.2,5,0.1,0,0,0,0.396666666667,0.158666666667
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,manual,0.2,5,0.2,0.57,1,0,0.396666666667,0.158666666667
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.05,24,0.1,1,0.01,0,0.31,0.171885078458
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.05,24,0.2,1,0.72,0.15,0.31,0.171885078458
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.1,24,0.1,1,1,0.53,0.0783333333333,0.0608604960758
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.1,24,0.2,1,1,1,0.0783333333333,0.0608604960758
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.2,24,0.1,1,1,1,0,0
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.2,24,0.2,1,1,1,0,0
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,0.05,6,0.1,0,0,0,0.63,0.335833333333
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,0.05,6,0.2,0.1,0.1,0,0.63,0.335833333333
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,0.1,6,0.1,0,0,0,0.333333333333,0.166666666667
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,0.1,6,0.2,1,1,0,0.333333333333,0.166666666667
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,0.2,6,0.1,0,0,0,0.333333333333,0.166666666667
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,0.2,6,0.2,1,1,0,0.333333333333,0.166666666667
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,0.05,5,0.1,0,0,0,0.386666666667,0.154666666667
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,0.05,5,0.2,0.59,1,0,0.386666666667,0.154666666667
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,0.1,5,0.1,0,0,0,0.39,0.156
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,0.1,5,0.2,0.55,1,0,0.39,0.156
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,0.2,5,0.1,0,0,0,0.406666666667,0.162666666667
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,0.2,5,0.2,0.62,1,0,0.406666666667,0.162666666667
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,0.05,5,0.1,0,0,0,1,0.4
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,0.05,5,0.2,0,0,0,1,0.4
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,0.1,5,0.1,0,0,0,1,0.4
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,0.1,5,0.2,0,0,0,1,0.4
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,0.2,5,0.1,0,0,0,1,0.4
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,0.2,5,0.2,0,0,0,1,0.4
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.05,24,0.1,0.87,0,0,0.428333333333,0.226570243482
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.05,24,0.2,1,0.3,0,0.428333333333,0.226570243482
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.1,24,0.1,1,0.21,0,0.2575,0.144907577673
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.1,24,0.2,1,0.83,0.48,0.2575,0.144907577673
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.2,24,0.1,1,1,0.57,0.119166666667,0.0624697802198
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.2,24,0.2,1,1,1,0.119166666667,0.0624697802198
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,0.05,5,0.1,0,0,0,0.575,0.23
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,0.05,5,0.2,0,0.71,0,0.575,0.23
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,0.1,5,0.1,0,0,0,0.413333333333,0.165333333333
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,0.1,5,0.2,0.65,1,0,0.413333333333,0.165333333333
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,0.2,5,0.1,0,0,0,0.405,0.162
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,0.2,5,0.2,0.61,1,0,0.405,0.162
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.05,23,0.1,1,0.38,0.12,0.211818181818,0.112402304576
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.05,23,0.2,1,0.98,0.51,0.211818181818,0.112402304576
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.1,23,0.1,1,1,0.48,0.0934848484848,0.0619201319911
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.1,23,0.2,1,1,1,0.0934848484848,0.0619201319911
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.2,23,0.1,1,1,0.45,0.0988636363636,0.0639696135814
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.2,23,0.2,1,1,1,0.0988636363636,0.0639696135814
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,0.05,5,0.1,0,0,0,1,0.4
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,0.05,5,0.2,0,0,0,1,0.4
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,0.1,5,0.1,0,0,0,0.576666666667,0.238333333333
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,0.1,5,0.2,0.24,0.46,0,0.576666666667,0.238333333333
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,0.2,5,0.1,0,0,0,0.596666666667,0.245166666667
