image_id,building,config,pattern,metric,teams,uncovered,incompatible,baseline
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,Q_2,AAAB,image,1106,0.0,0.09644364074743822,0.003676470588235294
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,Q_2,AAAB,sphere,1106,0.0,0.0,0.0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,Q_2,AABB,image,273,0.0,0.07997557997557996,0.003676470588235294
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,Q_2,AABB,sphere,273,0.0,0.0,0.0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,Q_3,AAAA,image,211,0.041469194312796206,0.08846761453396525,0.003676470588235294
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,Q_3,AAAA,sphere,211,0.0,0.0,0.0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,Q_3,AAAB,image,906,0.0,0.10430463576158941,0.003676470588235294
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,Q_3,AAAB,sphere,906,0.0,0.0,0.0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,Q_3,AABB,image,423,0.0,0.09574468085106383,0.003676470588235294
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,Q_3,AABB,sphere,423,0.0,0.0,0.0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,Q_3,AABC,image,840,0.0,0.0878968253968254,0.003676470588235294
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,Q_3,AABC,sphere,840,0.0,0.0,0.0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,TRI_3,AAAA,image,211,0.001184834123222749,0.1777251184834123,0.003676470588235294
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,TRI_3,AAAA,sphere,211,0.0,0.0,0.0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,TRI_3,AAAB,image,906,0.0033112582781456954,0.11589403973509932,0.003676470588235294
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,TRI_3,AAAB,sphere,906,0.0,0.0,0.0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,TRI_3,AABB,image,423,0.0035460992907801418,0.08983451536643026,0.003676470588235294
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,TRI_3,AABB,sphere,423,0.0,0.0,0.0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,TRI_3,AABC,image,840,0.004761904761904762,0.055952380952380955,0.003676470588235294
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,TRI_3,AABC,sphere,840,0.0,0.0,0.0
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,QTSB_3,AAAB,image,2,1.0,1.0,1.0
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,QTSB_3,AAAB,sphere,2,1.0,1.0,1.0
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,QTSB_3,AABC,image,3,1.0,1.0,1.0
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,QTSB_3,AABC,sphere,3,1.0,1.0,1.0
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,QT_2,AAAA,image,5,1.0,1.0,1.0
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,QT_2,AAAA,sphere,5,1.0,1.0,1.0
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,QT_3,AAAA,image,5,1.0,1.0,1.0
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,QT_3,AAAA,sphere,5,1.0,1.0,1.0
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,Q_2,AAAA,image,5,1.0,1.0,1.0
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,Q_2,AAAA,sphere,5,1.0,1.0,1.0
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,Q_3,AAAB,image,2,1.0,1.0,1.0
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,Q_3,AAAB,sphere,2,1.0,1.0,1.0
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,Q_3,AABB,image,3,1.0,1.0,1.0
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,Q_3,AABB,sphere,3,1.0,1.0,1.0
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,TRI_3,AABB,image,1,1.0,1.0,1.0
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,TRI_3,AABB,sphere,1,1.0,1.0,1.0
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,TRI_3,AABC,image,4,1.0,1.0,1.0
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,TRI_3,AABC,sphere,4,1.0,1.0,1.0
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,QTSB_3,AAAA,image,40,0.25,0.425,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,QTSB_3,AAAA,sphere,40,0.25,0.425,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,QTSB_3,AAAB,image,392,0.25,0.4281462585034013,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,QTSB_3,AAAB,sphere,392,0.25,0.4281462585034013,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,QTSB_3,AABB,image,303,0.25,0.43289328932893295,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,QTSB_3,AABB,sphere,303,0.25,0.43289328932893295,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,QTSB_3,AABC,image,630,0.2507936507936508,0.44761904761904764,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,QTSB_3,AABC,sphere,630,0.2507936507936508,0.44761904761904764,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,QT_2,AAAA,image,105,0.25,0.3333333333333333,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,QT_2,AAAA,sphere,105,0.25,0.3333333333333333,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,QT_2,AAAB,image,672,0.2507440476190476,0.43154761904761907,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,QT_2,AAAB,sphere,672,0.2507440476190476,0.43154761904761907,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,QT_2,AABB,image,588,0.25,0.4642857142857143,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,QT_2,AABB,sphere,588,0.25,0.4642857142857143,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,QT_3,AAAA,image,37,0.25,0.6846846846846847,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,QT_3,AAAA,sphere,37,0.25,0.6846846846846847,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,QT_3,AAAB,image,368,0.2513586956521739,0.5172101449275361,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,QT_3,AAAB,sphere,368,0.2513586956521739,0.5172101449275361,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,QT_3,AABB,image,288,0.25,0.42708333333333326,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,QT_3,AABB,sphere,288,0.25,0.42708333333333326,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,QT_3,AABC,image,672,0.25,0.3859126984126984,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,QT_3,AABC,sphere,672,0.25,0.3859126984126984,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,Q_2,AAAA,image,495,0.25,0.45454545454545453,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,Q_2,AAAA,sphere,495,0.25,0.45454545454545453,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,Q_2,AAAB,image,672,0.25074404761904756,0.43452380952380953,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,Q_2,AAAB,sphere,672,0.25074404761904756,0.43452380952380953,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,Q_2,AABB,image,198,0.25,0.4090909090909091,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,Q_2,AABB,sphere,198,0.25,0.4090909090909091,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,Q_3,AAAA,image,71,0.25,0.25821596244131456,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,Q_3,AAAA,sphere,71,0.25,0.25821596244131456,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,Q_3,AAAB,image,448,0.25,0.38467261904761907,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,Q_3,AAAB,sphere,448,0.25,0.38467261904761907,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,Q_3,AABB,image,270,0.25,0.4790123456790124,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,Q_3,AABB,sphere,270,0.25,0.4790123456790124,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,Q_3,AABC,image,576,0.2508680555555556,0.4826388888888889,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,Q_3,AABC,sphere,576,0.2508680555555556,0.4826388888888889,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,TRI_3,AAAA,image,71,0.25,0.39436619718309857,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,TRI_3,AAAA,sphere,71,0.25,0.39436619718309857,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,TRI_3,AAAB,image,448,0.25,0.4203869047619047,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,TRI_3,AAAB,sphere,448,0.25,0.4203869047619047,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,TRI_3,AABB,image,270,0.25,0.4462962962962963,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,TRI_3,AABB,sphere,270,0.25,0.4462962962962963,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,TRI_3,AABC,image,576,0.2508680555555556,0.4534143518518518,0.25036630036630036
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,TRI_3,AABC,sphere,576,0.2508680555555556,0.4534143518518518,0.25036630036630036
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,QTSB_3,AAAA,image,71,1.0,1.0,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,QTSB_3,AAAA,sphere,71,1.0,1.0,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,QTSB_3,AAAB,image,376,1.0,0.9906914893617021,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,QTSB_3,AAAB,sphere,376,1.0,0.9906914893617021,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,QTSB_3,AABB,image,202,1.0,0.9942244224422443,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,QTSB_3,AABB,sphere,202,1.0,0.9942244224422443,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,QTSB_3,AABC,image,352,1.0,0.9820075757575758,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,QTSB_3,AABC,sphere,352,1.0,0.9820075757575758,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,QT_2,AAAA,image,85,1.0,1.0,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,QT_2,AAAA,sphere,85,1.0,1.0,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,QT_2,AAAB,image,496,1.0,0.9895833333333334,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,QT_2,AAAB,sphere,496,1.0,0.9895833333333334,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,QT_2,AABB,image,420,1.0,0.986111111111111,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,QT_2,AABB,sphere,420,1.0,0.986111111111111,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,QT_3,AAAA,image,71,1.0,1.0,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,QT_3,AAAA,sphere,71,1.0,1.0,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,QT_3,AAAB,image,376,1.0,0.9893617021276596,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,QT_3,AAAB,sphere,376,1.0,0.9893617021276596,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,QT_3,AABB,image,202,1.0,0.9826732673267327,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,QT_3,AABB,sphere,202,1.0,0.9826732673267327,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,QT_3,AABC,image,352,1.0,0.9900568181818182,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,QT_3,AABC,sphere,352,1.0,0.9900568181818182,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,Q_2,AAAA,image,715,1.0,0.9871794871794872,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,Q_2,AAAA,sphere,715,1.0,0.9871794871794872,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,Q_2,AAAB,image,286,1.0,0.9935897435897435,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,Q_2,AAAB,sphere,286,1.0,0.9935897435897435,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,Q_3,AAAA,image,127,1.0,0.9724409448818898,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,Q_3,AAAA,sphere,127,1.0,0.9724409448818898,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,Q_3,AAAB,image,460,1.0,0.9873188405797103,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,Q_3,AAAB,sphere,460,1.0,0.9873188405797103,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,Q_3,AABB,image,216,1.0,0.9953703703703703,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,Q_3,AABB,sphere,216,1.0,0.9953703703703703,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,Q_3,AABC,image,198,1.0,0.9966329966329966,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,Q_3,AABC,sphere,198,1.0,0.9966329966329966,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,TRI_3,AAAA,image,71,1.0,1.0,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,TRI_3,AAAA,sphere,71,1.0,1.0,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,TRI_3,AAAB,image,376,1.0,0.9906914893617021,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,TRI_3,AAAB,sphere,376,1.0,0.9906914893617021,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,TRI_3,AABB,image,202,1.0,0.9942244224422443,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,TRI_3,AABB,sphere,202,1.0,0.9942244224422443,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,TRI_3,AABC,image,352,1.0,0.9820075757575758,1.0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,TRI_3,AABC,sphere,352,1.0,0.9820075757575758,1.0
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,QTSB_3,AAAA,image,131,0.25,0.022900763358778626,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,QTSB_3,AAAA,sphere,131,0.25,0.022900763358778626,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,QTSB_3,AAAB,image,698,0.25,0.17478510028653296,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,QTSB_3,AAAB,sphere,698,0.25,0.17478510028653296,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,QTSB_3,AABB,image,406,0.25,0.29474548440065684,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,QTSB_3,AABB,sphere,406,0.25,0.29474548440065684,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,QTSB_3,AABC,image,585,0.25,0.2299145299145299,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,QTSB_3,AABC,sphere,585,0.25,0.2299145299145299,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,QT_2,AAAA,image,140,0.25,0.21428571428571427,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,QT_2,AAAA,sphere,140,0.25,0.21428571428571427,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,QT_2,AAAB,image,896,0.25,0.20870535714285715,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,QT_2,AAAB,sphere,896,0.25,0.20870535714285715,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,QT_2,AABB,image,784,0.25,0.20684523809523808,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,QT_2,AABB,sphere,784,0.25,0.20684523809523808,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,QT_3,AAAA,image,75,0.25,0.26,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,QT_3,AAAA,sphere,75,0.25,0.26,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,QT_3,AAAB,image,571,0.25,0.23671920607122013,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,QT_3,AAAB,sphere,571,0.25,0.23671920607122013,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,QT_3,AABB,image,394,0.25,0.23054145516074448,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,QT_3,AABB,sphere,394,0.25,0.23054145516074448,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,QT_3,AABC,image,780,0.25,0.1713675213675214,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,QT_3,AABC,sphere,780,0.25,0.1713675213675214,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,Q_2,AAAA,image,1001,0.25,0.25274725274725274,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,Q_2,AAAA,sphere,1001,0.25,0.25274725274725274,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,Q_2,AAAB,image,728,0.25,0.1620879120879121,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,Q_2,AAAB,sphere,728,0.25,0.1620879120879121,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,Q_2,AABB,image,91,0.25,0.08974358974358974,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,Q_2,AABB,sphere,91,0.25,0.08974358974358974,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,Q_3,AAAA,image,211,0.25,0.2014218009478673,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,Q_3,AAAA,sphere,211,0.25,0.2014218009478673,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,Q_3,AAAB,image,768,0.25,0.20377604166666666,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,Q_3,AAAB,sphere,768,0.25,0.20377604166666666,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,Q_3,AABB,image,321,0.25,0.2616822429906542,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,Q_3,AABB,sphere,321,0.25,0.2616822429906542,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,Q_3,AABC,image,520,0.25,0.18493589743589745,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,Q_3,AABC,sphere,520,0.25,0.18493589743589745,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,TRI_3,AAAA,image,211,0.25,0.00315955766192733,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,TRI_3,AAAA,sphere,211,0.25,0.00315955766192733,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,TRI_3,AAAB,image,768,0.25,0.16731770833333334,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,TRI_3,AAAB,sphere,768,0.25,0.16731770833333334,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,TRI_3,AABB,image,321,0.25,0.34008307372793356,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,TRI_3,AABB,sphere,321,0.25,0.34008307372793356,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,TRI_3,AABC,image,520,0.25,0.27083333333333337,0.25
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,TRI_3,AABC,sphere,520,0.25,0.27083333333333337,0.25
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,QTSB_3,AAAA,image,131,0.25,0.3702290076335878,0.2506868131868132
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,QTSB_3,AAAA,sphere,131,0.25,0.2099236641221374,0.25
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,QTSB_3,AAAB,image,698,0.25,0.40234001910219674,0.2506868131868132
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,QTSB_3,AAAB,sphere,698,0.25,0.2700573065902579,0.25
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,QTSB_3,AABB,image,406,0.25061576354679804,0.4536124794745484,0.2506868131868132
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,QTSB_3,AABB,sphere,406,0.25,0.3411330049261084,0.25
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,QTSB_3,AABC,image,585,0.2517094017094017,0.34074074074074073,0.2506868131868132
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,QTSB_3,AABC,sphere,585,0.25,0.24957264957264957,0.25
