config,subtype,method,profile,images,buildings,min_H,max_H,L,random_L,gain,observed_stage,random_stage,interval_low,interval_high
Q_3,2,representative,4,64,17,5,12,0.29837861811391225,0.26969444444444446,0.028684173669467794,0.2298786181139122,0.1822595704948646,-0.003938567927170863,0.07807657563025203
Q_3,2,representative,5,64,17,5,12,0.25521195144724557,0.2213153594771242,0.03389659197012138,0.2083099906629318,0.13781512605042018,0.00016797385620915108,0.08432461484593835
Q_3,2,representative,6,64,17,5,12,0.29837861811391225,0.26998856209150324,0.02839005602240897,0.2298786181139122,0.1822595704948646,-0.004233350840336129,0.07777916666666664
Q_3,3,complete,0,68,7,5,12,0.1341326530612245,0.2133248299319728,-0.0791921768707483,0.10374149659863945,0.08843537414965986,-0.11630102040816326,-0.04309438775510205
Q_3,3,complete,1,68,7,5,12,0.09314625850340137,0.1649404761904762,-0.07179421768707483,0.07993197278911565,0.04421768707482993,-0.11006802721088436,-0.035680272108843544
Q_3,3,complete,2,68,7,5,12,0.12445578231292517,0.1915221088435374,-0.06706632653061224,0.10374149659863945,0.08843537414965986,-0.10732142857142857,-0.03306122448979592
Q_3,3,complete,3,68,7,5,12,0.09564625850340135,0.16764455782312923,-0.07199829931972788,0.07993197278911565,0.04421768707482993,-0.11048469387755103,-0.03607057823129253
Q_3,3,complete,4,68,7,5,12,0.1341326530612245,0.20062074829931972,-0.06648809523809525,0.10374149659863945,0.08843537414965986,-0.10627274659863946,-0.031955782312925174
Q_3,3,complete,5,68,7,5,12,0.09564625850340135,0.1678656462585034,-0.07221938775510205,0.07993197278911565,0.04421768707482993,-0.11056505102040816,-0.036292517006802714
Q_3,3,complete,6,68,7,5,12,0.1341326530612245,0.2027295918367347,-0.0685969387755102,0.10374149659863945,0.08843537414965986,-0.10818877551020407,-0.034251700680272106
Q_3,3,representative,0,68,7,5,12,0.24073979591836733,0.2989880952380952,-0.0582482993197279,0.1921768707482993,0.195578231292517,-0.10253401360544219,-0.02030527210884355
Q_3,3,representative,1,68,7,5,12,0.15444727891156465,0.2289200680272109,-0.07447278911564627,0.12074829931972787,0.12074829931972787,-0.11967687074829933,-0.030714285714285715
Q_3,3,representative,2,68,7,5,12,0.20817176870748297,0.2719982993197279,-0.0638265306122449,0.16836734693877548,0.1717687074829932,-0.1080952380952381,-0.022823129251700682
Q_3,3,representative,3,68,7,5,12,0.1596343537414966,0.2297874149659864,-0.07015306122448979,0.12074829931972787,0.12074829931972787,-0.11563562925170069,-0.02695578231292517
Q_3,3,representative,4,68,7,5,12,0.21943027210884353,0.28289965986394555,-0.06346938775510205,0.16836734693877548,0.1717687074829932,-0.10715433673469386,-0.022653061224489797
Q_3,3,representative,5,68,7,5,12,0.1596343537414966,0.2297874149659864,-0.07015306122448979,0.12074829931972787,0.12074829931972787,-0.11563562925170069,-0.02695578231292517
Q_3,3,representative,6,68,7,5,12,0.21943027210884353,0.2837159863945578,-0.0642857142857143,0.16836734693877548,0.1717687074829932,-0.10811224489795916,-0.023282312925170072
TRI_3,2,complete,0,81,13,5,13,0.25916208791208795,0.21322161172161172,0.045940476190476184,0.2206043956043956,0.07692307692307691,-0.018420444139194143,0.12084791666666667
TRI_3,2,complete,1,81,13,5,13,0.22564926739926738,0.17091712454212457,0.05473214285714286,0.19496336996336996,0.0641025641025641,-0.010271485805860806,0.129373282967033
TRI_3,2,complete,2,81,13,5,13,0.24308516483516485,0.18930815018315023,0.05377701465201465,0.2206043956043956,0.07692307692307691,-0.012679956501831503,0.13094114010988994
TRI_3,2,complete,3,81,13,5,13,0.2271300366300366,0.1735421245421246,0.05358791208791209,0.19496336996336996,0.0641025641025641,-0.012245077838827839,0.12818296703296683
TRI_3,2,complete,4,81,13,5,13,0.24985439560439562,0.19813507326007326,0.05171932234432235,0.2206043956043956,0.07692307692307691,-0.013926648351648356,0.12606200778388266
TRI_3,2,complete,5,81,13,5,13,0.2271300366300366,0.17620238095238097,0.05092765567765567,0.19496336996336996,0.0641025641025641,-0.016921817765567764,0.12643649267399265
TRI_3,2,complete,6,81,13,5,13,0.25261080586080586,0.20286263736263738,0.0497481684981685,0.2206043956043956,0.07692307692307691,-0.02009381868131868,0.12612435897435895
TRI_3,2,representative,0,81,13,5,13,0.37446520146520146,0.3460828754578754,0.028382326007326007,0.313003663003663,0.24624542124542126,-0.0072999198717948735,0.06184979395604395
TRI_3,2,representative,1,81,13,5,13,0.31312545787545787,0.2766662087912088,0.03645924908424907,0.2809523809523809,0.1866300366300366,-0.009121920787545788,0.08354714972527472
TRI_3,2,representative,2,81,13,5,13,0.34328571428571425,0.3097751831501832,0.03351053113553114,0.313003663003663,0.2295787545787546,-0.00978336767399267,0.07602188644688643
TRI_3,2,representative,3,81,13,5,13,0.3247600732600733,0.28117582417582415,0.04358424908424908,0.2809523809523809,0.1866300366300366,-0.0004764194139194102,0.08822962454212449
TRI_3,2,representative,4,81,13,5,13,0.36033058608058605,0.32544184981684976,0.034888736263736266,0.313003663003663,0.2295787545787546,-0.003678434065934061,0.07129884386446876
TRI_3,2,representative,5,81,13,5,13,0.3247600732600733,0.28117582417582415,0.04358424908424908,0.2809523809523809,0.1866300366300366,-0.0004764194139194102,0.08822962454212449
TRI_3,2,representative,6,81,13,5,13,0.3657152014652014,0.32802838827838826,0.03768681318681318,0.313003663003663,0.2295787545787546,-0.000858974358974354,0.07418823260073257
TRI_3,3,complete,0,42,12,5,9,0.170625,0.2286611652236652,-0.058036165223665226,0.06944444444444443,0.08134920634920634,-0.13752716901154402,0.01886363636363636
TRI_3,3,complete,1,42,12,5,9,0.08416666666666667,0.1784528318903319,-0.09428616522366523,0.06944444444444443,0.06944444444444443,-0.19236124639249638,-0.014979549963924975
TRI_3,3,complete,2,42,12,5,9,0.170625,0.22444489538239534,-0.05381989538239538,0.06944444444444443,0.08134920634920634,-0.13502176902958155,0.023863636363636354
TRI_3,3,complete,3,42,12,5,9,0.08416666666666667,0.1784528318903319,-0.09428616522366523,0.06944444444444443,0.06944444444444443,-0.19236124639249638,-0.014979549963924975
TRI_3,3,complete,4,42,12,5,9,0.170625,0.2286611652236652,-0.058036165223665226,0.06944444444444443,0.08134920634920634,-0.13752716901154402,0.01886363636363636
TRI_3,3,complete,5,42,12,5,9,0.08416666666666667,0.1784528318903319,-0.09428616522366523,0.06944444444444443,0.06944444444444443,-0.19236124639249638,-0.014979549963924975
TRI_3,3,complete,6,42,12,5,9,0.170625,0.2286611652236652,-0.058036165223665226,0.06944444444444443,0.08134920634920634,-0.13752716901154402,0.01886363636363636
TRI_3,3,representative,0,42,12,5,9,0.2857837301587302,0.3265760281385281,-0.04079229797979798,0.25496031746031744,0.185515873015873,-0.11703945707070705,0.03160527146464644
TRI_3,3,representative,1,42,12,5,9,0.26127976190476193,0.2813478535353535,-0.020068091630591634,0.25496031746031744,0.185515873015873,-0.0935726461038961,0.05107142857142855
TRI_3,3,representative,2,42,12,5,9,0.2857837301587302,0.32534586940836935,-0.03956213924963925,0.25496031746031744,0.185515873015873,-0.11605300775613275,0.032920138888888846
TRI_3,3,representative,3,42,12,5,9,0.26127976190476193,0.2813478535353535,-0.020068091630591634,0.25496031746031744,0.185515873015873,-0.0935726461038961,0.05107142857142855
TRI_3,3,representative,4,42,12,5,9,0.2857837301587302,0.3265760281385281,-0.04079229797979798,0.25496031746031744,0.185515873015873,-0.11703945707070705,0.03160527146464644
TRI_3,3,representative,5,42,12,5,9,0.26127976190476193,0.2813478535353535,-0.020068091630591634,0.25496031746031744,0.185515873015873,-0.0935726461038961,0.05107142857142855
TRI_3,3,representative,6,42,12,5,9,0.2857837301587302,0.3265760281385281,-0.04079229797979798,0.25496031746031744,0.185515873015873,-0.11703945707070705,0.03160527146464644
