pool,image_id,code,building,method,tail,profile,max_clusters,max_singleton_share,N,possible_onset,conservative_onset,status
conditional,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY-87,uNb9QFRL6hY,complete,3,5,4.0,0.1,12,,,not_reached
conditional,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY-87,uNb9QFRL6hY,complete,3,6,4.0,0.2,12,7.0,7.0,identified
conditional,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY-87,uNb9QFRL6hY,complete,5,0,,,12,7.0,7.0,identified
conditional,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY-87,uNb9QFRL6hY,complete,5,1,2.0,0.1,12,,,not_reached
conditional,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY-87,uNb9QFRL6hY,complete,5,2,2.0,0.2,12,7.0,7.0,identified
conditional,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY-87,uNb9QFRL6hY,complete,5,3,3.0,0.1,12,,,not_reached
conditional,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY-87,uNb9QFRL6hY,complete,5,4,3.0,0.2,12,7.0,7.0,identified
conditional,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY-87,uNb9QFRL6hY,complete,5,5,4.0,0.1,12,,,not_reached
conditional,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY-87,uNb9QFRL6hY,complete,5,6,4.0,0.2,12,7.0,7.0,identified
conditional,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY-87,uNb9QFRL6hY,representative,2,0,,,12,4.0,4.0,identified
conditional,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY-87,uNb9QFRL6hY,representative,2,1,2.0,0.1,12,4.0,4.0,identified
conditional,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY-87,uNb9QFRL6hY,representative,2,2,2.0,0.2,12,4.0,4.0,identified
conditional,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY-87,uNb9QFRL6hY,representative,2,3,3.0,0.1,12,4.0,4.0,identified
conditional,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY-87,uNb9QFRL6hY,representative,2,4,3.0,0.2,12,4.0,4.0,identified
conditional,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY-87,uNb9QFRL6hY,representative,2,5,4.0,0.1,12,4.0,4.0,identified
conditional,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY-87,uNb9QFRL6hY,representative,2,6,4.0,0.2,12,4.0,4.0,identified
conditional,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY-87,uNb9QFRL6hY,representative,3,0,,,12,4.0,4.0,identified
conditional,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY-87,uNb9QFRL6hY,representative,3,1,2.0,0.1,12,4.0,4.0,identified
conditional,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY-87,uNb9QFRL6hY,representative,3,2,2.0,0.2,12,4.0,4.0,identified
conditional,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY-87,uNb9QFRL6hY,representative,3,3,3.0,0.1,12,4.0,4.0,identified
conditional,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY-87,uNb9QFRL6hY,representative,3,4,3.0,0.2,12,4.0,4.0,identified
conditional,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY-87,uNb9QFRL6hY,representative,3,5,4.0,0.1,12,4.0,4.0,identified
conditional,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY-87,uNb9QFRL6hY,representative,3,6,4.0,0.2,12,4.0,4.0,identified
conditional,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY-87,uNb9QFRL6hY,representative,5,0,,,12,4.0,4.0,identified
conditional,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY-87,uNb9QFRL6hY,representative,5,1,2.0,0.1,12,4.0,4.0,identified
conditional,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY-87,uNb9QFRL6hY,representative,5,2,2.0,0.2,12,4.0,4.0,identified
conditional,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY-87,uNb9QFRL6hY,representative,5,3,3.0,0.1,12,4.0,4.0,identified
conditional,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY-87,uNb9QFRL6hY,representative,5,4,3.0,0.2,12,4.0,4.0,identified
conditional,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY-87,uNb9QFRL6hY,representative,5,5,4.0,0.1,12,4.0,4.0,identified
conditional,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY-87,uNb9QFRL6hY,representative,5,6,4.0,0.2,12,4.0,4.0,identified
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,2,0,,,4,2.0,,possible_only
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,2,1,2.0,0.1,4,,,not_reached
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,2,2,2.0,0.2,4,,,not_reached
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,2,3,3.0,0.1,4,,,not_reached
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,2,4,3.0,0.2,4,,,not_reached
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,2,5,4.0,0.1,4,,,not_reached
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,2,6,4.0,0.2,4,,,not_reached
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,3,0,,,4,,,insufficient_tail
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,3,1,2.0,0.1,4,,,insufficient_tail
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,3,2,2.0,0.2,4,,,insufficient_tail
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,3,3,3.0,0.1,4,,,insufficient_tail
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,3,4,3.0,0.2,4,,,insufficient_tail
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,3,5,4.0,0.1,4,,,insufficient_tail
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,3,6,4.0,0.2,4,,,insufficient_tail
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,5,0,,,4,,,insufficient_tail
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,5,1,2.0,0.1,4,,,insufficient_tail
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,5,2,2.0,0.2,4,,,insufficient_tail
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,5,3,3.0,0.1,4,,,insufficient_tail
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,5,4,3.0,0.2,4,,,insufficient_tail
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,5,5,4.0,0.1,4,,,insufficient_tail
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,5,6,4.0,0.2,4,,,insufficient_tail
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,2,0,,,4,2.0,,possible_only
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,2,1,2.0,0.1,4,,,not_reached
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,2,2,2.0,0.2,4,,,not_reached
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,2,3,3.0,0.1,4,,,not_reached
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,2,4,3.0,0.2,4,,,not_reached
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,2,5,4.0,0.1,4,,,not_reached
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,2,6,4.0,0.2,4,,,not_reached
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,3,0,,,4,,,insufficient_tail
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,3,1,2.0,0.1,4,,,insufficient_tail
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,3,2,2.0,0.2,4,,,insufficient_tail
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,3,3,3.0,0.1,4,,,insufficient_tail
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,3,4,3.0,0.2,4,,,insufficient_tail
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,3,5,4.0,0.1,4,,,insufficient_tail
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,3,6,4.0,0.2,4,,,insufficient_tail
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,5,0,,,4,,,insufficient_tail
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,5,1,2.0,0.1,4,,,insufficient_tail
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,5,2,2.0,0.2,4,,,insufficient_tail
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,5,3,3.0,0.1,4,,,insufficient_tail
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,5,4,3.0,0.2,4,,,insufficient_tail
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,5,5,4.0,0.1,4,,,insufficient_tail
historical,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,5,6,4.0,0.2,4,,,insufficient_tail
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,2,0,,,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,2,1,2.0,0.1,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,2,2,2.0,0.2,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,2,3,3.0,0.1,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,2,4,3.0,0.2,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,2,5,4.0,0.1,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,2,6,4.0,0.2,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,3,0,,,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,3,1,2.0,0.1,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,3,2,2.0,0.2,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,3,3,3.0,0.1,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,3,4,3.0,0.2,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,3,5,4.0,0.1,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,3,6,4.0,0.2,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,5,0,,,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,5,1,2.0,0.1,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,5,2,2.0,0.2,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,5,3,3.0,0.1,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,5,4,3.0,0.2,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,5,5,4.0,0.1,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,5,6,4.0,0.2,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,2,0,,,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,2,1,2.0,0.1,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,2,2,2.0,0.2,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,2,3,3.0,0.1,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,2,4,3.0,0.2,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,2,5,4.0,0.1,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,2,6,4.0,0.2,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,3,0,,,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,3,1,2.0,0.1,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,3,2,2.0,0.2,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,3,3,3.0,0.1,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,3,4,3.0,0.2,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,3,5,4.0,0.1,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,3,6,4.0,0.2,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,5,0,,,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,5,1,2.0,0.1,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,5,2,2.0,0.2,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,5,3,3.0,0.1,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,5,4,3.0,0.2,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,5,5,4.0,0.1,15,,,not_reached
strict,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,5,6,4.0,0.2,15,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,2,0,,,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,2,1,2.0,0.1,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,2,2,2.0,0.2,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,2,3,3.0,0.1,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,2,4,3.0,0.2,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,2,5,4.0,0.1,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,2,6,4.0,0.2,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,3,0,,,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,3,1,2.0,0.1,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,3,2,2.0,0.2,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,3,3,3.0,0.1,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,3,4,3.0,0.2,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,3,5,4.0,0.1,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,3,6,4.0,0.2,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,5,0,,,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,5,1,2.0,0.1,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,5,2,2.0,0.2,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,5,3,3.0,0.1,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,5,4,3.0,0.2,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,5,5,4.0,0.1,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,complete,5,6,4.0,0.2,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,2,0,,,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,2,1,2.0,0.1,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,2,2,2.0,0.2,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,2,3,3.0,0.1,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,2,4,3.0,0.2,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,2,5,4.0,0.1,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,2,6,4.0,0.2,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,3,0,,,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,3,1,2.0,0.1,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,3,2,2.0,0.2,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,3,3,3.0,0.1,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,3,4,3.0,0.2,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,3,5,4.0,0.1,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,3,6,4.0,0.2,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,5,0,,,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,5,1,2.0,0.1,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,5,2,2.0,0.2,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,5,3,3.0,0.1,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,5,4,3.0,0.2,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,5,5,4.0,0.1,17,,,not_reached
conditional,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,uNb9QFRL6hY,representative,5,6,4.0,0.2,17,,,not_reached
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,2,0,,,5,,,not_reached
