image_id,building,split,historical,raw_sequence_equal,cycle_equal,n_ceiling_floor_pairs_enclosed,n_ceiling_floor_pairs_extended,floor,floor_status,band,band_status,linear,linear_status,solid,solid_status
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,test,True,False,False,4,4,0,computable,0.00116439337236,computable,0.00147179067866,computable,0.00102901033046,computable
e9zR4mvMWw7_2224be23a70a475ea6daa55d4c90a91b,e9zR4mvMWw7,test,False,False,False,6,6,0.0251829420915,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
e9zR4mvMWw7_2594cedd9da64c338c1ba98abed9efb3,e9zR4mvMWw7,test,False,False,False,4,4,0.0157722920964,computable,0.00332074525086,computable,0.00134670555917,computable,0.00234257793238,computable
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,test,True,True,True,4,4,0,computable,0,computable,0,computable,0,computable
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,test,True,False,False,4,4,0.0040663605847,computable,0.0104026891754,computable,0.00541596985755,computable,0.00738426913019,computable
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,test,True,False,False,8,7,0.0266737306322,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
e9zR4mvMWw7_511976eee78f42e6858dcb7845a44777,e9zR4mvMWw7,test,False,False,False,8,8,0.0417489555028,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
e9zR4mvMWw7_5d711de78dbd400aa4cfd51fc05dfbee,e9zR4mvMWw7,test,False,False,False,8,8,0.00725313012309,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3,e9zR4mvMWw7,test,False,True,True,4,4,0,computable,0,computable,0,computable,0,computable
e9zR4mvMWw7_6a856f5cb71645558f9f9ee069f37f1b,e9zR4mvMWw7,test,False,False,False,13,12,0.0162433630478,computable,,zero_azimuth_edge,,zero_azimuth_edge,,zero_azimuth_edge
e9zR4mvMWw7_83347153d2184d33869626c6c83318f9,e9zR4mvMWw7,test,False,False,False,4,4,0.00391009739489,computable,0.00386609913077,computable,0.00449382889694,computable,0.00313495935473,computable
e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,e9zR4mvMWw7,test,False,True,True,4,4,0,computable,0,computable,0,computable,0,computable
e9zR4mvMWw7_891cb55a08dd4aea9ee76656f6b4850d,e9zR4mvMWw7,test,False,False,False,4,4,0.0111493215552,computable,0.00123039956411,computable,0.00157060605152,computable,0.00117137188568,computable
e9zR4mvMWw7_979426d6a1ea42e29cf5c3bd62eba342,e9zR4mvMWw7,test,False,False,False,4,4,0.00915204666891,computable,0.0021868987732,computable,0.00226517668378,computable,0.00205010448553,computable
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,test,True,True,True,4,4,0,computable,0,computable,0,computable,0,computable
e9zR4mvMWw7_b0a7188b1afc4f648bd497af5202d978,e9zR4mvMWw7,test,False,False,False,6,6,0.00184430752383,computable,0.000805482380517,computable,0.000907618945585,computable,0.000476369770892,computable
e9zR4mvMWw7_c904c55a5d0e420bbd6e4e030b9fe5b4,e9zR4mvMWw7,test,False,False,False,6,6,0.000977117074542,computable,0.00470173030289,computable,0.00589882805959,computable,0.00331238613855,computable
e9zR4mvMWw7_cd47116ee6264bc691811409bf779f34,e9zR4mvMWw7,test,False,True,True,4,4,0,computable,0,computable,0,computable,0,computable
e9zR4mvMWw7_d88c41884dc24efbb5c1b7dcf97998e9,e9zR4mvMWw7,test,False,False,False,4,4,0,computable,0.00113891213752,computable,0.00138308907626,computable,0.00117832340211,computable
e9zR4mvMWw7_f624a40d100144e696a39abe258ee090,e9zR4mvMWw7,test,False,False,False,9,9,,invalid_original_order_polygon,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
e9zR4mvMWw7_f6c327acf9884d988714467217d67dcd,e9zR4mvMWw7,test,False,True,True,10,10,0,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,test,True,False,False,4,10,0.185489571037,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
e9zR4mvMWw7_f8d915e2d06a4ff8ab6f4cdaf3e42295,e9zR4mvMWw7,test,False,False,False,4,4,0.0116718220293,computable,0.00462935887622,computable,0.00865537114036,computable,0.00404942651497,computable
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ,val,True,False,False,4,4,0.0253984783504,computable,0.00890681670441,computable,0.00484703468428,computable,0.0068335124101,computable
jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,jh4fc5c5qoQ,val,True,False,False,11,10,0.0171232077481,computable,0.013186453865,computable,0.0141034273087,computable,0.0109562468121,computable
jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,jh4fc5c5qoQ,val,True,False,False,16,17,0.0243342681397,computable,,zero_azimuth_edge,,zero_azimuth_edge,,zero_azimuth_edge
jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,jh4fc5c5qoQ,val,True,False,False,8,12,0.0932190833222,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,jh4fc5c5qoQ,val,True,False,False,6,6,0.00688489460374,computable,0.00271386126424,computable,0.00225135558673,computable,0.00152318722687,computable
jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,jh4fc5c5qoQ,val,True,False,False,6,6,0.00368835811077,computable,0.00199759841698,computable,0.00232804232804,computable,0.00166087405151,computable
jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,jh4fc5c5qoQ,val,True,False,False,7,13,0.0706619281853,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV,val,True,True,True,4,4,0,computable,0,computable,0,computable,0,computable
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV,val,True,False,False,4,4,0.0073973049713,computable,0.00383572174773,computable,0.00292442233633,computable,0.00223241228818,computable
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,val,True,False,False,4,4,0.00748700520894,computable,0.016425408336,computable,0.00556947423442,computable,0.0101374013808,computable
jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,jtcxE69GiFV,val,True,False,False,4,4,0.027627689491,computable,0.00494820635713,computable,0.00901996848256,computable,0.00431099683752,computable
jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,jtcxE69GiFV,val,True,False,False,4,4,0.00938794600113,computable,0.00334670982058,computable,0.00230167396108,computable,0.00237562798265,computable
jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,jtcxE69GiFV,val,True,False,False,7,8,0.030616391535,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,jtcxE69GiFV,val,True,False,False,6,6,0,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV,val,True,False,False,4,4,0.00481233525485,computable,0.00203580318684,computable,0.00240269313829,computable,0.00149323337854,computable
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,jtcxE69GiFV,val,True,False,False,12,13,0.0232602584334,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV,val,True,False,False,7,7,0.0126419105043,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,jtcxE69GiFV,val,True,False,False,7,7,0.016154523712,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,jtcxE69GiFV,val,True,True,True,4,4,0,computable,0,computable,0,computable,0,computable
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV,val,True,False,False,6,8,0.0574509620657,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,val,True,False,False,14,12,0.0322502827165,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,jtcxE69GiFV,val,True,False,False,6,6,0.0135386554377,computable,0.00429068271421,computable,0.00383443737916,computable,0.00325607012465,computable
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,jtcxE69GiFV,val,True,True,True,6,6,0,computable,0,computable,0,computable,0,computable
kEZ7cmS4wCh_6811d52593b740cb9047202ce1e8a1e4,kEZ7cmS4wCh,test,False,False,False,8,8,0.0910078988996,computable,0.0138373515754,computable,0.0205149791423,computable,0.00968230698118,computable
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,pRbA3pwrgk9,val,True,False,False,14,14,0.0196972933227,computable,,zero_azimuth_edge,,zero_azimuth_edge,,zero_azimuth_edge
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9,val,True,False,False,10,14,0.626605111425,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,pRbA3pwrgk9,val,True,True,True,4,4,0,computable,0,computable,0,computable,0,computable
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,pRbA3pwrgk9,val,True,False,False,4,4,0.00416665845313,computable,0.00246008567919,computable,0.00231671879234,computable,0.00224335844422,computable
pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,pRbA3pwrgk9,val,True,False,False,4,4,0,computable,0.00157803491505,computable,0.0017556417888,computable,0.00152723637179,computable
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,val,True,False,False,4,4,0.0211753429645,computable,0.0044882752247,computable,0.00533250566392,computable,0.00310415755958,computable
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9,val,True,True,True,4,4,0,computable,0,computable,0,computable,0,computable
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,val,True,False,False,12,12,0.732556261614,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9,val,True,False,False,6,6,0.00538051807029,computable,0.00147413177987,computable,0.00180397888808,computable,0.00110749504692,computable
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9,val,True,False,False,4,4,0.0171175160485,computable,0.00557738871287,computable,0.00599583649114,computable,0.00453822320604,computable
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,val,True,False,False,6,10,0.117176917684,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk,val,True,True,True,6,6,0,computable,,zero_azimuth_edge,,zero_azimuth_edge,,zero_azimuth_edge
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk,val,True,True,True,4,4,0,computable,0,computable,0,computable,0,computable
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,val,True,True,True,4,4,0,computable,0,computable,0,computable,0,computable
pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,val,True,False,False,8,8,0.0453166699041,computable,0.00568363048561,computable,0.00714207874729,computable,0.00561605550819,computable
pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,val,True,False,False,8,8,0.00195608649024,computable,0.00292131704876,computable,0.00368676778629,computable,0.00221775520573,computable
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,val,True,False,False,8,10,0.555831577798,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,val,True,False,False,4,4,0.00764279908128,computable,0.00493754110109,computable,0.00238870374294,computable,0.00460476666848,computable
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk,val,True,False,False,6,6,0.0026318472674,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk,val,True,True,True,4,4,0,computable,0,computable,0,computable,0,computable
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk,val,True,True,True,4,4,0,computable,0,computable,0,computable,0,computable
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk,val,True,False,False,4,4,0,computable,0.000818510403294,computable,0.00113783892678,computable,0.000477032724451,computable
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,test,True,True,True,4,4,0,computable,0,computable,0,computable,0,computable
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,test,True,False,False,4,4,0.0051751667154,computable,0.00183394796609,computable,0.000290452915464,computable,0.00119331448158,computable
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,test,True,False,False,14,14,0.000874572264518,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,test,True,False,False,12,10,0.0298515296134,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,test,True,False,False,6,6,0.00587307043891,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9,q9vSo1VnCiC,test,False,True,True,6,6,0,computable,0,computable,0,computable,0,computable
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,test,True,False,False,4,4,0.0162813407205,computable,0.0109716017425,computable,0.00414660330972,computable,0.00814231586217,computable
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,test,True,False,False,4,4,0.00714423630275,computable,0.00208024205704,computable,0.000346192453591,computable,0.00192964424204,computable
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,test,True,False,False,11,11,6.63125826857e-05,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342,q9vSo1VnCiC,test,False,False,False,4,4,0.0491574322132,computable,0.00974068123817,computable,0.0078465928771,computable,0.00820840557618,computable
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,test,True,True,True,4,4,0,computable,0,computable,0,computable,0,computable
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,test,True,False,False,4,4,0.0268280298485,computable,0.00884835607255,computable,0.0101274081494,computable,0.00783835351331,computable
q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1,q9vSo1VnCiC,test,False,False,False,8,8,0.0361415171483,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
q9vSo1VnCiC_aca93be82fdc4e8fb7874b3ca88ca3e8,q9vSo1VnCiC,test,False,False,False,4,4,0,computable,0.00147092707813,computable,0.00200342735092,computable,0.00111429909531,computable
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,test,True,False,False,4,4,0.0139104391036,computable,0.00291745079733,computable,0.00338785209712,computable,0.00242002579135,computable
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,test,True,False,False,12,13,0.037291505667,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f,q9vSo1VnCiC,test,False,True,True,4,4,0,computable,0,computable,0,computable,0,computable
q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b,q9vSo1VnCiC,test,False,False,False,6,4,0.0357116668224,computable,0.00996839056319,computable,0.0308634995956,computable,0.006274716168,computable
q9vSo1VnCiC_d799bea8f909406b8b87d4cf8a7c421b,q9vSo1VnCiC,test,False,False,False,4,4,0.0199941481181,computable,0.00505162154286,computable,0.00589938535088,computable,0.0040360039605,computable
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,test,True,False,False,6,8,0.590197627063,computable,0.107394419726,computable,0.125994472013,computable,0.0840143233864,computable
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,test,True,True,True,6,6,0,computable,0,computable,0,computable,0,computable
q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9,q9vSo1VnCiC,test,False,True,True,4,4,0,computable,0,computable,0,computable,0,computable
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,test,True,False,False,4,4,0.00753805384699,computable,0.000767875768442,computable,0.00103028773002,computable,0.000596680565257,computable
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,test,True,True,True,4,4,0,computable,0,computable,0,computable,0,computable
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,test,True,True,True,4,4,0,computable,0,computable,0,computable,0,computable
rPc6DW4iMge_073ce382f78d4a81b8c673591a954997,rPc6DW4iMge,test,False,False,False,4,4,0.0115242340358,computable,0.00492438059331,computable,0.00423704208053,computable,0.00476731980776,computable
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,test,True,False,False,12,14,0.0352776292774,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,test,True,False,False,8,16,0.479064115417,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4,rPc6DW4iMge,test,False,False,False,4,4,0.0156094371931,computable,0.00723089001874,computable,0.00733651835252,computable,0.00408567168122,computable
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,test,True,False,False,4,4,0.002979436006,computable,0.000523631926572,computable,0.000136142965074,computable,0.000296731840081,computable
rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,rPc6DW4iMge,test,False,True,True,4,4,0,computable,0,computable,0,computable,0,computable
rPc6DW4iMge_2aef8931ed104272873cbc52701eb2ad,rPc6DW4iMge,test,False,False,False,4,4,0.00720845674424,computable,0.00258708453931,computable,0.00130438058288,computable,0.00169503216485,computable
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,test,True,False,False,4,4,0.0129361281748,computable,0.00273436170232,computable,0.00331532080067,computable,0.00147736302804,computable
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,test,True,False,False,4,4,0.0133224690588,computable,0.0062509066999,computable,0.00806276725293,computable,0.0051837079302,computable
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,test,True,False,False,6,6,0.00458498525562,computable,0.00034708774823,computable,0.000451583768789,computable,0.000294541923387,computable
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,test,True,False,False,6,14,0.490093754332,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
rPc6DW4iMge_bad24c9d90de493eb70e9af8383ee598,rPc6DW4iMge,test,False,False,False,4,7,0.792822690971,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,test,True,False,False,4,4,0,computable,0.00207832348614,computable,0.00403281662054,computable,0.00141559886687,computable
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,test,True,False,False,14,16,0.198746051856,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
rqfALeAoiTq_543b6ae7daa84e4eae377957999e7c8e,rqfALeAoiTq,test,False,True,True,4,4,0,computable,0,computable,0,computable,0,computable
uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c,uNb9QFRL6hY,test,False,False,False,6,6,0.0216923499373,computable,0.00197623502055,computable,0.00332135250266,computable,0.00173215508671,computable
uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0,uNb9QFRL6hY,test,False,True,True,6,6,0,computable,0,computable,0,computable,0,computable
uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,uNb9QFRL6hY,test,False,True,True,4,4,0,computable,0,computable,0,computable,0,computable
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,test,True,False,False,6,8,0.407640394054,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,test,True,True,True,4,4,0,computable,0,computable,0,computable,0,computable
uNb9QFRL6hY_13a430466eb64e2087e7fb5acde7a398,uNb9QFRL6hY,test,False,False,False,4,4,0.0335896363608,computable,0.0045706299028,computable,0.0068161604693,computable,0.0042220139673,computable
uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653,uNb9QFRL6hY,test,False,False,False,4,4,0.0230923652955,computable,0.00758105721211,computable,0.00352147769177,computable,0.00512165182412,computable
uNb9QFRL6hY_1b7bf6673ca74809a141b57da1d6357f,uNb9QFRL6hY,test,False,False,False,4,4,0.00770858598207,computable,0.00448275278549,computable,0.00473377531705,computable,0.00347717600968,computable
uNb9QFRL6hY_23ad7b8dbcd14ca8a270eb37da6457cb,uNb9QFRL6hY,test,False,True,True,4,4,0,computable,0,computable,0,computable,0,computable
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,test,True,False,False,9,9,0.00381982711633,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
uNb9QFRL6hY_4bdc9dcd921342d498e9d70a24481f2d,uNb9QFRL6hY,test,False,False,False,4,4,0.0424132374082,computable,0.0120847635195,computable,0.01693664169,computable,0.00966699967301,computable
uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004,uNb9QFRL6hY,test,False,False,False,9,10,0.468724259806,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,test,True,False,False,9,9,0.0202957278754,computable,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary,,non_single_valued_or_nonstar_boundary
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,test,True,False,False,8,8,0,computable,0.000890898576649,computable,0.000929836429644,computable,0.000912380554835,computable
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,test,True,True,True,6,6,0,computable,0,computable,0,computable,0,computable
uNb9QFRL6hY_68df002b0bc84182b4141e8f9cd03fae,uNb9QFRL6hY,test,False,False,False,4,4,0.00388072292979,computable,0.00112960032044,computable,0.00178601896648,computable,0.000809770012057,computable
uNb9QFRL6hY_68efbeec805f437bb3f3421f93fa4f56,uNb9QFRL6hY,test,False,False,False,4,4,0.0131405857279,computable,0.00530521617143,computable,0.00394904409609,computable,0.00422148863244,computable
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,test,True,False,False,10,10,0.0422648928036,computable,0.0108015115734,computable,0.0121238797013,computable,0.00744192218054,computable
uNb9QFRL6hY_6a99c723d40b429e96a29c8ce7532d1d,uNb9QFRL6hY,test,False,True,True,4,4,0,computable,0,computable,0,computable,0,computable
uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,uNb9QFRL6hY,test,False,False,False,6,6,0.0137280288897,computable,0.00658709521568,computable,0.00583885197052,computable,0.00530657085188,computable
uNb9QFRL6hY_6ba3c5669ef04b178b0a5de90249257b,uNb9QFRL6hY,test,False,True,True,8,8,0,computable,0,computable,0,computable,0,computable
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,test,True,False,False,4,4,0.0192887719655,computable,0.00545134002835,computable,0.00252766102663,computable,0.0034222729311,computable
uNb9QFRL6hY_709c21ff4dfa467cbaa655e84acc7030,uNb9QFRL6hY,test,False,False,False,4,4,0.00975831048689,computable,0.00135284645635,computable,0.000887722081054,computable,0.000831401854588,computable
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,test,True,False,False,6,6,0.000482541041781,computable,0.00161162284568,computable,0.00390315681837,computable,0.000917783764575,computable
uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3,uNb9QFRL6hY,test,False,False,False,10,8,0.0237528908654,computable,0.00982953257244,computable,0.0295739465199,computable,0.008829469017,computable
uNb9QFRL6hY_7c9caadd3cb34400893356727278e975,uNb9QFRL6hY,test,False,False,False,6,6,0.00705972082392,computable,0.00272678565757,computable,0.000607323749405,computable,0.00170717059327,computable
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,test,True,True,True,4,4,0,computable,0,computable,0,computable,0,computable
