image_id,historical,integer_sequence_equal,native_uv_sequence_equal,native_uv_cycle_equal,legacy_integer_floor,legacy_integer_status,pixel_center_integer_floor,pixel_center_integer_status,native_uv_floor,native_uv_status,max_native_coordinate_difference_pixels_when_integer_equal
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,True,False,False,False,0.057450962065727196,computable,0.05732319952358467,computable,0.04961952814567827,computable,
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,True,False,False,False,0.03225028271646402,computable,0.03209920694738699,computable,0.024442495434397582,computable,
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,True,False,False,False,0.013538655437728475,computable,0.01351628410524286,computable,0.006186536173163892,computable,
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,True,True,False,False,0.0,computable,0.0,computable,0.001645533296713575,computable,0.06709964800000989
kEZ7cmS4wCh_6811d52593b740cb9047202ce1e8a1e4,False,False,False,False,0.09100789889956407,computable,0.09078563983675747,computable,0.08180171693867222,computable,
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,True,False,False,False,0.01969729332265646,computable,0.019681067849923406,computable,0.022993280351354062,computable,
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,True,False,False,False,0.6266051114247908,computable,0.6270012823138411,computable,0.6251647638400213,computable,
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,True,True,False,False,0.0,computable,0.0,computable,0.0011259169555383197,computable,0.04582379520002178
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,True,False,False,False,0.004166658453130023,computable,0.004168057228450928,computable,0.004551397659389722,computable,
pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,True,False,False,False,0.0,computable,0.0,computable,0.002704524749128745,computable,
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,True,False,False,False,0.021175342964523836,computable,0.021243420403293967,computable,0.02217850530320775,computable,
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,True,True,False,False,0.0,computable,0.0,computable,0.0010638801014429822,computable,0.042926847999979145
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,True,False,False,False,0.7325562616137106,computable,0.7309436089254158,computable,0.7266062797989934,computable,
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,True,False,False,False,0.005380518070291274,computable,0.005376521279372937,computable,0.005300945021458947,computable,
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,True,False,False,False,0.017117516048538506,computable,0.017136850528680525,computable,0.014412412458204904,computable,
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,True,False,False,False,0.11717691768368932,computable,0.11684391953364559,computable,0.11858500034415753,computable,
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,True,True,False,False,0.0,computable,0.0,computable,0.0020478497730691547,computable,0.08277550079998264
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,True,True,False,False,0.0,computable,0.0,computable,0.0003373479604542595,computable,0.012324198399994657
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,True,True,False,False,0.0,computable,0.0,computable,0.0005360485127720027,computable,0.02001131520000854
pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,True,False,False,False,0.045316669904072904,computable,0.04507782043268038,computable,0.03818228382630795,computable,
pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,True,False,False,False,0.001956086490235487,computable,0.001970496156726065,computable,0.005463275566575998,computable,
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,True,False,False,False,0.5558315777976557,computable,0.555380194809004,computable,0.5596251618011456,computable,
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,True,False,False,False,0.0076427990812838464,computable,0.007636671796395267,computable,0.006329627299478835,computable,
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,True,False,False,False,0.0026318472674016213,computable,0.0026157144222358486,computable,0.004802556426545146,computable,
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,True,True,False,False,0.0,computable,0.0,computable,0.001327051386598499,computable,0.05363343359999817
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,True,True,False,False,0.0,computable,0.0,computable,0.0003680109661364783,computable,0.014899814399996103
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,True,False,False,False,0.0,computable,0.0,computable,0.004842673610013559,computable,
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,True,True,False,False,0.0,computable,0.0,computable,7.341853785169938e-05,computable,0.002926592000051187
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,True,False,False,False,0.005175166715402635,computable,0.0051743103702568405,computable,0.004519343505455242,computable,
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,True,False,False,False,0.0008745722645182585,computable,0.000874840653080966,computable,0.0024483169995140885,computable,
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,True,False,False,False,0.029851529613358907,computable,0.02987210463838419,computable,0.03191107720871855,computable,
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,True,False,False,False,0.0058730704389118316,computable,0.005870028644852976,computable,0.0044573373322605025,computable,
q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9,False,True,False,False,0.0,computable,0.0,computable,0.007672781724658351,computable,0.26645596160000196
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,True,False,False,False,0.01628134072048093,computable,0.01627799413490627,computable,0.01873569053984514,computable,
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,True,False,False,False,0.007144236302754181,computable,0.007134794612801643,computable,0.006705408811070734,computable,
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,True,False,False,False,6.63125826857458e-05,computable,6.688695742318451e-05,computable,0.0027766695142774633,computable,
q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342,False,False,False,False,0.04915743221318025,computable,0.049133752445537526,computable,0.04672954316797495,computable,
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,True,True,False,False,0.0,computable,0.0,computable,0.0013079057462441757,computable,0.053060915199978353
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,True,False,False,False,0.026828029848509183,computable,0.02660979612995884,computable,0.020996927737384596,computable,
q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1,False,False,False,False,0.03614151714830394,computable,0.035489433386827196,computable,0.004370577725838154,computable,
q9vSo1VnCiC_aca93be82fdc4e8fb7874b3ca88ca3e8,False,False,False,False,0.0,computable,0.0,computable,0.0008868803005039894,computable,
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,True,False,False,False,0.01391043910360168,computable,0.013878954940085175,computable,0.00890616508275599,computable,
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,True,False,False,False,0.037291505667039315,computable,0.037437306734241504,computable,0.035463434181156384,computable,
q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f,False,True,False,False,0.0,computable,0.0,computable,0.0010243446680378021,computable,0.03825904640001454
q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b,False,False,False,False,0.03571166682239202,computable,0.035759918422635595,computable,0.03503199487318298,computable,
q9vSo1VnCiC_d799bea8f909406b8b87d4cf8a7c421b,False,False,False,False,0.019994148118059107,computable,0.019960107379429548,computable,0.011770426908424225,computable,
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,True,False,False,False,0.5901976270632733,computable,0.5889484265993534,computable,0.58625743910184,computable,
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,True,True,False,False,0.0,computable,0.0,computable,0.0007728799822926957,computable,0.02683688960001973
q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9,False,True,False,False,0.0,computable,0.0,computable,0.0019755719847007747,computable,0.07846840319996318
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,True,False,False,False,0.007538053846988801,computable,0.007529105707930084,computable,0.004829309527971004,computable,
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,True,True,False,False,0.0,computable,0.0,computable,0.0005301101348441639,computable,0.01748710399999709
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,True,True,False,False,0.0,computable,0.0,computable,0.0016835772540968463,computable,0.0664299008000171
rPc6DW4iMge_073ce382f78d4a81b8c673591a954997,False,False,False,False,0.011524234035761083,computable,0.011412352993428465,computable,0.006673289403059002,computable,
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,True,False,False,False,0.03527762927735312,computable,0.035282434591712875,computable,0.034405787654702924,computable,
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,True,False,False,False,0.4790641154170766,computable,0.47829707067674576,computable,0.4786030965146575,computable,
rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4,False,False,False,False,0.015609437193099818,computable,0.015649115671189096,computable,0.015631770752001284,computable,
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,True,False,False,False,0.002979436005997038,computable,0.0029792020378797135,computable,0.00560760636047708,computable,
rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,False,True,False,False,0.0,computable,0.0,computable,0.0005247343443830488,computable,0.021380915199983974
rPc6DW4iMge_2aef8931ed104272873cbc52701eb2ad,False,False,False,False,0.0072084567442392,computable,0.007208876585655721,computable,0.006687348809321536,computable,
rPc6DW4iMge_4350d36797324601adba7351d09602d2,True,False,False,False,0.012936128174775408,computable,0.012974582233525767,computable,0.007099520829967232,computable,
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,True,False,False,False,0.013322469058834385,computable,0.013334197143903714,computable,0.013752551871159424,computable,
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,True,False,False,False,0.00458498525561668,computable,0.004579612741693051,computable,0.0017632710055532907,computable,
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,True,False,False,False,0.49009375433203906,computable,0.49017059164998134,computable,0.49089112785057487,computable,
rPc6DW4iMge_bad24c9d90de493eb70e9af8383ee598,False,False,False,False,0.7928226909711993,computable,0.792075413948998,computable,0.7891816032611296,computable,
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,True,False,False,False,0.0,computable,0.0,computable,0.0033661083261464775,computable,
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,True,False,False,False,0.19874605185638206,computable,0.1986546984592591,computable,0.1974970504562482,computable,
rqfALeAoiTq_543b6ae7daa84e4eae377957999e7c8e,False,True,False,False,0.0,computable,0.0,computable,0.0015493780250230849,computable,0.05529297919997589
uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c,False,False,False,False,0.021692349937314725,computable,0.021385097228108996,computable,0.007380913259445121,computable,
uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0,False,True,False,False,0.0,computable,0.0,computable,0.0007948748611055212,computable,0.0323963903999811
uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,False,True,False,False,0.0,computable,0.0,computable,0.00029244912962189673,computable,0.010763878399984605
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,True,False,False,False,0.40764039405410857,computable,0.40829646080960025,computable,0.4089587883124589,computable,
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,True,True,False,False,0.0,computable,0.0,computable,0.002025635331701414,computable,0.07717002240002557
uNb9QFRL6hY_13a430466eb64e2087e7fb5acde7a398,False,False,False,False,0.03358963636082013,computable,0.033184524258708326,computable,0.013039947731691703,computable,
uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653,False,False,False,False,0.023092365295482198,computable,0.02307376665173555,computable,0.021467626648215776,computable,
uNb9QFRL6hY_1b7bf6673ca74809a141b57da1d6357f,False,False,False,False,0.007708585982069027,computable,0.007707840560365442,computable,0.0059294236553589785,computable,
uNb9QFRL6hY_23ad7b8dbcd14ca8a270eb37da6457cb,False,True,False,False,0.0,computable,0.0,computable,0.00032326081269629103,computable,0.012966451199986295
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,True,False,False,False,0.0038198271163332187,computable,0.0038202408335329396,computable,0.00464054436367245,computable,
uNb9QFRL6hY_4bdc9dcd921342d498e9d70a24481f2d,False,False,False,False,0.04241323740824565,computable,0.04223684957052043,computable,0.028227239482998545,computable,
uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004,False,False,False,False,0.46872425980550125,computable,0.4679278295947661,computable,0.4646981125774775,computable,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,True,False,False,False,0.020295727875434766,computable,0.020287639667930013,computable,0.011476683625635364,computable,
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,True,False,False,False,0.0,computable,0.0,computable,0.003487605417045514,computable,
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,True,True,False,False,0.0,computable,0.0,computable,7.083026071597054e-05,computable,0.002442700799974773
uNb9QFRL6hY_68df002b0bc84182b4141e8f9cd03fae,False,False,False,False,0.003880722929785363,computable,0.003881027044694507,computable,0.003374695447390219,computable,
uNb9QFRL6hY_68efbeec805f437bb3f3421f93fa4f56,False,False,False,False,0.013140585727932974,computable,0.013120370275497728,computable,0.005692973012194846,computable,
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,True,False,False,False,0.042264892803591136,computable,0.04231553723596293,computable,0.038778144117348146,computable,
uNb9QFRL6hY_6a99c723d40b429e96a29c8ce7532d1d,False,True,False,False,0.0,computable,0.0,computable,0.0014750071109934648,computable,0.05926804480003511
uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,False,False,False,False,0.013728028889741672,computable,0.013625025181367212,computable,0.013149934787110795,computable,
uNb9QFRL6hY_6ba3c5669ef04b178b0a5de90249257b,False,True,False,False,0.0,computable,0.0,computable,0.000183843732554978,computable,0.00749066240001639
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,True,False,False,False,0.019288771965500606,computable,0.01927207762191352,computable,0.013893588670969903,computable,
uNb9QFRL6hY_709c21ff4dfa467cbaa655e84acc7030,False,False,False,False,0.009758310486894795,computable,0.009769299899932915,computable,0.00802318550225578,computable,
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,True,False,False,False,0.000482541041780582,computable,0.00048770749490445464,computable,0.0009249800455892743,computable,
uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3,False,False,False,False,0.023752890865384124,computable,0.02376807869575237,computable,0.025574847230896758,computable,
uNb9QFRL6hY_7c9caadd3cb34400893356727278e975,False,False,False,False,0.007059720823921478,computable,0.007059177655032389,computable,0.009505303997536685,computable,
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,True,True,False,False,0.0,computable,0.0,computable,0.0012897250578024488,computable,0.05236515839999356
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,True,False,False,False,0.009512507173558449,computable,0.009465299360354895,computable,0.0030578062519530658,computable,
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,True,False,False,False,0.0015494079923380477,computable,0.0015581284247080385,computable,0.00411311344142351,computable,
uNb9QFRL6hY_9ec5ebcf3edc44e1ba6dd02e8423e5ed,False,False,False,False,0.01609744420839332,computable,0.016098197358820787,computable,0.012800344903567296,computable,
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,True,False,False,False,0.021121508052992843,computable,0.021167821399473596,computable,0.0185461013106083,computable,
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,True,False,False,False,0.0015411161075802315,computable,0.001548625014549443,computable,0.00604593305127854,computable,
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,True,False,False,False,0.028949441188108382,computable,0.02879683158401969,computable,0.019038271877661384,computable,
uNb9QFRL6hY_a728d2eef41b449f82357899de802dd3,False,True,False,False,0.0,computable,0.0,computable,0.0008201596344289408,computable,0.02386636799997177
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,True,False,False,False,0.13833027801797126,computable,0.1384061234114109,computable,0.13105192846548996,computable,
uNb9QFRL6hY_ab84a27288034713b2c24e41b31acc78,False,False,False,False,0.01637702382977979,computable,0.01629607684264167,computable,0.016142392126567318,computable,
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,True,False,False,False,0.014498308841235263,computable,0.01455057452015851,computable,0.007668865303150585,computable,
uNb9QFRL6hY_b1aedc485cfa4b47be0977925c3dc799,False,False,False,False,0.014249931242597547,computable,0.014060996678423865,computable,0.001624259402611683,computable,
uNb9QFRL6hY_b98c9460586e4f138658181461df9f51,False,False,False,False,0.011727715229755575,computable,0.011730412635791887,computable,0.012018413188456312,computable,
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,True,False,False,False,0.01589770412872671,computable,0.01591431386483244,computable,0.016430467537087323,computable,
uNb9QFRL6hY_baf711edf5524d868702f86e69e566a0,False,True,False,False,0.0,computable,0.0,computable,0.0013296791994775736,computable,0.05362181120000287
uNb9QFRL6hY_bbaa68601ebf4aeba9d8b311413cfc13,False,False,False,False,0.03611394063569773,computable,0.036077969455883485,computable,0.024477262864916915,computable,
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,True,False,False,False,0.03758336481747748,computable,0.037585611886950754,computable,0.027202603324116836,computable,
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,True,False,False,False,0.09662800141922767,computable,0.0963245467852667,computable,0.09364303799349061,computable,
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,True,True,False,False,0.0,computable,0.0,computable,0.000286350543158731,computable,0.011594854400016175
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,True,False,False,False,0.014961581078745456,computable,0.014932362339265204,computable,0.01457278567938769,computable,
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,True,False,False,False,0.08997833057894211,computable,0.0894039058200905,computable,0.08574792531203757,computable,
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,True,True,False,False,0.0,computable,0.0,computable,0.009519806152329724,computable,0.6201500671999156
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,True,True,False,False,0.0,computable,0.0,computable,0.0007947954852501882,computable,0.032321996799964836
uNb9QFRL6hY_d11f14ddecbe406681d4980365ea5a43,False,False,False,False,0.00420421563044493,computable,0.004234890959081805,computable,0.0038162345812120524,computable,
uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1,False,False,False,False,0.0,computable,0.0,computable,0.001857283871103621,computable,
uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341,False,False,False,False,0.0021439235030912274,computable,0.0021496877711610907,computable,0.0031487502543876555,computable,
uNb9QFRL6hY_ddd25dd6cdec45f1a5222ed50c061b9b,False,False,False,False,0.021105529713630666,computable,0.02113830140820039,computable,0.023423185431374227,computable,
uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1,False,True,False,False,0.0,computable,0.0,computable,2.153930698056694e-05,computable,0.0008739840000089316
uNb9QFRL6hY_e39b52c7eedc4d859fca7888cab531ae,False,False,False,False,0.015728135150170353,computable,0.015599599726802027,computable,0.004831515376450324,computable,
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,True,True,False,False,0.0,computable,0.0,computable,0.0014998076930327064,computable,0.060239001599995845
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,True,False,False,False,0.5356844228468497,computable,0.5343808827675007,computable,0.5380838462864292,computable,
uNb9QFRL6hY_fcba704f80a04361842c0fdcb776becc,False,False,False,False,0.025709216075211816,computable,0.025722398782213274,computable,0.019426565598681944,computable,
uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,False,False,False,False,0.050173064473625684,computable,0.05015744398845745,computable,0.05035471860788643,computable,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,True,False,False,False,0.16886957450298024,computable,0.16920956299845114,computable,0.1690605114374386,computable,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,True,True,False,False,0.0,computable,0.0,computable,0.0009427189508552924,computable,0.03465318399997841
wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde,False,True,False,False,0.0,computable,0.0,computable,0.0013600136148617104,computable,0.04884986880000497
wc2JMjhGNzB_0bef60c301e646c7a2acadfa12e7cdff,False,True,False,False,0.0,computable,0.0,computable,0.0011300408542744833,computable,0.04064174079996974
wc2JMjhGNzB_1d1b27d1b8db40f99e2fa3af6e237ce9,False,False,False,False,0.018812932810392757,computable,0.018827130162099137,computable,0.015077941133772144,computable,
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,True,False,False,False,0.014994102971432888,computable,0.01498956549002295,computable,0.009341336446300863,computable,
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,True,True,False,False,0.0,computable,0.0,computable,0.0006563246515393084,computable,0.020354406399974323
wc2JMjhGNzB_25dffb87de434b119296fc0a02ede607,False,False,False,False,0.0007930740750305976,computable,0.0008010919937470051,computable,0.004188026012409307,computable,
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,True,True,False,False,0.0,computable,0.0,computable,0.0002852818960517034,computable,0.011583129600012398
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,True,False,False,False,0.020764121723275464,computable,0.02073899221933284,computable,0.016274676250145892,computable,
wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,False,True,False,False,0.0,computable,0.0,computable,0.0007109365322756078,computable,0.028737740800011125
wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66,False,True,False,False,0.0,computable,0.0,computable,0.0005804672397641264,computable,0.016182067200020356
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,True,False,False,False,0.012950646347140937,computable,0.012958394964108,computable,0.01629851692537887,computable,
wc2JMjhGNzB_4af5e796d4d348bc9129c41d5b0556cd,False,False,False,False,0.025238159681259087,computable,0.025032039090771452,computable,0.008087699048907604,computable,
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,True,True,False,False,0.0,computable,0.0,computable,8.421700319527492e-05,computable,0.0032224768000332915
wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,False,False,False,False,0.07585349473441094,computable,0.0763913213159928,computable,0.0735420021074934,computable,
wc2JMjhGNzB_6888c169680241f19a903ee49dac3655,False,True,False,False,0.0,computable,0.0,computable,0.00021893178217946563,computable,0.007992883200017786
wc2JMjhGNzB_6dca116f3be44ac89eb68038d832957b,False,True,False,False,0.0,computable,0.0,computable,0.000792168544887728,computable,0.03227837439999348
wc2JMjhGNzB_765293b6cd0a4bf4a50595038eb2b623,False,False,False,False,0.011024121745305981,computable,0.011025247593176357,computable,0.016547384188442815,computable,
wc2JMjhGNzB_77962388887942148ee65c2892600e02,True,True,False,False,0.0,computable,0.0,computable,0.0011584220304193815,computable,0.04077358079996429
wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed,False,True,False,False,0.0,computable,0.0,computable,0.0008645923117036602,computable,0.03510118399998419
wc2JMjhGNzB_818104cf87d045a18b4bf134ef76ec41,False,False,False,False,0.013872197820821386,computable,0.013870006457875395,computable,0.010666630613120454,computable,
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,True,False,False,False,0.005639224766273543,computable,0.005664870597000271,computable,0.006012411219568636,computable,
wc2JMjhGNzB_964c4d82ac6c428bb3dc3325ad8c7ec9,False,True,False,False,0.0,computable,0.0,computable,0.00046605118252229794,computable,0.01884487680001712
wc2JMjhGNzB_99bcf51aef0947b6898bb8114219d730,False,False,False,False,0.0,computable,0.0,computable,0.0010735581782540526,computable,
wc2JMjhGNzB_aeb3199e10354e45a4884bb185c03257,False,True,False,False,0.0,computable,0.0,computable,0.0002989074564911931,computable,0.011108659200033344
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,True,False,False,False,0.08412826391983863,computable,0.08448983211916772,computable,0.08313071890692536,computable,
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,True,True,False,False,0.0,computable,0.0,computable,0.0012605788102504345,computable,0.05089423359999046
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,True,True,False,False,0.0,computable,0.0,computable,0.0002815488261550536,computable,0.011355033600011666
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,True,False,False,False,0.037245880219945904,computable,0.03728816584951988,computable,0.04100951517651774,computable,
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,True,False,False,False,0.013080710509341675,computable,0.013094075246228187,computable,0.01456307015342273,computable,
wc2JMjhGNzB_ebf624692bd6472ca94a297ffa1f4c05,False,False,False,False,0.010217613892908761,computable,0.010227386877456057,computable,0.008919126062327032,computable,
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,True,False,False,False,0.8921526397638517,computable,0.8912117890958011,computable,0.8913071784111553,computable,
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,True,False,False,False,0.006836433019243859,computable,0.006831463986758268,computable,0.011974554290998807,computable,
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,True,False,False,False,0.02409868355024014,computable,0.024026655822007692,computable,0.02151355347004691,computable,
x8F5xyUWy9e_46b120dde4004bf9ada90cf967c0585b,False,True,False,False,0.0,computable,0.0,computable,0.0008637237049186064,computable,0.03498931199999333
x8F5xyUWy9e_59d9c66f57b14062a49e17e8f1da2151,False,False,False,False,0.014783775184362358,computable,0.014682441625057496,computable,0.004104952975586884,computable,
x8F5xyUWy9e_61dabfb7fecf4f328ad300a6f4b96037,False,False,False,False,0.0,computable,0.0,computable,0.000432323033189852,computable,
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,True,False,False,False,0.0,computable,0.0,computable,0.001519646824522991,computable,
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,True,False,False,False,0.00471822950408296,computable,0.0047282151628087465,computable,0.002511985093747282,computable,
x8F5xyUWy9e_c66bbecc057b41a8bb2eaa76c6f072a2,False,False,False,False,0.008701370455438506,computable,0.008716226230075508,computable,0.0041795820700333275,computable,
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,True,False,False,False,0.012174594581657039,computable,0.012145596230005551,computable,0.01514378245425363,computable,
yqstnuAEVhm_19e4188fa39244378481dcdb18c42dbe,False,True,False,False,0.0,computable,0.0,computable,0.0007821832356640357,computable,0.023757158400030676
yqstnuAEVhm_1d96a0a27c5a48aa9bd276dc7fe34d9b,False,False,False,False,0.008771297570411618,computable,0.00874767336255955,computable,0.006245253759741387,computable,
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,True,False,False,False,0.6343917076765999,computable,0.6351303092243572,computable,0.6294367527010203,computable,
yqstnuAEVhm_2b3fb4746d414cc6a31729b222ed79b2,False,True,False,False,0.0,computable,0.0,computable,6.278020061178946e-05,computable,0.00252328959999204
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,True,False,False,False,0.0,computable,0.0,computable,0.0035953060051233665,computable,
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,True,False,False,False,0.0008494860247940661,computable,0.0008508458167241217,computable,0.001904450736531671,computable,
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,True,False,False,False,0.01026171493596817,computable,0.010232471885349703,computable,0.005380117644481652,computable,
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,True,False,False,False,0.012840172151880824,computable,0.012792416095690817,computable,0.01881446048626767,computable,
yqstnuAEVhm_559e923d612748dd8dce2557c3b4b675,False,False,False,False,0.01269832674149951,computable,0.01271592949148892,computable,0.0115574762788756,computable,
