split,image_id,metric_object,coordinate_space,gt_variant,gt_source_type,image_path,model_path,gt_path,model_sha256,gt_sha256,model_pair_encoding_valid,model_pair_encoding_invalid_reason,model_point_count,gt_point_count,model_pair_count,gt_pair_count,pair_count_delta,topology_exact,pair_structure_correct,corner_match_threshold_px,corner_match_tp,corner_match_fp,corner_match_fn,corner_precision_1pct,corner_recall_1pct,corner_f1_1pct,corner_localization_pass,structural_localization_correct,mean_corner_error_px,corner_rmse_px,max_corner_error_px,corner_error_percent_diagonal,topdown_2d_iou,layoutnetv2_style_3d_iou,layout_depth_rmse_proxy,layout_depth_delta1_proxy,layout_metric_status,layout_metric_reason,layout_mask_iou,layout_mask_difference,boundary_rmse_px,geometry_acceptable,initialization_correct,near_identical,initialization_class,difference_band,topdown_2d_iou_ge_0_95,topdown_2d_iou_ge_0_9,topdown_2d_iou_ge_0_75,mask_difference_ge_0_01,mask_difference_ge_0_05,mask_difference_ge_0_1,mask_difference_ge_0_2,boundary_rmse_ge_5px,boundary_rmse_ge_10px,boundary_rmse_ge_20px,official_gt_sensitivity_initialization_class,official_gt_sensitivity_initialization_correct,official_gt_sensitivity_gt_pair_count,hybrid_vs_official_class_changed,hybrid_vs_official_topology_changed
validation,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f.txt,data/mp3d_layout/valid/label_cor/S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f.txt,77784a0784dcd1a9ec92a6357e5f7caffcef4d5614c0c5f2e81926f519c5a44b,eea88f50c903ee09af526ad2578327787bd2f6ec00beff2abc8e435dcc49fea6,True,,8,12,4,6,-2,False,False,10.24,6,2,6,0.75,0.5,0.6,False,False,,,,,0.51693279,0.51515107,0.37174901,0.80711174,proxy_evaluable,,0.96685297,0.03314703,11.54948,False,False,False,wrong_initialization_topology,large_difference_topology,False,False,False,True,False,False,False,True,True,False,,,,False,False
validation,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54.txt,data/mp3d_layout/valid/label_cor/S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54.txt,3d2343c6d1891e83a421790075ad7b1cb04b59e9a1cb52e2f6f8b2bc1bb64166,10c99752ab44adff23c379814389c15080caa0863ebc093e831cc9fba7b6dae9,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,1.558577,1.678086,2.486967,0.13613606,0.92472458,0.91132719,0.06287799,1.0,proxy_evaluable,,0.98352839,0.01647161,2.098657,True,True,False,correct_initialization,correct_but_visible_difference,False,True,True,True,False,False,False,False,False,False,,,,False,False
validation,S9hNv5qa7GM_743e6d37beae4b6482a43ae41e634e67,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/S9hNv5qa7GM_743e6d37beae4b6482a43ae41e634e67.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/S9hNv5qa7GM_743e6d37beae4b6482a43ae41e634e67.txt,data/mp3d_layout/valid/label_cor/S9hNv5qa7GM_743e6d37beae4b6482a43ae41e634e67.txt,c2ef6b17f1255ac1391d82d27ae15483eafecba461473921b6d0aedfb8b07737,b0a32c0dfebc9132419d71e07c88ba94a56b24b36d796e7c0e2ccd3146f941c3,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,1.86872,1.966423,2.563552,0.16322601,0.94073287,0.92357721,0.05161224,1.0,proxy_evaluable,,0.98469468,0.01530532,2.27876,True,True,False,correct_initialization,correct_but_visible_difference,False,True,True,True,False,False,False,False,False,False,,,,False,False
validation,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02.txt,data/mp3d_layout/valid/label_cor/S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02.txt,6c3e591c25e259a5d99f301edbdb8da644878943d022757236988dc8ae11cdda,b032ae5b623bf7a53d96911fda0b074b9d222c0e738f5d20e8cc9de53e4ca4f1,True,,12,12,6,6,0,True,True,10.24,12,0,0,1.0,1.0,1.0,True,True,1.321556,1.416185,2.259778,0.11543313,0.96661319,0.96027563,0.02655909,1.0,proxy_evaluable,,0.99014298,0.00985702,1.363988,True,True,True,correct_initialization_nearly_identical,nearly_no_difference,True,True,True,False,False,False,False,False,False,False,,,,False,False
validation,S9hNv5qa7GM_947f02de64db4ccbbe220a9f9124a815,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/S9hNv5qa7GM_947f02de64db4ccbbe220a9f9124a815.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/S9hNv5qa7GM_947f02de64db4ccbbe220a9f9124a815.txt,data/mp3d_layout/valid/label_cor/S9hNv5qa7GM_947f02de64db4ccbbe220a9f9124a815.txt,6f9468b042256f97ce5d90f790797473fe8a6e34fc56efbc383a6c70f180c602,2a60faee8190de4a6b09bd681f59c74e5e989dcbe0fd8bfc0d913710a6b6ae5b,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,1.926412,2.057737,2.92803,0.16826512,0.9574509,0.95459523,0.02953479,1.0,proxy_evaluable,,0.98654078,0.01345922,1.979738,True,True,False,correct_initialization,correct_but_visible_difference,True,True,True,True,False,False,False,False,False,False,,,,False,False
validation,S9hNv5qa7GM_b14dbfea048449aa8b8934cbf491a10a,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/S9hNv5qa7GM_b14dbfea048449aa8b8934cbf491a10a.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/S9hNv5qa7GM_b14dbfea048449aa8b8934cbf491a10a.txt,data/mp3d_layout/valid/label_cor/S9hNv5qa7GM_b14dbfea048449aa8b8934cbf491a10a.txt,d635d527a53ffe3cb9da92231207efc68499fa98eddc74c996b15f5df20ee3b0,3a9f6cbdfad02097e42ac927a4ec5c451f4eccbd8658d89716002b0d3fb17787,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,2.186963,2.281216,3.10427,0.19102334,0.96198395,0.95771421,0.03412703,1.0,proxy_evaluable,,0.9863767,0.0136233,1.735946,True,True,False,correct_initialization,correct_but_visible_difference,True,True,True,True,False,False,False,False,False,False,,,,False,False
validation,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf.txt,data/mp3d_layout/valid/label_cor/S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf.txt,248fccf82571eac35ba3c3ddb0f9518686db48f3188f4507c0ed04d0283920e2,e60930d61c41c5284318808a72d652fea31ca7a4a10595c2c2d24916acd78399,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,1.450475,1.473478,1.872963,0.1266938,0.97233792,0.96239891,0.03546133,1.0,proxy_evaluable,,0.98813517,0.01186483,1.007377,True,True,False,correct_initialization,correct_but_visible_difference,True,True,True,True,False,False,False,False,False,False,,,,False,False
validation,S9hNv5qa7GM_cdafd704291841daaa57ce008a95a06a,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/S9hNv5qa7GM_cdafd704291841daaa57ce008a95a06a.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/S9hNv5qa7GM_cdafd704291841daaa57ce008a95a06a.txt,data/mp3d_layout/valid/label_cor/S9hNv5qa7GM_cdafd704291841daaa57ce008a95a06a.txt,8684e879a3d609084c46560ca429e1830f89f7a4af31e808a11f135d3c0dda4b,abec5cdb030e281c56012c9ede1e681c19238cf54fda5fff249dd113bff8388c,True,,12,16,6,8,-2,False,False,10.24,12,0,4,1.0,0.75,0.85714286,False,False,,,,,0.90768167,0.89627269,0.17105079,0.9834938,proxy_evaluable,,0.9519103,0.0480897,10.235296,True,False,False,wrong_initialization_topology,large_difference_topology,False,True,True,True,False,False,False,True,True,False,,,,False,False
validation,S9hNv5qa7GM_dbcf0a37c275473094e1160770291679,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/S9hNv5qa7GM_dbcf0a37c275473094e1160770291679.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/S9hNv5qa7GM_dbcf0a37c275473094e1160770291679.txt,data/mp3d_layout/valid/label_cor/S9hNv5qa7GM_dbcf0a37c275473094e1160770291679.txt,063ed3abe0b9e33d5a15a82fd3d8cdd7ec725325a9857ad40f6d7095c15706a6,809626a60c79a34fc082f9a3e76945a44d075b8222e050ac226fce46bb26e1db,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,1.474931,1.724763,2.807929,0.12882991,0.97796699,0.96529614,0.04242963,1.0,proxy_evaluable,,0.98580622,0.01419378,1.362271,True,True,False,correct_initialization,correct_but_visible_difference,True,True,True,True,False,False,False,False,False,False,,,,False,False
validation,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486.txt,data/mp3d_layout/valid/label_cor/S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486.txt,54296f4ecf3db2e7837e3bd22c6b6e0b95098a3d2cbfac79491415b5a12e371c,9035a1ee3219abed08872fb62bdbb893e55b3a6c21b03afbee24c17a348c9c97,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,1.673272,1.904778,3.170403,0.14615429,0.96664669,0.9637748,0.01857554,1.0,proxy_evaluable,,0.99142706,0.00857294,1.666849,True,True,False,correct_initialization,correct_but_visible_difference,True,True,True,False,False,False,False,False,False,False,,,,False,False
validation,S9hNv5qa7GM_e5e6c99e38014827b50ad33cd22e3c9d,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/S9hNv5qa7GM_e5e6c99e38014827b50ad33cd22e3c9d.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/S9hNv5qa7GM_e5e6c99e38014827b50ad33cd22e3c9d.txt,data/mp3d_layout/valid/label_cor/S9hNv5qa7GM_e5e6c99e38014827b50ad33cd22e3c9d.txt,f791d5cc1a75c4ac6eead30ce2245f73e0b24ecec91950ce66c3c50d0fc38507,973ce5e522026b00c98309c07cb9b906a41a96fd9f46a9b34824889b6146898c,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,2.078166,2.245958,3.96187,0.18152032,0.93140267,0.91196419,0.07337481,1.0,proxy_evaluable,,0.98029691,0.01970309,2.645166,True,True,False,correct_initialization,correct_but_visible_difference,False,True,True,True,False,False,False,False,False,False,,,,False,False
validation,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2.txt,data/mp3d_layout/valid/label_cor/S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2.txt,9edcf41df15192144608298b1ae7b329db551f5019949648e5a5d5386d5030e8,a706e451d5484629e5226b9ca95517828cbe551a75178292fb7a468abc14bec2,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,1.29919,1.351864,1.884038,0.11347955,0.97032621,0.95960782,0.03510987,1.0,proxy_evaluable,,0.98871927,0.01128073,1.140618,True,True,False,correct_initialization,correct_but_visible_difference,True,True,True,True,False,False,False,False,False,False,,,,False,False
validation,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a.txt,data/mp3d_layout/valid/label_cor/S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a.txt,b56a8b608174e3ec2b3bb51f98f01ff81f1f3f6620847f2ef44fa46d614a63e3,b3b197203a8fe48fd8eb98df78c1232df8169bf04a1239dbcd1de26d1d6fbc55,True,,12,12,6,6,0,True,True,10.24,12,0,0,1.0,1.0,1.0,True,True,2.094841,2.268615,3.314358,0.18297681,0.93209694,0.92320206,0.04714308,1.0,proxy_evaluable,,0.98130097,0.01869903,2.535853,True,True,False,correct_initialization,correct_but_visible_difference,False,True,True,True,False,False,False,False,False,False,,,,False,False
validation,S9hNv5qa7GM_ed7387d968874f4bbe512395b64405af,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/S9hNv5qa7GM_ed7387d968874f4bbe512395b64405af.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/S9hNv5qa7GM_ed7387d968874f4bbe512395b64405af.txt,data/mp3d_layout/valid/label_cor/S9hNv5qa7GM_ed7387d968874f4bbe512395b64405af.txt,4540e173309d956dbdea4e5ecf038150391700e2ec2d6b5491637d10d833f702,261379c9a92783758bd384fc1f5edf29e9cdea85df3c1895092951fc5880154e,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,1.59119,1.654724,2.222439,0.13898474,0.97747829,0.97392706,0.01880314,1.0,proxy_evaluable,,0.99072327,0.00927673,1.114381,True,True,True,correct_initialization_nearly_identical,nearly_no_difference,True,True,True,False,False,False,False,False,False,False,,,,False,False
validation,S9hNv5qa7GM_f1b5f89d2b0a46449f374351c1579c80,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/S9hNv5qa7GM_f1b5f89d2b0a46449f374351c1579c80.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/S9hNv5qa7GM_f1b5f89d2b0a46449f374351c1579c80.txt,data/mp3d_layout/valid/label_cor/S9hNv5qa7GM_f1b5f89d2b0a46449f374351c1579c80.txt,ee294ef06d92544e0b8b2adb06a79358da6b6fda894cce539c0ca5f89d2e8498,d3b13611b3baffaab267d7fa9e2974f9723b23495d7b9e64c65418fb68951e22,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,1.721045,1.878577,2.586318,0.15032707,0.95666545,0.95423856,0.0390448,1.0,proxy_evaluable,,0.98611021,0.01388979,1.547166,True,True,False,correct_initialization,correct_but_visible_difference,True,True,True,True,False,False,False,False,False,False,,,,False,False
validation,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a.txt,data/mp3d_layout/valid/label_cor/VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a.txt,7adc67289843d1ae4b052ff8c907b849a5edaa9f1d04edd6fb7799a6d4b57587,349c4c4f6699006e26dbd17b52d9bdf91a2d128ccce023047c0be0aca284eff3,True,,20,20,10,10,0,True,True,10.24,11,9,9,0.55,0.55,0.55,False,False,124.728115,153.164216,291.979866,10.89455247,0.84071466,0.8389847,0.17831768,0.98560143,proxy_evaluable,,0.87329369,0.12670631,17.342241,False,False,False,wrong_initialization_localization,large_difference_localization,False,False,True,True,True,True,False,True,True,False,,,,False,False
validation,VFuaQ6m2Qom_24d1e0ee55a542b68d600b81eae4f4d4,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/VFuaQ6m2Qom_24d1e0ee55a542b68d600b81eae4f4d4.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/VFuaQ6m2Qom_24d1e0ee55a542b68d600b81eae4f4d4.txt,data/mp3d_layout/valid/label_cor/VFuaQ6m2Qom_24d1e0ee55a542b68d600b81eae4f4d4.txt,9d624bd954a3215307dfc703d2d0b347dde37c9f2a8ba70371f4540a74580e62,1ce24a4fa418eaf2e0db9470ad881832c2087c570059bc7c56a0aa8ee83ed92f,True,,12,12,6,6,0,True,True,10.24,12,0,0,1.0,1.0,1.0,True,True,2.590179,2.951004,4.708825,0.22624286,0.95014059,0.93849595,0.05427067,1.0,proxy_evaluable,,0.9868403,0.0131597,1.927861,True,True,False,correct_initialization,correct_but_visible_difference,True,True,True,True,False,False,False,False,False,False,,,,False,False
validation,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e.txt,data/mp3d_layout/valid/label_cor/VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e.txt,58796abdd13c577001593d3a0081ef998a44b4baa65069ecc724feaa132893cc,23303ec222362d548a2ac8cd1057f03fd583122cef8c7dd73f95b857805c22f6,True,,12,12,6,6,0,True,True,10.24,12,0,0,1.0,1.0,1.0,True,True,1.461808,1.642335,2.687792,0.1276837,0.9449713,0.93427944,0.0450189,1.0,proxy_evaluable,,0.98968561,0.01031439,1.882082,True,True,False,correct_initialization,correct_but_visible_difference,False,True,True,True,False,False,False,False,False,False,,,,False,False
validation,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85.txt,data/mp3d_layout/valid/label_cor/VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85.txt,fb5ddf014b15f0d0a9b2c8d16139c2c21aba914c46a8b9c3a8ef71ad61352248,91eec042446f6f48ccaf07e14ac9eeb5e51ca3c17757d4143694e10a2623b58f,True,,24,28,12,14,-2,False,False,10.24,24,0,4,1.0,0.85714286,0.92307692,False,False,,,,,0.90839117,0.89741325,0.10943767,0.99224854,proxy_evaluable,,0.96563912,0.03436088,5.873616,True,False,False,wrong_initialization_topology,large_difference_topology,False,True,True,True,False,False,False,True,False,False,,,,False,False
validation,VFuaQ6m2Qom_8a4ee4cfaba847cc8e68500039c9a916,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/VFuaQ6m2Qom_8a4ee4cfaba847cc8e68500039c9a916.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/VFuaQ6m2Qom_8a4ee4cfaba847cc8e68500039c9a916.txt,data/mp3d_layout/valid/label_cor/VFuaQ6m2Qom_8a4ee4cfaba847cc8e68500039c9a916.txt,8f9c8168f0a1503be4a27917d28b7712e37ebf5880804e64464f95b6d75dcdea,f559d5fd04b4e14afac17fb4971b2f5ec18b82fe21089dc4a7b7837937695e74,True,,12,12,6,6,0,True,True,10.24,12,0,0,1.0,1.0,1.0,True,True,2.822432,3.404478,5.939442,0.24652933,0.95529164,0.94810445,0.04053539,1.0,proxy_evaluable,,0.98370012,0.01629988,3.067969,True,True,False,correct_initialization,correct_but_visible_difference,True,True,True,True,False,False,False,False,False,False,,,,False,False
validation,VFuaQ6m2Qom_93510fabb581438887c1d3e65093b7ae,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/VFuaQ6m2Qom_93510fabb581438887c1d3e65093b7ae.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/VFuaQ6m2Qom_93510fabb581438887c1d3e65093b7ae.txt,data/mp3d_layout/valid/label_cor/VFuaQ6m2Qom_93510fabb581438887c1d3e65093b7ae.txt,7ca741d732ff1b5abc9151d30d63bffd0319ffd5f722dcd206812318d9b35ddf,65b6a90e286254e52c1ff7ced89f7b8d269b4128b71d8fed2ea6754083974c52,True,,16,16,8,8,0,True,True,10.24,16,0,0,1.0,1.0,1.0,True,True,1.678849,1.819299,2.732489,0.14664139,0.93745976,0.92995214,0.04357911,1.0,proxy_evaluable,,0.9890839,0.0109161,2.020056,True,True,False,correct_initialization,correct_but_visible_difference,False,True,True,True,False,False,False,False,False,False,,,,False,False
validation,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d.txt,data/mp3d_layout/valid/label_cor/VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d.txt,a9f56687780a001ad2e63a6524cdfe5c0b364a949e51c34692fc0efd1842f838,0ce28a659feb4045235acfc2545edf9bbfdc197fbefac9ebc47dea6063ce3334,True,,24,32,12,16,-4,False,False,10.24,24,0,8,1.0,0.75,0.85714286,False,False,,,,,0.95414511,0.95288757,0.08158969,0.99754333,proxy_evaluable,,0.97846252,0.02153748,3.5241,True,False,False,wrong_initialization_topology,large_difference_topology,True,True,True,True,False,False,False,False,False,False,,,,False,False
validation,VFuaQ6m2Qom_b6ab88125f984cda94011fef788e23d0,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/VFuaQ6m2Qom_b6ab88125f984cda94011fef788e23d0.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/VFuaQ6m2Qom_b6ab88125f984cda94011fef788e23d0.txt,data/mp3d_layout/valid/label_cor/VFuaQ6m2Qom_b6ab88125f984cda94011fef788e23d0.txt,0cb04ef546015d155ba84f36d5035cc2d3231dc7258a9814a61fdff4e662260d,615328f08b4a8d42344fb3403ddf7cc4565a266aa2476a0d8a8297b218b7a2ab,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,1.738056,1.963272,3.252626,0.15181295,0.9604128,0.95455488,0.03022967,1.0,proxy_evaluable,,0.99044097,0.00955903,2.054846,True,True,False,correct_initialization,correct_but_visible_difference,True,True,True,False,False,False,False,False,False,False,,,,False,False
validation,VFuaQ6m2Qom_f04a58b9c4ff4e448b5a4da4fd823a9c,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/VFuaQ6m2Qom_f04a58b9c4ff4e448b5a4da4fd823a9c.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/VFuaQ6m2Qom_f04a58b9c4ff4e448b5a4da4fd823a9c.txt,data/mp3d_layout/valid/label_cor/VFuaQ6m2Qom_f04a58b9c4ff4e448b5a4da4fd823a9c.txt,16754d94d7aac363815ebfdc0c9be77a14040e3b622b43c7e0e9d317a00a6693,031f4e635940685852e2bbaaa5c3763fa34100d0f7daea3d045b3d74023a9b73,True,,12,12,6,6,0,True,True,10.24,8,4,4,0.66666667,0.66666667,0.66666667,False,False,13.452803,22.159565,43.248798,1.17505399,0.94393825,0.93857585,0.06358137,0.97933578,proxy_evaluable,,0.97392593,0.02607407,9.517823,True,False,False,wrong_initialization_localization,large_difference_localization,False,True,True,True,False,False,False,True,False,False,,,,False,False
validation,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,final_layout_as_initialization_proxy,1024x512,official_mp3d_layout_label_cor_raw_not_no_occ,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/valid/img/VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8.png,analysis_results/c2b_validation_static_20260802_v16/validation_prediction_txt/VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8.txt,data/mp3d_layout/valid/label_cor/VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8.txt,8278bc9f12c60909f8331ad70427b7180c28c2a3884f6950a3ec0bea69b0218e,9c13541877ec8eff91e0c9125be1e226d3da96652cc78212ac2dd1359cf62aff,True,,28,32,14,16,-2,False,False,10.24,24,4,8,0.85714286,0.75,0.8,False,False,,,,,0.91547376,0.90972353,0.12701717,0.97100639,proxy_evaluable,,0.9535926,0.0464074,13.147793,True,False,False,wrong_initialization_topology,large_difference_topology,False,True,True,True,False,False,False,True,True,False,,,,False,False
