condition,chain,method,metric,status,images,median_real_n,real,predicted,mae
oos_geometry,all_remaining_real_people,seed_context_t025,half_output_mmd,evaluated,9,20.0,0.17882302464007213,0.1343818096596665,0.06960313841720425
oos_geometry,all_remaining_real_people,seed_context_t025,invalid_generated,evaluated,9,20.0,0.0,0.0,0.0
oos_geometry,all_remaining_real_people,seed_context_t025,late_half_new,evaluated,9,20.0,0.3222222222222222,0.013888888888888892,0.3111111111111111
oos_geometry,all_remaining_real_people,seed_context_t025,late_quarter_new,evaluated,9,20.0,0.2777777777777778,0.008333333333333335,0.2791666666666667
oos_geometry,all_remaining_real_people,seed_context_t025,late_repartition,evaluated,9,20.0,0.00402194936508662,0.0001127730294396961,0.003909176335646924
oos_geometry,all_remaining_real_people,seed_context_t025,terminal_modes,evaluated,9,20.0,9.777777777777779,3.1006944444444446,6.677083333333333
oos_geometry,all_remaining_real_people,seed_context_t025,terminal_point_disagreement,evaluated,9,20.0,0.5678362573099416,0.4030011371020143,0.19177225471085121
oos_geometry,all_remaining_real_people,seed_context_t025,terminal_singleton_fraction,evaluated,9,20.0,0.3096491228070175,0.0044225146198830405,0.3052266081871345
oos_geometry,all_remaining_real_people,seed_context_t025,terminal_supported,evaluated,9,20.0,3.7222222222222223,3.013888888888889,1.2847222222222223
oos_geometry,all_remaining_real_people,seed_context_t025,terminal_within,evaluated,9,20.0,0.04879626615265521,0.0133580207520923,0.03665994355377861
oos_geometry,all_remaining_real_people,seed_equal,diagnostic_stable100,evaluated,9,20.0,0.0,0.6597222222222222,0.6597222222222222
oos_geometry,all_remaining_real_people,seed_equal,diagnostic_stable80,evaluated,9,20.0,0.0,0.6979166666666666,0.6979166666666666
oos_geometry,all_remaining_real_people,seed_equal,diagnostic_stable_multimode80,evaluated,9,20.0,0.0,0.6423611111111112,0.6423611111111112
oos_geometry,all_remaining_real_people,seed_equal,half_count_tv,evaluated,9,20.0,0.3012345679012346,0.1576003086419753,0.18298611111111113
oos_geometry,all_remaining_real_people,seed_equal,half_output_mmd,evaluated,9,20.0,0.17882302464007213,0.1310023791889073,0.06842403525771884
oos_geometry,all_remaining_real_people,seed_equal,invalid_generated,evaluated,9,20.0,0.0,0.0,0.0
oos_geometry,all_remaining_real_people,seed_equal,late_half_new,evaluated,9,20.0,0.3222222222222222,0.014236111111111113,0.3107638888888889
oos_geometry,all_remaining_real_people,seed_equal,late_quarter_new,evaluated,9,20.0,0.2777777777777778,0.005555555555555556,0.27638888888888885
oos_geometry,all_remaining_real_people,seed_equal,late_repartition,evaluated,9,20.0,0.00402194936508662,7.419278252611586e-05,0.003947756582560504
oos_geometry,all_remaining_real_people,seed_equal,terminal_modes,evaluated,9,20.0,9.777777777777779,3.1006944444444446,6.677083333333333
oos_geometry,all_remaining_real_people,seed_equal,terminal_point_disagreement,evaluated,9,20.0,0.5678362573099416,0.40830693632228715,0.1894635315139701
oos_geometry,all_remaining_real_people,seed_equal,terminal_singleton_fraction,evaluated,9,20.0,0.3096491228070175,0.003709795321637427,0.3059393274853801
oos_geometry,all_remaining_real_people,seed_equal,terminal_supported,evaluated,9,20.0,3.7222222222222223,3.0277777777777777,1.2777777777777777
oos_geometry,all_remaining_real_people,seed_equal,terminal_within,evaluated,9,20.0,0.04879626615265521,0.013023480038901854,0.03700244191807688
oos_geometry,all_remaining_real_people,seed_person_t025,diagnostic_stable100,evaluated,9,20.0,0.0,0.65625,0.65625
oos_geometry,all_remaining_real_people,seed_person_t025,diagnostic_stable80,evaluated,9,20.0,0.0,0.6944444444444444,0.6944444444444444
oos_geometry,all_remaining_real_people,seed_person_t025,diagnostic_stable_multimode80,evaluated,9,20.0,0.0,0.6388888888888888,0.6388888888888888
oos_geometry,all_remaining_real_people,seed_person_t025,half_count_tv,evaluated,9,20.0,0.3012345679012346,0.15671296296296297,0.17785493827160495
oos_geometry,all_remaining_real_people,seed_person_t025,half_output_mmd,evaluated,9,20.0,0.17882302464007213,0.13146887998976306,0.06771220215815095
oos_geometry,all_remaining_real_people,seed_person_t025,invalid_generated,evaluated,9,20.0,0.0,0.0,0.0
oos_geometry,all_remaining_real_people,seed_person_t025,late_half_new,evaluated,9,20.0,0.3222222222222222,0.012847222222222223,0.3107638888888889
oos_geometry,all_remaining_real_people,seed_person_t025,late_quarter_new,evaluated,9,20.0,0.2777777777777778,0.011111111111111112,0.275
oos_geometry,all_remaining_real_people,seed_person_t025,late_repartition,evaluated,9,20.0,0.00402194936508662,0.0,0.00402194936508662
oos_geometry,all_remaining_real_people,seed_person_t025,terminal_modes,evaluated,9,20.0,9.777777777777779,3.09375,6.684027777777778
oos_geometry,all_remaining_real_people,seed_person_t025,terminal_point_disagreement,evaluated,9,20.0,0.5678362573099416,0.3919022092267706,0.19994720597790774
oos_geometry,all_remaining_real_people,seed_person_t025,terminal_singleton_fraction,evaluated,9,20.0,0.3096491228070175,0.004605263157894737,0.3050438596491228
oos_geometry,all_remaining_real_people,seed_person_t025,terminal_supported,evaluated,9,20.0,3.7222222222222223,3.0034722222222223,1.28125
oos_geometry,all_remaining_real_people,seed_person_t025,terminal_within,evaluated,9,20.0,0.04879626615265521,0.013721058230189482,0.03630523252095919
oos_geometry,all_remaining_real_people,seed_type4,diagnostic_stable100,evaluated,9,20.0,0.0,0.6666666666666666,0.6666666666666666
oos_geometry,all_remaining_real_people,seed_type4,diagnostic_stable80,evaluated,9,20.0,0.0,0.71875,0.71875
oos_geometry,all_remaining_real_people,seed_type4,diagnostic_stable_multimode80,evaluated,9,20.0,0.0,0.6458333333333334,0.6458333333333334
oos_geometry,all_remaining_real_people,seed_type4,half_count_tv,evaluated,9,20.0,0.3012345679012346,0.14077932098765433,0.18198302469135802
oos_geometry,all_remaining_real_people,seed_type4,half_output_mmd,evaluated,9,20.0,0.17882302464007213,0.12534159717858814,0.0708005867653774
oos_geometry,all_remaining_real_people,seed_type4,invalid_generated,evaluated,9,20.0,0.0,0.0,0.0
oos_geometry,all_remaining_real_people,seed_type4,late_half_new,evaluated,9,20.0,0.3222222222222222,0.014236111111111113,0.31145833333333334
oos_geometry,all_remaining_real_people,seed_type4,late_quarter_new,evaluated,9,20.0,0.2777777777777778,0.0125,0.275
oos_geometry,all_remaining_real_people,seed_type4,late_repartition,evaluated,9,20.0,0.00402194936508662,6.313131313131313e-05,0.0039588180519553075
oos_geometry,all_remaining_real_people,seed_type4,terminal_modes,evaluated,9,20.0,9.777777777777779,3.0590277777777777,6.71875
oos_geometry,all_remaining_real_people,seed_type4,terminal_point_disagreement,evaluated,9,20.0,0.5678362573099416,0.3655965724496426,0.21623822287199482
oos_geometry,all_remaining_real_people,seed_type4,terminal_singleton_fraction,evaluated,9,20.0,0.3096491228070175,0.00623172514619883,0.3034173976608187
oos_geometry,all_remaining_real_people,seed_type4,terminal_supported,evaluated,9,20.0,3.7222222222222223,2.9375,1.3055555555555556
oos_geometry,all_remaining_real_people,seed_type4,terminal_within,evaluated,9,20.0,0.04879626615265521,0.013392892421241353,0.03650393730577324
oos_geometry,type_0_only,seed_context_t025,diagnostic_stable100,not_enough_for_this_diagnostic_only,8,2.0,,,
oos_geometry,type_0_only,seed_context_t025,diagnostic_stable80,not_enough_for_this_diagnostic_only,8,2.0,,,
oos_geometry,type_0_only,seed_context_t025,diagnostic_stable_multimode80,not_enough_for_this_diagnostic_only,8,2.0,,,
oos_geometry,type_0_only,seed_context_t025,half_count_tv,evaluated,8,2.0,0.23076923076923078,0.36778846153846156,0.29086538461538464
oos_geometry,type_0_only,seed_context_t025,half_output_mmd,evaluated,8,2.0,1.2744336959609415,1.0549560895878252,0.32073627237347463
oos_geometry,type_0_only,seed_context_t025,invalid_generated,evaluated,8,2.0,0.0,0.0,0.0
oos_geometry,type_0_only,seed_context_t025,late_half_new,evaluated,8,2.0,0.5769230769230769,0.5216346153846154,0.31490384615384615
oos_geometry,type_0_only,seed_context_t025,late_quarter_new,evaluated,8,2.0,0.6282051282051282,0.5432692307692307,0.3301282051282052
oos_geometry,type_0_only,seed_context_t025,late_repartition,evaluated,8,2.0,0.0,0.0,0.0
oos_geometry,type_0_only,seed_context_t025,terminal_modes,evaluated,8,2.0,2.1538461538461537,1.9711538461538463,0.46153846153846156
oos_geometry,type_0_only,seed_context_t025,terminal_point_disagreement,evaluated,8,2.0,0.3333333333333333,0.39903846153846156,0.24198717948717946
oos_geometry,type_0_only,seed_context_t025,terminal_singleton_fraction,evaluated,8,2.0,0.5641025641025641,0.4831730769230769,0.3453525641025641
oos_geometry,type_0_only,seed_context_t025,terminal_supported,evaluated,8,2.0,0.6153846153846154,0.6826923076923077,0.38461538461538464
oos_geometry,type_0_only,seed_context_t025,terminal_within,evaluated,8,2.0,0.03485058949306131,0.00801683121870864,0.03720839698735078
oos_geometry,type_0_only,seed_equal,diagnostic_stable100,not_enough_for_this_diagnostic_only,8,2.0,,,
oos_geometry,type_0_only,seed_equal,diagnostic_stable80,not_enough_for_this_diagnostic_only,8,2.0,,,
oos_geometry,type_0_only,seed_equal,diagnostic_stable_multimode80,not_enough_for_this_diagnostic_only,8,2.0,,,
oos_geometry,type_0_only,seed_equal,half_count_tv,evaluated,8,2.0,0.23076923076923078,0.36538461538461536,0.2980769230769231
oos_geometry,type_0_only,seed_equal,half_output_mmd,evaluated,8,2.0,1.2744336959609415,1.091677716796742,0.29023812160510887
oos_geometry,type_0_only,seed_equal,invalid_generated,evaluated,8,2.0,0.0,0.0,0.0
oos_geometry,type_0_only,seed_equal,late_half_new,evaluated,8,2.0,0.5769230769230769,0.5432692307692307,0.3173076923076923
oos_geometry,type_0_only,seed_equal,late_quarter_new,evaluated,8,2.0,0.6282051282051282,0.5665064102564102,0.33092948717948717
oos_geometry,type_0_only,seed_equal,late_repartition,evaluated,8,2.0,0.0,0.0,0.0
oos_geometry,type_0_only,seed_equal,terminal_modes,evaluated,8,2.0,2.1538461538461537,2.0,0.46153846153846156
oos_geometry,type_0_only,seed_equal,terminal_point_disagreement,evaluated,8,2.0,0.3333333333333333,0.39823717948717946,0.24278846153846154
oos_geometry,type_0_only,seed_equal,terminal_singleton_fraction,evaluated,8,2.0,0.5641025641025641,0.5052083333333333,0.3457532051282052
oos_geometry,type_0_only,seed_equal,terminal_supported,evaluated,8,2.0,0.6153846153846154,0.6634615384615384,0.38461538461538464
oos_geometry,type_0_only,seed_equal,terminal_within,evaluated,8,2.0,0.03485058949306131,0.007614744784793497,0.036944230977624476
oos_geometry,type_0_only,seed_person_t025,diagnostic_stable100,not_enough_for_this_diagnostic_only,8,2.0,,,
oos_geometry,type_0_only,seed_person_t025,diagnostic_stable80,not_enough_for_this_diagnostic_only,8,2.0,,,
oos_geometry,type_0_only,seed_person_t025,diagnostic_stable_multimode80,not_enough_for_this_diagnostic_only,8,2.0,,,
oos_geometry,type_0_only,seed_person_t025,half_count_tv,evaluated,8,2.0,0.23076923076923078,0.37740384615384615,0.31009615384615385
oos_geometry,type_0_only,seed_person_t025,half_output_mmd,evaluated,8,2.0,1.2744336959609415,1.0872885863514363,0.32299655371302544
oos_geometry,type_0_only,seed_person_t025,invalid_generated,evaluated,8,2.0,0.0,0.0,0.0
oos_geometry,type_0_only,seed_person_t025,late_half_new,evaluated,8,2.0,0.5769230769230769,0.5288461538461539,0.3076923076923077
oos_geometry,type_0_only,seed_person_t025,late_quarter_new,evaluated,8,2.0,0.6282051282051282,0.5576923076923077,0.32532051282051283
oos_geometry,type_0_only,seed_person_t025,late_repartition,evaluated,8,2.0,0.0,0.0,0.0
oos_geometry,type_0_only,seed_person_t025,terminal_modes,evaluated,8,2.0,2.1538461538461537,1.9807692307692308,0.4519230769230769
oos_geometry,type_0_only,seed_person_t025,terminal_point_disagreement,evaluated,8,2.0,0.3333333333333333,0.4182692307692308,0.2516025641025641
oos_geometry,type_0_only,seed_person_t025,terminal_singleton_fraction,evaluated,8,2.0,0.5641025641025641,0.4947916666666667,0.33533653846153844
oos_geometry,type_0_only,seed_person_t025,terminal_supported,evaluated,8,2.0,0.6153846153846154,0.6778846153846154,0.35096153846153844
oos_geometry,type_0_only,seed_person_t025,terminal_within,evaluated,8,2.0,0.03485058949306131,0.007494246506791934,0.037436680009228555
oos_geometry,type_0_only,seed_type4,diagnostic_stable100,not_enough_for_this_diagnostic_only,8,2.0,,,
oos_geometry,type_0_only,seed_type4,diagnostic_stable80,not_enough_for_this_diagnostic_only,8,2.0,,,
oos_geometry,type_0_only,seed_type4,diagnostic_stable_multimode80,not_enough_for_this_diagnostic_only,8,2.0,,,
oos_geometry,type_0_only,seed_type4,half_count_tv,evaluated,8,2.0,0.23076923076923078,0.37259615384615385,0.2956730769230769
oos_geometry,type_0_only,seed_type4,half_output_mmd,evaluated,8,2.0,1.2744336959609415,1.0844946891512595,0.2974211492505913
oos_geometry,type_0_only,seed_type4,invalid_generated,evaluated,8,2.0,0.0,0.0,0.0
oos_geometry,type_0_only,seed_type4,late_half_new,evaluated,8,2.0,0.5769230769230769,0.5336538461538461,0.30288461538461536
oos_geometry,type_0_only,seed_type4,late_quarter_new,evaluated,8,2.0,0.6282051282051282,0.5568910256410257,0.31650641025641024
oos_geometry,type_0_only,seed_type4,late_repartition,evaluated,8,2.0,0.0,0.0,0.0
oos_geometry,type_0_only,seed_type4,terminal_modes,evaluated,8,2.0,2.1538461538461537,1.9807692307692308,0.4326923076923077
oos_geometry,type_0_only,seed_type4,terminal_point_disagreement,evaluated,8,2.0,0.3333333333333333,0.40304487179487175,0.23798076923076922
oos_geometry,type_0_only,seed_type4,terminal_singleton_fraction,evaluated,8,2.0,0.5641025641025641,0.4955929487179487,0.3329326923076923
oos_geometry,type_0_only,seed_type4,terminal_supported,evaluated,8,2.0,0.6153846153846154,0.6730769230769231,0.375
oos_geometry,type_0_only,seed_type4,terminal_within,evaluated,8,2.0,0.03485058949306131,0.006878990559696184,0.036208476752527155
oos_geometry,type_1_only,seed_context_t025,diagnostic_stable100,evaluated,5,14.0,0.0,0.5875,0.5875
oos_geometry,type_1_only,seed_context_t025,diagnostic_stable80,evaluated,5,14.0,0.0,0.6875,0.6875
oos_geometry,type_1_only,seed_context_t025,diagnostic_stable_multimode80,evaluated,5,14.0,0.0,0.575,0.575
oos_geometry,type_1_only,seed_context_t025,half_count_tv,evaluated,5,14.0,0.2839285714285714,0.14241071428571428,0.15580357142857143
oos_geometry,type_1_only,seed_context_t025,half_output_mmd,evaluated,5,14.0,0.22619960479620035,0.18214643541460712,0.07160875227776192
oos_geometry,type_1_only,seed_context_t025,invalid_generated,evaluated,5,14.0,0.0,0.0,0.0
oos_geometry,type_1_only,seed_context_t025,late_half_new,evaluated,5,14.0,0.29642857142857143,0.03158482142857143,0.2702008928571428
oos_geometry,type_1_only,seed_context_t025,late_quarter_new,evaluated,5,14.0,0.25,0.015625,0.240625
oos_geometry,type_1_only,seed_context_t025,late_repartition,evaluated,5,14.0,0.012529315922173065,0.0002232142857142857,0.01230610163645878
oos_geometry,type_1_only,seed_context_t025,terminal_modes,evaluated,5,14.0,6.9,2.95,3.95
oos_geometry,type_1_only,seed_context_t025,terminal_point_disagreement,evaluated,5,14.0,0.392014652014652,0.3195467032967033,0.16247710622710623
oos_geometry,type_1_only,seed_context_t025,terminal_singleton_fraction,evaluated,5,14.0,0.27095238095238094,0.012232142857142856,0.2587202380952381
oos_geometry,type_1_only,seed_context_t025,terminal_supported,evaluated,5,14.0,3.0,2.775,1.275
oos_geometry,type_1_only,seed_context_t025,terminal_within,evaluated,5,14.0,0.04726588673562456,0.016141278822610693,0.03357740653386816
oos_geometry,type_1_only,seed_equal,diagnostic_stable100,evaluated,5,14.0,0.0,0.61875,0.61875
oos_geometry,type_1_only,seed_equal,diagnostic_stable80,evaluated,5,14.0,0.0,0.6875,0.6875
oos_geometry,type_1_only,seed_equal,diagnostic_stable_multimode80,evaluated,5,14.0,0.0,0.58125,0.58125
oos_geometry,type_1_only,seed_equal,half_count_tv,evaluated,5,14.0,0.2839285714285714,0.14017857142857143,0.1598214285714286
oos_geometry,type_1_only,seed_equal,half_output_mmd,evaluated,5,14.0,0.22619960479620035,0.1928261077853674,0.054291780173405746
oos_geometry,type_1_only,seed_equal,invalid_generated,evaluated,5,14.0,0.0,0.0,0.0
oos_geometry,type_1_only,seed_equal,late_half_new,evaluated,5,14.0,0.29642857142857143,0.03270089285714285,0.2708705357142857
oos_geometry,type_1_only,seed_equal,late_quarter_new,evaluated,5,14.0,0.25,0.0125,0.24375
oos_geometry,type_1_only,seed_equal,late_repartition,evaluated,5,14.0,0.012529315922173065,0.0,0.012529315922173065
oos_geometry,type_1_only,seed_equal,terminal_modes,evaluated,5,14.0,6.9,2.93125,3.96875
oos_geometry,type_1_only,seed_equal,terminal_point_disagreement,evaluated,5,14.0,0.392014652014652,0.32107600732600733,0.16319139194139193
oos_geometry,type_1_only,seed_equal,terminal_singleton_fraction,evaluated,5,14.0,0.27095238095238094,0.00919642857142857,0.2617559523809524
oos_geometry,type_1_only,seed_equal,terminal_supported,evaluated,5,14.0,3.0,2.8,1.2625
oos_geometry,type_1_only,seed_equal,terminal_within,evaluated,5,14.0,0.04726588673562456,0.01615121121385396,0.03385111947237019
oos_geometry,type_1_only,seed_person_t025,diagnostic_stable100,evaluated,5,14.0,0.0,0.61875,0.61875
oos_geometry,type_1_only,seed_person_t025,diagnostic_stable80,evaluated,5,14.0,0.0,0.69375,0.69375
oos_geometry,type_1_only,seed_person_t025,diagnostic_stable_multimode80,evaluated,5,14.0,0.0,0.575,0.575
oos_geometry,type_1_only,seed_person_t025,half_count_tv,evaluated,5,14.0,0.2839285714285714,0.14296875,0.14743303571428573
oos_geometry,type_1_only,seed_person_t025,half_output_mmd,evaluated,5,14.0,0.22619960479620035,0.1762815398235866,0.06275506783144412
oos_geometry,type_1_only,seed_person_t025,invalid_generated,evaluated,5,14.0,0.0,0.0,0.0
oos_geometry,type_1_only,seed_person_t025,late_half_new,evaluated,5,14.0,0.29642857142857143,0.030691964285714284,0.27087053571428565
oos_geometry,type_1_only,seed_person_t025,late_quarter_new,evaluated,5,14.0,0.25,0.0203125,0.2359375
oos_geometry,type_1_only,seed_person_t025,late_repartition,evaluated,5,14.0,0.012529315922173065,0.0002232142857142857,0.01230610163645878
oos_geometry,type_1_only,seed_person_t025,terminal_modes,evaluated,5,14.0,6.9,2.91875,3.98125
oos_geometry,type_1_only,seed_person_t025,terminal_point_disagreement,evaluated,5,14.0,0.392014652014652,0.3014697802197802,0.1731822344322344
oos_geometry,type_1_only,seed_person_t025,terminal_singleton_fraction,evaluated,5,14.0,0.27095238095238094,0.013482142857142856,0.25747023809523806
oos_geometry,type_1_only,seed_person_t025,terminal_supported,evaluated,5,14.0,3.0,2.725,1.2125
oos_geometry,type_1_only,seed_person_t025,terminal_within,evaluated,5,14.0,0.04726588673562456,0.01671998117462845,0.033290909888379044
oos_geometry,type_1_only,seed_type4,diagnostic_stable100,evaluated,5,14.0,0.0,0.58125,0.58125
oos_geometry,type_1_only,seed_type4,diagnostic_stable80,evaluated,5,14.0,0.0,0.71875,0.71875
oos_geometry,type_1_only,seed_type4,diagnostic_stable_multimode80,evaluated,5,14.0,0.0,0.60625,0.60625
oos_geometry,type_1_only,seed_type4,half_count_tv,evaluated,5,14.0,0.2839285714285714,0.12265625,0.16417410714285713
oos_geometry,type_1_only,seed_type4,half_output_mmd,evaluated,5,14.0,0.22619960479620035,0.18830733190551227,0.06060415015936632
oos_geometry,type_1_only,seed_type4,invalid_generated,evaluated,5,14.0,0.0,0.0,0.0
oos_geometry,type_1_only,seed_type4,late_half_new,evaluated,5,14.0,0.29642857142857143,0.04241071428571429,0.2642857142857143
oos_geometry,type_1_only,seed_type4,late_quarter_new,evaluated,5,14.0,0.25,0.0234375,0.2421875
oos_geometry,type_1_only,seed_type4,late_repartition,evaluated,5,14.0,0.012529315922173065,0.0005394345238095238,0.011989881398363541
oos_geometry,type_1_only,seed_type4,terminal_modes,evaluated,5,14.0,6.9,2.83125,4.06875
oos_geometry,type_1_only,seed_type4,terminal_point_disagreement,evaluated,5,14.0,0.392014652014652,0.25983516483516483,0.2018131868131868
oos_geometry,type_1_only,seed_type4,terminal_singleton_fraction,evaluated,5,14.0,0.27095238095238094,0.019107142857142857,0.25184523809523807
oos_geometry,type_1_only,seed_type4,terminal_supported,evaluated,5,14.0,3.0,2.55625,1.09375
oos_geometry,type_1_only,seed_type4,terminal_within,evaluated,5,14.0,0.04726588673562456,0.016641929233000837,0.03295003497338576
oos_geometry,type_2_only,seed_context_t025,diagnostic_stable100,evaluated,4,14.5,0.0,0.5078125,0.5078125
oos_geometry,type_2_only,seed_context_t025,diagnostic_stable100,not_enough_for_this_diagnostic_only,2,3.0,,,
oos_geometry,type_2_only,seed_context_t025,diagnostic_stable80,evaluated,4,14.5,0.125,0.6015625,0.6171875
oos_geometry,type_2_only,seed_context_t025,diagnostic_stable80,not_enough_for_this_diagnostic_only,2,3.0,,,
oos_geometry,type_2_only,seed_context_t025,diagnostic_stable_multimode80,evaluated,4,14.5,0.125,0.59375,0.609375
oos_geometry,type_2_only,seed_context_t025,diagnostic_stable_multimode80,not_enough_for_this_diagnostic_only,2,3.0,,,
oos_geometry,type_2_only,seed_context_t025,half_count_tv,evaluated,6,13.5,0.5047949735449735,0.29731936177248675,0.28543526785714285
oos_geometry,type_2_only,seed_context_t025,half_output_mmd,evaluated,6,13.5,0.6300882765769015,0.46595519433797716,0.207995488684145
oos_geometry,type_2_only,seed_context_t025,invalid_generated,evaluated,6,13.5,0.0,0.0,0.0
oos_geometry,type_2_only,seed_context_t025,late_half_new,evaluated,6,13.5,0.4626322751322751,0.15478257275132276,0.36328125
oos_geometry,type_2_only,seed_context_t025,late_quarter_new,evaluated,6,13.5,0.45,0.14453125,0.3497395833333334
oos_geometry,type_2_only,seed_context_t025,late_repartition,evaluated,6,13.5,0.0027281746031746026,0.0,0.0027281746031746026
oos_geometry,type_2_only,seed_context_t025,terminal_modes,evaluated,6,13.5,5.916666666666667,2.7239583333333335,3.4010416666666665
oos_geometry,type_2_only,seed_context_t025,terminal_point_disagreement,evaluated,6,13.5,0.6740428008810362,0.489614943199502,0.2030786513323278
oos_geometry,type_2_only,seed_context_t025,terminal_singleton_fraction,evaluated,6,13.5,0.41784996049701933,0.12088787438052144,0.34503900919342095
oos_geometry,type_2_only,seed_context_t025,terminal_supported,evaluated,6,13.5,2.4166666666666665,2.234375,0.796875
oos_geometry,type_2_only,seed_context_t025,terminal_within,evaluated,6,13.5,0.03791326349396577,0.012144069200830755,0.0338767120234058
oos_geometry,type_2_only,seed_equal,diagnostic_stable100,evaluated,4,14.5,0.0,0.484375,0.484375
oos_geometry,type_2_only,seed_equal,diagnostic_stable100,not_enough_for_this_diagnostic_only,2,3.0,,,
oos_geometry,type_2_only,seed_equal,diagnostic_stable80,evaluated,4,14.5,0.125,0.578125,0.59375
oos_geometry,type_2_only,seed_equal,diagnostic_stable80,not_enough_for_this_diagnostic_only,2,3.0,,,
oos_geometry,type_2_only,seed_equal,diagnostic_stable_multimode80,evaluated,4,14.5,0.125,0.578125,0.59375
oos_geometry,type_2_only,seed_equal,diagnostic_stable_multimode80,not_enough_for_this_diagnostic_only,2,3.0,,,
oos_geometry,type_2_only,seed_equal,half_count_tv,evaluated,6,13.5,0.5047949735449735,0.308583416005291,0.27919353505291006
oos_geometry,type_2_only,seed_equal,half_output_mmd,evaluated,6,13.5,0.6300882765769015,0.4932587289507963,0.18089509430670966
oos_geometry,type_2_only,seed_equal,invalid_generated,evaluated,6,13.5,0.0,0.0,0.0
oos_geometry,type_2_only,seed_equal,late_half_new,evaluated,6,13.5,0.4626322751322751,0.16080729166666666,0.3622788525132275
oos_geometry,type_2_only,seed_equal,late_quarter_new,evaluated,6,13.5,0.45,0.15104166666666666,0.3484375
oos_geometry,type_2_only,seed_equal,late_repartition,evaluated,6,13.5,0.0027281746031746026,0.0,0.0027281746031746026
oos_geometry,type_2_only,seed_equal,terminal_modes,evaluated,6,13.5,5.916666666666667,2.7395833333333335,3.3958333333333335
oos_geometry,type_2_only,seed_equal,terminal_point_disagreement,evaluated,6,13.5,0.6740428008810362,0.5011829197490962,0.1965701985922574
oos_geometry,type_2_only,seed_equal,terminal_singleton_fraction,evaluated,6,13.5,0.41784996049701933,0.126243894993895,0.34742871507577394
oos_geometry,type_2_only,seed_equal,terminal_supported,evaluated,6,13.5,2.4166666666666665,2.234375,0.796875
oos_geometry,type_2_only,seed_equal,terminal_within,evaluated,6,13.5,0.03791326349396577,0.012242892800323124,0.03444867781832606
oos_geometry,type_2_only,seed_person_t025,diagnostic_stable100,evaluated,4,14.5,0.0,0.515625,0.515625
oos_geometry,type_2_only,seed_person_t025,diagnostic_stable100,not_enough_for_this_diagnostic_only,2,3.0,,,
oos_geometry,type_2_only,seed_person_t025,diagnostic_stable80,evaluated,4,14.5,0.125,0.625,0.640625
oos_geometry,type_2_only,seed_person_t025,diagnostic_stable80,not_enough_for_this_diagnostic_only,2,3.0,,,
oos_geometry,type_2_only,seed_person_t025,diagnostic_stable_multimode80,evaluated,4,14.5,0.125,0.609375,0.625
oos_geometry,type_2_only,seed_person_t025,diagnostic_stable_multimode80,not_enough_for_this_diagnostic_only,2,3.0,,,
oos_geometry,type_2_only,seed_person_t025,half_count_tv,evaluated,6,13.5,0.5047949735449735,0.31084656084656087,0.30582423941798936
oos_geometry,type_2_only,seed_person_t025,half_output_mmd,evaluated,6,13.5,0.6300882765769015,0.46746767585904664,0.2263439901240689
oos_geometry,type_2_only,seed_person_t025,invalid_generated,evaluated,6,13.5,0.0,0.0,0.0
oos_geometry,type_2_only,seed_person_t025,late_half_new,evaluated,6,13.5,0.4626322751322751,0.16882647156084654,0.34514508928571425
oos_geometry,type_2_only,seed_person_t025,late_quarter_new,evaluated,6,13.5,0.45,0.15755208333333334,0.3341145833333334
oos_geometry,type_2_only,seed_person_t025,late_repartition,evaluated,6,13.5,0.0027281746031746026,0.0,0.0027281746031746026
oos_geometry,type_2_only,seed_person_t025,terminal_modes,evaluated,6,13.5,5.916666666666667,2.7395833333333335,3.3958333333333335
oos_geometry,type_2_only,seed_person_t025,terminal_point_disagreement,evaluated,6,13.5,0.6740428008810362,0.48859078353563645,0.20350757290095522
oos_geometry,type_2_only,seed_person_t025,terminal_singleton_fraction,evaluated,6,13.5,0.41784996049701933,0.12581957462472168,0.33396414655605833
oos_geometry,type_2_only,seed_person_t025,terminal_supported,evaluated,6,13.5,2.4166666666666665,2.21875,0.8020833333333334
oos_geometry,type_2_only,seed_person_t025,terminal_within,evaluated,6,13.5,0.03791326349396577,0.011652138472533354,0.03312339206520974
oos_geometry,type_2_only,seed_type4,diagnostic_stable100,evaluated,4,14.5,0.0,0.484375,0.484375
oos_geometry,type_2_only,seed_type4,diagnostic_stable100,not_enough_for_this_diagnostic_only,2,3.0,,,
oos_geometry,type_2_only,seed_type4,diagnostic_stable80,evaluated,4,14.5,0.125,0.6015625,0.6328125
oos_geometry,type_2_only,seed_type4,diagnostic_stable80,not_enough_for_this_diagnostic_only,2,3.0,,,
oos_geometry,type_2_only,seed_type4,diagnostic_stable_multimode80,evaluated,4,14.5,0.125,0.578125,0.609375
oos_geometry,type_2_only,seed_type4,diagnostic_stable_multimode80,not_enough_for_this_diagnostic_only,2,3.0,,,
oos_geometry,type_2_only,seed_type4,half_count_tv,evaluated,6,13.5,0.5047949735449735,0.29910714285714285,0.27172205687830686
oos_geometry,type_2_only,seed_type4,half_output_mmd,evaluated,6,13.5,0.6300882765769015,0.49484391745993417,0.17205782123652558
oos_geometry,type_2_only,seed_type4,invalid_generated,evaluated,6,13.5,0.0,0.0,0.0
oos_geometry,type_2_only,seed_type4,late_half_new,evaluated,6,13.5,0.4626322751322751,0.17378678902116404,0.3558097718253968
