base_task_id,condition,excluded_worker_id,formal_peer_worker_id,worker_process_class,primary_exclusion_class,metric_compatible,pointwise_correspondence_compatible,q_boundary,q_wallwall,passes_q095,analysis_role
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,14,15,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9965225066137768,0.9997271469569765,True,excluded_worker_descriptive_only
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,14,17,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9977219077330739,0.9964366133610043,True,excluded_worker_descriptive_only
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,14,18,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.996540469666488,0.9959989932054103,True,excluded_worker_descriptive_only
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,14,2,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.996540469666488,0.9959989932054103,True,excluded_worker_descriptive_only
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,14,27,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9943980632061404,0.9962673803985049,True,excluded_worker_descriptive_only
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,14,28,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.948287622267556,0.9922370328062926,False,excluded_worker_descriptive_only
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,14,29,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.986128051481137,0.9960520140432497,True,excluded_worker_descriptive_only
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,14,30,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9973411111499643,0.9970341880599733,True,excluded_worker_descriptive_only
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,14,31,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9944970646950387,0.9973064347673135,True,excluded_worker_descriptive_only
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,14,32,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9895107448366671,0.9930941326816559,True,excluded_worker_descriptive_only
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,14,33,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9965068462850482,0.9984634781465282,True,excluded_worker_descriptive_only
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,14,34,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9956912060649362,0.9978165338934446,True,excluded_worker_descriptive_only
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,14,35,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9944970646950387,0.9973064347673135,True,excluded_worker_descriptive_only
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,14,36,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9973394551779923,0.9980823701556212,True,excluded_worker_descriptive_only
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,14,37,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9888528277411515,0.9929726378236192,True,excluded_worker_descriptive_only
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,14,6,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9977219077330739,0.9964366133610043,True,excluded_worker_descriptive_only
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,14,8,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9945971291800839,0.9966238344539107,True,excluded_worker_descriptive_only
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,14,1,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9620879955726042,0.9553418453992493,False,excluded_worker_descriptive_only
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,14,10,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9481977528892463,0.914478939092153,False,excluded_worker_descriptive_only
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,14,11,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,1.0,1.0,True,excluded_worker_descriptive_only
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,14,12,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9654689313809499,0.9623095494334388,False,excluded_worker_descriptive_only
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,14,13,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.945500993842732,0.9220717033331829,False,excluded_worker_descriptive_only
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,14,15,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9614101159085682,0.9609369061291092,False,excluded_worker_descriptive_only
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,14,17,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9609344915701368,0.9570446302062119,False,excluded_worker_descriptive_only
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,14,18,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9582891474703492,0.9600819640546232,False,excluded_worker_descriptive_only
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,14,2,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9582891474703492,0.9600819640546232,False,excluded_worker_descriptive_only
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,14,27,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9659532240210313,0.9462481134873911,False,excluded_worker_descriptive_only
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,14,28,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9813792221295565,0.9533967465074386,False,excluded_worker_descriptive_only
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,14,29,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9722940616607629,0.9368438891976703,False,excluded_worker_descriptive_only
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,14,30,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9824905586671058,0.9575909837176912,False,excluded_worker_descriptive_only
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,14,31,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9793359465189062,0.9428887826182358,False,excluded_worker_descriptive_only
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,14,32,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9741673034039476,0.9720405176393848,True,excluded_worker_descriptive_only
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,14,33,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9652271155293876,0.9492799506605311,False,excluded_worker_descriptive_only
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,14,34,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9668828696492492,0.9266874379655506,False,excluded_worker_descriptive_only
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,14,35,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.958160148759954,0.9283001370712352,False,excluded_worker_descriptive_only
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,14,36,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9706087500907828,0.9306156012173712,False,excluded_worker_descriptive_only
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,14,37,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9739254984941708,0.9597703681674274,True,excluded_worker_descriptive_only
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,14,6,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9626093768987684,0.9501625182659916,True,excluded_worker_descriptive_only
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,14,8,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9607939727358998,0.9610744152624263,False,excluded_worker_descriptive_only
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,14,10,administratively_excluded_worker,oos_scope_task,True,True,0.9970516472828324,0.9953183520599251,True,excluded_worker_descriptive_only
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,14,13,administratively_excluded_worker,oos_scope_task,True,True,0.9970516472828324,0.9953183520599251,True,excluded_worker_descriptive_only
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,14,18,administratively_excluded_worker,oos_scope_task,True,True,0.981319368942596,0.9905170580907483,True,excluded_worker_descriptive_only
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,14,34,administratively_excluded_worker,oos_scope_task,True,True,0.9863429495119337,0.9847036768067557,True,excluded_worker_descriptive_only
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,14,35,administratively_excluded_worker,oos_scope_task,True,True,0.9846648143428117,0.9866314392578949,True,excluded_worker_descriptive_only
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,10,13,outside_assignment,outside_assignment,True,True,0.9997020062727078,0.9977157058008264,True,excluded_worker_descriptive_only
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,10,2,outside_assignment,outside_assignment,True,True,0.9990989462079006,0.9997327705299841,True,excluded_worker_descriptive_only
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,10,29,outside_assignment,outside_assignment,True,True,0.9903668532760419,0.985277034111665,True,excluded_worker_descriptive_only
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,10,32,outside_assignment,outside_assignment,True,False,0.9937696223040824,0.9718832033102955,False,excluded_worker_descriptive_only
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,14,1,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9756865556463417,0.9733720609268027,False,excluded_worker_descriptive_only
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,14,10,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9856747572937395,0.9921285514141407,True,excluded_worker_descriptive_only
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,14,11,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,1.0,1.0,True,excluded_worker_descriptive_only
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,14,12,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9820521840329844,0.9662139897825368,False,excluded_worker_descriptive_only
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,14,13,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9826613162788116,0.9720307323742755,False,excluded_worker_descriptive_only
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,14,15,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9999887649050674,0.9984999999999999,True,excluded_worker_descriptive_only
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,14,17,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9826613162788116,0.9720307323742755,False,excluded_worker_descriptive_only
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,14,18,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.98571244315153,0.9729660026971078,False,excluded_worker_descriptive_only
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,14,2,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.98571244315153,0.9729660026971078,False,excluded_worker_descriptive_only
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,14,27,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9733828805330246,0.9645324453654444,False,excluded_worker_descriptive_only
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,14,28,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9890366863726099,0.9976678652707051,True,excluded_worker_descriptive_only
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,14,29,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9956859112088287,0.998702128729956,True,excluded_worker_descriptive_only
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,14,30,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9965405470574054,0.9924768680185793,True,excluded_worker_descriptive_only
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,14,31,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.977840534332308,0.959665529819427,False,excluded_worker_descriptive_only
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,14,32,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9975628275968617,0.9965951339479799,True,excluded_worker_descriptive_only
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,14,33,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9951482105680802,0.995789662927951,True,excluded_worker_descriptive_only
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,14,34,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9915747803422703,0.9984774835761421,True,excluded_worker_descriptive_only
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,14,35,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9970101504866828,0.9972278013993557,True,excluded_worker_descriptive_only
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,14,36,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9863995580612858,0.9722858671085194,False,excluded_worker_descriptive_only
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,14,37,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9777470749838219,0.955147719760005,False,excluded_worker_descriptive_only
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,14,6,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9826613162788116,0.9720307323742755,False,excluded_worker_descriptive_only
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,14,8,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9982384089609411,0.9974742414808643,True,excluded_worker_descriptive_only
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,14,1,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9670799167255095,0.9725618473060493,False,excluded_worker_descriptive_only
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,14,10,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9284360313009545,0.9651725047499798,False,excluded_worker_descriptive_only
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,14,11,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,1.0,1.0,True,excluded_worker_descriptive_only
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,14,12,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9629959828364051,0.9764134492736166,False,excluded_worker_descriptive_only
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,14,13,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9336333887114728,0.9654430675205427,False,excluded_worker_descriptive_only
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,14,15,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9743088271761582,0.9881834439573611,False,excluded_worker_descriptive_only
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,14,17,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9697692974402905,0.9875529770428214,False,excluded_worker_descriptive_only
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,14,18,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9750174900645784,0.9883036117795856,False,excluded_worker_descriptive_only
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,14,2,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9750174900645784,0.9883036117795856,False,excluded_worker_descriptive_only
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,14,27,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9693159426261798,0.9767161801809949,False,excluded_worker_descriptive_only
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,14,28,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9930966099277313,0.9969154679893109,True,excluded_worker_descriptive_only
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,14,29,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9360808089633675,0.9672958832953278,False,excluded_worker_descriptive_only
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,14,30,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9869028984947553,0.9970967945324763,False,excluded_worker_descriptive_only
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,14,31,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9868456712182658,0.9821137192563878,False,excluded_worker_descriptive_only
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,14,32,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9866214975679111,0.9929943354367633,True,excluded_worker_descriptive_only
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,14,33,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9930050973362291,0.9791586841850621,False,excluded_worker_descriptive_only
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,14,34,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9750207087866345,0.9556629866737414,False,excluded_worker_descriptive_only
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,14,35,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.969933561679466,0.9621775002604888,True,excluded_worker_descriptive_only
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,14,36,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9933953527702455,0.9666099513013123,False,excluded_worker_descriptive_only
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,14,37,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9849826644251489,0.9902430698622599,False,excluded_worker_descriptive_only
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,14,6,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9338204199061721,0.9654270872347049,False,excluded_worker_descriptive_only
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,14,8,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9720839335409386,0.9905437702999815,False,excluded_worker_descriptive_only
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,14,10,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,1.0,1.0,True,excluded_worker_descriptive_only
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,14,13,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9993688959074067,0.9990636704119851,True,excluded_worker_descriptive_only
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,14,18,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9964430511919347,0.9988487198884577,True,excluded_worker_descriptive_only
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,14,34,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9712617221033585,0.9578772922939175,False,excluded_worker_descriptive_only
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,14,35,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9673888575626897,0.9206679774076707,False,excluded_worker_descriptive_only
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,14,10,administratively_excluded_worker,administratively_excluded_worker,True,True,0.9932528670570201,0.9983766233766234,True,excluded_worker_descriptive_only
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,14,13,administratively_excluded_worker,administratively_excluded_worker,True,True,1.0,1.0,True,excluded_worker_descriptive_only
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,14,18,administratively_excluded_worker,administratively_excluded_worker,True,True,0.9982533186699193,0.998719590268886,True,excluded_worker_descriptive_only
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,14,34,administratively_excluded_worker,administratively_excluded_worker,True,True,0.9955309539699632,0.9944830183201401,True,excluded_worker_descriptive_only
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,14,6,administratively_excluded_worker,administratively_excluded_worker,True,True,0.9932528670570201,0.9983766233766234,True,excluded_worker_descriptive_only
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,14,1,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9869147415517598,0.965406538390759,True,excluded_worker_descriptive_only
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,14,10,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9911374313784111,0.9354640186620629,False,excluded_worker_descriptive_only
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,14,11,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,1.0,1.0,True,excluded_worker_descriptive_only
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,14,12,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9675946495642347,0.988770774288903,True,excluded_worker_descriptive_only
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,14,13,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9917825932977586,0.9797425142095046,False,excluded_worker_descriptive_only
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,14,15,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9783275418052786,0.976897118369586,False,excluded_worker_descriptive_only
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,14,17,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9789071125883834,0.976559618369586,False,excluded_worker_descriptive_only
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,14,18,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9693830099755973,0.975172584968321,False,excluded_worker_descriptive_only
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,14,2,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9693830099755973,0.975172584968321,False,excluded_worker_descriptive_only
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,14,27,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9680530954640696,0.9618363059824546,True,excluded_worker_descriptive_only
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,14,28,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9782387302932828,0.9636241713106632,False,excluded_worker_descriptive_only
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,14,29,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9889455826661173,0.9647590691434701,False,excluded_worker_descriptive_only
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,14,30,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9882126519614118,0.9940861125152263,False,excluded_worker_descriptive_only
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,14,31,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9803467596390092,0.966923065851188,False,excluded_worker_descriptive_only
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,14,32,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,0.9870563503189631,0.9779778161821546,True,excluded_worker_descriptive_only
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,14,33,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.990468867061791,0.9828562376477131,False,excluded_worker_descriptive_only
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,14,34,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9904182746064853,0.9890385364075289,False,excluded_worker_descriptive_only
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,14,35,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9915778927803773,0.9825951830727753,False,excluded_worker_descriptive_only
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,14,36,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9779827381906533,0.9321014488771242,False,excluded_worker_descriptive_only
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,14,37,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9819925690400811,0.9684201238387609,False,excluded_worker_descriptive_only
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,14,6,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9917825932977586,0.9797425142095046,False,excluded_worker_descriptive_only
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,14,8,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.969415270220644,0.973604311363231,False,excluded_worker_descriptive_only
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,14,1,administratively_excluded_worker,administratively_excluded_worker,True,True,0.9880000668902194,0.9938212767641783,True,excluded_worker_descriptive_only
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,14,12,administratively_excluded_worker,administratively_excluded_worker,True,True,0.9930716308219761,0.9993757802746567,True,excluded_worker_descriptive_only
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,14,18,administratively_excluded_worker,administratively_excluded_worker,True,True,0.9930716308219761,0.9993757802746567,True,excluded_worker_descriptive_only
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,14,31,administratively_excluded_worker,administratively_excluded_worker,True,False,0.9797852582030323,0.969502835181512,False,excluded_worker_descriptive_only
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,14,13,administratively_excluded_worker,manual_only_no_semi_candidate,True,True,1.0,1.0,True,excluded_worker_descriptive_only
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,14,28,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9230278504688906,0.9481821353204111,False,excluded_worker_descriptive_only
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,14,29,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9496214605067492,0.9480693988301543,False,excluded_worker_descriptive_only
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,14,34,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9430463194322213,0.9381389301128059,False,excluded_worker_descriptive_only
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,14,35,administratively_excluded_worker,manual_only_no_semi_candidate,True,False,0.9462148819506134,0.9854553269763264,False,excluded_worker_descriptive_only
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,34,1,outside_assignment,outside_assignment,True,False,0.990852441135106,0.97386797302699,False,excluded_worker_descriptive_only
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,34,11,outside_assignment,outside_assignment,True,False,0.9917776771080694,0.9563332091690108,False,excluded_worker_descriptive_only
