image_id,condition,building,cut,n_observed,n_excluded,n_reviewed_retained,n_imputed_retained,cluster,people,point_count,medoid_index,within_median,loo_mean_jaccard,loo_conditional_mean_jaccard,loo_pass75,loo_evaluable,medoid_worker,medoid_canonical_id
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.075,24,2,0,0,6,1,14,14,,,,,0,W030,3f6b62e3295e009a
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.075,24,2,0,0,9,1,16,15,,,,,0,W031,8d6f18bc98ea1938
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.075,24,2,0,0,12,1,20,16,,,,,0,W032,feaa118aa8a59f86
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.075,24,2,0,0,17,1,26,17,,,,,0,W033,c61e2afdd2d8efd8
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.075,24,2,0,0,13,1,20,18,,,,,0,W034,53b22edb56cc554f
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.075,24,2,0,0,11,1,20,19,,,,,0,W035,aa5ab1caef85cf99
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.075,24,2,0,0,5,1,12,20,,,,,0,W036,65e6380997e850f1
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.075,24,2,0,0,7,1,14,21,,,,,0,W037,2431f1da19aaa950
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.1,24,2,0,0,15,1,26,0,,,,,0,W001,a1d5efe386cf76ad
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.1,24,2,0,0,1,6,8,7,0.0561143833346,1,1,1,22,W014,6ac5bcc2f84af656
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.1,24,2,0,0,2,1,8,2,,,,,0,W008,6ab629e7746273bd
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.1,24,2,0,0,14,1,24,3,,,,,0,W010,3b9e797620fb7dd9
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.1,24,2,0,0,3,1,8,5,,,,,0,W012,ef971c0766ea37de
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.1,24,2,0,0,9,1,20,8,,,,,0,W015,a29b0f7c6c31b71b
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.1,24,2,0,0,7,1,16,9,,,,,0,W017,317e5971cdfd0288
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.1,24,2,0,0,17,1,28,11,,,,,0,W027,1120d74f964c5f97
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.1,24,2,0,0,13,1,20,12,,,,,0,W028,cd3a92cc2800b3c7
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.1,24,2,0,0,5,1,14,14,,,,,0,W030,3f6b62e3295e009a
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.1,24,2,0,0,8,1,16,15,,,,,0,W031,8d6f18bc98ea1938
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.1,24,2,0,0,11,1,20,16,,,,,0,W032,feaa118aa8a59f86
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.1,24,2,0,0,16,1,26,17,,,,,0,W033,c61e2afdd2d8efd8
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.1,24,2,0,0,12,1,20,18,,,,,0,W034,53b22edb56cc554f
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.1,24,2,0,0,10,1,20,19,,,,,0,W035,aa5ab1caef85cf99
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.1,24,2,0,0,4,1,12,20,,,,,0,W036,65e6380997e850f1
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.1,24,2,0,0,6,1,14,21,,,,,0,W037,2431f1da19aaa950
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.125,24,2,0,0,14,1,26,0,,,,,0,W001,a1d5efe386cf76ad
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.125,24,2,0,0,1,6,8,7,0.0561143833346,1,1,1,22,W014,6ac5bcc2f84af656
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.125,24,2,0,0,2,1,8,2,,,,,0,W008,6ab629e7746273bd
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.125,24,2,0,0,13,1,24,3,,,,,0,W010,3b9e797620fb7dd9
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.125,24,2,0,0,3,1,8,5,,,,,0,W012,ef971c0766ea37de
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.125,24,2,0,0,9,2,20,8,0.122938878387,1,1,1,20,W015,a29b0f7c6c31b71b
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.125,24,2,0,0,7,1,16,9,,,,,0,W017,317e5971cdfd0288
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.125,24,2,0,0,16,1,28,11,,,,,0,W027,1120d74f964c5f97
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.125,24,2,0,0,12,1,20,12,,,,,0,W028,cd3a92cc2800b3c7
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.125,24,2,0,0,5,1,14,14,,,,,0,W030,3f6b62e3295e009a
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.125,24,2,0,0,8,1,16,15,,,,,0,W031,8d6f18bc98ea1938
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.125,24,2,0,0,10,1,20,16,,,,,0,W032,feaa118aa8a59f86
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.125,24,2,0,0,15,1,26,17,,,,,0,W033,c61e2afdd2d8efd8
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.125,24,2,0,0,11,1,20,18,,,,,0,W034,53b22edb56cc554f
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.125,24,2,0,0,4,1,12,20,,,,,0,W036,65e6380997e850f1
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.125,24,2,0,0,6,1,14,21,,,,,0,W037,2431f1da19aaa950
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.15,24,2,0,0,13,1,26,0,,,,,0,W001,a1d5efe386cf76ad
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.15,24,2,0,0,1,7,8,7,0.07947044989,0.993506493506,0.993506493506,1,22,W014,6ac5bcc2f84af656
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.15,24,2,0,0,12,1,24,3,,,,,0,W010,3b9e797620fb7dd9
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.15,24,2,0,0,2,1,8,5,,,,,0,W012,ef971c0766ea37de
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.15,24,2,0,0,8,2,20,8,0.122938878387,0.977272727273,1,1,20,W015,a29b0f7c6c31b71b
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.15,24,2,0,0,6,1,16,9,,,,,0,W017,317e5971cdfd0288
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.15,24,2,0,0,15,1,28,11,,,,,0,W027,1120d74f964c5f97
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.15,24,2,0,0,11,1,20,12,,,,,0,W028,cd3a92cc2800b3c7
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.15,24,2,0,0,4,1,14,14,,,,,0,W030,3f6b62e3295e009a
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.15,24,2,0,0,7,1,16,15,,,,,0,W031,8d6f18bc98ea1938
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.15,24,2,0,0,9,1,20,16,,,,,0,W032,feaa118aa8a59f86
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.15,24,2,0,0,14,1,26,17,,,,,0,W033,c61e2afdd2d8efd8
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.15,24,2,0,0,10,1,20,18,,,,,0,W034,53b22edb56cc554f
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.15,24,2,0,0,3,1,12,20,,,,,0,W036,65e6380997e850f1
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.15,24,2,0,0,5,1,14,21,,,,,0,W037,2431f1da19aaa950
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.2,24,2,0,0,10,2,26,0,0.191488229582,1,1,1,20,W001,a1d5efe386cf76ad
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.2,24,2,0,0,1,8,8,10,0.0900553936954,1,1,1,22,W021,dcf6c97b7f3e2e0f
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.2,24,2,0,0,9,1,24,3,,,,,0,W010,3b9e797620fb7dd9
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.2,24,2,0,0,7,4,20,8,0.185096276718,1,1,1,22,W015,a29b0f7c6c31b71b
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.2,24,2,0,0,5,1,16,9,,,,,0,W017,317e5971cdfd0288
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.2,24,2,0,0,11,1,28,11,,,,,0,W027,1120d74f964c5f97
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.2,24,2,0,0,8,1,20,12,,,,,0,W028,cd3a92cc2800b3c7
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.2,24,2,0,0,3,1,14,14,,,,,0,W030,3f6b62e3295e009a
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.2,24,2,0,0,6,1,16,15,,,,,0,W031,8d6f18bc98ea1938
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.2,24,2,0,0,2,1,12,20,,,,,0,W036,65e6380997e850f1
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.2,24,2,0,0,4,1,14,21,,,,,0,W037,2431f1da19aaa950
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.05,24,0,0,0,4,4,8,20,0.0397698663128,1,1,1,24,W034,42efcf39926698bd
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.05,24,0,0,0,9,1,8,1,,,,,0,W002,e762621e27807d7c
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.05,24,0,0,0,1,4,8,2,0.000319583628187,1,1,1,24,W006,a4aaab9c8a4ea858
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.05,24,0,0,0,7,3,8,5,0.0372817085522,0.897817460317,0.897817460317,0.833333333333,24,W011,ffe8dc0a7734bb67
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.05,24,0,0,0,2,1,8,4,,,,,0,W010,69f291bfde35be75
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.05,24,0,0,0,3,1,8,6,,,,,0,W012,e697a5da5e4a62fe
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.05,24,0,0,0,8,5,8,12,0.0279684100646,0.956349206349,0.956349206349,0.875,24,W021,19dc0eef1b87efe1
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.05,24,0,0,0,5,1,8,11,,,,,0,W018,b3148aad54f8399d
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.05,24,0,0,0,11,1,16,13,,,,,0,W027,0d381f2d08c46911
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.05,24,0,0,0,6,2,8,15,0.0474004164585,1,1,1,22,W029,8529e6df2a7dc649
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.05,24,0,0,0,10,1,12,23,,,,,0,W037,7b781342e0d9bbd1
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.075,24,0,0,0,4,4,8,20,0.0397698663128,0.989583333333,0.989583333333,1,24,W034,42efcf39926698bd
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.075,24,0,0,0,7,9,8,12,0.0374374268814,0.991666666667,0.991666666667,1,24,W021,19dc0eef1b87efe1
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.075,24,0,0,0,1,4,8,2,0.000319583628187,1,1,1,24,W006,a4aaab9c8a4ea858
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.075,24,0,0,0,2,1,8,4,,,,,0,W010,69f291bfde35be75
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.075,24,0,0,0,3,1,8,6,,,,,0,W012,e697a5da5e4a62fe
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.075,24,0,0,0,5,1,8,11,,,,,0,W018,b3148aad54f8399d
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.075,24,0,0,0,9,1,16,13,,,,,0,W027,0d381f2d08c46911
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.075,24,0,0,0,6,2,8,15,0.0474004164585,0.962962962963,1,1,22,W029,8529e6df2a7dc649
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.075,24,0,0,0,8,1,12,23,,,,,0,W037,7b781342e0d9bbd1
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.1,24,0,0,0,3,5,8,20,0.0440864840201,0.971153846154,0.971153846154,0.958333333333,24,W034,42efcf39926698bd
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.1,24,0,0,0,5,9,8,12,0.0374374268814,0.974679487179,0.974679487179,0.958333333333,24,W021,19dc0eef1b87efe1
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.1,24,0,0,0,1,5,8,7,0.000319583628187,0.991666666667,0.991666666667,1,24,W013,61d84185b252c0f8
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.1,24,0,0,0,2,1,8,6,,,,,0,W012,e697a5da5e4a62fe
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.1,24,0,0,0,7,1,16,13,,,,,0,W027,0d381f2d08c46911
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.1,24,0,0,0,4,2,8,15,0.0474004164585,0.929166666667,0.963636363636,0.954545454545,22,W029,8529e6df2a7dc649
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.1,24,0,0,0,6,1,12,23,,,,,0,W037,7b781342e0d9bbd1
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.125,24,0,0,0,2,5,8,20,0.0440864840201,0.969444444444,0.969444444444,0.958333333333,24,W034,42efcf39926698bd
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.125,24,0,0,0,3,11,8,12,0.0455668949497,0.988888888889,0.988888888889,0.958333333333,24,W021,19dc0eef1b87efe1
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.125,24,0,0,0,1,6,8,2,0.0793634368546,1,1,1,24,W006,a4aaab9c8a4ea858
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.125,24,0,0,0,5,1,16,13,,,,,0,W027,0d381f2d08c46911
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.125,24,0,0,0,4,1,12,23,,,,,0,W037,7b781342e0d9bbd1
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.15,24,0,0,0,2,16,8,12,0.0582268929581,1,1,1,24,W021,19dc0eef1b87efe1
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.15,24,0,0,0,1,6,8,2,0.0793634368546,1,1,1,24,W006,a4aaab9c8a4ea858
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.15,24,0,0,0,4,1,16,13,,,,,0,W027,0d381f2d08c46911
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.15,24,0,0,0,3,1,12,23,,,,,0,W037,7b781342e0d9bbd1
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.2,24,0,0,0,2,16,8,12,0.0582268929581,1,1,1,24,W021,19dc0eef1b87efe1
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.2,24,0,0,0,1,6,8,2,0.0793634368546,1,1,1,24,W006,a4aaab9c8a4ea858
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.2,24,0,0,0,4,1,16,13,,,,,0,W027,0d381f2d08c46911
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.2,24,0,0,0,3,1,12,23,,,,,0,W037,7b781342e0d9bbd1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.05,23,0,0,0,6,12,8,5,0.0231620990318,0.956768774704,0.956768774704,0.913043478261,23,W011,cc9c520b1f8781f19e31
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.05,23,0,0,0,5,5,8,16,0.0369068331787,0.928700828157,0.928700828157,0.869565217391,23,W031,bed357bd88baf4c32786
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.05,23,0,0,0,3,1,8,4,,,,,0,W010,e4ccffc7a8756b7b0be4
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.05,23,0,0,0,1,1,8,6,,,,,0,W012,0ab97a7e7082f598e237
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.05,23,0,0,0,8,1,8,13,,,,,0,W028,b7e7d86f528066fab226
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.05,23,0,0,0,2,1,8,14,,,,,0,W029,35a9f318fa8bb9909db0
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.05,23,0,0,0,7,1,8,17,,,,,0,W032,e7b36064adef9c88eb38
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.05,23,0,0,0,4,1,8,22,,,,,0,W037,200f0c572426f1ad5f6c
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.075,23,0,0,0,5,17,8,5,0.0280655991246,0.997442455243,0.997442455243,1,23,W011,cc9c520b1f8781f19e31
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.075,23,0,0,0,3,1,8,4,,,,,0,W010,e4ccffc7a8756b7b0be4
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.075,23,0,0,0,1,1,8,6,,,,,0,W012,0ab97a7e7082f598e237
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.075,23,0,0,0,7,1,8,13,,,,,0,W028,b7e7d86f528066fab226
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.075,23,0,0,0,2,1,8,14,,,,,0,W029,35a9f318fa8bb9909db0
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.075,23,0,0,0,6,1,8,17,,,,,0,W032,e7b36064adef9c88eb38
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.075,23,0,0,0,4,1,8,22,,,,,0,W037,200f0c572426f1ad5f6c
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.1,23,0,0,0,3,18,8,21,0.0301459155603,0.986270022883,0.986270022883,1,23,W036,6b145ff560adec834931
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.1,23,0,0,0,2,2,8,4,0.0753783822572,0.881261123824,0.915065441381,0.904761904762,21,W010,e4ccffc7a8756b7b0be4
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.1,23,0,0,0,1,2,8,6,0.0963128855836,1,1,1,21,W012,0ab97a7e7082f598e237
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.1,23,0,0,0,4,1,8,13,,,,,0,W028,b7e7d86f528066fab226
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.125,23,0,0,0,2,20,8,21,0.0347332316659,1,1,1,23,W036,6b145ff560adec834931
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.125,23,0,0,0,1,2,8,6,0.0963128855836,1,1,1,21,W012,0ab97a7e7082f598e237
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.125,23,0,0,0,3,1,8,13,,,,,0,W028,b7e7d86f528066fab226
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.15,23,0,0,0,1,22,8,21,0.0378402169775,1,1,1,23,W036,6b145ff560adec834931
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.15,23,0,0,0,2,1,8,13,,,,,0,W028,b7e7d86f528066fab226
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.2,23,0,0,0,1,22,8,21,0.0378402169775,1,1,1,23,W036,6b145ff560adec834931
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.2,23,0,0,0,2,1,8,13,,,,,0,W028,b7e7d86f528066fab226
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,15,1,16,0,,,,,0,W001,2a11d537c790512c
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,12,2,16,1,0.0384057912338,1,1,1,22,W002,75be39df2c1c14a3
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,5,2,12,2,0,1,1,1,22,W006,8178591994d42ce3
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,4,2,12,3,0.0232064258679,1,1,1,22,W008,edbb02694073d0f8
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,16,1,18,4,,,,,0,W010,7693891481ff5386
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,10,2,14,5,0.0340429575305,1,1,1,22,W011,88a80bacfd70139f
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,7,1,12,6,,,,,0,W012,9d5019675a6c9add
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,3,2,12,7,0.00292361394121,1,1,1,22,W013,a4e0cac5adec2e1e
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,6,2,12,9,0.00870788157641,1,1,1,22,W015,f4e3004912779c48
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,8,1,12,11,,,,,0,W018,523c33883ac9489a
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,11,1,14,15,,,,,0,W029,f9f3e8e273c243a5
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,1,3,10,18,0.0359686678058,1,1,1,24,W032,8b3be018ff673d1f
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,2,1,10,20,,,,,0,W034,9ab5ef47f1224afd
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,13,1,16,21,,,,,0,W035,7ad8feb020087113
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,14,1,16,22,,,,,0,W036,43b2e89e9fd7c38f
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.05,24,0,0,0,9,1,12,23,,,,,0,W037,79a20413d834e832
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.075,24,0,0,0,14,1,16,0,,,,,0,W001,2a11d537c790512c
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.075,24,0,0,0,11,2,16,1,0.0384057912338,1,1,1,22,W002,75be39df2c1c14a3
