image_id,condition,building,cut,n_observed,n_excluded,n_reviewed_retained,n_imputed_retained,n_valid,total_clusters,supported_clusters,singletons,doubletons,singleton_share,supported_share,largest_share,effective_modes_simpson,entropy_bits,point_count_disagreement,within_cluster_median,sizes_descending,good_turing_missing_mass_proxy,chao_coverage_proxy,isolated_singletons,assignment_singletons_with_compatible_peer,min_supported_loo_jaccard,max_cross_compatible_share,weakly_separated_supported_pair,supported_point_counts
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,UwV83HsGsw3,0.075,5,0,0,0,5,2,2,0,1,0,1,0.6,1.92307692308,0.970950594455,0.6,0.0440070008921,3;2,0,1,0,0,1,0,False,2
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,UwV83HsGsw3,0.1,5,0,0,0,5,2,2,0,1,0,1,0.6,1.92307692308,0.970950594455,0.6,0.0440070008921,3;2,0,1,0,0,1,0,False,2
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,UwV83HsGsw3,0.125,5,0,0,0,5,2,2,0,1,0,1,0.6,1.92307692308,0.970950594455,0.6,0.0440070008921,3;2,0,1,0,0,1,0,False,2
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,UwV83HsGsw3,0.15,5,0,0,0,5,2,2,0,1,0,1,0.6,1.92307692308,0.970950594455,0.6,0.0440070008921,3;2,0,1,0,0,1,0,False,2
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,UwV83HsGsw3,0.2,5,0,0,0,5,2,2,0,1,0,1,0.6,1.92307692308,0.970950594455,0.6,0.0440070008921,3;2,0,1,0,0,1,0,False,2
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,manual,VFuaQ6m2Qom,0.05,2,0,0,0,2,2,0,2,0,1,0,0.5,2,1,1,,1;1,1,0.666666666667,2,0,,0,False,0
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,manual,VFuaQ6m2Qom,0.075,2,0,0,0,2,2,0,2,0,1,0,0.5,2,1,1,,1;1,1,0.666666666667,2,0,,0,False,0
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,manual,VFuaQ6m2Qom,0.1,2,0,0,0,2,2,0,2,0,1,0,0.5,2,1,1,,1;1,1,0.666666666667,2,0,,0,False,0
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,manual,VFuaQ6m2Qom,0.125,2,0,0,0,2,2,0,2,0,1,0,0.5,2,1,1,,1;1,1,0.666666666667,2,0,,0,False,0
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,manual,VFuaQ6m2Qom,0.15,2,0,0,0,2,2,0,2,0,1,0,0.5,2,1,1,,1;1,1,0.666666666667,2,0,,0,False,0
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,manual,VFuaQ6m2Qom,0.2,2,0,0,0,2,2,0,2,0,1,0,0.5,2,1,1,,1;1,1,0.666666666667,2,0,,0,False,0
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,manual,VFuaQ6m2Qom,0.05,2,0,0,0,2,2,0,2,0,1,0,0.5,2,1,1,,1;1,1,0.666666666667,2,0,,0,False,0
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,manual,VFuaQ6m2Qom,0.075,2,0,0,0,2,2,0,2,0,1,0,0.5,2,1,1,,1;1,1,0.666666666667,2,0,,0,False,0
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,manual,VFuaQ6m2Qom,0.1,2,0,0,0,2,2,0,2,0,1,0,0.5,2,1,1,,1;1,1,0.666666666667,2,0,,0,False,0
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,manual,VFuaQ6m2Qom,0.125,2,0,0,0,2,2,0,2,0,1,0,0.5,2,1,1,,1;1,1,0.666666666667,2,0,,0,False,0
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,manual,VFuaQ6m2Qom,0.15,2,0,0,0,2,2,0,2,0,1,0,0.5,2,1,1,,1;1,1,0.666666666667,2,0,,0,False,0
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,manual,VFuaQ6m2Qom,0.2,2,0,0,0,2,2,0,2,0,1,0,0.5,2,1,1,,1;1,1,0.666666666667,2,0,,0,False,0
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,VFuaQ6m2Qom,0.05,7,0,0,0,7,5,1,4,0,0.571428571429,0.428571428571,0.428571428571,3.76923076923,2.12808527889,0.666666666667,0.0361167146974,3;1;1;1;1,0.571428571429,0.485714285714,4,0,1,0,False,1
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,VFuaQ6m2Qom,0.075,7,0,0,0,7,4,2,2,1,0.285714285714,0.714285714286,0.428571428571,3.26666666667,1.84237099318,0.666666666667,0.0408454297808,3;2;1;1,0.285714285714,0.755102040816,1,1,0.952380952381,0,False,2
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,VFuaQ6m2Qom,0.1,7,0,0,0,7,3,2,1,1,0.142857142857,0.857142857143,0.571428571429,2.33333333333,1.37878349349,0.666666666667,0.0564633984323,4;2;1,0.142857142857,0.892857142857,1,0,1,0,False,2
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,VFuaQ6m2Qom,0.125,7,0,0,0,7,3,2,1,1,0.142857142857,0.857142857143,0.571428571429,2.33333333333,1.37878349349,0.666666666667,0.0564633984323,4;2;1,0.142857142857,0.892857142857,1,0,1,0,False,2
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,VFuaQ6m2Qom,0.15,7,0,0,0,7,3,2,1,1,0.142857142857,0.857142857143,0.571428571429,2.33333333333,1.37878349349,0.666666666667,0.0564633984323,4;2;1,0.142857142857,0.892857142857,1,0,1,0,False,2
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,VFuaQ6m2Qom,0.2,7,0,0,0,7,3,2,1,1,0.142857142857,0.857142857143,0.571428571429,2.33333333333,1.37878349349,0.666666666667,0.0564633984323,4;2;1,0.142857142857,0.892857142857,1,0,1,0,False,2
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.05,20,1,0,0,19,9,5,4,2,0.210526315789,0.789473684211,0.263157894737,6.56363636364,2.92585301456,0.719298245614,0.0273930893905,5;3;3;2;2;1;1;1;1,0.210526315789,0.80055401662,4,0,0.96992481203,0.8,True,3
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.075,20,1,0,0,19,6,4,2,2,0.105263157895,0.894736842105,0.421052631579,3.64646464646,2.16320959374,0.719298245614,0.0382801226227,8;5;2;2;1;1,0.105263157895,0.905263157895,2,0,1,0,False,4
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.1,20,1,0,0,19,6,4,2,2,0.105263157895,0.894736842105,0.421052631579,3.64646464646,2.16320959374,0.719298245614,0.0382801226227,8;5;2;2;1;1,0.105263157895,0.905263157895,1,1,1,0,False,4
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.125,20,1,0,0,19,5,4,1,2,0.0526315789474,0.947368421053,0.473684210526,3.13913043478,1.92482406674,0.719298245614,0.0409992494907,9;5;2;2;1,0.0526315789474,0.956937799043,1,0,1,0,False,4
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.15,20,1,0,0,19,5,4,1,2,0.0526315789474,0.947368421053,0.473684210526,3.13913043478,1.92482406674,0.719298245614,0.0409992494907,9;5;2;2;1,0.0526315789474,0.956937799043,1,0,1,0,False,4
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.2,20,1,0,0,19,5,4,1,2,0.0526315789474,0.947368421053,0.473684210526,3.13913043478,1.92482406674,0.719298245614,0.0409992494907,9;5;2;2;1,0.0526315789474,0.956937799043,1,0,1,0,False,4
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,VFuaQ6m2Qom,0.05,5,0,0,0,5,5,0,5,0,1,0,0.2,5,2.32192809489,0.9,,1;1;1;1;1,1,0.111111111111,5,0,,0,False,0
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,VFuaQ6m2Qom,0.075,5,0,0,0,5,5,0,5,0,1,0,0.2,5,2.32192809489,0.9,,1;1;1;1;1,1,0.111111111111,5,0,,0,False,0
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,VFuaQ6m2Qom,0.1,5,0,0,0,5,4,1,3,1,0.6,0.4,0.4,3.57142857143,1.92192809489,0.9,0.0794784990697,2;1;1;1,0.6,0.485714285714,3,0,1,0,False,1
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,VFuaQ6m2Qom,0.125,5,0,0,0,5,4,1,3,1,0.6,0.4,0.4,3.57142857143,1.92192809489,0.9,0.0794784990697,2;1;1;1,0.6,0.485714285714,3,0,1,0,False,1
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,VFuaQ6m2Qom,0.15,5,0,0,0,5,4,1,3,1,0.6,0.4,0.4,3.57142857143,1.92192809489,0.9,0.0794784990697,2;1;1;1,0.6,0.485714285714,3,0,1,0,False,1
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,VFuaQ6m2Qom,0.2,5,0,0,0,5,4,1,3,1,0.6,0.4,0.4,3.57142857143,1.92192809489,0.9,0.0794784990697,2;1;1;1,0.6,0.485714285714,3,0,1,0,False,1
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,manual,VLzqgDo317F,0.05,2,0,0,0,2,1,1,0,1,0,1,1,1,-0,0,0.000921623958422,2,0,1,0,0,,0,False,1
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,manual,VLzqgDo317F,0.075,2,0,0,0,2,1,1,0,1,0,1,1,1,-0,0,0.000921623958422,2,0,1,0,0,,0,False,1
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,manual,VLzqgDo317F,0.1,2,0,0,0,2,1,1,0,1,0,1,1,1,-0,0,0.000921623958422,2,0,1,0,0,,0,False,1
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,manual,VLzqgDo317F,0.125,2,0,0,0,2,1,1,0,1,0,1,1,1,-0,0,0.000921623958422,2,0,1,0,0,,0,False,1
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,manual,VLzqgDo317F,0.15,2,0,0,0,2,1,1,0,1,0,1,1,1,-0,0,0.000921623958422,2,0,1,0,0,,0,False,1
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,manual,VLzqgDo317F,0.2,2,0,0,0,2,1,1,0,1,0,1,1,1,-0,0,0.000921623958422,2,0,1,0,0,,0,False,1
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.05,24,0,0,0,24,5,2,3,1,0.125,0.875,0.791666666667,1.5652173913,1.13868655258,0.235507246377,0.00430640097743,19;2;1;1;1,0.125,0.878521126761,3,0,1,0,False,2
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.075,24,0,0,0,24,5,2,3,1,0.125,0.875,0.791666666667,1.5652173913,1.13868655258,0.235507246377,0.00430640097743,19;2;1;1;1,0.125,0.878521126761,3,0,1,0,False,2
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.1,24,0,0,0,24,5,2,3,1,0.125,0.875,0.791666666667,1.5652173913,1.13868655258,0.235507246377,0.00430640097743,19;2;1;1;1,0.125,0.878521126761,3,0,1,0,False,2
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.125,24,0,0,0,24,5,2,3,1,0.125,0.875,0.791666666667,1.5652173913,1.13868655258,0.235507246377,0.00430640097743,19;2;1;1;1,0.125,0.878521126761,3,0,1,0,False,2
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.15,24,0,0,0,24,5,2,3,1,0.125,0.875,0.791666666667,1.5652173913,1.13868655258,0.235507246377,0.00430640097743,19;2;1;1;1,0.125,0.878521126761,3,0,1,0,False,2
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.2,24,0,0,0,24,4,3,1,2,0.0416666666667,0.958333333333,0.791666666667,1.55675675676,1.05535321924,0.235507246377,0.00430640097743,19;2;2;1,0.0416666666667,0.96450617284,1,0,1,0,False,2
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,X7HyMhZNoso,0.05,5,0,0,0,5,4,1,3,1,0.6,0.4,0.4,3.57142857143,1.92192809489,0.4,0,2;1;1;1,0.6,0.485714285714,3,0,1,0,False,1
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,X7HyMhZNoso,0.075,5,0,0,0,5,4,1,3,1,0.6,0.4,0.4,3.57142857143,1.92192809489,0.4,0,2;1;1;1,0.6,0.485714285714,3,0,1,0,False,1
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,X7HyMhZNoso,0.1,5,0,0,0,5,3,2,1,2,0.2,0.8,0.4,2.77777777778,1.52192809489,0.4,0.0411047156361,2;2;1,0.2,0.9,1,0,0.888888888889,0.5,False,1
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,X7HyMhZNoso,0.125,5,0,0,0,5,2,1,1,0,0.2,0.8,0.8,1.47058823529,0.721928094887,0.4,0.0881660508633,4;1,0.2,1,1,0,1,0,False,1
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,X7HyMhZNoso,0.15,5,0,0,0,5,2,1,1,0,0.2,0.8,0.8,1.47058823529,0.721928094887,0.4,0.0881660508633,4;1,0.2,1,1,0,1,0,False,1
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,X7HyMhZNoso,0.2,5,0,0,0,5,2,1,1,0,0.2,0.8,0.8,1.47058823529,0.721928094887,0.4,0.0881660508633,4;1,0.2,1,1,0,1,0,False,1
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso,0.05,24,0,0,0,24,4,3,1,0,0.0416666666667,0.958333333333,0.583333333333,2.42016806723,1.54693710975,0,0.0240907583591,14;5;4;1,0.0416666666667,1,0,1,0.960416666667,0.892857142857,True,1
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso,0.075,24,0,0,0,24,2,2,0,0,0,1,0.75,1.6,0.811278124459,0,0.0275991289816,18;6,0,1,0,0,0.941666666667,0.805555555556,True,1
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso,0.1,24,0,0,0,24,2,2,0,0,0,1,0.75,1.6,0.811278124459,0,0.0275991289816,18;6,0,1,0,0,0.900724637681,0.944444444444,True,1
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso,0.125,24,0,0,0,24,1,1,0,0,0,1,1,1,-0,0,0.0369651835105,24,0,1,0,0,1,0,False,1
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso,0.15,24,0,0,0,24,1,1,0,0,0,1,1,1,-0,0,0.0369651835105,24,0,1,0,0,1,0,False,1
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso,0.2,24,0,0,0,24,1,1,0,0,0,1,1,1,-0,0,0.0369651835105,24,0,1,0,0,1,0,False,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,X7HyMhZNoso,0.05,5,0,0,0,5,4,1,3,1,0.6,0.4,0.4,3.57142857143,1.92192809489,0.7,0.00934219220322,2;1;1;1,0.6,0.485714285714,3,0,1,0,False,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,X7HyMhZNoso,0.075,5,0,0,0,5,3,1,2,0,0.4,0.6,0.6,2.27272727273,1.37095059445,0.7,0.0597743087537,3;1;1,0.4,0.733333333333,2,0,1,0,False,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,X7HyMhZNoso,0.1,5,0,0,0,5,3,1,2,0,0.4,0.6,0.6,2.27272727273,1.37095059445,0.7,0.0597743087537,3;1;1,0.4,0.733333333333,2,0,1,0,False,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,X7HyMhZNoso,0.125,5,0,0,0,5,3,1,2,0,0.4,0.6,0.6,2.27272727273,1.37095059445,0.7,0.0597743087537,3;1;1,0.4,0.733333333333,2,0,1,0,False,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,X7HyMhZNoso,0.15,5,0,0,0,5,3,1,2,0,0.4,0.6,0.6,2.27272727273,1.37095059445,0.7,0.0597743087537,3;1;1,0.4,0.733333333333,2,0,1,0,False,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,X7HyMhZNoso,0.2,5,0,0,0,5,3,1,2,0,0.4,0.6,0.6,2.27272727273,1.37095059445,0.7,0.0597743087537,3;1;1,0.4,0.733333333333,2,0,1,0,False,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,X7HyMhZNoso,0.05,4,0,0,0,4,3,1,2,1,0.5,0.5,0.5,2.66666666667,1.5,0.5,0.013799357115,2;1;1,0.5,0.625,2,0,1,0,False,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,X7HyMhZNoso,0.075,4,0,0,0,4,3,1,2,1,0.5,0.5,0.5,2.66666666667,1.5,0.5,0.013799357115,2;1;1,0.5,0.625,1,1,1,0,False,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,X7HyMhZNoso,0.1,4,0,0,0,4,2,1,1,0,0.25,0.75,0.75,1.6,0.811278124459,0.5,0.0696778568214,3;1,0.25,1,1,0,1,0,False,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,X7HyMhZNoso,0.125,4,0,0,0,4,2,1,1,0,0.25,0.75,0.75,1.6,0.811278124459,0.5,0.0696778568214,3;1,0.25,1,1,0,1,0,False,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,X7HyMhZNoso,0.15,4,0,0,0,4,2,1,1,0,0.25,0.75,0.75,1.6,0.811278124459,0.5,0.0696778568214,3;1,0.25,1,1,0,1,0,False,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,X7HyMhZNoso,0.2,4,0,0,0,4,2,1,1,0,0.25,0.75,0.75,1.6,0.811278124459,0.5,0.0696778568214,3;1,0.25,1,1,0,1,0,False,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,Z6MFQCViBuw,0.05,5,0,0,0,5,4,1,3,1,0.6,0.4,0.4,3.57142857143,1.92192809489,0,0.038993037897,2;1;1;1,0.6,0.485714285714,3,0,1,0,False,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,Z6MFQCViBuw,0.075,5,0,0,0,5,2,1,1,0,0.2,0.8,0.8,1.47058823529,0.721928094887,0,0.0575182402261,4;1,0.2,1,1,0,1,0,False,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,Z6MFQCViBuw,0.1,5,0,0,0,5,2,1,1,0,0.2,0.8,0.8,1.47058823529,0.721928094887,0,0.0575182402261,4;1,0.2,1,0,1,1,0,False,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,Z6MFQCViBuw,0.125,5,0,0,0,5,2,1,1,0,0.2,0.8,0.8,1.47058823529,0.721928094887,0,0.0575182402261,4;1,0.2,1,0,1,0.95,0,False,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,Z6MFQCViBuw,0.15,5,0,0,0,5,1,1,0,0,0,1,1,1,-0,0,0.0711220350012,5,0,1,0,0,1,0,False,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,Z6MFQCViBuw,0.2,5,0,0,0,5,1,1,0,0,0,1,1,1,-0,0,0.0711220350012,5,0,1,0,0,1,0,False,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,Z6MFQCViBuw,0.05,4,0,0,0,4,1,1,0,0,0,1,1,1,-0,0,0.000842867407285,4,0,1,0,0,1,0,False,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,Z6MFQCViBuw,0.075,4,0,0,0,4,1,1,0,0,0,1,1,1,-0,0,0.000842867407285,4,0,1,0,0,1,0,False,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,Z6MFQCViBuw,0.1,4,0,0,0,4,1,1,0,0,0,1,1,1,-0,0,0.000842867407285,4,0,1,0,0,1,0,False,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,Z6MFQCViBuw,0.125,4,0,0,0,4,1,1,0,0,0,1,1,1,-0,0,0.000842867407285,4,0,1,0,0,1,0,False,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,Z6MFQCViBuw,0.15,4,0,0,0,4,1,1,0,0,0,1,1,1,-0,0,0.000842867407285,4,0,1,0,0,1,0,False,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,Z6MFQCViBuw,0.2,4,0,0,0,4,1,1,0,0,0,1,1,1,-0,0,0.000842867407285,4,0,1,0,0,1,0,False,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,Z6MFQCViBuw,0.05,5,0,0,0,5,3,1,2,0,0.4,0.6,0.6,2.27272727273,1.37095059445,0,0.0419863357473,3;1;1,0.4,0.733333333333,2,0,1,0,False,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,Z6MFQCViBuw,0.075,5,0,0,0,5,3,1,2,0,0.4,0.6,0.6,2.27272727273,1.37095059445,0,0.0419863357473,3;1;1,0.4,0.733333333333,0,2,0.933333333333,0,False,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,Z6MFQCViBuw,0.1,5,0,0,0,5,2,1,1,0,0.2,0.8,0.8,1.47058823529,0.721928094887,0,0.0572270208612,4;1,0.2,1,0,1,0.95,0,False,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,Z6MFQCViBuw,0.125,5,0,0,0,5,1,1,0,0,0,1,1,1,-0,0,0.0669165717656,5,0,1,0,0,1,0,False,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,Z6MFQCViBuw,0.15,5,0,0,0,5,1,1,0,0,0,1,1,1,-0,0,0.0669165717656,5,0,1,0,0,1,0,False,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,Z6MFQCViBuw,0.2,5,0,0,0,5,1,1,0,0,0,1,1,1,-0,0,0.0669165717656,5,0,1,0,0,1,0,False,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,Z6MFQCViBuw,0.05,5,0,0,0,5,2,2,0,1,0,1,0.6,1.92307692308,0.970950594455,0,0,3;2,0,1,0,0,1,0,False,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,Z6MFQCViBuw,0.075,5,0,0,0,5,2,2,0,1,0,1,0.6,1.92307692308,0.970950594455,0,0,3;2,0,1,0,0,1,0,False,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,Z6MFQCViBuw,0.1,5,0,0,0,5,1,1,0,0,0,1,1,1,-0,0,0.0764048005976,5,0,1,0,0,1,0,False,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,Z6MFQCViBuw,0.125,5,0,0,0,5,1,1,0,0,0,1,1,1,-0,0,0.0764048005976,5,0,1,0,0,1,0,False,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,Z6MFQCViBuw,0.15,5,0,0,0,5,1,1,0,0,0,1,1,1,-0,0,0.0764048005976,5,0,1,0,0,1,0,False,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,Z6MFQCViBuw,0.2,5,0,0,0,5,1,1,0,0,0,1,1,1,-0,0,0.0764048005976,5,0,1,0,0,1,0,False,1
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,Z6MFQCViBuw,0.05,5,0,0,0,5,2,1,1,0,0.2,0.8,0.8,1.47058823529,0.721928094887,0,0.0389265898881,4;1,0.2,1,1,0,1,0,False,1
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,Z6MFQCViBuw,0.075,5,0,0,0,5,2,1,1,0,0.2,0.8,0.8,1.47058823529,0.721928094887,0,0.0389265898881,4;1,0.2,1,1,0,1,0,False,1
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,Z6MFQCViBuw,0.1,5,0,0,0,5,2,1,1,0,0.2,0.8,0.8,1.47058823529,0.721928094887,0,0.0389265898881,4;1,0.2,1,0,1,0.95,0,False,1
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,Z6MFQCViBuw,0.125,5,0,0,0,5,1,1,0,0,0,1,1,1,-0,0,0.0439571090047,5,0,1,0,0,1,0,False,1
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,Z6MFQCViBuw,0.15,5,0,0,0,5,1,1,0,0,0,1,1,1,-0,0,0.0439571090047,5,0,1,0,0,1,0,False,1
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,Z6MFQCViBuw,0.2,5,0,0,0,5,1,1,0,0,0,1,1,1,-0,0,0.0439571090047,5,0,1,0,0,1,0,False,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.05,24,0,0,0,24,8,4,4,1,0.166666666667,0.833333333333,0.458333333333,3.74025974026,2.38460269626,0.289855072464,0.00162930569772,11;4;3;2;1;1;1;1,0.166666666667,0.836879432624,3,1,1,0,False,2
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.075,24,0,0,0,24,6,5,1,2,0.0416666666667,0.958333333333,0.5,3.23595505618,2.09436093777,0.289855072464,0.00162930569772,12;4;3;2;2;1,0.0416666666667,0.96450617284,1,0,0.92365967366,0.916666666667,True,2
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.1,24,0,0,0,24,4,3,1,0,0.0416666666667,0.958333333333,0.583333333333,2.42016806723,1.54693710975,0.289855072464,0.0273830999047,14;5;4;1,0.0416666666667,1,0,1,0.979166666667,0.1,False,2
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.125,24,0,0,0,24,4,3,1,0,0.0416666666667,0.958333333333,0.583333333333,2.42016806723,1.54693710975,0.289855072464,0.0273830999047,14;5;4;1,0.0416666666667,1,0,1,0.993055555556,0.585714285714,True,2
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.15,24,0,0,0,24,3,3,0,0,0,1,0.583333333333,2.32258064516,1.38443150434,0.289855072464,0.0279860851981,14;6;4,0,1,0,0,0.994047619048,0.833333333333,True,2
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.2,24,0,0,0,24,2,2,0,0,0,1,0.833333333333,1.38461538462,0.650022421648,0.289855072464,0.0569505314899,20;4,0,1,0,0,1,0,False,2
