image_id,building,condition,cut,scene,n_valid,n_modes,n_supported_modes,supported_mass,singleton_mass,largest_share,topology_disagreement,same_topology_between_mode_pair_fraction,within_mode_mean_d,between_mode_same_topology_mean_d,within_mode_median_d,within_mode_max_median_d,within_mode_macro_median_d,same_topology_median_d,mode_entropy,topology_entropy,supported_topologies,supported_minority_modes,same_topology_multimodality,n_observed,n_invalid,stages,contexts,imputed_responses,late_new,late_promotions,later_repartition,n_singletons,naive_many_modes,scene_category,main_function_primary
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,0.05,起居与休闲,3,2,1,0.666666666667,0.333333333333,0.666666666667,0.666666666667,0,0.0429611475528,,0.0429611475528,0.0429611475528,0.0429611475528,0.0429611475528,0.918295834054,0.918295834054,1,0,False,3,0,C2-A-RP;C2-B,2,0,0.5,0.5,0,1,False,起居与休闲,living
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,0.1,起居与休闲,3,2,1,0.666666666667,0.333333333333,0.666666666667,0.666666666667,0,0.0429611475528,,0.0429611475528,0.0429611475528,0.0429611475528,0.0429611475528,0.918295834054,0.918295834054,1,0,False,3,0,C2-A-RP;C2-B,2,0,0.5,0.5,0,1,False,起居与休闲,living
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,0.2,起居与休闲,3,2,1,0.666666666667,0.333333333333,0.666666666667,0.666666666667,0,0.0429611475528,,0.0429611475528,0.0429611475528,0.0429611475528,0.0429611475528,0.918295834054,0.918295834054,1,0,False,3,0,C2-A-RP;C2-B,2,0,0.5,0.5,0,1,False,起居与休闲,living
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk,manual,0.05,起居与休闲,1,1,0,0,1,1,,,,,,,,,-0,-0,0,0,False,1,0,C2-A-RP,1,0,0,0,0,1,False,起居与休闲,unknown
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk,manual,0.1,起居与休闲,1,1,0,0,1,1,,,,,,,,,-0,-0,0,0,False,1,0,C2-A-RP,1,0,0,0,0,1,False,起居与休闲,unknown
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk,manual,0.2,起居与休闲,1,1,0,0,1,1,,,,,,,,,-0,-0,0,0,False,1,0,C2-A-RP,1,0,0,0,0,1,False,起居与休闲,unknown
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk,manual,0.05,厨房与用餐,1,1,0,0,1,1,,,,,,,,,-0,-0,0,0,False,1,0,C2-A-RP,1,0,0,0,0,1,False,厨房与用餐,dining
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk,manual,0.1,厨房与用餐,1,1,0,0,1,1,,,,,,,,,-0,-0,0,0,False,1,0,C2-A-RP,1,0,0,0,0,1,False,厨房与用餐,dining
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk,manual,0.2,厨房与用餐,1,1,0,0,1,1,,,,,,,,,-0,-0,0,0,False,1,0,C2-A-RP,1,0,0,0,0,1,False,厨房与用餐,dining
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk,manual,0.05,厨房与用餐,1,1,0,0,1,1,,,,,,,,,-0,-0,0,0,False,1,0,C2-A-RP,1,0,0,0,0,1,False,厨房与用餐,dining
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk,manual,0.1,厨房与用餐,1,1,0,0,1,1,,,,,,,,,-0,-0,0,0,False,1,0,C2-A-RP,1,0,0,0,0,1,False,厨房与用餐,dining
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk,manual,0.2,厨房与用餐,1,1,0,0,1,1,,,,,,,,,-0,-0,0,0,False,1,0,C2-A-RP,1,0,0,0,0,1,False,厨房与用餐,dining
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk,manual,0.05,卫浴,1,1,0,0,1,1,,,,,,,,,-0,-0,0,0,False,1,0,C2-A-RP,1,0,0,0,0,1,False,卫浴,bathroom
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk,manual,0.1,卫浴,1,1,0,0,1,1,,,,,,,,,-0,-0,0,0,False,1,0,C2-A-RP,1,0,0,0,0,1,False,卫浴,bathroom
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk,manual,0.2,卫浴,1,1,0,0,1,1,,,,,,,,,-0,-0,0,0,False,1,0,C2-A-RP,1,0,0,0,0,1,False,卫浴,bathroom
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,manual,0.05,卧室,5,3,2,0.8,0.2,0.4,0,0.8,0.0371875291728,0.0770005919844,0.0371875291728,0.0473759481526,0.0371875291728,0.0650386102865,1.52192809489,-0,1,0,True,5,0,C1,1,0,0.32,0.583333333333,0.0455555555556,1,False,卧室,sleep
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,manual,0.1,卧室,5,2,1,0.8,0.2,0.8,0,0.4,0.0477686622542,0.100941955174,0.0504209503578,0.0504209503578,0.0504209503578,0.0650386102865,0.721928094887,-0,1,0,False,5,0,C1,1,0,0.05,0.106666666667,0.0233333333333,1,False,卧室,sleep
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,manual,0.2,卧室,5,1,1,1,0,1,0,0,0.0690379794221,,0.0650386102865,0.0650386102865,0.0650386102865,0.0650386102865,-0,-0,1,0,False,5,0,C1,1,0,0,0,0,0,False,卧室,sleep
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,semi,0.05,卧室,4,4,0,0,1,0.25,1,,,,,,,,2,2,0,0,False,4,0,C1,1,0,1,0,0,4,False,卧室,sleep
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,semi,0.1,卧室,4,4,0,0,1,0.25,1,,,,,,,,2,2,0,0,False,4,0,C1,1,0,1,0,0,4,False,卧室,sleep
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,semi,0.2,卧室,4,4,0,0,1,0.25,1,,,,,,,,2,2,0,0,False,4,0,C1,1,0,1,0,0,4,False,卧室,sleep
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,0.05,通行与连接,24,3,3,1,0,0.458333333333,0,0.670289855072,0.0262517481471,0.0392961625459,0.0276265725562,0.0288202395379,0.0254446915611,0.0336899296955,1.53433719807,-0,1,0,True,24,0,P1,1,0,0,0.0683333333333,0.0684958343186,0,False,通行与连接,circulation
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,0.1,通行与连接,24,1,1,1,0,1,0,0,0.034995286784,,0.0336899296955,0.0336899296955,0.0336899296955,0.0336899296955,-0,-0,1,0,False,24,0,P1,1,0,0,0,0,0,False,通行与连接,circulation
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,0.2,通行与连接,24,1,1,1,0,1,0,0,0.034995286784,,0.0336899296955,0.0336899296955,0.0336899296955,0.0336899296955,-0,-0,1,0,False,24,0,P1,1,0,0,0,0,0,False,通行与连接,circulation
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,manual,0.05,卫浴,5,4,1,0.4,0.6,0.4,0.4,0.833333333333,0.0325906695262,0.248047982667,0.0325906695262,0.0325906695262,0.0325906695262,0.21965072902,1.92192809489,0.721928094887,1,0,False,5,0,C1,1,0,0.696666666667,0.303333333333,0,3,False,卫浴,bathroom
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,manual,0.1,卫浴,5,3,1,0.6,0.4,0.6,0.4,0.5,0.0548229572269,0.369453903727,0.0566005613784,0.0566005613784,0.0566005613784,0.21965072902,1.37095059445,0.721928094887,1,0,False,5,0,C1,1,0,0.44,0.226666666667,0,2,False,卫浴,bathroom
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,manual,0.2,卫浴,5,3,1,0.6,0.4,0.6,0.4,0.5,0.0548229572269,0.369453903727,0.0566005613784,0.0566005613784,0.0566005613784,0.21965072902,1.37095059445,0.721928094887,1,0,False,5,0,C1,1,0,0.44,0.226666666667,0,2,False,卫浴,bathroom
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,manual,0.05,卫浴,3,3,0,0,1,0.333333333333,1,,,,,,,,1.58496250072,1.58496250072,0,0,False,5,2,C1,1,0,1,0,0,3,False,卫浴,bathroom
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,manual,0.1,卫浴,3,3,0,0,1,0.333333333333,1,,,,,,,,1.58496250072,1.58496250072,0,0,False,5,2,C1,1,0,1,0,0,3,False,卫浴,bathroom
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,manual,0.2,卫浴,3,3,0,0,1,0.333333333333,1,,,,,,,,1.58496250072,1.58496250072,0,0,False,5,2,C1,1,0,1,0,0,3,False,卫浴,bathroom
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.05,卧室,5,2,1,0.8,0.2,0.8,0,0.4,0.0273820198998,0.0640801959074,0.0307562858996,0.0307562858996,0.0307562858996,0.0366647143508,0.721928094887,-0,1,0,False,5,0,C1,1,0,0.193333333333,0.14,0,1,False,卧室,sleep
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,5,1,1,1,0,1,0,0,0.0420612903028,,0.0366647143508,0.0366647143508,0.0366647143508,0.0366647143508,-0,-0,1,0,False,5,0,C1,1,0,0,0,0,0,False,卧室,sleep
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.2,卧室,5,1,1,1,0,1,0,0,0.0420612903028,,0.0366647143508,0.0366647143508,0.0366647143508,0.0366647143508,-0,-0,1,0,False,5,0,C1,1,0,0,0,0,0,False,卧室,sleep
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,manual,0.05,卧室,6,2,2,1,0,0.666666666667,0,0.533333333333,0.0193817223126,0.0500855885296,0.0241851243189,0.0280082373298,0.0222748265073,0.0410235926583,0.918295834054,-0,1,0,True,6,0,C1,1,0,0.0333333333333,0.333333333333,0.0177777777778,0,False,卧室,unknown
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,manual,0.1,卧室,6,1,1,1,0,1,0,0,0.0357571176283,,0.0410235926583,0.0410235926583,0.0410235926583,0.0410235926583,-0,-0,1,0,False,6,0,C1,1,0,0,0,0,0,False,卧室,unknown
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,manual,0.2,卧室,6,1,1,1,0,1,0,0,0.0357571176283,,0.0410235926583,0.0410235926583,0.0410235926583,0.0410235926583,-0,-0,1,0,False,6,0,C1,1,0,0,0,0,0,False,卧室,unknown
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,semi,0.05,卧室,4,4,0,0,1,0.25,0.5,1,,0.0589059887011,,,,0.056516606274,2,0.811278124459,0,0,False,4,0,C1,1,0,1,0,0,4,False,卧室,unknown
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,semi,0.1,卧室,4,2,1,0.75,0.25,0.75,0.5,0,0.0589059887011,,0.056516606274,0.056516606274,0.056516606274,0.056516606274,0.811278124459,0.811278124459,1,0,False,4,0,C1,1,0,0.26,0.24,0,1,False,卧室,unknown
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,semi,0.2,卧室,4,2,1,0.75,0.25,0.75,0.5,0,0.0589059887011,,0.056516606274,0.056516606274,0.056516606274,0.056516606274,0.811278124459,0.811278124459,1,0,False,4,0,C1,1,0,0.235,0.265,0,1,False,卧室,unknown
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.05,通行与连接,24,21,2,0.208333333333,0.791666666667,0.125,0.869565217391,0.888888888889,0.0213564621777,0.175464538712,0.0217674341742,0.0418909803622,0.0217674341742,0.110279833583,4.3035088548,2.75686654318,2,2,False,24,0,P1,1,1,0.815833333333,0.105833333333,0,19,True,通行与连接,sleep
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.1,通行与连接,24,17,5,0.5,0.5,0.166666666667,0.869565217391,0.722222222222,0.0564959690411,0.197512746041,0.0715907405979,0.0922206821194,0.0642787847321,0.110279833583,3.91829583405,2.75686654318,4,5,True,24,0,P1,1,1,0.508333333333,0.25,0.000787540121309,12,True,通行与连接,sleep
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.2,通行与连接,24,10,6,0.833333333333,0.166666666667,0.208333333333,0.869565217391,0.25,0.0964830860364,0.343916418279,0.0988257686531,0.179007041814,0.129357152902,0.110279833583,3.06977383503,2.75686654318,6,5,False,24,0,P1,1,1,0.174166666667,0.2225,0.000507263356537,4,True,通行与连接,sleep
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.05,卧室,24,7,2,0.791666666667,0.208333333333,0.708333333333,0.159420289855,0.409482758621,0.0152390685702,0.0776100013097,0.0166002695116,0.0166002695116,0.00830013475582,0.0294070021629,1.60634298817,0.413816850304,2,1,False,24,0,P1,1,0,0.2,0.0766666666667,0.00268312454703,5,True,卧室,sleep
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.1,卧室,24,4,3,0.958333333333,0.0416666666667,0.75,0.159420289855,0.323275862069,0.0205304389806,0.083165647981,0.0166002695116,0.0644747480192,0.0270250058436,0.0294070021629,1.17606510372,0.413816850304,2,2,True,24,0,P1,1,0,0.0241666666667,0.1375,0.0142841508766,1,False,卧室,sleep
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,0.2,卧室,24,2,2,1,0,0.916666666667,0.159420289855,0,0.0407788901661,,0.0294070021629,0.0294070021629,0.0147035010814,0.0294070021629,0.413816850304,0.413816850304,2,1,False,24,0,P1,1,0,0.02,0.0691666666667,0,0,False,卧室,sleep
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,manual,0.05,卧室,5,3,1,0.6,0.4,0.6,0.4,0.5,0.042574915093,0.0722938241924,0.0451274241587,0.0451274241587,0.0451274241587,0.0548308668382,1.37095059445,0.721928094887,1,0,False,5,0,C1,1,0,0.433333333333,0.233333333333,0,2,False,卧室,unknown
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,manual,0.1,卧室,5,2,1,0.8,0.2,0.8,0.4,0,0.0574343696427,,0.0548308668382,0.0548308668382,0.0548308668382,0.0548308668382,0.721928094887,0.721928094887,1,0,False,5,0,C1,1,0,0.22,0.113333333333,0,1,False,卧室,unknown
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,manual,0.2,卧室,5,2,1,0.8,0.2,0.8,0.4,0,0.0574343696427,,0.0548308668382,0.0548308668382,0.0548308668382,0.0548308668382,0.721928094887,0.721928094887,1,0,False,5,0,C1,1,0,0.18,0.153333333333,0,1,False,卧室,unknown
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,semi,0.05,卧室,3,1,1,1,0,1,0,0,0.011878150627,,0.0178172259405,0.0178172259405,0.0178172259405,0.0178172259405,-0,-0,1,0,False,5,2,C1,1,0,0,0.5,0,0,False,卧室,unknown
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,semi,0.1,卧室,3,1,1,1,0,1,0,0,0.011878150627,,0.0178172259405,0.0178172259405,0.0178172259405,0.0178172259405,-0,-0,1,0,False,5,2,C1,1,0,0,0.5,0,0,False,卧室,unknown
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,semi,0.2,卧室,3,1,1,1,0,1,0,0,0.011878150627,,0.0178172259405,0.0178172259405,0.0178172259405,0.0178172259405,-0,-0,1,0,False,5,2,C1,1,0,0,0.5,0,0,False,卧室,unknown
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.05,卫浴,24,6,3,0.875,0.125,0.458333333333,0,0.695652173913,0.026835609237,0.058662498571,0.0294860745743,0.0302575629241,0.024341190991,0.0437324790207,1.91605634218,-0,1,1,True,24,0,P1,1,0,0.0783333333333,0.065,0.0179687397014,3,True,卫浴,unknown
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.1,卫浴,24,2,2,1,0,0.916666666667,0,0.159420289855,0.0400387543691,0.0960999974523,0.0393240211776,0.089670517843,0.0644783260051,0.0437324790207,0.413816850304,-0,1,1,True,24,0,P1,1,0,0,0.0666666666667,0.00298230129577,0,False,卫浴,unknown
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,0.2,卫浴,24,1,1,1,0,1,0,0,0.0489760539911,,0.0437324790207,0.0437324790207,0.0437324790207,0.0437324790207,-0,-0,1,0,False,24,0,P1,1,0,0,0,0,0,False,卫浴,unknown
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,0.05,厨房与用餐,6,4,2,0.666666666667,0.333333333333,0.333333333333,0,0.866666666667,0.0178239189572,0.228534599633,0.0178239189572,0.0208774299326,0.0178239189572,0.0771836616959,1.91829583405,-0,1,0,True,6,0,C1,1,0,0.306666666667,0.506666666667,0.0118888888889,2,False,厨房与用餐,kitchen
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,0.1,厨房与用餐,6,2,1,0.833333333333,0.166666666667,0.833333333333,0,0.333333333333,0.0590405438026,0.483238439025,0.0689807813785,0.0689807813785,0.0689807813785,0.0771836616959,0.650022421648,-0,1,0,False,6,0,C1,1,0,0.15,0,0,1,False,厨房与用餐,kitchen
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,0.2,厨房与用餐,6,2,1,0.833333333333,0.166666666667,0.833333333333,0,0.333333333333,0.0590405438026,0.483238439025,0.0689807813785,0.0689807813785,0.0689807813785,0.0771836616959,0.650022421648,-0,1,0,False,6,0,C1,1,0,0.173333333333,0,0,1,False,厨房与用餐,kitchen
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,0.05,卧室,5,2,1,0.8,0.2,0.8,0.4,0,0.0213427132784,,0.0210876417382,0.0210876417382,0.0210876417382,0.0210876417382,0.721928094887,0.721928094887,1,0,False,5,0,C1,1,0,0.173333333333,0.16,0,1,False,卧室,sleep
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,0.1,卧室,5,2,1,0.8,0.2,0.8,0.4,0,0.0213427132784,,0.0210876417382,0.0210876417382,0.0210876417382,0.0210876417382,0.721928094887,0.721928094887,1,0,False,5,0,C1,1,0,0.173333333333,0.16,0,1,False,卧室,sleep
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,0.2,卧室,5,2,1,0.8,0.2,0.8,0.4,0,0.0213427132784,,0.0210876417382,0.0210876417382,0.0210876417382,0.0210876417382,0.721928094887,0.721928094887,1,0,False,5,0,C1,1,0,0.19,0.143333333333,0,1,False,卧室,sleep
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,0.05,起居与休闲,5,5,0,0,1,0.2,1,,,,,,,,2.32192809489,2.32192809489,0,0,False,5,0,C1,1,0,1,0,0,5,True,起居与休闲,living
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,0.1,起居与休闲,5,5,0,0,1,0.2,1,,,,,,,,2.32192809489,2.32192809489,0,0,False,5,0,C1,1,0,1,0,0,5,True,起居与休闲,living
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,0.2,起居与休闲,5,5,0,0,1,0.2,1,,,,,,,,2.32192809489,2.32192809489,0,0,False,5,0,C1,1,0,1,0,0,5,True,起居与休闲,living
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.05,卫浴,24,8,4,0.833333333333,0.166666666667,0.291666666667,0.163043478261,0.796536796537,0.0259803264329,0.0654711001814,0.0273044438757,0.0324139106246,0.0196193710123,0.0540764384556,2.55284167017,0.497150183637,1,1,True,24,0,P1,1,0,0.171666666667,0.11,0.0145078873088,4,True,卫浴,bathroom
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.1,卫浴,24,4,2,0.916666666667,0.0833333333333,0.541666666667,0.163043478261,0.506493506494,0.0451284858636,0.0694282939084,0.042959594601,0.0589348709902,0.0508326975787,0.0540764384556,1.39183577785,0.497150183637,1,0,True,24,0,P1,1,0,0.0758333333333,0.035,0.0383360076353,2,False,卫浴,bathroom
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,0.2,卫浴,24,3,1,0.916666666667,0.0833333333333,0.916666666667,0.163043478261,0,0.0574361808473,,0.0540764384556,0.0540764384556,0.0540764384556,0.0540764384556,0.497150183637,0.497150183637,1,0,False,24,0,P1,1,0,0.0816666666667,0,0,2,False,卫浴,bathroom
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,0.05,卧室,5,3,1,0.6,0.4,0.6,0.4,0.5,0.0312808757337,0.0482618710111,0.0305708573648,0.0305708573648,0.0305708573648,0.0396132353585,1.37095059445,0.721928094887,1,0,False,5,0,C1,1,0,0.263333333333,0.21,0.0411111111111,2,False,卧室,unknown
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,0.1,卧室,5,2,1,0.8,0.2,0.8,0.4,0,0.0397713733724,,0.0396132353585,0.0396132353585,0.0396132353585,0.0396132353585,0.721928094887,0.721928094887,1,0,False,5,0,C1,1,0,0.19,0.143333333333,0,1,False,卧室,unknown
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,0.2,卧室,5,2,1,0.8,0.2,0.8,0.4,0,0.0397713733724,,0.0396132353585,0.0396132353585,0.0396132353585,0.0396132353585,0.721928094887,0.721928094887,1,0,False,5,0,C1,1,0,0.213333333333,0.12,0,1,False,卧室,unknown
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.05,卫浴,23,4,3,0.95652173913,0.0434782608696,0.782608695652,0.166007905138,0.265402843602,0.0190230760522,0.0461751115759,0.0184300565471,0.0432772986405,0.029556241432,0.0212102660422,1.08622934623,0.426228656998,2,2,True,23,0,C1,1,0,0.0216666666667,0.135,0.00281471913593,1,False,卫浴,bathroom
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.1,卫浴,23,2,2,1,0,0.913043478261,0.166007905138,0,0.0262293034898,,0.0212102660422,0.0432772986405,0.0322128885115,0.0212102660422,0.426228656998,0.426228656998,2,1,False,23,0,C1,1,0,0.0225,0.0683333333333,0,0,False,卫浴,bathroom
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,0.2,卫浴,23,2,2,1,0,0.913043478261,0.166007905138,0,0.0262293034898,,0.0212102660422,0.0432772986405,0.0322128885115,0.0212102660422,0.426228656998,0.426228656998,2,1,False,23,0,C1,1,0,0.0258333333333,0.0691666666667,0,0,False,卫浴,bathroom
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,0.05,卫浴,5,5,0,0,1,0.2,0.8,1,,0.0689065641553,,,,0.0689065641553,2.32192809489,1.52192809489,0,0,False,5,0,C1,1,0,1,0,0,5,True,卫浴,bathroom
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,0.1,卫浴,5,3,2,0.8,0.2,0.4,0.8,0,0.0689065641553,,0.0689065641553,0.069048027704,0.0689065641553,0.0689065641553,1.52192809489,1.52192809489,2,0,False,5,0,C1,1,0,0.4,0.6,0,1,False,卫浴,bathroom
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,0.2,卫浴,5,3,2,0.8,0.2,0.4,0.8,0,0.0689065641553,,0.0689065641553,0.069048027704,0.0689065641553,0.0689065641553,1.52192809489,1.52192809489,2,0,False,5,0,C1,1,0,0.423333333333,0.576666666667,0,1,False,卫浴,bathroom
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.05,卫浴,24,15,3,0.5,0.5,0.291666666667,0.760869565217,0.621212121212,0.019928357077,0.0693276314578,0.00673962777469,0.0455058098438,0.0279265734181,0.049401991035,3.48469700253,2.30126936292,2,2,True,24,0,P1,1,0,0.479166666667,0.1125,0.0021260908474,12,True,卫浴,bathroom
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.1,卫浴,24,11,3,0.666666666667,0.333333333333,0.458333333333,0.760869565217,0.106060606061,0.0411757999039,0.130181374624,0.049070778639,0.0717836868317,0.0513994494898,0.049401991035,2.71793602959,2.30126936292,3,2,False,24,0,P1,1,0,0.330833333333,0.0933333333333,0.000330663943028,8,True,卫浴,bathroom
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,0.2,卫浴,24,8,5,0.875,0.125,0.458333333333,0.760869565217,0.030303030303,0.0464909708746,0.18260984036,0.049401991035,0.13723569494,0.089330928858,0.049401991035,2.41605634218,2.30126936292,5,4,False,24,0,P1,1,0,0.155,0.194166666667,0.000148886788904,3,True,卫浴,bathroom
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.05,卫浴,24,5,4,0.958333333333,0.0416666666667,0.583333333333,0.300724637681,0.476683937824,0.0186453748762,0.0486824491677,0.0197262615011,0.0323311876081,0.0264195492285,0.0276600046382,1.7492184836,0.785235442392,2,3,True,24,0,P1,1,0,0.0533333333333,0.131666666667,0.00247119388429,1,True,卫浴,bathroom
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.1,卫浴,24,3,2,0.958333333333,0.0416666666667,0.833333333333,0.300724637681,0,0.0329635657302,,0.0276600046382,0.0277776000102,0.0277188023242,0.0276600046382,0.785235442392,0.785235442392,2,1,False,24,0,P1,1,0,0.0441666666667,0.0475,0,1,False,卫浴,bathroom
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0.2,卫浴,24,3,2,0.958333333333,0.0416666666667,0.833333333333,0.300724637681,0,0.0329635657302,,0.0276600046382,0.0277776000102,0.0277188023242,0.0276600046382,0.785235442392,0.785235442392,2,1,False,24,0,P1,1,0,0.0475,0.0408333333333,0,1,False,卫浴,bathroom
