image_id,condition,cut,rule,early_k,n_observed,n_valid,n_invalid,n_supported_modes,singleton_mass,p_sustained_onset_by_k,p_any_observed_onset,onset_median_conditional,late_new_geometry,late_h,max_few_modes,max_singleton_mass,order_fraction_required,p_sustained_onset_between_k_and_h,process_tier,difficulty_tag,difficulty_status,scene_category,main_function_primary,room_status
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,0.05,D10_distribution,7,23,23,0,2,0.260869565217,0,0,,0.2025,15,3,0.1,0.8,0,observed_fragmented_late_changes,中等,labelled,卧室,sleep,overlap_with_pending_or_unsupported
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,0.05,D20_distribution,7,23,23,0,2,0.260869565217,0,0,,0.2025,15,3,0.1,0.8,0,observed_fragmented_late_changes,中等,labelled,卧室,sleep,overlap_with_pending_or_unsupported
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,0.05,G10_geometry,7,23,23,0,2,0.260869565217,0,0,,0.2025,15,3,0.1,0.8,0,observed_fragmented_late_changes,中等,labelled,卧室,sleep,overlap_with_pending_or_unsupported
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,0.1,P_pattern,7,23,23,0,3,0.0434782608696,0,0.73,21,0.0425,15,3,0.1,0.8,0.05,intermediate_or_order_sensitive,中等,labelled,卧室,sleep,overlap_with_pending_or_unsupported
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,0.1,D10_distribution,7,23,23,0,3,0.0434782608696,0,0.73,21,0.0425,15,3,0.1,0.8,0,intermediate_or_order_sensitive,中等,labelled,卧室,sleep,overlap_with_pending_or_unsupported
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,0.1,D20_distribution,7,23,23,0,3,0.0434782608696,0,0.73,21,0.0425,15,3,0.1,0.8,0.05,intermediate_or_order_sensitive,中等,labelled,卧室,sleep,overlap_with_pending_or_unsupported
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,0.1,G10_geometry,7,23,23,0,3,0.0434782608696,0,0.73,21,0.0425,15,3,0.1,0.8,0,intermediate_or_order_sensitive,中等,labelled,卧室,sleep,overlap_with_pending_or_unsupported
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,0.2,P_pattern,7,23,23,0,1,0.0434782608696,0.33,0.95,10,0.00833333333333,15,3,0.1,0.8,0.3,intermediate_or_order_sensitive,中等,labelled,卧室,sleep,overlap_with_pending_or_unsupported
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,0.2,D10_distribution,7,23,23,0,1,0.0434782608696,0.33,0.95,10,0.00833333333333,15,3,0.1,0.8,0.3,intermediate_or_order_sensitive,中等,labelled,卧室,sleep,overlap_with_pending_or_unsupported
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,0.2,D20_distribution,7,23,23,0,1,0.0434782608696,0.33,0.95,10,0.00833333333333,15,3,0.1,0.8,0.3,intermediate_or_order_sensitive,中等,labelled,卧室,sleep,overlap_with_pending_or_unsupported
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,0.2,G10_geometry,7,23,23,0,1,0.0434782608696,0.13,0.95,15,0.00833333333333,15,3,0.1,0.8,0.35,intermediate_or_order_sensitive,中等,labelled,卧室,sleep,overlap_with_pending_or_unsupported
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,0.05,P_pattern,7,5,5,0,1,0.6,0,0,,0.683333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,0.05,D10_distribution,7,5,5,0,1,0.6,0,0,,0.683333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,0.05,D20_distribution,7,5,5,0,1,0.6,0,0,,0.683333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,0.05,G10_geometry,7,5,5,0,1,0.6,0,0,,0.683333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,0.1,P_pattern,7,5,5,0,1,0.4,0,0,,0.456666666667,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,0.1,D10_distribution,7,5,5,0,1,0.4,0,0,,0.456666666667,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,0.1,D20_distribution,7,5,5,0,1,0.4,0,0,,0.456666666667,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,0.1,G10_geometry,7,5,5,0,1,0.4,0,0,,0.456666666667,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,0.2,P_pattern,7,5,5,0,1,0.4,0,0,,0.44,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,0.2,D10_distribution,7,5,5,0,1,0.4,0,0,,0.44,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,0.2,D20_distribution,7,5,5,0,1,0.4,0,0,,0.44,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,0.2,G10_geometry,7,5,5,0,1,0.4,0,0,,0.44,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,0.05,P_pattern,7,5,5,0,0,1,0,0,,1,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,卧室,sleep,overlap_with_pending_or_unsupported
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,0.05,D10_distribution,7,5,5,0,0,1,0,0,,1,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,卧室,sleep,overlap_with_pending_or_unsupported
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,0.05,D20_distribution,7,5,5,0,0,1,0,0,,1,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,卧室,sleep,overlap_with_pending_or_unsupported
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,0.05,G10_geometry,7,5,5,0,0,1,0,0,,1,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,卧室,sleep,overlap_with_pending_or_unsupported
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,0.1,P_pattern,7,5,5,0,1,0.6,0,0,,0.7,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,卧室,sleep,overlap_with_pending_or_unsupported
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,0.1,D10_distribution,7,5,5,0,1,0.6,0,0,,0.7,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,卧室,sleep,overlap_with_pending_or_unsupported
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,0.1,D20_distribution,7,5,5,0,1,0.6,0,0,,0.7,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,卧室,sleep,overlap_with_pending_or_unsupported
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,0.1,G10_geometry,7,5,5,0,1,0.6,0,0,,0.7,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,卧室,sleep,overlap_with_pending_or_unsupported
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,0.2,P_pattern,7,5,5,0,1,0.4,0,0,,0.443333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,卧室,sleep,overlap_with_pending_or_unsupported
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,0.2,D10_distribution,7,5,5,0,1,0.4,0,0,,0.443333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,卧室,sleep,overlap_with_pending_or_unsupported
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,0.2,D20_distribution,7,5,5,0,1,0.4,0,0,,0.443333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,卧室,sleep,overlap_with_pending_or_unsupported
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,0.2,G10_geometry,7,5,5,0,1,0.4,0,0,,0.443333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,卧室,sleep,overlap_with_pending_or_unsupported
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,0.05,P_pattern,7,5,5,0,1,0.2,0,0,,0.186666666667,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,0.05,D10_distribution,7,5,5,0,1,0.2,0,0,,0.186666666667,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,0.05,D20_distribution,7,5,5,0,1,0.2,0,0,,0.186666666667,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,0.05,G10_geometry,7,5,5,0,1,0.2,0,0,,0.186666666667,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,0.1,P_pattern,7,5,5,0,1,0.2,0,0,,0.183333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,0.1,D10_distribution,7,5,5,0,1,0.2,0,0,,0.183333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,0.1,D20_distribution,7,5,5,0,1,0.2,0,0,,0.183333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,0.1,G10_geometry,7,5,5,0,1,0.2,0,0,,0.183333333333,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,0.2,P_pattern,7,5,5,0,1,0.2,0,0,,0.2,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,0.2,D10_distribution,7,5,5,0,1,0.2,0,0,,0.2,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,0.2,D20_distribution,7,5,5,0,1,0.2,0,0,,0.2,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,0.2,G10_geometry,7,5,5,0,1,0.2,0,0,,0.2,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,0.05,P_pattern,7,4,4,0,1,0.25,0,0,,0.255,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,0.05,D10_distribution,7,4,4,0,1,0.25,0,0,,0.255,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,0.05,D20_distribution,7,4,4,0,1,0.25,0,0,,0.255,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,0.05,G10_geometry,7,4,4,0,1,0.25,0,0,,0.255,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,0.1,P_pattern,7,4,4,0,1,0.25,0,0,,0.245,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,0.1,D10_distribution,7,4,4,0,1,0.25,0,0,,0.245,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,0.1,D20_distribution,7,4,4,0,1,0.25,0,0,,0.245,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,0.1,G10_geometry,7,4,4,0,1,0.25,0,0,,0.245,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,0.2,P_pattern,7,4,4,0,1,0.25,0,0,,0.265,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,0.2,D10_distribution,7,4,4,0,1,0.25,0,0,,0.265,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,0.2,D20_distribution,7,4,4,0,1,0.25,0,0,,0.265,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,0.2,G10_geometry,7,4,4,0,1,0.25,0,0,,0.265,15,3,0.1,0.8,0,insufficient_horizon_or_other_trajectory,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.05,P_pattern,7,23,23,0,5,0.260869565217,0,0,,0.205,15,3,0.1,0.8,0,observed_fragmented_late_changes,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.05,D10_distribution,7,23,23,0,5,0.260869565217,0,0,,0.205,15,3,0.1,0.8,0,observed_fragmented_late_changes,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.05,D20_distribution,7,23,23,0,5,0.260869565217,0,0,,0.205,15,3,0.1,0.8,0,observed_fragmented_late_changes,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.05,G10_geometry,7,23,23,0,5,0.260869565217,0,0,,0.205,15,3,0.1,0.8,0,observed_fragmented_late_changes,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.1,P_pattern,7,23,23,0,4,0.0869565217391,0,0.84,19,0.0758333333333,15,3,0.1,0.8,0.12,stable_many_supported_modes,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.1,D10_distribution,7,23,23,0,4,0.0869565217391,0,0.84,20,0.0758333333333,15,3,0.1,0.8,0.01,stable_many_supported_modes,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.1,D20_distribution,7,23,23,0,4,0.0869565217391,0,0.84,19,0.0758333333333,15,3,0.1,0.8,0.12,stable_many_supported_modes,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.1,G10_geometry,7,23,23,0,4,0.0869565217391,0,0.84,20,0.0758333333333,15,3,0.1,0.8,0.01,stable_many_supported_modes,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.2,P_pattern,7,23,23,0,3,0.0434782608696,0.01,0.86,18,0.0733333333333,15,3,0.1,0.8,0.2,intermediate_or_order_sensitive,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.2,D10_distribution,7,23,23,0,3,0.0434782608696,0,0.86,18.5,0.0733333333333,15,3,0.1,0.8,0.11,intermediate_or_order_sensitive,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.2,D20_distribution,7,23,23,0,3,0.0434782608696,0,0.86,18,0.0733333333333,15,3,0.1,0.8,0.21,intermediate_or_order_sensitive,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.2,G10_geometry,7,23,23,0,3,0.0434782608696,0,0.86,18.5,0.0733333333333,15,3,0.1,0.8,0.1,intermediate_or_order_sensitive,中等,labelled,起居与休闲,living,supported_component
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.05,P_pattern,7,24,23,1,3,0.565217391304,0,0,,0.47,15,3,0.1,0.8,0,invalid_records_preclude_process_tier,中等,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.05,D10_distribution,7,24,23,1,3,0.565217391304,0,0,,0.47,15,3,0.1,0.8,0,invalid_records_preclude_process_tier,中等,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.05,D20_distribution,7,24,23,1,3,0.565217391304,0,0,,0.47,15,3,0.1,0.8,0,invalid_records_preclude_process_tier,中等,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.05,G10_geometry,7,24,23,1,3,0.565217391304,0,0,,0.47,15,3,0.1,0.8,0,invalid_records_preclude_process_tier,中等,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.1,P_pattern,7,24,23,1,4,0.260869565217,0,0,,0.139166666667,15,3,0.1,0.8,0,invalid_records_preclude_process_tier,中等,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.1,D10_distribution,7,24,23,1,4,0.260869565217,0,0,,0.139166666667,15,3,0.1,0.8,0,invalid_records_preclude_process_tier,中等,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.1,D20_distribution,7,24,23,1,4,0.260869565217,0,0,,0.139166666667,15,3,0.1,0.8,0,invalid_records_preclude_process_tier,中等,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.1,G10_geometry,7,24,23,1,4,0.260869565217,0,0,,0.139166666667,15,3,0.1,0.8,0,invalid_records_preclude_process_tier,中等,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.2,P_pattern,7,24,23,1,3,0.0434782608696,0,0,,0.0625,15,3,0.1,0.8,0,invalid_records_preclude_process_tier,中等,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.2,D10_distribution,7,24,23,1,3,0.0434782608696,0,0,,0.0625,15,3,0.1,0.8,0,invalid_records_preclude_process_tier,中等,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.2,D20_distribution,7,24,23,1,3,0.0434782608696,0,0,,0.0625,15,3,0.1,0.8,0,invalid_records_preclude_process_tier,中等,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.2,G10_geometry,7,24,23,1,3,0.0434782608696,0,0,,0.0625,15,3,0.1,0.8,0,invalid_records_preclude_process_tier,中等,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.05,P_pattern,7,23,23,0,5,0.391304347826,0,0,,0.385,15,3,0.1,0.8,0,observed_fragmented_late_changes,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.05,D10_distribution,7,23,23,0,5,0.391304347826,0,0,,0.385,15,3,0.1,0.8,0,observed_fragmented_late_changes,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.05,D20_distribution,7,23,23,0,5,0.391304347826,0,0,,0.385,15,3,0.1,0.8,0,observed_fragmented_late_changes,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.05,G10_geometry,7,23,23,0,5,0.391304347826,0,0,,0.385,15,3,0.1,0.8,0,observed_fragmented_late_changes,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.1,P_pattern,7,23,23,0,5,0.130434782609,0,0,,0.156666666667,15,3,0.1,0.8,0,singleton_support_insufficient,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.1,D10_distribution,7,23,23,0,5,0.130434782609,0,0,,0.156666666667,15,3,0.1,0.8,0,singleton_support_insufficient,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.1,D20_distribution,7,23,23,0,5,0.130434782609,0,0,,0.156666666667,15,3,0.1,0.8,0,singleton_support_insufficient,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.1,G10_geometry,7,23,23,0,5,0.130434782609,0,0,,0.156666666667,15,3,0.1,0.8,0,singleton_support_insufficient,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.2,P_pattern,7,23,23,0,5,0.0869565217391,0,0.9,18,0.114166666667,15,3,0.1,0.8,0.13,stable_many_supported_modes,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.2,D10_distribution,7,23,23,0,5,0.0869565217391,0,0.9,19,0.114166666667,15,3,0.1,0.8,0.04,stable_many_supported_modes,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.2,D20_distribution,7,23,23,0,5,0.0869565217391,0,0.9,18,0.114166666667,15,3,0.1,0.8,0.11,stable_many_supported_modes,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.2,G10_geometry,7,23,23,0,5,0.0869565217391,0,0.9,20,0.114166666667,15,3,0.1,0.8,0.02,stable_many_supported_modes,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,0.05,P_pattern,7,23,23,0,5,0.478260869565,0,0,,0.5725,15,3,0.1,0.8,0,observed_fragmented_late_changes,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,0.05,D10_distribution,7,23,23,0,5,0.478260869565,0,0,,0.5725,15,3,0.1,0.8,0,observed_fragmented_late_changes,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,0.05,D20_distribution,7,23,23,0,5,0.478260869565,0,0,,0.5725,15,3,0.1,0.8,0,observed_fragmented_late_changes,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,0.05,G10_geometry,7,23,23,0,5,0.478260869565,0,0,,0.5725,15,3,0.1,0.8,0,observed_fragmented_late_changes,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,0.1,P_pattern,7,23,23,0,5,0.260869565217,0,0,,0.178333333333,15,3,0.1,0.8,0,observed_fragmented_late_changes,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,0.1,D10_distribution,7,23,23,0,5,0.260869565217,0,0,,0.178333333333,15,3,0.1,0.8,0,observed_fragmented_late_changes,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,0.1,D20_distribution,7,23,23,0,5,0.260869565217,0,0,,0.178333333333,15,3,0.1,0.8,0,observed_fragmented_late_changes,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,0.1,G10_geometry,7,23,23,0,5,0.260869565217,0,0,,0.178333333333,15,3,0.1,0.8,0,observed_fragmented_late_changes,困难,labelled,卫浴,bathroom,overlap_with_pending_or_unsupported
