replicate,channel,contrast,task_count,mean_contrast,image_contrast_sd
506,boundary,C_minus_M,42,-0.0009747991631992881,0.018489627295317928
506,boundary,W_minus_M,42,0.00479381199783815,0.01568063838923435
506,boundary,W_minus_C,42,0.0057686111610374385,0.01923340327479113
506,wall,C_minus_M,42,-0.00019197693060147002,0.022435200383268773
506,wall,W_minus_M,42,0.0056982357201609615,0.0239167995830277
506,wall,W_minus_C,42,0.005890212650762432,0.02371044732315695
507,boundary,C_minus_M,42,-0.0014887209527586996,0.014518935860377587
507,boundary,W_minus_M,42,-0.0013977029329116683,0.020556846677343
507,boundary,W_minus_C,42,9.101801984703154e-05,0.020772745528177674
507,wall,C_minus_M,42,0.002035573300798471,0.01936156704319373
507,wall,W_minus_M,42,0.0022196839353819517,0.023513943295668412
507,wall,W_minus_C,42,0.00018411063458348,0.0267507326116695
508,boundary,C_minus_M,42,0.003190565071764568,0.014205559199245094
508,boundary,W_minus_M,42,0.0017262028200890477,0.014228388757805912
508,boundary,W_minus_C,42,-0.0014643622516755206,0.02049591992042234
508,wall,C_minus_M,42,0.008483556185720673,0.029329680604753765
508,wall,W_minus_M,42,0.002930622860271086,0.01882075893144566
508,wall,W_minus_C,42,-0.005552933325449587,0.03311979358693561
509,boundary,C_minus_M,42,0.000699677482631861,0.012346810913611951
509,boundary,W_minus_M,42,-0.00037243337332781845,0.015473709391962931
509,boundary,W_minus_C,42,-0.0010721108559596788,0.013952427050703344
509,wall,C_minus_M,42,0.0008012075098945229,0.023928122793856865
509,wall,W_minus_M,42,0.0036398771954392513,0.024608751541307365
509,wall,W_minus_C,42,0.002838669685544729,0.028402939739314525
510,boundary,C_minus_M,42,-0.0033070952415477396,0.011695630283655327
510,boundary,W_minus_M,42,-0.001914620150395065,0.01893200771313924
510,boundary,W_minus_C,42,0.0013924750911526737,0.01495947146870057
510,wall,C_minus_M,42,-0.006729198556926517,0.023079734597003358
510,wall,W_minus_M,42,-0.004766324271002596,0.02493322503663329
510,wall,W_minus_C,42,0.0019628742859239207,0.02060715133294596
511,boundary,C_minus_M,42,-0.0012093394309616735,0.016708557510373995
511,boundary,W_minus_M,42,0.0016989847596587816,0.018898643522817976
511,boundary,W_minus_C,42,0.0029083241906204546,0.015265028402080447
511,wall,C_minus_M,42,-0.0006709318230333523,0.022103598891598863
511,wall,W_minus_M,42,0.002842947302751571,0.02283071080669916
511,wall,W_minus_C,42,0.003513879125784923,0.022318492715546014
512,boundary,C_minus_M,42,-0.0018155166921783096,0.013572719635029429
512,boundary,W_minus_M,42,-0.0026038579414747916,0.013272351874617968
512,boundary,W_minus_C,42,-0.0007883412492964823,0.009675489403838078
512,wall,C_minus_M,42,-0.009612934484806953,0.02345298980436065
512,wall,W_minus_M,42,-0.008956073605128186,0.025930078143723105
512,wall,W_minus_C,42,0.0006568608796787677,0.01402755811569931
513,boundary,C_minus_M,42,0.0024230855970236147,0.020115320501577705
513,boundary,W_minus_M,42,-0.00013951067465937695,0.010134144728784926
513,boundary,W_minus_C,42,-0.002562596271682992,0.020215144676643215
513,wall,C_minus_M,42,0.0009655472095120193,0.024677078754212226
513,wall,W_minus_M,42,-0.002696227238507728,0.02623272783187645
513,wall,W_minus_C,42,-0.0036617744480197463,0.028419354357589268
514,boundary,C_minus_M,42,0.0030646831812898173,0.018254764533026734
514,boundary,W_minus_M,42,0.002238612300457047,0.020237715350464293
514,boundary,W_minus_C,42,-0.0008260708808327702,0.0181878400033059
514,wall,C_minus_M,42,0.00517046528030291,0.02676181294185778
514,wall,W_minus_M,42,0.0009186433359223823,0.023356654923714
514,wall,W_minus_C,42,-0.004251821944380528,0.02872982756063013
515,boundary,C_minus_M,42,-0.002670485005070563,0.015607887432624598
515,boundary,W_minus_M,42,-0.0008873761893064294,0.021624148292110432
515,boundary,W_minus_C,42,0.001783108815764134,0.019126833075238086
515,wall,C_minus_M,42,-0.009134436369398887,0.02627271119501675
515,wall,W_minus_M,42,-0.007547418997127467,0.027853927231643517
515,wall,W_minus_C,42,0.0015870173722714205,0.019815156038730776
516,boundary,C_minus_M,42,-0.0004878157863102499,0.014862546318557107
516,boundary,W_minus_M,42,0.00244623706009356,0.0152334065696525
516,boundary,W_minus_C,42,0.0029340528464038107,0.017645831181462537
516,wall,C_minus_M,42,-0.001550142856693642,0.023791339647476095
516,wall,W_minus_M,42,0.0007431614701523014,0.027330694454019082
516,wall,W_minus_C,42,0.002293304326845943,0.02092774693288149
517,boundary,C_minus_M,42,0.00043244879718673274,0.013097273671213001
517,boundary,W_minus_M,42,0.005116185391149016,0.017930386964099453
517,boundary,W_minus_C,42,0.004683736593962283,0.01843632301854715
517,wall,C_minus_M,42,0.0017540267441360706,0.02392462896189164
517,wall,W_minus_M,42,0.002124413978926566,0.02532161224548672
517,wall,W_minus_C,42,0.00037038723479049533,0.02082348626052981
518,boundary,C_minus_M,42,-0.001035341768778956,0.02107598351578424
518,boundary,W_minus_M,42,-0.000300035124037043,0.019776559130233035
518,boundary,W_minus_C,42,0.0007353066447419127,0.018051485144797024
518,wall,C_minus_M,42,0.0004402924848104919,0.028821202882661642
518,wall,W_minus_M,42,0.005749113797683998,0.022280833871071118
518,wall,W_minus_C,42,0.005308821312873506,0.03125523328034652
519,boundary,C_minus_M,42,-0.0025707208632446033,0.016394974191251188
519,boundary,W_minus_M,42,-0.002801619548488944,0.017888671463464727
519,boundary,W_minus_C,42,-0.00023089868524434174,0.015066388233936105
519,wall,C_minus_M,42,-0.005224011258070277,0.01975974208679864
519,wall,W_minus_M,42,-0.000313783628116395,0.02537335936454218
519,wall,W_minus_C,42,0.004910227629953882,0.023614544974632414
520,boundary,C_minus_M,42,0.0035688714841053608,0.020332377299307543
520,boundary,W_minus_M,42,0.0008320217214257001,0.019325832702442872
520,boundary,W_minus_C,42,-0.0027368497626796603,0.019900052188602815
520,wall,C_minus_M,42,0.00023832395505164755,0.022267435976431077
520,wall,W_minus_M,42,0.0029871121108381252,0.02808329498442742
520,wall,W_minus_C,42,0.002748788155786478,0.028405416388776965
521,boundary,C_minus_M,42,0.0004293844699229033,0.016822299096139335
521,boundary,W_minus_M,42,-0.001578835128873243,0.016314327942248977
521,boundary,W_minus_C,42,-0.002008219598796146,0.010483083726931052
521,wall,C_minus_M,42,0.0011750444002840278,0.027843202421926748
521,wall,W_minus_M,42,-0.0028046497077229412,0.025273418672884594
521,wall,W_minus_C,42,-0.003979694108006969,0.01978219146065991
522,boundary,C_minus_M,42,-0.0006919753013768159,0.01240003904931471
522,boundary,W_minus_M,42,0.005764071262472069,0.02040662967719896
522,boundary,W_minus_C,42,0.006456046563848884,0.019773923212187277
522,wall,C_minus_M,42,0.0011836724833005237,0.026602462513032468
522,wall,W_minus_M,42,0.004691558613667661,0.02900492650002693
522,wall,W_minus_C,42,0.0035078861303671376,0.025266708932291108
523,boundary,C_minus_M,42,-0.0010062824290423588,0.01071761902959848
523,boundary,W_minus_M,42,0.0017831061705618542,0.013692990487875926
523,boundary,W_minus_C,42,0.0027893885996042125,0.015166945835039632
523,wall,C_minus_M,42,0.005842046292471415,0.022487935729450244
523,wall,W_minus_M,42,0.0052050742205143035,0.026899295496947303
523,wall,W_minus_C,42,-0.0006369720719571115,0.028496559826171795
524,boundary,C_minus_M,42,0.00136718164373754,0.01846514721782501
524,boundary,W_minus_M,42,-0.0003465995988377665,0.01861807266294657
524,boundary,W_minus_C,42,-0.0017137812425753066,0.018915496346026673
524,wall,C_minus_M,42,0.002915534886058007,0.02632165104721586
524,wall,W_minus_M,42,-0.0006813864258628915,0.01940240351113839
524,wall,W_minus_C,42,-0.0035969213119208983,0.028384595450330858
525,boundary,C_minus_M,42,0.005646873231946896,0.019309904608405787
525,boundary,W_minus_M,42,0.003181665475014968,0.013863606383469939
525,boundary,W_minus_C,42,-0.00246520775693193,0.015757558654479625
525,wall,C_minus_M,42,0.006297653138852128,0.023885490965692032
525,wall,W_minus_M,42,0.0013360054941211105,0.025857952656436808
525,wall,W_minus_C,42,-0.004961647644731018,0.02734824216052169
526,boundary,C_minus_M,42,0.004421287066999005,0.011872231532856834
526,boundary,W_minus_M,42,0.003254127336079906,0.0125591163888091
526,boundary,W_minus_C,42,-0.0011671597309190988,0.012190674459451463
526,wall,C_minus_M,42,0.0048689201627691225,0.023544945279293312
526,wall,W_minus_M,42,0.00867396224700934,0.021288356337701913
526,wall,W_minus_C,42,0.003805042084240217,0.02961263799688007
527,boundary,C_minus_M,42,0.0023388554655006132,0.015605731397083628
527,boundary,W_minus_M,42,0.00042155320725805335,0.016197221885561944
527,boundary,W_minus_C,42,-0.0019173022582425593,0.02032364149038362
527,wall,C_minus_M,42,0.005830232762012846,0.02161934227500405
527,wall,W_minus_M,42,0.0014198349664948668,0.02434134581680956
527,wall,W_minus_C,42,-0.0044103977955179795,0.029568619817381153
528,boundary,C_minus_M,42,-0.002009395212200203,0.018630250802167236
528,boundary,W_minus_M,42,0.0006990387100441525,0.01733439353434025
528,boundary,W_minus_C,42,0.0027084339222443548,0.013679900639607214
528,wall,C_minus_M,42,0.004490389411777848,0.024614156350435037
528,wall,W_minus_M,42,0.002047730237920879,0.018712108259846278
528,wall,W_minus_C,42,-0.0024426591738569694,0.026870697680665422
529,boundary,C_minus_M,42,-0.000934413968657494,0.013282548912862395
529,boundary,W_minus_M,42,0.0023146430425885355,0.016998872870636953
529,boundary,W_minus_C,42,0.0032490570112460294,0.019931276746341486
529,wall,C_minus_M,42,-0.0013566306846960203,0.014506393864228521
529,wall,W_minus_M,42,0.00018458344254736393,0.019560006987448583
529,wall,W_minus_C,42,0.0015412141272433842,0.020901540229823812
530,boundary,C_minus_M,42,-0.001341894318698542,0.012796380360893091
530,boundary,W_minus_M,42,-0.001538930815755978,0.015305177882570131
530,boundary,W_minus_C,42,-0.00019703649705743578,0.015229351721053476
530,wall,C_minus_M,42,-0.0036555415012274896,0.021542447341063482
530,wall,W_minus_M,42,-0.0019149386168770825,0.023056190401669355
530,wall,W_minus_C,42,0.0017406028843504062,0.02129023099316433
531,boundary,C_minus_M,42,0.0021980204051179155,0.01372396442945333
531,boundary,W_minus_M,42,-0.001723345708313542,0.012463047425546683
531,boundary,W_minus_C,42,-0.003921366113431456,0.012385923948754393
531,wall,C_minus_M,42,0.005059906061199054,0.023105398774843727
531,wall,W_minus_M,42,0.00017925027080832378,0.021155975167362975
531,wall,W_minus_C,42,-0.0048806557903907305,0.0250118977078681
532,boundary,C_minus_M,42,-0.002007295289314663,0.013857111105992083
532,boundary,W_minus_M,42,-0.0032306377767814106,0.016248097199807684
532,boundary,W_minus_C,42,-0.0012233424874667474,0.019757918941321874
532,wall,C_minus_M,42,-0.0017033232548037856,0.020727627179879114
532,wall,W_minus_M,42,-0.001192685154555775,0.023903739879053656
532,wall,W_minus_C,42,0.0005106381002480105,0.02396138467727605
533,boundary,C_minus_M,42,-0.0021904272499785903,0.012775471670546795
533,boundary,W_minus_M,42,7.268733052497327e-06,0.020745873214480848
533,boundary,W_minus_C,42,0.002197695983031087,0.020478400934045078
533,wall,C_minus_M,42,-0.002123155959385894,0.020424619955862776
533,wall,W_minus_M,42,0.001807230765311456,0.0341230019002755
533,wall,W_minus_C,42,0.00393038672469735,0.02936486194317501
534,boundary,C_minus_M,42,-0.0027584327788711164,0.015597270961988591
534,boundary,W_minus_M,42,-0.0013815964352428252,0.017394792701870172
534,boundary,W_minus_C,42,0.0013768363436282903,0.013838997527638557
534,wall,C_minus_M,42,-0.00031448237233531746,0.023803319825557865
534,wall,W_minus_M,42,0.0006932146715397436,0.022832847259970257
534,wall,W_minus_C,42,0.0010076970438750621,0.022126936957462248
535,boundary,C_minus_M,42,-0.0021586828278914332,0.021330876478531522
535,boundary,W_minus_M,42,-0.003919555276828026,0.015835065161723026
535,boundary,W_minus_C,42,-0.0017608724489365925,0.014839521384643208
535,wall,C_minus_M,42,0.001344991085837415,0.020968610544966383
535,wall,W_minus_M,42,-0.0002985945709854822,0.029495149708002818
535,wall,W_minus_C,42,-0.0016435856568228963,0.02736417246258936
536,boundary,C_minus_M,42,-0.0010155236592106448,0.018775378814139442
536,boundary,W_minus_M,42,-0.003277015492520386,0.0176944022633822
536,boundary,W_minus_C,42,-0.0022614918333097402,0.01663529869473482
536,wall,C_minus_M,42,0.0012994026277311855,0.029884703608765835
536,wall,W_minus_M,42,-0.007508590282006026,0.021208064754531995
536,wall,W_minus_C,42,-0.00880799290973721,0.02513864343256562
537,boundary,C_minus_M,42,-0.006087680442424584,0.020141910345297234
537,boundary,W_minus_M,42,-0.005210958708138265,0.01699483768676952
537,boundary,W_minus_C,42,0.0008767217342863188,0.015125163976186927
537,wall,C_minus_M,42,-0.004306467968673021,0.033935736032126386
537,wall,W_minus_M,42,-0.0049823089690523605,0.026715415303934644
537,wall,W_minus_C,42,-0.0006758410003793386,0.031289359363891024
538,boundary,C_minus_M,42,-0.00010064607448917373,0.013029159308754956
538,boundary,W_minus_M,42,-8.84728849995694e-05,0.016059063149314455
538,boundary,W_minus_C,42,1.2173189489604744e-05,0.01397722879770525
538,wall,C_minus_M,42,-0.00016613460351482564,0.03101510633342841
538,wall,W_minus_M,42,-0.0007216252631599101,0.021568671170333287
538,wall,W_minus_C,42,-0.0005554906596450841,0.023614637070560135
539,boundary,C_minus_M,42,8.167282855775004e-05,0.01960064099771715
539,boundary,W_minus_M,42,0.00039980582625494173,0.018639660143246233
539,boundary,W_minus_C,42,0.0003181329976971913,0.013555969420441946
539,wall,C_minus_M,42,0.000725621471465473,0.026113145027829028
539,wall,W_minus_M,42,-0.0013038491196199775,0.025455759165674764
539,wall,W_minus_C,42,-0.0020294705910854503,0.02300637373695719
540,boundary,C_minus_M,42,-0.0012900255745717018,0.01876111610692246
540,boundary,W_minus_M,42,-0.0016049502018615363,0.016274273435199996
540,boundary,W_minus_C,42,-0.00031492462728983396,0.013748204671539916
540,wall,C_minus_M,42,0.0008148486502212458,0.024144428638134142
540,wall,W_minus_M,42,-0.004507042773420378,0.020046084242350732
540,wall,W_minus_C,42,-0.005321891423641624,0.02072014207827829
541,boundary,C_minus_M,42,0.0012520618697261182,0.011812269590886503
541,boundary,W_minus_M,42,0.0029547574429269457,0.011565489258359632
541,boundary,W_minus_C,42,0.001702695573200828,0.01372178608048648
541,wall,C_minus_M,42,-0.003195577003459623,0.02101503071987381
541,wall,W_minus_M,42,0.00036786942905568014,0.0221073355983357
541,wall,W_minus_C,42,0.003563446432515304,0.02002794935742547
542,boundary,C_minus_M,42,0.0017299694037498155,0.012147045119568768
542,boundary,W_minus_M,42,0.00046506405204795357,0.014589719255846059
542,boundary,W_minus_C,42,-0.0012649053517018618,0.016331164423891577
542,wall,C_minus_M,42,0.006227125912613152,0.02591848817068012
542,wall,W_minus_M,42,0.0006012052571452522,0.024287850022834845
542,wall,W_minus_C,42,-0.005625920655467899,0.030436653518392868
543,boundary,C_minus_M,42,-0.0006421203286664622,0.017946464404428895
543,boundary,W_minus_M,42,-0.0002636046167914459,0.01716814332908062
543,boundary,W_minus_C,42,0.00037851571187501483,0.014674943041092948
543,wall,C_minus_M,42,-0.0018543252040053053,0.025552659839417086
543,wall,W_minus_M,42,0.0004292453913505345,0.021897726933222186
543,wall,W_minus_C,42,0.00228357059535584,0.020256057253006107
544,boundary,C_minus_M,42,-7.900481792935569e-05,0.011612967846060576
544,boundary,W_minus_M,42,-0.00035192096937417276,0.012319212101455704
544,boundary,W_minus_C,42,-0.0002729161514448169,0.010861381992521514
544,wall,C_minus_M,42,-0.005487383693459229,0.027567282585286283
544,wall,W_minus_M,42,-0.0066815782646076835,0.023876420471962527
544,wall,W_minus_C,42,-0.0011941945711484538,0.018872869735639265
545,boundary,C_minus_M,42,-0.000992793996946405,0.010914155945479452
545,boundary,W_minus_M,42,0.002377271057336886,0.019850786935736536
545,boundary,W_minus_C,42,0.0033700650542832907,0.018453889827515228
545,wall,C_minus_M,42,0.001253836092662001,0.018569157706902373
545,wall,W_minus_M,42,0.005028380400328563,0.025088062620287784
545,wall,W_minus_C,42,0.0037745443076665614,0.026129753946516645
546,boundary,C_minus_M,42,0.0006722096875685904,0.014223000908655609
546,boundary,W_minus_M,42,0.00045533772515987485,0.01402043903770327
546,boundary,W_minus_C,42,-0.00021687196240871565,0.017719025856673717
546,wall,C_minus_M,42,0.00226856914382998,0.017824809432134107
546,wall,W_minus_M,42,0.004465658229358642,0.022410550866331765
546,wall,W_minus_C,42,0.0021970890855286616,0.025747417058614063
547,boundary,C_minus_M,42,2.5234942065011225e-05,0.012971800078261748
547,boundary,W_minus_M,42,0.002015638946424523,0.02042227712455936
547,boundary,W_minus_C,42,0.0019904040043595118,0.016303991763021067
547,wall,C_minus_M,42,-0.00728312724196814,0.016884508648204025
547,wall,W_minus_M,42,0.001684586398482867,0.027437889827260937
547,wall,W_minus_C,42,0.008967713640451005,0.02310431801360727
548,boundary,C_minus_M,42,-0.0017872888179619264,0.013100029303531109
548,boundary,W_minus_M,42,0.00037616273513952595,0.013535253370444844
548,boundary,W_minus_C,42,0.0021634515531014534,0.016767582970491374
548,wall,C_minus_M,42,-0.00517315179432475,0.024258039478215265
548,wall,W_minus_M,42,-0.0011549679342342206,0.019999457649199973
548,wall,W_minus_C,42,0.004018183860090528,0.024843343480059083
549,boundary,C_minus_M,42,0.0019460443315547542,0.017320445199058957
549,boundary,W_minus_M,42,-0.0033045636660519124,0.010781458034957973
549,boundary,W_minus_C,42,-0.0052506079976066666,0.017744065331753767
549,wall,C_minus_M,42,0.00531833757318464,0.024688510380699347
549,wall,W_minus_M,42,-0.0035907405278257907,0.020702841316425236
549,wall,W_minus_C,42,-0.008909078101010432,0.027689513130408547
550,boundary,C_minus_M,42,-0.0051816218832536785,0.017657480559723313
550,boundary,W_minus_M,42,-0.0032293903382329507,0.01807991496296947
550,boundary,W_minus_C,42,0.0019522315450207276,0.009181506356852203
550,wall,C_minus_M,42,-0.008769072093219565,0.026317628631401413
550,wall,W_minus_M,42,-0.004382060756692431,0.029784410657013025
550,wall,W_minus_C,42,0.004387011336527134,0.016614976726144107
551,boundary,C_minus_M,42,-0.0013194291676998458,0.017324792134587104
551,boundary,W_minus_M,42,-0.0016711580837208593,0.01767363706098461
551,boundary,W_minus_C,42,-0.00035172891602101316,0.017016076822187497
551,wall,C_minus_M,42,0.0006445502999993551,0.026099035964338473
551,wall,W_minus_M,42,0.004400709121735279,0.02723116759539663
551,wall,W_minus_C,42,0.003756158821735925,0.030088912397221473
552,boundary,C_minus_M,42,0.004442054977151461,0.01771392583377197
552,boundary,W_minus_M,42,0.0005580916170334619,0.015494415257779358
552,boundary,W_minus_C,42,-0.003883963360117999,0.022327488197812634
552,wall,C_minus_M,42,0.00370055853817111,0.02298611379168373
552,wall,W_minus_M,42,0.0004799813924539889,0.021535706213465962
552,wall,W_minus_C,42,-0.00322057714571712,0.02440262180429448
553,boundary,C_minus_M,42,-3.731155960403505e-05,0.013747914433521514
553,boundary,W_minus_M,42,-0.0024784174716142365,0.013573133260568056
553,boundary,W_minus_C,42,-0.0024411059120102016,0.013442456388725408
553,wall,C_minus_M,42,9.182830044051268e-05,0.01990315112428
553,wall,W_minus_M,42,0.0003231382242073259,0.022616330768940388
553,wall,W_minus_C,42,0.0002313099237668118,0.023334326949214453
554,boundary,C_minus_M,42,-0.002611077394183001,0.020342927485809903
554,boundary,W_minus_M,42,-0.0009319925108317055,0.014533035939571911
554,boundary,W_minus_C,42,0.001679084883351296,0.016048170750577767
554,wall,C_minus_M,42,-0.003246535129976457,0.030973691225682835
554,wall,W_minus_M,42,-0.00456552385756878,0.02177654300259497
554,wall,W_minus_C,42,-0.0013189887275923229,0.027206425933747936
555,boundary,C_minus_M,42,-0.005863771305014656,0.013616178531045325
555,boundary,W_minus_M,42,-0.0015700386731588446,0.016256261029082373
555,boundary,W_minus_C,42,0.0042937326318558105,0.013457282287821618
555,wall,C_minus_M,42,-0.009037910065594276,0.02350341396267747
555,wall,W_minus_M,42,-0.0005260791487384378,0.028987964213248115
555,wall,W_minus_C,42,0.00851183091685584,0.019650514161699932
556,boundary,C_minus_M,42,-0.00024591351909385286,0.014306927214369363
556,boundary,W_minus_M,42,-0.002005450642517218,0.016183412117394907
556,boundary,W_minus_C,42,-0.0017595371234233653,0.013383188904329768
556,wall,C_minus_M,42,0.001669972949285178,0.021683380897047244
556,wall,W_minus_M,42,0.0004376909163837207,0.024846722982106537
556,wall,W_minus_C,42,-0.001232282032901457,0.021731710387648123
557,boundary,C_minus_M,42,-0.005552206038261504,0.02062159848454443
557,boundary,W_minus_M,42,-0.005743075219196377,0.020350691483289947
557,boundary,W_minus_C,42,-0.0001908691809348737,0.011401482332084125
557,wall,C_minus_M,42,-0.0038146849325217383,0.023770566137396188
557,wall,W_minus_M,42,-0.009065258895679615,0.022933268769357584
557,wall,W_minus_C,42,-0.0052505739631578795,0.01909173611101426
558,boundary,C_minus_M,42,0.0039594758102220965,0.017203842846079634
558,boundary,W_minus_M,42,-0.0015282735711922419,0.01224779202490005
558,boundary,W_minus_C,42,-0.005487749381414338,0.019374552242835543
558,wall,C_minus_M,42,0.0035600314178767193,0.023330098107607753
558,wall,W_minus_M,42,-0.003821129073692584,0.026268707395807386
558,wall,W_minus_C,42,-0.007381160491569301,0.024607147170029882
559,boundary,C_minus_M,42,0.0016469444740038208,0.01601714232666161
559,boundary,W_minus_M,42,0.0007691267778461246,0.01353973973587439
559,boundary,W_minus_C,42,-0.0008778176961576958,0.0127938327032458
559,wall,C_minus_M,42,0.0015268340569916199,0.024091292246865903
559,wall,W_minus_M,42,-0.00011414965811616551,0.02224022524916621
559,wall,W_minus_C,42,-0.0016409837151077852,0.02220172753486372
560,boundary,C_minus_M,42,-0.0005216043084256617,0.016504472094461764
560,boundary,W_minus_M,42,-0.0034167463490170132,0.013349083130187284
560,boundary,W_minus_C,42,-0.002895142040591352,0.01627021028788451
560,wall,C_minus_M,42,-0.0002838473441819331,0.024085640371208344
560,wall,W_minus_M,42,-0.0012434191809965437,0.019034699299892176
560,wall,W_minus_C,42,-0.0009595718368146103,0.022968663678773985
561,boundary,C_minus_M,42,0.0025133167788524337,0.01652780026988719
561,boundary,W_minus_M,42,-0.0017028532451990627,0.012463544976247394
561,boundary,W_minus_C,42,-0.004216170024051497,0.018144015438273875
561,wall,C_minus_M,42,0.005116237960964181,0.022030498589115825
561,wall,W_minus_M,42,0.0034745771365176986,0.027532535716276146
561,wall,W_minus_C,42,-0.0016416608244464825,0.03240839328529396
562,boundary,C_minus_M,42,0.002919621306271334,0.019870390757468943
562,boundary,W_minus_M,42,0.0031937739331535423,0.015238219877090104
562,boundary,W_minus_C,42,0.0002741526268822081,0.018666362641278262
562,wall,C_minus_M,42,-0.00040086011759561766,0.028108349611788288
562,wall,W_minus_M,42,-0.00336754844674108,0.023689851710574507
562,wall,W_minus_C,42,-0.002966688329145463,0.019763654280197506
563,boundary,C_minus_M,42,0.0037526546657511996,0.018992849071067377
563,boundary,W_minus_M,42,0.001236326311733358,0.011601672696954292
563,boundary,W_minus_C,42,-0.002516328354017842,0.02045358325450618
563,wall,C_minus_M,42,0.004692499459870564,0.019288293964994457
563,wall,W_minus_M,42,0.0010977410044695855,0.020865666106821876
563,wall,W_minus_C,42,-0.003594758455400978,0.023480628393298893
564,boundary,C_minus_M,42,0.0029138923046354752,0.015746161690898142
564,boundary,W_minus_M,42,0.0017451333711168953,0.01106937711647056
564,boundary,W_minus_C,42,-0.0011687589335185804,0.017178151612983736
564,wall,C_minus_M,42,-0.001079394624387623,0.027929396102618725
564,wall,W_minus_M,42,0.0019941789497069646,0.028040869030517956
564,wall,W_minus_C,42,0.0030735735740945883,0.026265392239331078
565,boundary,C_minus_M,42,0.0021042505226181794,0.015404184867994154
565,boundary,W_minus_M,42,-0.00018131101940661084,0.016249797510572185
565,boundary,W_minus_C,42,-0.0022855615420247907,0.018757136608979375
565,wall,C_minus_M,42,0.0018908016657288949,0.02469489764855092
565,wall,W_minus_M,42,0.0008106566232721037,0.022687749741902224
565,wall,W_minus_C,42,-0.0010801450424567896,0.025605575351540653
566,boundary,C_minus_M,42,-0.004003821874522193,0.01614574147268656
566,boundary,W_minus_M,42,-0.0028354850386948646,0.018315101777702392
566,boundary,W_minus_C,42,0.001168336835827328,0.01441589427644684
566,wall,C_minus_M,42,-0.004090436471958311,0.023722536844050263
566,wall,W_minus_M,42,-0.004766045292286375,0.023826561411921694
566,wall,W_minus_C,42,-0.0006756088203280644,0.019453528649356705
567,boundary,C_minus_M,42,-0.0005828908301397871,0.01089539089972151
567,boundary,W_minus_M,42,0.0002447044115598639,0.013894380123180413
567,boundary,W_minus_C,42,0.0008275952416996506,0.013140224935462496
567,wall,C_minus_M,42,0.0006597733142301374,0.01686836229161683
567,wall,W_minus_M,42,0.0017627505131530205,0.023947212139787726
567,wall,W_minus_C,42,0.0011029771989228834,0.024131884444311233
568,boundary,C_minus_M,42,0.003266869584230585,0.012840151002885788
568,boundary,W_minus_M,42,0.000976460578727101,0.01162323724513347
568,boundary,W_minus_C,42,-0.0022904090055034846,0.013059955094684349
568,wall,C_minus_M,42,0.0038656528211446634,0.02562466417821132
568,wall,W_minus_M,42,-0.00010730406716690232,0.026738607693493358
568,wall,W_minus_C,42,-0.003972956888311566,0.02762526804080316
569,boundary,C_minus_M,42,-0.001897041949708475,0.015088794943698927
569,boundary,W_minus_M,42,-0.004107665349146002,0.011687260970425857
569,boundary,W_minus_C,42,-0.0022106233994375257,0.013074640101560338
569,wall,C_minus_M,42,-0.0042517359378355535,0.026277169176690506
569,wall,W_minus_M,42,-0.004641967959940912,0.020484048499837766
569,wall,W_minus_C,42,-0.00039023202210535765,0.021425421527816665
570,boundary,C_minus_M,42,0.0012606122315082903,0.013214787398928948
570,boundary,W_minus_M,42,0.00048151518225303375,0.013282936787675803
570,boundary,W_minus_C,42,-0.0007790970492552564,0.01445517254458146
570,wall,C_minus_M,42,-0.00023445661688793813,0.022957845813777262
570,wall,W_minus_M,42,0.0013343646439708842,0.03172955139224973
570,wall,W_minus_C,42,0.0015688212608588224,0.02071603258128715
571,boundary,C_minus_M,42,-0.0019012394290400406,0.014940441383204
571,boundary,W_minus_M,42,0.0011677673802217427,0.01637325258468106
571,boundary,W_minus_C,42,0.003069006809261784,0.018213018424142025
571,wall,C_minus_M,42,-0.00024136292570297213,0.019282920858015324
571,wall,W_minus_M,42,0.006521010462993496,0.02778707090267432
571,wall,W_minus_C,42,0.006762373388696467,0.022923234151285072
572,boundary,C_minus_M,42,0.001520362866887296,0.01714268797723101
572,boundary,W_minus_M,42,0.001828757513859604,0.015722523762745112
572,boundary,W_minus_C,42,0.0003083946469723085,0.015935711745934004
572,wall,C_minus_M,42,0.003399843677812191,0.03195322937597276
572,wall,W_minus_M,42,0.002910172338711243,0.02835874556470782
572,wall,W_minus_C,42,-0.0004896713391009477,0.024268361250158497
573,boundary,C_minus_M,42,0.0013621375562710002,0.013895710066981122
573,boundary,W_minus_M,42,0.000491979281722686,0.013582768251777493
573,boundary,W_minus_C,42,-0.0008701582745483143,0.014828886955607792
573,wall,C_minus_M,42,-0.00045554017369179233,0.027158175168964297
573,wall,W_minus_M,42,0.0018347757201043176,0.024372661360203707
573,wall,W_minus_C,42,0.00229031589379611,0.02271022036550403
574,boundary,C_minus_M,42,0.003797834168611635,0.014040731252511058
574,boundary,W_minus_M,42,-0.000991225531220626,0.013629148952894762
574,boundary,W_minus_C,42,-0.004789059699832262,0.015199375057126407
574,wall,C_minus_M,42,0.006155629433401633,0.02917831078343672
574,wall,W_minus_M,42,0.0009495554928167083,0.02326384508942183
574,wall,W_minus_C,42,-0.0052060739405849245,0.03209103932126555
575,boundary,C_minus_M,42,0.0020617682116130733,0.014492855074814685
