condition,target,design,method,subset,images,buildings,components,image_loss,building_macro_loss,accuracy
semi,late_quarter_new,all_other_building,dinov3__block12__panorama_mean,all_available,42,12,17,0.246865079365,0.238008845899,
semi,late_quarter_new,all_other_building,dinov3__block3__panorama_mean,all_available,42,12,17,0.276785714286,0.279846891534,
semi,late_quarter_new,all_other_building,dinov3__cls__panorama,all_available,42,12,17,0.225119047619,0.210014384921,
semi,late_quarter_new,all_other_building,source_frequency_or_median,all_available,42,12,17,0.170436507937,0.165861276455,
semi,late_quarter_new,all_other_building,uniform_random_source_expectation,all_available,42,12,17,0.22782723366,0.227120488009,
semi,late_quarter_new,same_building_diagnostic,dinov3__block12__faces_global,all_available,40,10,16,0.181354166667,0.205654761905,
semi,late_quarter_new,same_building_diagnostic,dinov3__block12__panorama_mean,all_available,40,10,16,0.191770833333,0.213988095238,
semi,late_quarter_new,same_building_diagnostic,dinov3__block3__panorama_mean,all_available,40,10,16,0.1905625,0.211166269841,
semi,late_quarter_new,same_building_diagnostic,dinov3__cls__panorama,all_available,40,10,16,0.18825,0.197803769841,
semi,late_quarter_new,same_building_diagnostic,source_frequency_or_median,all_available,40,10,16,0.160104166667,0.169128769841,
semi,late_quarter_new,same_building_diagnostic,uniform_random_source_expectation,all_available,40,10,16,0.179482142857,0.189733730159,
semi,late_quarter_new,same_mainspace_other_building,dinov3__block12__faces_global,all_available,36,12,17,0.236759259259,0.216481646825,
semi,late_quarter_new,same_mainspace_other_building,dinov3__block12__panorama_mean,all_available,36,12,17,0.244189814815,0.215767361111,
semi,late_quarter_new,same_mainspace_other_building,dinov3__block3__panorama_mean,all_available,36,12,17,0.220578703704,0.207311342593,
semi,late_quarter_new,same_mainspace_other_building,dinov3__cls__panorama,all_available,36,12,17,0.280787037037,0.251813492064,
semi,late_quarter_new,same_mainspace_other_building,source_frequency_or_median,all_available,36,12,17,0.196226851852,0.174014715609,
semi,late_quarter_new,same_mainspace_other_building,uniform_random_source_expectation,all_available,36,12,17,0.241212801859,0.219622791235,
semi,late_quarter_new,same_scene_other_building,dinov3__block12__faces_global,all_available,37,12,17,0.213085585586,0.204675595238,
semi,late_quarter_new,same_scene_other_building,dinov3__block12__panorama_mean,all_available,37,12,17,0.200878378378,0.187590608466,
semi,late_quarter_new,same_scene_other_building,dinov3__block3__panorama_mean,all_available,37,12,17,0.20295045045,0.204760251323,
semi,late_quarter_new,same_scene_other_building,dinov3__cls__panorama,all_available,37,12,17,0.188648648649,0.189637566138,
semi,late_quarter_new,same_scene_other_building,source_frequency_or_median,all_available,37,12,17,0.195371621622,0.182638723545,
semi,late_quarter_new,same_scene_other_building,uniform_random_source_expectation,all_available,37,12,17,0.23457515895,0.226725259887,
semi,singleton_share,all_other_building,dinov3__block12__faces_global,all_available,43,12,17,0.294546067347,0.294883033884,
semi,singleton_share,all_other_building,dinov3__block12__panorama_mean,all_available,43,12,17,0.255980175874,0.241400064308,
semi,singleton_share,all_other_building,dinov3__block3__panorama_mean,all_available,43,12,17,0.280845359561,0.293950637979,
semi,singleton_share,all_other_building,dinov3__cls__panorama,all_available,43,12,17,0.232022704293,0.197330104225,
semi,singleton_share,all_other_building,source_frequency_or_median,all_available,43,12,17,0.190038146888,0.172029773015,
semi,singleton_share,all_other_building,uniform_random_source_expectation,all_available,43,12,17,0.238074416327,0.231036804515,
semi,singleton_share,same_building_diagnostic,dinov3__block12__faces_global,all_available,41,10,16,0.21065747614,0.203468987233,
semi,singleton_share,same_building_diagnostic,dinov3__block12__panorama_mean,all_available,41,10,16,0.218787557441,0.210135653899,
semi,singleton_share,same_building_diagnostic,dinov3__block3__panorama_mean,all_available,41,10,16,0.192497348887,0.192758152174,
semi,singleton_share,same_building_diagnostic,dinov3__cls__panorama,all_available,41,10,16,0.209499823259,0.193205227743,
semi,singleton_share,same_building_diagnostic,source_frequency_or_median,all_available,41,10,16,0.153327147402,0.150309912008,
semi,singleton_share,same_building_diagnostic,uniform_random_source_expectation,all_available,41,10,16,0.188853119898,0.181962991718,
semi,singleton_share,same_mainspace_other_building,dinov3__block12__faces_global,all_available,37,12,17,0.241347968522,0.22505423019,
semi,singleton_share,same_mainspace_other_building,dinov3__block12__panorama_mean,all_available,37,12,17,0.246302923477,0.212474865111,
semi,singleton_share,same_mainspace_other_building,dinov3__block3__panorama_mean,all_available,37,12,17,0.223804436848,0.219204414748,
semi,singleton_share,same_mainspace_other_building,dinov3__cls__panorama,all_available,37,12,17,0.269804686109,0.22805967935,
semi,singleton_share,same_mainspace_other_building,source_frequency_or_median,all_available,37,12,17,0.211307552612,0.184620963778,
semi,singleton_share,same_mainspace_other_building,uniform_random_source_expectation,all_available,37,12,17,0.244657182483,0.217851737407,
semi,singleton_share,same_scene_other_building,dinov3__block12__faces_global,all_available,38,12,17,0.249460855697,0.231526856296,
semi,singleton_share,same_scene_other_building,dinov3__block12__panorama_mean,all_available,38,12,17,0.201367796963,0.177754427034,
semi,singleton_share,same_scene_other_building,dinov3__block3__panorama_mean,all_available,38,12,17,0.200271305735,0.210542125447,
semi,singleton_share,same_scene_other_building,dinov3__cls__panorama,all_available,38,12,17,0.196829276749,0.176351591746,
semi,singleton_share,same_scene_other_building,source_frequency_or_median,all_available,38,12,17,0.208251854934,0.18079927118,
semi,singleton_share,same_scene_other_building,uniform_random_source_expectation,all_available,38,12,17,0.238725331686,0.220591603277,
semi,within_cluster_median,all_other_building,dinov3__block12__faces_global,all_available,42,12,17,0.0253276692754,0.0258978762288,
semi,within_cluster_median,all_other_building,dinov3__block12__panorama_mean,all_available,42,12,17,0.0229630010836,0.0219381229076,
semi,within_cluster_median,all_other_building,dinov3__block3__panorama_mean,all_available,42,12,17,0.0238408437016,0.0251274789758,
semi,within_cluster_median,all_other_building,dinov3__cls__panorama,all_available,42,12,17,0.0200821704108,0.0208603806405,
semi,within_cluster_median,all_other_building,source_frequency_or_median,all_available,42,12,17,0.0159902414377,0.0156690418849,
semi,within_cluster_median,all_other_building,uniform_random_source_expectation,all_available,42,12,17,0.0228929409321,0.0226216566148,
semi,within_cluster_median,same_building_diagnostic,dinov3__block12__faces_global,all_available,40,10,16,0.0230631091167,0.0263922724731,
semi,within_cluster_median,same_building_diagnostic,dinov3__block12__panorama_mean,all_available,40,10,16,0.0244859179895,0.0275018303637,
semi,within_cluster_median,same_building_diagnostic,dinov3__block3__panorama_mean,all_available,40,10,16,0.0225616380791,0.0260665825427,
semi,within_cluster_median,same_building_diagnostic,dinov3__cls__panorama,all_available,40,10,16,0.0267373675146,0.0291939577307,
semi,within_cluster_median,same_building_diagnostic,source_frequency_or_median,all_available,40,10,16,0.0219145330316,0.0263960433611,
semi,within_cluster_median,same_building_diagnostic,uniform_random_source_expectation,all_available,40,10,16,0.0253438200246,0.028944653108,
semi,within_cluster_median,same_mainspace_other_building,dinov3__block12__faces_global,all_available,36,12,17,0.0230425453978,0.0237620427725,
semi,within_cluster_median,same_mainspace_other_building,dinov3__block12__panorama_mean,all_available,36,12,17,0.019207721178,0.0189282677233,
semi,within_cluster_median,same_mainspace_other_building,dinov3__block3__panorama_mean,all_available,36,12,17,0.0189112116034,0.0189103722031,
semi,within_cluster_median,same_mainspace_other_building,dinov3__cls__panorama,all_available,36,12,17,0.0191194953522,0.0177726982556,
semi,within_cluster_median,same_mainspace_other_building,source_frequency_or_median,all_available,36,12,17,0.0157484052906,0.0146205308989,
semi,within_cluster_median,same_mainspace_other_building,uniform_random_source_expectation,all_available,36,12,17,0.0198544999977,0.0192933140648,
semi,within_cluster_median,same_scene_other_building,dinov3__block12__faces_global,all_available,37,12,17,0.0268661294872,0.0297480432139,
semi,within_cluster_median,same_scene_other_building,dinov3__block12__panorama_mean,all_available,37,12,17,0.0230299168453,0.0251475689364,
semi,within_cluster_median,same_scene_other_building,dinov3__block3__panorama_mean,all_available,37,12,17,0.0232005568514,0.0244150573059,
semi,within_cluster_median,same_scene_other_building,dinov3__cls__panorama,all_available,37,12,17,0.0222862985847,0.02339485722,
semi,within_cluster_median,same_scene_other_building,source_frequency_or_median,all_available,37,12,17,0.0196912621371,0.0203811025027,
semi,within_cluster_median,same_scene_other_building,uniform_random_source_expectation,all_available,37,12,17,0.0240679069837,0.0246666332609,
